Phi[deg],Theta[deg],re(rEX)[mV]
-36,150,-131.979
-34,150,-135.403
-32,150,-137.874
-30,150,-139.384
-28,150,-139.928
-26,150,-139.506
-24,150,-138.12
-22,150,-135.775
-20,150,-132.479
-18,150,-128.244
-16,150,-123.087
-14,150,-117.026
-12,150,-110.086
-10,150,-102.293
-8,150,-93.6809
-6,150,-84.2847
-4,150,-74.1452
-2,150,-63.3072
0,150,-51.8201
2,150,-39.7371
4,150,-27.1154
6,150,-14.0159
8,150,-0.503022
10,150,13.3561
12,150,27.4915
14,150,41.8313
16,150,56.3019
18,150,70.829
20,150,85.3374
22,150,99.7524
24,150,114
26,150,128.007
28,150,141.703
30,150,155.02
32,150,167.892
34,150,180.257
36,150,192.056
38,150,203.235
40,150,213.745
42,150,223.538
44,150,232.576
46,150,240.82
48,150,248.241
50,150,254.81
52,150,260.505
54,150,265.308
56,150,269.204
58,150,272.183
60,150,274.237
62,150,275.363
64,150,275.561
66,150,274.831
68,150,273.179
70,150,270.611
72,150,267.135
74,150,262.763
76,150,257.508
78,150,251.383
80,150,244.406
82,150,236.596
84,150,227.972
86,150,218.557
88,150,208.378
90,150,197.462
92,150,185.84
94,150,173.545
96,150,160.616
98,150,147.092
100,150,133.019
102,150,118.443
104,150,103.418
106,150,87.9995
108,150,72.2467
110,150,56.2232
112,150,39.9962
114,150,23.6362
116,150,7.21646
118,150,-9.18689
120,150,-25.4956
122,150,-41.6299
124,150,-57.5087
126,150,-73.0506
128,150,-88.1743
130,150,-102.799
132,150,-116.846
134,150,-130.239
136,150,-142.903
138,150,-154.767
140,150,-165.766
142,150,-175.837
144,150,-184.923
146,150,-192.973
148,150,-199.941
150,150,-205.788
152,150,-210.481
154,150,-213.993
156,150,-216.305
158,150,-217.404
160,150,-217.283
162,150,-215.942
164,150,-213.389
166,150,-209.634
168,150,-204.698
170,150,-198.605
172,150,-191.383
174,150,-183.07
176,150,-173.703
178,150,-163.329
180,150,-151.996
-180,152,-115.223
-178,152,-103.796
-176,152,-91.5474
-174,152,-78.5347
-172,152,-64.8189
-170,152,-50.464
-168,152,-35.5375
-166,152,-20.1095
-164,152,-4.25289
-162,152,11.9571
-160,152,28.4431
-158,152,45.1255
-156,152,61.9234
-154,152,78.7544
-152,152,95.5348
-150,152,112.181
-148,152,128.608
-146,152,144.731
-144,152,160.468
-142,152,175.735
-140,152,190.452
-138,152,204.54
-136,152,217.922
-134,152,230.528
-132,152,242.287
-130,152,253.136
-128,152,263.015
-126,152,271.872
-124,152,279.659
-122,152,286.335
-120,152,291.867
-118,152,296.229
-116,152,299.401
-114,152,301.375
-112,152,302.147
-110,152,301.722
-108,152,300.116
-106,152,297.349
-104,152,293.451
-102,152,288.46
-100,152,282.419
-98,152,275.38
-96,152,267.4
-94,152,258.542
-92,152,248.873
-90,152,238.466
-88,152,227.397
-86,152,215.744
-84,152,203.589
-82,152,191.013
-80,152,178.101
-78,152,164.935
-76,152,151.598
-74,152,138.173
-72,152,124.74
-70,152,111.375
-68,152,98.1551
-66,152,85.1518
-64,152,72.4342
-62,152,60.0675
-60,152,48.1133
-58,152,36.6294
-56,152,25.6693
-54,152,15.2828
-52,152,5.51541
-50,152,-3.5911
-48,152,-11.999
-46,152,-19.6742
-44,152,-26.5865
-42,152,-32.7091
-40,152,-38.0189
-38,152,-42.4959
-36,152,-46.1237
-34,152,-48.8888
-32,152,-50.7812
-30,152,-51.7938
-28,152,-51.9229
-26,152,-51.1678
-24,152,-49.531
-22,152,-47.0186
-20,152,-43.6398
-18,152,-39.4074
-16,152,-34.3378
-14,152,-28.4508
-12,152,-21.7704
-10,152,-14.324
-8,152,-6.14296
-6,152,2.73733
-4,152,12.2778
-2,152,22.4354
0,152,33.1637
2,152,44.4124
4,152,56.128
6,152,68.2539
8,152,80.7304
10,152,93.4957
12,152,106.486
14,152,119.634
16,152,132.875
18,152,146.139
20,152,159.359
22,152,172.466
24,152,185.393
26,152,198.074
28,152,210.445
30,152,222.442
32,152,234.005
34,152,245.078
36,152,255.605
38,152,265.538
40,152,274.828
42,152,283.433
44,152,291.313
46,152,298.435
48,152,304.766
50,152,310.281
52,152,314.956
54,152,318.774
56,152,321.718
58,152,323.777
60,152,324.943
62,152,325.212
64,152,324.581
66,152,323.052
68,152,320.629
70,152,317.318
72,152,313.127
74,152,308.068
76,152,302.154
78,152,295.402
80,152,287.828
82,152,279.454
84,152,270.301
86,152,260.395
88,152,249.763
90,152,238.436
92,152,226.446
94,152,213.831
96,152,200.628
98,152,186.88
100,152,172.632
102,152,157.934
104,152,142.837
106,152,127.397
108,152,111.673
110,152,95.7256
112,152,79.6199
114,152,63.423
116,152,47.2046
118,152,31.0361
120,152,14.9908
122,152,-0.856957
124,152,-16.4322
126,152,-31.6598
128,152,-46.4649
130,152,-60.7736
132,152,-74.5136
134,152,-87.6146
136,152,-100.009
138,152,-111.632
140,152,-122.423
142,152,-132.325
144,152,-141.285
146,152,-149.258
148,152,-156.199
150,152,-162.074
152,152,-166.85
154,152,-170.504
156,152,-173.015
158,152,-174.372
160,152,-174.567
162,152,-173.599
164,152,-171.474
166,152,-168.202
168,152,-163.8
170,152,-158.289
172,152,-151.696
174,152,-144.054
176,152,-135.4
178,152,-125.774
180,152,-115.223
-180,154,-73.174
-178,154,-62.6789
-176,154,-51.4017
-174,154,-39.3956
-172,154,-26.7173
-170,154,-13.4264
-168,154,0.414559
-166,154,14.7403
-164,154,29.4832
-162,154,44.5733
-160,154,59.9388
-158,154,75.506
-156,154,91.2002
-154,154,106.945
-152,154,122.664
-150,154,138.281
-148,154,153.716
-146,154,168.895
-144,154,183.74
-142,154,198.178
-140,154,212.134
-138,154,225.538
-136,154,238.322
-134,154,250.421
-132,154,261.773
-130,154,272.32
-128,154,282.011
-126,154,290.798
-124,154,298.638
-122,154,305.495
-120,154,311.339
-118,154,316.146
-116,154,319.9
-114,154,322.59
-112,154,324.214
-110,154,324.775
-108,154,324.284
-106,154,322.759
-104,154,320.225
-102,154,316.713
-100,154,312.261
-98,154,306.91
-96,154,300.71
-94,154,293.715
-92,154,285.982
-90,154,277.573
-88,154,268.554
-86,154,258.991
-84,154,248.957
-82,154,238.521
-80,154,227.757
-78,154,216.737
-76,154,205.535
-74,154,194.224
-72,154,182.873
-70,154,171.553
-68,154,160.331
-66,154,149.274
-64,154,138.442
-62,154,127.897
-60,154,117.695
-58,154,107.89
-56,154,98.531
-54,154,89.6661
-52,154,81.3381
-50,154,73.5868
-48,154,66.4485
-46,154,59.9561
-44,154,54.1389
-42,154,49.0231
-40,154,44.6314
-38,154,40.9831
-36,154,38.0944
-34,154,35.9784
-32,154,34.6448
-30,154,34.1002
-28,154,34.3481
-26,154,35.3887
-24,154,37.2191
-22,154,39.833
-20,154,43.221
-18,154,47.3701
-16,154,52.2642
-14,154,57.8835
-12,154,64.2049
-10,154,71.2019
-8,154,78.8445
-6,154,87.099
-4,154,95.9286
-2,154,105.293
0,154,115.149
2,154,125.451
4,154,136.148
6,154,147.189
8,154,158.52
10,154,170.085
12,154,181.825
14,154,193.681
16,154,205.593
18,154,217.499
20,154,229.338
22,154,241.049
24,154,252.571
26,154,263.845
28,154,274.813
30,154,285.417
32,154,295.605
34,154,305.323
36,154,314.522
38,154,323.156
40,154,331.183
42,154,338.562
44,154,345.257
46,154,351.234
48,154,356.466
50,154,360.926
52,154,364.593
54,154,367.447
56,154,369.475
58,154,370.663
60,154,371.005
62,154,370.495
64,154,369.13
66,154,366.912
68,154,363.843
70,154,359.931
72,154,355.183
74,154,349.611
76,154,343.23
78,154,336.054
80,154,328.103
82,154,319.398
84,154,309.962
86,154,299.822
88,154,289.006
90,154,277.545
92,154,265.474
94,154,252.829
96,154,239.649
98,154,225.978
100,154,211.859
102,154,197.342
104,154,182.478
106,154,167.319
108,154,151.922
110,154,136.346
112,154,120.653
114,154,104.904
116,154,89.1653
118,154,73.503
120,154,57.9846
122,154,42.6785
124,154,27.6533
126,154,12.9775
128,154,-1.28091
130,154,-15.0549
132,154,-28.279
134,154,-40.8898
136,154,-52.8259
138,154,-64.0292
140,154,-74.4447
142,154,-84.021
144,154,-92.7108
146,154,-100.471
148,154,-107.264
150,154,-113.055
152,154,-117.817
154,154,-121.527
156,154,-124.166
158,154,-125.723
160,154,-126.19
162,154,-125.566
164,154,-123.854
166,154,-121.065
168,154,-117.212
170,154,-112.315
172,154,-106.397
174,154,-99.489
176,154,-91.6231
178,154,-82.8374
180,154,-73.174
-180,156,-26.5237
-178,156,-17.0524
-176,156,-6.8498
-174,156,4.03573
-172,156,15.5528
-170,156,27.647
-168,156,40.2616
-166,156,53.3369
-164,156,66.8115
-162,156,80.6218
-160,156,94.7024
-158,156,108.987
-156,156,123.406
-154,156,137.893
-152,156,152.378
-150,156,166.79
-148,156,181.062
-146,156,195.123
-144,156,208.906
-142,156,222.344
-140,156,235.373
-138,156,247.928
-136,156,259.95
-134,156,271.381
-132,156,282.166
-130,156,292.256
-128,156,301.604
-126,156,310.167
-124,156,317.908
-122,156,324.796
-120,156,330.803
-118,156,335.908
-116,156,340.096
-114,156,343.358
-112,156,345.688
-110,156,347.091
-108,156,347.573
-106,156,347.15
-104,156,345.841
-102,156,343.672
-100,156,340.673
-98,156,336.881
-96,156,332.335
-94,156,327.081
-92,156,321.166
-90,156,314.644
-88,156,307.569
-86,156,300
-84,156,291.994
-82,156,283.614
-80,156,274.923
-78,156,265.982
-76,156,256.855
-74,156,247.605
-72,156,238.294
-70,156,228.983
-68,156,219.732
-66,156,210.598
-64,156,201.638
-62,156,192.905
-60,156,184.45
-58,156,176.322
-56,156,168.567
-54,156,161.227
-52,156,154.343
-50,156,147.952
-48,156,142.086
-46,156,136.778
-44,156,132.055
-42,156,127.941
-40,156,124.457
-38,156,121.623
-36,156,119.453
-34,156,117.96
-32,156,117.153
-30,156,117.037
-28,156,117.617
-26,156,118.891
-24,156,120.858
-22,156,123.51
-20,156,126.839
-18,156,130.831
-16,156,135.472
-14,156,140.743
-12,156,146.621
-10,156,153.083
-8,156,160.099
-6,156,167.639
-4,156,175.67
-2,156,184.153
0,156,193.05
2,156,202.318
4,156,211.913
6,156,221.789
8,156,231.896
10,156,242.185
12,156,252.603
14,156,263.097
16,156,273.615
18,156,284.101
20,156,294.502
22,156,304.763
24,156,314.83
26,156,324.651
28,156,334.174
30,156,343.349
32,156,352.127
34,156,360.462
36,156,368.309
38,156,375.628
40,156,382.38
42,156,388.527
44,156,394.038
46,156,398.882
48,156,403.031
50,156,406.464
52,156,409.158
54,156,411.097
56,156,412.266
58,156,412.654
60,156,412.253
62,156,411.059
64,156,409.068
66,156,406.282
68,156,402.703
70,156,398.339
72,156,393.197
74,156,387.288
76,156,380.628
78,156,373.232
80,156,365.118
82,156,356.308
84,156,346.825
86,156,336.697
88,156,325.951
90,156,314.618
92,156,302.733
94,156,290.332
96,156,277.452
98,156,264.136
100,156,250.428
102,156,236.372
104,156,222.019
106,156,207.418
108,156,192.623
110,156,177.689
112,156,162.672
114,156,147.63
116,156,132.623
118,156,117.713
120,156,102.959
122,156,88.4246
124,156,74.1712
126,156,60.2606
128,156,46.7536
130,156,33.7103
132,156,21.1891
134,156,9.24675
136,156,-2.0623
138,156,-12.6861
140,156,-22.5758
142,156,-31.6854
144,156,-39.9729
146,156,-47.3999
148,156,-53.9321
150,156,-59.5394
152,156,-64.1964
154,156,-67.882
156,156,-70.5801
158,156,-72.2793
160,156,-72.9728
162,156,-72.6589
164,156,-71.3407
166,156,-69.0258
168,156,-65.7268
170,156,-61.4606
172,156,-56.2488
174,156,-50.1172
176,156,-43.0958
178,156,-35.2187
180,156,-26.5237
-180,158,23.9451
-178,158,32.3294
-176,158,41.3851
-174,158,51.0694
-172,158,61.3363
-170,158,72.1375
-168,158,83.4224
-166,158,95.1379
-164,158,107.229
-162,158,119.64
-160,158,132.311
-158,158,145.185
-156,158,158.199
-154,158,171.295
-152,158,184.41
-150,158,197.483
-148,158,210.453
-146,158,223.259
-144,158,235.841
-142,158,248.141
-140,158,260.103
-138,158,271.671
-136,158,282.791
-134,158,293.415
-132,158,303.495
-130,158,312.987
-128,158,321.85
-126,158,330.047
-124,158,337.547
-122,158,344.321
-120,158,350.345
-118,158,355.601
-116,158,360.074
-114,158,363.755
-112,158,366.64
-110,158,368.73
-108,158,370.031
-106,158,370.553
-104,158,370.313
-102,158,369.33
-100,158,367.629
-98,158,365.24
-96,158,362.196
-94,158,358.532
-92,158,354.289
-90,158,349.51
-88,158,344.24
-86,158,338.528
-84,158,332.424
-82,158,325.977
-80,158,319.242
-78,158,312.271
-76,158,305.117
-74,158,297.835
-72,158,290.476
-70,158,283.094
-68,158,275.74
-66,158,268.464
-64,158,261.316
-62,158,254.341
-60,158,247.585
-58,158,241.091
-56,158,234.899
-54,158,229.049
-52,158,223.575
-50,158,218.512
-48,158,213.889
-46,158,209.735
-44,158,206.074
-42,158,202.93
-40,158,200.321
-38,158,198.265
-36,158,196.776
-34,158,195.864
-32,158,195.538
-30,158,195.804
-28,158,196.665
-26,158,198.119
-24,158,200.164
-22,158,202.795
-20,158,206.001
-18,158,209.773
-16,158,214.095
-14,158,218.95
-12,158,224.318
-10,158,230.176
-8,158,236.499
-6,158,243.259
-4,158,250.426
-2,158,257.965
0,158,265.843
2,158,274.021
4,158,282.461
6,158,291.12
8,158,299.957
10,158,308.926
12,158,317.983
14,158,327.081
16,158,336.173
18,158,345.213
20,158,354.152
22,158,362.943
24,158,371.54
26,158,379.897
28,158,387.968
30,158,395.71
32,158,403.08
34,158,410.037
36,158,416.544
38,158,422.562
40,158,428.058
42,158,433
44,158,437.359
46,158,441.107
48,158,444.22
50,158,446.678
52,158,448.46
54,158,449.553
56,158,449.942
58,158,449.618
60,158,448.573
62,158,446.803
64,158,444.306
66,158,441.083
68,158,437.136
70,158,432.472
72,158,427.1
74,158,421.03
76,158,414.277
78,158,406.855
80,158,398.783
82,158,390.083
84,158,380.776
86,158,370.889
88,158,360.449
90,158,349.486
92,158,338.033
94,158,326.124
96,158,313.796
98,158,301.089
100,158,288.042
102,158,274.7
104,158,261.108
106,158,247.313
108,158,233.363
110,158,219.309
112,158,205.202
114,158,191.096
116,158,177.043
118,158,163.099
120,158,149.319
122,158,135.757
124,158,122.469
126,158,109.51
128,158,96.9321
130,158,84.7897
132,158,73.1339
134,158,62.0145
136,158,51.4793
138,158,41.5738
140,158,32.3411
142,158,23.8212
144,158,16.0512
146,158,9.06479
148,158,2.89211
150,158,-2.44035
152,158,-6.91003
154,158,-10.4983
156,158,-13.1908
158,158,-14.977
160,158,-15.851
162,158,-15.8108
164,158,-14.8587
166,158,-13.0015
168,158,-10.2497
170,158,-6.61818
172,158,-2.12569
174,158,3.2051
176,158,9.34778
178,158,16.2723
180,158,23.9451
-180,160,77.3526
-178,160,84.6162
-176,160,92.4846
-174,160,100.92
-172,160,109.884
-170,160,119.333
-168,160,129.224
-166,160,139.509
-164,160,150.143
-162,160,161.075
-160,160,172.254
-158,160,183.631
-156,160,195.151
-154,160,206.763
-152,160,218.414
-150,160,230.05
-148,160,241.618
-146,160,253.067
-144,160,264.345
-142,160,275.402
-140,160,286.189
-138,160,296.658
-136,160,306.765
-134,160,316.467
-132,160,325.722
-130,160,334.494
-128,160,342.748
-126,160,350.452
-124,160,357.578
-122,160,364.102
-120,160,370.003
-118,160,375.264
-116,160,379.873
-114,160,383.821
-112,160,387.103
-110,160,389.72
-108,160,391.674
-106,160,392.975
-104,160,393.633
-102,160,393.664
-100,160,393.087
-98,160,391.926
-96,160,390.206
-94,160,387.957
-92,160,385.211
-90,160,382.003
-88,160,378.369
-86,160,374.348
-84,160,369.981
-82,160,365.31
-80,160,360.378
-78,160,355.229
-76,160,349.907
-74,160,344.456
-72,160,338.922
-70,160,333.347
-68,160,327.775
-66,160,322.249
-64,160,316.81
-62,160,311.498
-60,160,306.352
-58,160,301.408
-56,160,296.702
-54,160,292.267
-52,160,288.134
-50,160,284.333
-48,160,280.889
-46,160,277.828
-44,160,275.171
-42,160,272.939
-40,160,271.149
-38,160,269.815
-36,160,268.951
-34,160,268.566
-32,160,268.666
-30,160,269.258
-28,160,270.344
-26,160,271.922
-24,160,273.99
-22,160,276.543
-20,160,279.572
-18,160,283.068
-16,160,287.018
-14,160,291.405
-12,160,296.212
-10,160,301.419
-8,160,307.003
-6,160,312.941
-4,160,319.204
-2,160,325.764
0,160,332.59
2,160,339.65
4,160,346.91
6,160,354.334
8,160,361.885
10,160,369.524
12,160,377.214
14,160,384.914
16,160,392.584
18,160,400.183
20,160,407.672
22,160,415.01
24,160,422.156
26,160,429.071
28,160,435.718
30,160,442.057
32,160,448.054
34,160,453.673
36,160,458.88
38,160,463.645
40,160,467.937
42,160,471.73
44,160,474.996
46,160,477.714
48,160,479.862
50,160,481.421
52,160,482.376
54,160,482.712
56,160,482.419
58,160,481.487
60,160,479.91
62,160,477.684
64,160,474.809
66,160,471.285
68,160,467.115
70,160,462.305
72,160,456.865
74,160,450.803
76,160,444.134
78,160,436.872
80,160,429.035
82,160,420.642
84,160,411.715
86,160,402.278
88,160,392.358
90,160,381.981
92,160,371.179
94,160,359.984
96,160,348.43
98,160,336.552
100,160,324.389
102,160,311.979
104,160,299.365
106,160,286.588
108,160,273.692
110,160,260.723
112,160,247.726
114,160,234.748
116,160,221.838
118,160,209.042
120,160,196.41
122,160,183.99
124,160,171.829
126,160,159.976
128,160,148.476
130,160,137.376
132,160,126.721
134,160,116.553
136,160,106.914
138,160,97.8431
140,160,89.3769
142,160,81.5502
144,160,74.395
146,160,67.9403
148,160,62.2122
150,160,57.2334
152,160,53.0237
154,160,49.5989
156,160,46.972
158,160,45.1517
160,160,44.1437
162,160,43.9497
164,160,44.5678
166,160,45.9926
168,160,48.215
170,160,51.2223
172,160,54.9985
174,160,59.5239
176,160,64.776
178,160,70.7285
180,160,77.3526
-180,162,132.738
-178,162,138.877
-176,162,145.549
-174,162,152.723
-172,162,160.366
-170,162,168.441
-168,162,176.911
-166,162,185.737
-164,162,194.879
-162,162,204.295
-160,162,213.942
-158,162,223.776
-156,162,233.755
-154,162,243.832
-152,162,253.963
-150,162,264.104
-148,162,274.211
-146,162,284.238
-144,162,294.143
-142,162,303.885
-140,162,313.42
-138,162,322.711
-136,162,331.72
-134,162,340.409
-132,162,348.745
-130,162,356.697
-128,162,364.235
-126,162,371.333
-124,162,377.967
-122,162,384.116
-120,162,389.762
-118,162,394.89
-116,162,399.49
-114,162,403.554
-112,162,407.075
-110,162,410.055
-108,162,412.493
-106,162,414.395
-104,162,415.771
-102,162,416.63
-100,162,416.989
-98,162,416.863
-96,162,416.274
-94,162,415.243
-92,162,413.797
-90,162,411.961
-88,162,409.766
-86,162,407.241
-84,162,404.419
-82,162,401.334
-80,162,398.019
-78,162,394.51
-76,162,390.842
-74,162,387.052
-72,162,383.176
-70,162,379.248
-68,162,375.306
-66,162,371.382
-64,162,367.513
-62,162,363.73
-60,162,360.066
-58,162,356.551
-56,162,353.215
-54,162,350.086
-52,162,347.19
-50,162,344.552
-48,162,342.194
-46,162,340.137
-44,162,338.4
-42,162,336.999
-40,162,335.95
-38,162,335.266
-36,162,334.956
-34,162,335.029
-32,162,335.491
-30,162,336.347
-28,162,337.598
-26,162,339.243
-24,162,341.281
-22,162,343.705
-20,162,346.51
-18,162,349.687
-16,162,353.223
-14,162,357.105
-12,162,361.318
-10,162,365.846
-8,162,370.667
-6,162,375.762
-4,162,381.108
-2,162,386.679
0,162,392.449
2,162,398.392
4,162,404.479
6,162,410.678
8,162,416.96
10,162,423.291
12,162,429.641
14,162,435.974
16,162,442.258
18,162,448.459
20,162,454.542
22,162,460.475
24,162,466.223
26,162,471.755
28,162,477.037
30,162,482.038
32,162,486.729
34,162,491.079
36,162,495.061
38,162,498.649
40,162,501.818
42,162,504.543
44,162,506.805
46,162,508.584
48,162,509.861
50,162,510.621
52,162,510.85
54,162,510.538
56,162,509.674
58,162,508.252
60,162,506.266
62,162,503.713
64,162,500.593
66,162,496.907
68,162,492.659
70,162,487.855
72,162,482.501
74,162,476.609
76,162,470.191
78,162,463.259
80,162,455.832
82,162,447.925
84,162,439.56
86,162,430.759
88,162,421.544
90,162,411.942
92,162,401.981
94,162,391.688
96,162,381.095
98,162,370.234
100,162,359.138
102,162,347.843
104,162,336.386
106,162,324.802
108,162,313.131
110,162,301.413
112,162,289.687
114,162,277.995
116,162,266.377
118,162,254.875
120,162,243.53
122,162,232.384
124,162,221.478
126,162,210.853
128,162,200.548
130,162,190.602
132,162,181.053
134,162,171.938
136,162,163.29
138,162,155.145
140,162,147.532
142,162,140.481
144,162,134.018
146,162,128.17
148,162,122.956
150,162,118.397
152,162,114.509
154,162,111.307
156,162,108.799
158,162,106.995
160,162,105.9
162,162,105.513
164,162,105.835
166,162,106.861
168,162,108.583
170,162,110.99
172,162,114.069
174,162,117.804
176,162,122.176
178,162,127.162
180,162,132.738
-180,164,189.076
-178,164,194.115
-176,164,199.614
-174,164,205.547
-172,164,211.886
-170,164,218.601
-168,164,225.663
-166,164,233.039
-164,164,240.695
-162,164,248.598
-160,164,256.712
-158,164,265.002
-156,164,273.432
-154,164,281.964
-152,164,290.563
-150,164,299.191
-148,164,307.812
-146,164,316.391
-144,164,324.891
-142,164,333.279
-140,164,341.521
-138,164,349.584
-136,164,357.437
-134,164,365.051
-132,164,372.398
-130,164,379.452
-128,164,386.189
-126,164,392.587
-124,164,398.625
-122,164,404.287
-120,164,409.558
-118,164,414.425
-116,164,418.878
-114,164,422.91
-112,164,426.516
-110,164,429.693
-108,164,432.443
-106,164,434.768
-104,164,436.674
-102,164,438.168
-100,164,439.262
-98,164,439.967
-96,164,440.299
-94,164,440.275
-92,164,439.912
-90,164,439.232
-88,164,438.256
-86,164,437.008
-84,164,435.513
-82,164,433.795
-80,164,431.883
-78,164,429.802
-76,164,427.581
-74,164,425.247
-72,164,422.83
-70,164,420.356
-68,164,417.854
-66,164,415.352
-64,164,412.877
-62,164,410.455
-60,164,408.111
-58,164,405.87
-56,164,403.757
-54,164,401.793
-52,164,400
-50,164,398.398
-48,164,397.004
-46,164,395.837
-44,164,394.911
-42,164,394.24
-40,164,393.837
-38,164,393.711
-36,164,393.871
-34,164,394.324
-32,164,395.075
-30,164,396.127
-28,164,397.482
-26,164,399.138
-24,164,401.094
-22,164,403.346
-20,164,405.887
-18,164,408.71
-16,164,411.805
-14,164,415.162
-12,164,418.766
-10,164,422.605
-8,164,426.661
-6,164,430.917
-4,164,435.355
-2,164,439.954
0,164,444.692
2,164,449.547
4,164,454.495
6,164,459.512
8,164,464.572
10,164,469.649
12,164,474.716
14,164,479.747
16,164,484.714
18,164,489.589
20,164,494.345
22,164,498.954
24,164,503.391
26,164,507.627
28,164,511.637
30,164,515.395
32,164,518.877
34,164,522.059
36,164,524.918
38,164,527.434
40,164,529.586
42,164,531.354
44,164,532.722
46,164,533.674
48,164,534.196
50,164,534.275
52,164,533.899
54,164,533.061
56,164,531.752
58,164,529.966
60,164,527.702
62,164,524.955
64,164,521.726
66,164,518.018
68,164,513.833
70,164,509.178
72,164,504.059
74,164,498.486
76,164,492.469
78,164,486.021
80,164,479.157
82,164,471.893
84,164,464.247
86,164,456.237
88,164,447.886
90,164,439.215
92,164,430.248
94,164,421.012
96,164,411.532
98,164,401.836
100,164,391.954
102,164,381.916
104,164,371.753
106,164,361.498
108,164,351.182
110,164,340.84
112,164,330.506
114,164,320.214
116,164,309.999
118,164,299.896
120,164,289.939
122,164,280.164
124,164,270.604
126,164,261.294
128,164,252.265
130,164,243.551
132,164,235.184
134,164,227.192
136,164,219.605
138,164,212.45
140,164,205.752
142,164,199.537
144,164,193.826
146,164,188.639
148,164,183.995
150,164,179.908
152,164,176.394
154,164,173.463
156,164,171.124
158,164,169.383
160,164,168.245
162,164,167.711
164,164,167.779
166,164,168.447
168,164,169.707
170,164,171.552
172,164,173.971
174,164,176.949
176,164,180.472
178,164,184.521
180,164,189.076
-180,166,245.298
-178,166,249.291
-176,166,253.668
-174,166,258.412
-172,166,263.498
-170,166,268.904
-168,166,274.606
-166,166,280.578
-164,166,286.794
-162,166,293.227
-160,166,299.848
-158,166,306.631
-156,166,313.545
-154,166,320.562
-152,166,327.652
-150,166,334.788
-148,166,341.94
-146,166,349.079
-144,166,356.178
-142,166,363.209
-140,166,370.146
-138,166,376.963
-136,166,383.635
-134,166,390.139
-132,166,396.452
-130,166,402.554
-128,166,408.426
-126,166,414.049
-124,166,419.408
-122,166,424.488
-120,166,429.278
-118,166,433.766
-116,166,437.943
-114,166,441.804
-112,166,445.344
-110,166,448.56
-108,166,451.451
-106,166,454.018
-104,166,456.265
-102,166,458.197
-100,166,459.821
-98,166,461.144
-96,166,462.178
-94,166,462.935
-92,166,463.427
-90,166,463.669
-88,166,463.677
-86,166,463.468
-84,166,463.06
-82,166,462.472
-80,166,461.723
-78,166,460.834
-76,166,459.825
-74,166,458.717
-72,166,457.531
-70,166,456.289
-68,166,455.011
-66,166,453.719
-64,166,452.433
-62,166,451.172
-60,166,449.957
-58,166,448.807
-56,166,447.74
-54,166,446.772
-52,166,445.921
-50,166,445.201
-48,166,444.628
-46,166,444.214
-44,166,443.97
-42,166,443.909
-40,166,444.038
-38,166,444.367
-36,166,444.902
-34,166,445.647
-32,166,446.607
-30,166,447.784
-28,166,449.179
-26,166,450.791
-24,166,452.619
-22,166,454.659
-20,166,456.905
-18,166,459.353
-16,166,461.993
-14,166,464.817
-12,166,467.815
-10,166,470.974
-8,166,474.283
-6,166,477.727
-4,166,481.291
-2,166,484.959
0,166,488.714
2,166,492.538
4,166,496.412
6,166,500.316
8,166,504.231
10,166,508.137
12,166,512.011
14,166,515.834
16,166,519.583
18,166,523.236
20,166,526.773
22,166,530.172
24,166,533.412
26,166,536.472
28,166,539.331
30,166,541.97
32,166,544.369
34,166,546.511
36,166,548.376
38,166,549.95
40,166,551.215
42,166,552.158
44,166,552.765
46,166,553.024
48,166,552.924
50,166,552.454
52,166,551.608
54,166,550.377
56,166,548.757
58,166,546.744
60,166,544.335
62,166,541.529
64,166,538.327
66,166,534.731
68,166,530.744
70,166,526.372
72,166,521.622
74,166,516.501
76,166,511.019
78,166,505.188
80,166,499.019
82,166,492.528
84,166,485.728
86,166,478.637
88,166,471.273
90,166,463.654
92,166,455.801
94,166,447.736
96,166,439.481
98,166,431.059
100,166,422.495
102,166,413.814
104,166,405.042
106,166,396.206
108,166,387.333
110,166,378.449
112,166,369.585
114,166,360.766
116,166,352.023
118,166,343.384
120,166,334.876
122,166,326.528
124,166,318.367
126,166,310.421
128,166,302.717
130,166,295.28
132,166,288.136
134,166,281.309
136,166,274.821
138,166,268.695
140,166,262.952
142,166,257.61
144,166,252.688
146,166,248.201
148,166,244.163
150,166,240.589
152,166,237.488
154,166,234.87
156,166,232.741
158,166,231.107
160,166,229.971
162,166,229.335
164,166,229.197
166,166,229.555
168,166,230.404
170,166,231.738
172,166,233.546
174,166,235.82
176,166,238.546
178,166,241.711
180,166,245.298
-180,168,300.312
-178,168,303.336
-176,168,306.674
-174,168,310.309
-172,168,314.225
-170,168,318.405
-168,168,322.831
-166,168,327.481
-164,168,332.338
-162,168,337.38
-160,168,342.587
-158,168,347.936
-156,168,353.405
-154,168,358.974
-152,168,364.62
-150,168,370.321
-148,168,376.055
-146,168,381.8
-144,168,387.536
-142,168,393.241
-140,168,398.895
-138,168,404.478
-136,168,409.972
-134,168,415.358
-132,168,420.62
-130,168,425.741
-128,168,430.707
-126,168,435.503
-124,168,440.117
-122,168,444.538
-120,168,448.756
-118,168,452.762
-116,168,456.549
-114,168,460.111
-112,168,463.444
-110,168,466.545
-108,168,469.412
-106,168,472.046
-104,168,474.447
-102,168,476.619
-100,168,478.565
