Phi[deg],Theta[deg],re(rEY)[mV]
124,134,-376.163
126,134,-379.924
128,134,-383.172
130,134,-385.781
132,134,-387.617
134,134,-388.548
136,134,-388.441
138,134,-387.165
140,134,-384.593
142,134,-380.608
144,134,-375.1
146,134,-367.975
148,134,-359.149
150,134,-348.559
152,134,-336.158
154,134,-321.923
156,134,-305.849
158,134,-287.956
160,134,-268.289
162,134,-246.914
164,134,-223.923
166,134,-199.429
168,134,-173.568
170,134,-146.494
172,134,-118.381
174,134,-89.4176
176,134,-59.8057
178,134,-29.7567
180,134,0.511268
-180,136,0.574704
-178,136,28.1723
-176,136,55.5668
-174,136,82.5606
-172,136,108.962
-170,136,134.589
-168,136,159.27
-166,136,182.848
-164,136,205.181
-162,136,226.146
-160,136,245.64
-158,136,263.577
-156,136,279.896
-154,136,294.555
-152,136,307.534
-150,136,318.834
-148,136,328.475
-146,136,336.497
-144,136,342.956
-142,136,347.924
-140,136,351.486
-138,136,353.74
-136,136,354.792
-134,136,354.755
-132,136,353.749
-130,136,351.893
-128,136,349.312
-126,136,346.125
-124,136,342.451
-122,136,338.404
-120,136,334.093
-118,136,329.62
-116,136,325.08
-114,136,320.56
-112,136,316.14
-110,136,311.89
-108,136,307.874
-106,136,304.146
-104,136,300.753
-102,136,297.736
-100,136,295.128
-98,136,292.956
-96,136,291.243
-94,136,290.004
-92,136,289.251
-90,136,288.99
-88,136,289.224
-86,136,289.95
-84,136,291.163
-82,136,292.85
-80,136,294.996
-78,136,297.579
-76,136,300.572
-74,136,303.941
-72,136,307.647
-70,136,311.642
-68,136,315.871
-66,136,320.272
-64,136,324.774
-62,136,329.297
-60,136,333.755
-58,136,338.053
-56,136,342.088
-54,136,345.752
-52,136,348.93
-50,136,351.505
-48,136,353.355
-46,136,354.359
-44,136,354.394
-42,136,353.343
-40,136,351.091
-38,136,347.533
-36,136,342.571
-34,136,336.12
-32,136,328.108
-30,136,318.478
-28,136,307.191
-26,136,294.226
-24,136,279.583
-22,136,263.282
-20,136,245.363
-18,136,225.89
-16,136,204.946
-14,136,182.636
-12,136,159.081
-10,136,134.425
-8,136,108.823
-6,136,82.4475
-4,136,55.4801
-2,136,28.1125
0,136,0.541963
2,136,-27.0311
4,136,-54.4064
6,136,-81.3864
8,136,-107.78
10,136,-133.404
12,136,-158.088
14,136,-181.674
16,136,-204.021
18,136,-225.006
20,136,-244.523
22,136,-262.49
24,136,-278.844
26,136,-293.543
28,136,-306.566
30,136,-317.915
32,136,-327.609
34,136,-335.687
36,136,-342.206
38,136,-347.238
40,136,-350.866
42,136,-353.189
44,136,-354.313
46,136,-354.35
48,136,-353.418
50,136,-351.64
52,136,-349.135
54,136,-346.026
56,136,-342.43
58,136,-338.461
60,136,-334.227
62,136,-329.831
64,136,-325.366
66,136,-320.919
68,136,-316.57
70,136,-312.39
72,136,-308.439
74,136,-304.774
76,136,-301.441
78,136,-298.48
80,136,-295.925
82,136,-293.801
84,136,-292.132
86,136,-290.932
88,136,-290.213
90,136,-289.982
92,136,-290.24
94,136,-290.986
96,136,-292.213
98,136,-293.909
100,136,-296.058
102,136,-298.638
104,136,-301.624
106,136,-304.98
108,136,-308.667
110,136,-312.639
112,136,-316.84
114,136,-321.207
116,136,-325.67
118,136,-330.15
120,136,-334.561
122,136,-338.807
124,136,-342.786
126,136,-346.391
128,136,-349.506
130,136,-352.015
132,136,-353.797
134,136,-354.729
136,136,-354.691
138,136,-353.564
140,136,-351.236
142,136,-347.6
144,136,-342.56
146,136,-336.03
148,136,-327.94
150,136,-318.231
152,136,-306.867
154,136,-293.827
156,136,-279.109
158,136,-262.735
160,136,-244.747
162,136,-225.207
164,136,-204.199
166,136,-181.827
168,136,-158.216
170,136,-133.506
172,136,-107.856
174,136,-81.4353
176,136,-54.4281
178,136,-27.0256
180,136,0.574704
-180,138,0.636365
-178,138,25.5332
-176,138,50.2476
-174,138,74.6025
-172,138,98.4262
-170,138,121.555
-168,138,143.834
-166,138,165.122
-164,138,185.292
-162,138,204.232
-160,138,221.846
-158,138,238.06
-156,138,252.814
-154,138,266.069
-152,138,277.807
-150,138,288.023
-148,138,296.737
-146,138,303.979
-144,138,309.799
-142,138,314.259
-140,138,317.435
-138,138,319.412
-136,138,320.285
-134,138,320.155
-132,138,319.128
-130,138,317.313
-128,138,314.821
-126,138,311.763
-124,138,308.245
-122,138,304.374
-120,138,300.251
-118,138,295.969
-116,138,291.618
-114,138,287.282
-112,138,283.034
-110,138,278.944
-108,138,275.072
-106,138,271.472
-104,138,268.191
-102,138,265.27
-100,138,262.741
-98,138,260.633
-96,138,258.968
-94,138,257.763
-92,138,257.03
-90,138,256.776
-88,138,257.004
-86,138,257.71
-84,138,258.888
-82,138,260.527
-80,138,262.609
-78,138,265.113
-76,138,268.011
-74,138,271.268
-72,138,274.845
-70,138,278.696
-68,138,282.766
-66,138,286.994
-64,138,291.313
-62,138,295.647
-60,138,299.914
-58,138,304.024
-56,138,307.883
-54,138,311.39
-52,138,314.441
-50,138,316.926
-48,138,318.735
-46,138,319.76
-44,138,319.889
-42,138,319.016
-40,138,317.042
-38,138,313.87
-36,138,309.416
-34,138,303.603
-32,138,296.371
-30,138,287.669
-28,138,277.465
-26,138,265.742
-24,138,252.503
-22,138,237.766
-20,138,221.572
-18,138,203.977
-16,138,185.059
-14,138,164.911
-12,138,143.646
-10,138,121.392
-8,138,98.2885
-6,138,74.4906
-4,138,50.162
-2,138,25.4743
0,138,0.60446
2,138,-24.2679
4,138,-48.9631
6,138,-73.3042
8,138,-97.1194
10,138,-120.245
12,138,-142.526
14,138,-163.823
16,138,-184.006
18,138,-202.964
20,138,-220.603
22,138,-236.845
24,138,-251.633
26,138,-264.928
28,138,-276.708
30,138,-286.973
32,138,-295.738
34,138,-303.036
36,138,-308.915
38,138,-313.438
40,138,-316.679
42,138,-318.724
44,138,-319.668
46,138,-319.61
48,138,-318.657
50,138,-316.917
52,138,-314.502
54,138,-311.52
56,138,-308.08
58,138,-304.286
60,138,-300.238
62,138,-296.032
64,138,-291.755
66,138,-287.491
68,138,-283.314
70,138,-279.292
72,138,-275.485
74,138,-271.948
76,138,-268.726
78,138,-265.86
80,138,-263.383
82,138,-261.323
84,138,-259.702
86,138,-258.536
88,138,-257.837
90,138,-257.612
92,138,-257.864
94,138,-258.59
96,138,-259.782
98,138,-261.43
100,138,-263.516
102,138,-266.017
104,138,-268.908
106,138,-272.153
108,138,-275.712
110,138,-279.539
112,138,-283.581
114,138,-287.777
116,138,-292.058
118,138,-296.35
120,138,-300.57
122,138,-304.629
124,138,-308.434
126,138,-311.882
128,138,-314.871
130,138,-317.291
132,138,-319.033
134,138,-319.987
136,138,-320.043
138,138,-319.097
140,138,-317.047
142,138,-313.798
144,138,-309.267
146,138,-303.377
148,138,-296.067
150,138,-287.288
152,138,-277.008
154,138,-265.21
156,138,-251.897
158,138,-237.09
160,138,-220.826
162,138,-203.165
164,138,-184.183
166,138,-163.976
168,138,-142.654
170,138,-120.347
172,138,-97.1953
174,138,-73.3534
176,138,-48.9854
178,138,-24.2631
180,138,0.636365
-180,140,0.696145
-178,140,22.8957
-176,140,44.9332
-174,140,66.6512
-172,140,87.8972
-170,140,108.525
-168,140,128.398
-166,140,147.39
-164,140,165.386
-162,140,182.287
-160,140,198.007
-158,140,212.477
-156,140,225.643
-154,140,237.47
-152,140,247.938
-150,140,257.043
-148,140,264.798
-146,140,271.231
-144,140,276.382
-142,140,280.306
-140,140,283.067
-138,140,284.742
-136,140,285.412
-134,140,285.169
-132,140,284.105
-130,140,282.319
-128,140,279.909
-126,140,276.976
-124,140,273.616
-122,140,269.926
-120,140,265.999
-118,140,261.921
-116,140,257.776
-114,140,253.641
-112,140,249.587
-110,140,245.678
-108,140,241.974
-106,140,238.526
-104,140,235.379
-102,140,232.574
-100,140,230.143
-98,140,228.115
-96,140,226.512
-94,140,225.351
-92,140,224.644
-90,140,224.399
-88,140,224.618
-86,140,225.298
-84,140,226.433
-82,140,228.01
-80,140,230.013
-78,140,232.419
-76,140,235.201
-74,140,238.324
-72,140,241.75
-70,140,245.433
-68,140,249.322
-66,140,253.357
-64,140,257.475
-62,140,261.604
-60,140,265.666
-58,140,269.581
-56,140,273.259
-54,140,276.608
-52,140,279.534
-50,140,281.937
-48,140,283.718
-46,140,284.779
-44,140,285.022
-42,140,284.351
-40,140,282.679
-38,140,279.922
-36,140,276.004
-34,140,270.861
-32,140,264.438
-30,140,256.694
-28,140,247.602
-26,140,237.148
-24,140,225.337
-22,140,212.188
-20,140,197.737
-18,140,182.037
-16,140,165.157
-14,140,147.183
-12,140,128.214
-10,140,108.365
-8,140,87.762
-6,140,66.5415
-4,140,44.8494
-2,140,22.8382
0,140,0.665152
2,140,-21.5103
4,140,-43.5288
6,140,-65.2331
8,140,-86.4706
10,140,-107.095
12,140,-126.971
14,140,-145.97
16,140,-163.979
18,140,-180.898
20,140,-196.641
22,140,-211.138
24,140,-224.338
26,140,-236.202
28,140,-246.712
30,140,-255.864
32,140,-263.669
34,140,-270.156
36,140,-275.364
38,140,-279.349
40,140,-282.175
42,140,-283.916
44,140,-284.655
46,140,-284.482
48,140,-283.49
50,140,-281.778
52,140,-279.443
54,140,-276.584
56,140,-273.3
58,140,-269.685
60,140,-265.832
62,140,-261.828
64,140,-257.756
66,140,-253.691
68,140,-249.706
70,140,-245.864
72,140,-242.224
74,140,-238.836
76,140,-235.748
78,140,-232.997
80,140,-230.617
82,140,-228.636
84,140,-227.075
86,140,-225.953
88,140,-225.28
90,140,-225.063
92,140,-225.306
94,140,-226.005
96,140,-227.154
98,140,-228.74
100,140,-230.747
102,140,-233.151
104,140,-235.926
106,140,-239.037
108,140,-242.446
110,140,-246.107
112,140,-249.968
114,140,-253.972
116,140,-258.053
118,140,-262.14
120,140,-266.158
122,140,-270.022
124,140,-273.647
126,140,-276.94
128,140,-279.805
130,140,-282.144
132,140,-283.86
134,140,-284.852
136,140,-285.024
138,140,-284.282
140,140,-282.536
142,140,-279.703
144,140,-275.71
146,140,-270.491
148,140,-263.993
150,140,-256.174
152,140,-247.007
154,140,-236.48
156,140,-224.598
158,140,-211.379
160,140,-196.86
162,140,-181.095
164,140,-164.153
166,140,-146.12
168,140,-127.097
170,140,-107.196
172,140,-86.5456
174,140,-65.2819
176,140,-43.5511
178,140,-21.506
180,140,0.696145
-180,142,0.75394
-178,142,20.2956
-176,142,39.6946
-174,142,58.8126
-172,142,77.5156
-170,142,95.675
-168,142,113.17
-166,142,129.89
-164,142,145.732
-162,142,160.61
-160,142,174.446
-158,142,187.178
-156,142,198.758
-154,142,209.154
-152,142,218.345
-150,142,226.328
-148,142,233.112
-146,142,238.719
-144,142,243.184
-142,142,246.554
-140,142,248.883
-138,142,250.238
-136,142,250.69
-134,142,250.319
-132,142,249.207
-130,142,247.44
-128,142,245.107
-126,142,242.296
-124,142,239.096
-122,142,235.592
-120,142,231.87
-118,142,228.008
-116,142,224.083
-114,142,220.166
-112,142,216.324
-110,142,212.617
-108,142,209.101
-106,142,205.825
-104,142,202.833
-102,142,200.163
-100,142,197.848
-98,142,195.915
-96,142,194.386
-94,142,193.278
-92,142,192.603
-90,142,192.369
-88,142,192.577
-86,142,193.226
-84,142,194.309
-82,142,195.813
-80,142,197.721
-78,142,200.012
-76,142,202.659
-74,142,205.628
-72,142,208.883
-70,142,212.378
-68,142,216.065
-66,142,219.889
-64,142,223.788
-62,142,227.698
-60,142,231.545
-58,142,235.255
-56,142,238.747
-54,142,241.938
-52,142,244.74
-50,142,247.067
-48,142,248.829
-46,142,249.939
-44,142,250.309
-42,142,249.857
-40,142,248.505
-38,142,246.179
-36,142,242.816
-34,142,238.359
-32,142,232.761
-30,142,225.988
-28,142,218.017
-26,142,208.84
-24,142,198.46
-22,142,186.896
-20,142,174.182
-18,142,160.366
-16,142,145.509
-14,142,129.688
-12,142,112.991
-10,142,95.5195
-8,142,77.3842
-6,142,58.706
-4,142,39.6131
-2,142,20.2398
0,142,0.723933
2,142,-18.7942
4,142,-38.1747
6,142,-57.2792
8,142,-75.9738
10,142,-94.1299
12,142,-111.627
14,142,-128.353
16,142,-144.208
18,142,-159.103
20,142,-172.961
22,142,-185.72
24,142,-197.332
26,142,-207.763
28,142,-216.995
30,142,-225.023
32,142,-231.855
34,142,-237.514
36,142,-242.035
38,142,-245.463
40,142,-247.854
42,142,-249.273
44,142,-249.792
46,142,-249.488
48,142,-248.446
50,142,-246.75
52,142,-244.489
54,142,-241.751
56,142,-238.623
58,142,-235.193
60,142,-231.542
62,142,-227.751
64,142,-223.896
66,142,-220.048
68,142,-216.273
70,142,-212.631
72,142,-209.177
74,142,-205.96
76,142,-203.024
78,142,-200.407
80,142,-198.141
82,142,-196.253
84,142,-194.765
86,142,-193.694
88,142,-193.052
90,142,-192.846
92,142,-193.078
94,142,-193.746
96,142,-194.842
98,142,-196.355
100,142,-198.267
102,142,-200.556
104,142,-203.197
106,142,-206.155
108,142,-209.392
110,142,-212.867
112,142,-216.528
114,142,-220.32
116,142,-224.185
118,142,-228.054
120,142,-231.858
122,142,-235.52
124,142,-238.961
126,142,-242.096
128,142,-244.841
130,142,-247.106
132,142,-248.805
134,142,-249.848
136,142,-250.15
138,142,-249.628
140,142,-248.205
142,142,-245.807
144,142,-242.371
146,142,-237.84
148,142,-232.17
150,142,-225.324
152,142,-217.282
154,142,-208.033
156,142,-197.584
158,142,-185.953
160,142,-173.174
162,142,-159.295
164,142,-144.378
166,142,-128.5
168,142,-111.75
170,142,-94.2281
172,142,-76.0469
174,142,-57.3269
176,142,-38.1965
178,142,-18.7902
180,142,0.75394
-180,144,0.809641
-178,144,17.7663
-176,144,34.5989
-174,144,51.1872
-172,144,67.4145
-170,144,83.1692
-168,144,98.3459
-166,144,112.848
-164,144,126.586
-162,144,139.483
-160,144,151.471
-158,144,162.497
-156,144,172.516
-154,144,181.499
-152,144,189.427
-150,144,196.296
-148,144,202.112
-146,144,206.894
-144,144,210.669
-142,144,213.478
-140,144,215.367
-138,144,216.393
-136,144,216.618
-134,144,216.111
-132,144,214.943
-130,144,213.19
-128,144,210.93
-126,144,208.241
-124,144,205.201
-122,144,201.889
-120,144,198.378
-118,144,194.742
-116,144,191.049
-114,144,187.366
-112,144,183.752
-110,144,180.265
-108,144,176.956
-106,144,173.87
-104,144,171.051
-102,144,168.533
-100,144,166.348
-98,144,164.523
-96,144,163.079
-94,144,162.032
-92,144,161.394
-90,144,161.173
-88,144,161.369
-86,144,161.982
-84,144,163.005
-82,144,164.425
-80,144,166.226
-78,144,168.387
-76,144,170.882
-74,144,173.68
-72,144,176.744
-70,144,180.034
-68,144,183.502
-66,144,187.098
-64,144,190.765
-62,144,194.442
-60,144,198.065
-58,144,201.563
-56,144,204.865
-54,144,207.895
-52,144,210.576
-50,144,212.83
-48,144,214.578
-46,144,215.744
-44,144,216.25
-42,144,216.026
-40,144,215.002
-38,144,213.117
-36,144,210.314
-34,144,206.546
-32,144,201.774
-30,144,195.968
-28,144,189.111
-26,144,181.196
-24,144,172.228
-22,144,162.225
-20,144,151.218
-18,144,139.248
-16,144,126.371
-14,144,112.653
-12,144,98.1736
-10,144,83.0194
-8,144,67.288
-6,144,51.0845
-4,144,34.5205
-2,144,17.7125
0,144,0.780692
2,144,-16.1534
4,144,-32.9681
6,144,-49.5433
8,144,-65.7624
10,144,-81.5137
12,144,-96.692
14,144,-111.2
16,144,-124.95
18,144,-137.863
20,144,-149.872
22,144,-160.923
24,144,-170.972
26,144,-179.989
28,144,-187.957
30,144,-194.868
32,144,-200.73
34,144,-205.561
36,144,-209.39
38,144,-212.254
40,144,-214.202
42,144,-215.289
44,144,-215.578
46,144,-215.136
48,144,-214.034
50,144,-212.349
52,144,-210.158
54,144,-207.539
56,144,-204.569
58,144,-201.326
60,144,-197.884
62,144,-194.316
64,144,-190.691
66,144,-187.073
68,144,-183.523
70,144,-180.098
72,144,-176.847
74,144,-173.819
76,144,-171.053
78,144,-168.586
80,144,-166.449
82,144,-164.667
84,144,-163.263
86,144,-162.252
88,144,-161.645
90,144,-161.451
92,144,-161.67
94,144,-162.301
96,144,-163.337
98,144,-164.765
100,144,-166.57
102,144,-168.73
104,144,-171.219
106,144,-174.006
108,144,-177.055
110,144,-180.324
112,144,-183.768
114,144,-187.334
116,144,-190.967
118,144,-194.607
120,144,-198.187
122,144,-201.64
124,144,-204.893
126,144,-207.87
128,144,-210.496
130,144,-212.691
132,144,-214.379
134,144,-215.481
136,144,-215.922
138,144,-215.631
140,144,-214.539
142,144,-212.585
144,144,-209.712
146,144,-205.874
148,144,-201.032
150,144,-195.157
152,144,-188.232
154,144,-180.249
156,144,-171.215
158,144,-161.148
160,144,-150.077
162,144,-138.047
164,144,-125.113
166,144,-111.341
168,144,-96.81
170,144,-81.608
172,144,-65.8326
174,144,-49.589
176,144,-32.989
178,144,-16.1494
180,144,0.809641
-180,146,0.863138
-178,146,15.3393
-176,146,29.7087
-174,146,43.8682
-172,146,57.7178
-170,146,71.1613
-168,146,84.1082
-166,146,96.4746
-164,146,108.184
-162,146,119.17
-160,146,129.374
-158,146,138.747
-156,146,147.252
-154,146,154.862
-152,146,161.56
-150,146,167.341
-148,146,172.208
-146,146,176.178
-144,146,179.273
-142,146,181.526
-140,146,182.978
-138,146,183.675
-136,146,183.671
-134,146,183.024
-132,146,181.798
-130,146,180.056
-128,146,177.868
-126,146,175.301
-124,146,172.424
-122,146,169.306
-120,146,166.014
-118,146,162.612
-116,146,159.162
-114,146,155.724
-112,146,152.352
-110,146,149.098
-108,146,146.011
-106,146,143.131
-104,146,140.499
-102,146,138.148
-100,146,136.107
-98,146,134.401
-96,146,133.051
-94,146,132.072
-92,146,131.475
-90,146,131.268
-88,146,131.451
-86,146,132.024
-84,146,132.98
-82,146,134.307
-80,146,135.99
-78,146,138.009
-76,146,140.338
-74,146,142.95
-72,146,145.809
-70,146,148.878
-68,146,152.113
-66,146,155.468
-64,146,158.891
-62,146,162.326
-60,146,165.715
-58,146,168.996
-56,146,172.103
-54,146,174.971
-52,146,177.53
-50,146,179.713
-48,146,181.45
-46,146,182.674
-44,146,183.32
-42,146,183.325
-40,146,182.63
-38,146,181.182
-36,146,178.935
-34,146,175.847
-32,146,171.885
-30,146,167.028
-28,146,161.258
-26,146,154.573
-24,146,146.978
-22,146,138.488
-20,146,129.132
-18,146,118.946
-16,146,107.98
-14,146,96.2896
-12,146,83.9438
-10,146,71.0184
-8,146,57.5971
-6,146,43.7702
-4,146,29.6338
-2,146,15.2878
0,146,0.835319
2,146,-13.6193
4,146,-27.9716
6,146,-42.1187
8,146,-55.9603
10,146,-69.4004
12,146,-82.3486
14,146,-94.7211
16,146,-106.441
18,146,-117.442
20,146,-127.665
22,146,-137.062
24,146,-145.596
26,146,-153.238
28,146,-159.972
30,146,-165.793
32,146,-170.704
34,146,-174.721
36,146,-177.866
38,146,-180.172
40,146,-181.679
42,146,-182.434
44,146,-182.49
46,146,-181.905
48,146,-180.741
50,146,-179.064
52,146,-176.941
54,146,-174.44
56,146,-171.629
58,146,-168.577
60,146,-165.35
62,146,-162.012
64,146,-158.626
66,146,-155.249
68,146,-151.938
70,146,-148.743
72,146,-145.712
74,146,-142.886
76,146,-140.305
78,146,-138.002
80,146,-136.006
82,146,-134.342
84,146,-133.029
86,146,-132.084
88,146,-131.517
90,146,-131.336
92,146,-131.541
94,146,-132.131
96,146,-133.099
98,146,-134.434
100,146,-136.121
102,146,-138.138
104,146,-140.463
106,146,-143.064
108,146,-145.909
110,146,-148.958
112,146,-152.17
114,146,-155.497
116,146,-158.888
118,146,-162.288
120,146,-165.637
122,146,-168.875
124,146,-171.936
126,146,-174.754
128,146,-177.261
130,146,-179.389
132,146,-181.068
134,146,-182.233
136,146,-182.817
138,146,-182.758
140,146,-181.999
142,146,-180.486
144,146,-178.173
146,146,-175.018
148,146,-170.991
150,146,-166.067
152,146,-160.233
154,146,-153.484
156,146,-145.826
158,146,-137.275
160,146,-127.86
162,146,-117.617
164,146,-106.596
166,146,-94.8548
168,146,-82.4605
170,146,-69.4898
172,146,-56.0267
174,146,-42.1618
176,146,-27.9912
178,146,-13.6152
180,146,0.863138
-180,148,0.914322
-178,148,13.0427
-176,148,25.0805
-174,148,36.9406
-172,148,48.5378
-170,148,59.791
-168,148,70.6232
-166,148,80.9631
-164,148,90.7459
-162,148,99.9139
-160,148,108.417
-158,148,116.215
-156,148,123.273
-154,148,129.569
-152,148,135.088
-150,148,139.823
-148,148,143.778
-146,148,146.965
-144,148,149.402
-142,148,151.116
-140,148,152.142
-138,148,152.518
-136,148,152.29
-134,148,151.508
-132,148,150.224
-130,148,148.495
-128,148,146.378
-126,148,143.934
-124,148,141.223
-122,148,138.303
-120,148,135.233
-118,148,132.071
-116,148,128.871
-114,148,125.687
-112,148,122.567
-110,148,119.558
-108,148,116.704
-106,148,114.042
-104,148,111.609
-102,148,109.435
-100,148,107.548
-98,148,105.971
-96,148,104.722
-94,148,103.816
-92,148,103.264
-90,148,103.072
-88,148,103.242
-86,148,103.771
-84,148,104.655
-82,148,105.882
-80,148,107.438
-78,148,109.304
-76,148,111.457
-74,148,113.871
-72,148,116.514
-70,148,119.35
-68,148,122.342
-66,148,125.446
-64,148,128.615
-62,148,131.801
-60,148,134.951
-58,148,138.009
-56,148,140.92
-54,148,143.623
-52,148,146.06
-50,148,148.171
-48,148,149.896
-46,148,151.177
-44,148,151.959
-42,148,152.188
-40,148,151.814
-38,148,150.792
-36,148,149.083
-34,148,146.652
-32,148,143.474
-30,148,139.528
-28,148,134.804
-26,148,129.297
-24,148,123.015
-22,148,115.971
-20,148,108.189
-18,148,99.7028
-16,148,90.5526
-14,148,80.7885
-12,148,70.4681
-10,148,59.6562
-8,148,48.4239
-6,148,36.8479
-4,148,25.0097
-2,148,12.9939
0,148,0.887702
2,148,-11.2204
4,148,-23.2422
6,148,-35.0903
8,148,-46.6801
10,148,-57.93
12,148,-68.7632
14,148,-79.1086
16,148,-88.9011
18,148,-98.0831
20,148,-106.605
22,148,-114.424
24,148,-121.509
26,148,-127.835
28,148,-133.387
30,148,-138.16
32,148,-142.156
34,148,-145.386
36,148,-147.87
38,148,-149.634
40,148,-150.711
42,148,-151.141
44,148,-150.969
46,148,-150.245
48,148,-149.02
50,148,-147.351
52,148,-145.295
54,148,-142.913
56,148,-140.263
58,148,-137.404
60,148,-134.396
62,148,-131.294
64,148,-128.154
66,148,-125.028
68,148,-121.965
70,148,-119.011
72,148,-116.209
74,148,-113.598
76,148,-111.213
78,148,-109.084
80,148,-107.239
82,148,-105.701
84,148,-104.487
86,148,-103.613
88,148,-103.089
90,148,-102.921
92,148,-103.111
94,148,-103.657
96,148,-104.553
98,148,-105.788
100,148,-107.347
102,148,-109.212
104,148,-111.36
106,148,-113.765
108,148,-116.394
110,148,-119.212
112,148,-122.182
114,148,-125.26
116,148,-128.4
118,148,-131.553
120,148,-134.666
122,148,-137.684
124,148,-140.551
126,148,-143.208
128,148,-145.596
130,148,-147.655
132,148,-149.326
134,148,-150.552
136,148,-151.276
138,148,-151.445
140,148,-151.011
142,148,-149.928
144,148,-148.157
146,148,-145.665
148,148,-142.425
150,148,-138.418
152,148,-133.632
154,148,-128.066
156,148,-121.725
158,148,-114.624
160,148,-106.787
162,148,-98.2472
164,148,-89.0461
166,148,-79.2337
168,148,-68.8679
170,148,-58.0135
172,148,-46.7421
174,148,-35.1305
176,148,-23.2602
178,148,-11.2161
180,148,0.914322
-180,150,0.963079
-178,150,10.9016
-176,150,20.7645
-174,150,30.4789
-172,150,39.9739
-170,150,49.1817
-168,150,58.038
-166,150,66.483
-164,150,74.4625
-162,150,81.9279
-160,150,88.8372
-158,150,95.1553
-156,150,100.854
-154,150,105.914
-152,150,110.321
-150,150,114.069
-148,150,117.162
-146,150,119.606
-144,150,121.419
-142,150,122.623
-140,150,123.243
-138,150,123.315
-136,150,122.875
-134,150,121.965
-132,150,120.63
-130,150,118.917
-128,150,116.876
-126,150,114.557
-124,150,112.012
-122,150,109.292
-120,150,106.448
-118,150,103.529
-116,150,100.585
-114,150,97.6598
-112,150,94.7986
-110,150,92.0421
-108,150,89.4286
-106,150,86.9929
-104,150,84.7669
-102,150,82.7785
-100,150,81.0526
-98,150,79.6098
-96,150,78.4674
-94,150,77.6388
-92,150,77.1336
-90,150,76.9575
-88,150,77.1126
-86,150,77.597
-84,150,78.4049
-82,150,79.5269
-80,150,80.9497
-78,150,82.6561
-76,150,84.6255
-74,150,86.8332
-72,150,89.2513
-70,150,91.8481
-68,150,94.5888
-66,150,97.4351
-64,150,100.346
-62,150,103.278
-60,150,106.185
-58,150,109.019
-56,150,111.729
-54,150,114.267
-52,150,116.579
-50,150,118.615
-48,150,120.324
-46,150,121.657
-44,150,122.567
-42,150,123.007
-40,150,122.938
-38,150,122.32
-36,150,121.122
-34,150,119.315
-32,150,116.878
-30,150,113.794
-28,150,110.056
-26,150,105.66
-24,150,100.614
-22,150,94.9282
-20,150,88.6247
-18,150,81.7311
-16,150,74.2823
-14,150,66.3202
-12,150,57.8933
-10,150,49.0559
-8,150,39.8675
-6,150,30.3922
-4,150,20.698
-2,150,10.8556
0,150,0.937727
2,150,-8.98201
4,150,-18.8299
6,150,-28.5332
8,150,-38.0212
10,150,-47.2258
12,150,-56.083
14,150,-64.5329
16,150,-72.5213
18,150,-79.9995
20,150,-86.9255
22,150,-93.264
24,150,-98.9872
26,150,-104.074
28,150,-108.512
30,150,-112.295
32,150,-115.425
34,150,-117.91
36,150,-119.766
38,150,-121.015
40,150,-121.684
42,150,-121.805
44,150,-121.417
46,150,-120.56
48,150,-119.279
50,150,-117.622
52,150,-115.637
54,150,-113.375
56,150,-110.887
58,150,-108.224
60,150,-105.437
62,150,-102.574
64,150,-99.6847
66,150,-96.8137
68,150,-94.005
70,150,-91.2993
72,150,-88.7347
74,150,-86.3458
76,150,-84.1641
78,150,-82.2176
80,150,-80.5306
82,150,-79.1238
84,150,-78.0142
86,150,-77.2152
88,150,-76.736
90,150,-76.5825
92,150,-76.7564
94,150,-77.2557
96,150,-78.0748
98,150,-79.204
100,150,-80.6301
102,150,-82.3359
104,150,-84.3006
106,150,-86.4998
108,150,-88.9054
110,150,-91.4858
112,150,-94.2064
114,150,-97.029
116,150,-99.9127
118,150,-102.814
120,150,-105.687
122,150,-108.483
124,150,-111.154
126,150,-113.648
128,150,-115.915
130,150,-117.904
132,150,-119.563
134,150,-120.845
136,150,-121.701
138,150,-122.087
140,150,-121.961
142,150,-121.288
144,150,-120.032
146,150,-118.168
148,150,-115.674
150,150,-112.534
152,150,-108.739
154,150,-104.288
156,150,-99.1868
158,150,-93.4486
160,150,-87.094
162,150,-80.1511
164,150,-72.6552
166,150,-64.6485
168,150,-56.1795
170,150,-47.3028
172,150,-38.0781
174,150,-28.5698
176,150,-18.8459
178,150,-8.97737
180,150,0.963079
-180,152,1.0093
-178,152,8.9372
-176,152,16.8029
-174,152,24.5467
-172,152,32.1105
-170,152,39.4385
-168,152,46.478
-166,152,53.1797
-164,152,59.4991
-162,152,65.3959
-160,152,70.8354
-158,152,75.7884
-156,152,80.2316
-154,152,84.1478
-152,152,87.5257
-150,152,90.3603
-148,152,92.6528
-146,152,94.4099
-144,152,95.644
-142,152,96.3729
-140,152,96.6193
-138,152,96.41
-136,152,95.7762
-134,152,94.7523
-132,152,93.3754
-130,152,91.6854
-128,152,89.7237
-126,152,87.5329
-124,152,85.1565
-122,152,82.6381
-120,152,80.0209
-118,152,77.3475
-116,152,74.6594
-114,152,71.9963
-112,152,69.3963
-110,152,66.8953
-108,152,64.5266
-106,152,62.321
-104,152,60.3063
-102,152,58.5077
-100,152,56.9467
-98,152,55.6422
-96,152,54.6094
-94,152,53.8603
