Phi[deg],Theta[deg],im(rEZ)[mV]
54,86,1852.74
56,86,1914.62
58,86,1975.78
60,86,2036.19
62,86,2095.8
64,86,2154.59
66,86,2212.54
68,86,2269.63
70,86,2325.84
72,86,2381.16
74,86,2435.57
76,86,2489.05
78,86,2541.6
80,86,2593.19
82,86,2643.79
84,86,2693.39
86,86,2741.95
88,86,2789.43
90,86,2835.78
92,86,2880.97
94,86,2924.93
96,86,2967.59
98,86,3008.9
100,86,3048.78
102,86,3087.15
104,86,3123.91
106,86,3159
108,86,3192.31
110,86,3223.75
112,86,3253.24
114,86,3280.67
116,86,3305.95
118,86,3329
120,86,3349.73
122,86,3368.06
124,86,3383.93
126,86,3397.26
128,86,3408.01
130,86,3416.12
132,86,3421.57
134,86,3424.32
136,86,3424.37
138,86,3421.72
140,86,3416.38
142,86,3408.37
144,86,3397.73
146,86,3384.5
148,86,3368.73
150,86,3350.5
152,86,3329.88
154,86,3306.93
156,86,3281.75
158,86,3254.42
160,86,3225.05
162,86,3193.71
164,86,3160.5
166,86,3125.52
168,86,3088.85
170,86,3050.59
172,86,3010.81
174,86,2969.6
176,86,2927.04
178,86,2883.18
180,86,2838.1
-180,88,2847.05
-178,88,2802.07
-176,88,2756.03
-174,88,2708.97
-172,88,2660.92
-170,88,2611.9
-168,88,2561.94
-166,88,2511.05
-164,88,2459.24
-162,88,2406.52
-160,88,2352.9
-158,88,2298.39
-156,88,2242.99
-154,88,2186.71
-152,88,2129.57
-150,88,2071.58
-148,88,2012.76
-146,88,1953.15
-144,88,1892.78
-142,88,1831.69
-140,88,1769.94
-138,88,1707.59
-136,88,1644.7
-134,88,1581.36
-132,88,1517.65
-130,88,1453.66
-128,88,1389.51
-126,88,1325.28
-124,88,1261.11
-122,88,1197.11
-120,88,1133.4
-118,88,1070.11
-116,88,1007.36
-114,88,945.288
-112,88,884.007
-110,88,823.645
-108,88,764.323
-106,88,706.156
-104,88,649.256
-102,88,593.728
-100,88,539.671
-98,88,487.177
-96,88,436.33
-94,88,387.207
-92,88,339.877
-90,88,294.402
-88,88,250.832
-86,88,209.215
-84,88,169.585
-82,88,131.972
-80,88,96.3988
-78,88,62.8792
-76,88,31.4217
-74,88,2.02879
-72,88,-25.3027
-70,88,-50.5804
-68,88,-73.8163
-66,88,-95.0254
-64,88,-114.225
-62,88,-131.436
-60,88,-146.676
-58,88,-159.968
-56,88,-171.331
-54,88,-180.782
-52,88,-188.339
-50,88,-194.016
-48,88,-197.823
-46,88,-199.767
-44,88,-199.853
-42,88,-198.08
-40,88,-194.443
-38,88,-188.936
-36,88,-181.547
-34,88,-172.262
-32,88,-161.064
-30,88,-147.935
-28,88,-132.854
-26,88,-115.801
-24,88,-96.7542
-22,88,-75.6951
-20,88,-52.6055
-18,88,-27.4698
-16,88,-0.276155
-14,88,28.9836
-12,88,60.3126
-10,88,93.7089
-8,88,129.164
-6,88,166.664
-4,88,206.186
-2,88,247.703
0,88,291.176
2,88,336.562
4,88,383.808
6,88,432.853
8,88,483.629
10,88,536.058
12,88,590.056
14,88,645.532
16,88,702.385
18,88,760.512
20,88,819.801
22,88,880.135
24,88,941.395
26,88,1003.46
28,88,1066.2
30,88,1129.48
32,88,1193.2
34,88,1257.21
36,88,1321.39
38,88,1385.63
40,88,1449.82
42,88,1513.83
44,88,1577.58
46,88,1640.96
48,88,1703.89
50,88,1766.29
52,88,1828.1
54,88,1889.24
56,88,1949.67
58,88,2009.35
60,88,2068.23
62,88,2126.29
64,88,2183.51
66,88,2239.86
68,88,2295.34
70,88,2349.93
72,88,2403.64
74,88,2456.44
76,88,2508.33
78,88,2559.31
80,88,2609.36
82,88,2658.47
84,88,2706.61
86,88,2753.76
88,88,2799.89
90,88,2844.97
92,88,2888.93
94,88,2931.75
96,88,2973.34
98,88,3013.66
100,88,3052.62
102,88,3090.14
104,88,3126.14
106,88,3160.54
108,88,3193.23
110,88,3224.13
112,88,3253.13
114,88,3280.14
116,88,3305.06
118,88,3327.8
120,88,3348.27
122,88,3366.38
124,88,3382.07
126,88,3395.26
128,88,3405.89
130,88,3413.92
132,88,3419.31
134,88,3422.04
136,88,3422.08
138,88,3419.45
140,88,3414.15
142,88,3406.21
144,88,3395.67
146,88,3382.57
148,88,3366.98
150,88,3348.95
152,88,3328.58
154,88,3305.93
156,88,3281.1
158,88,3254.19
160,88,3225.28
162,88,3194.48
164,88,3161.88
166,88,3127.57
168,88,3091.66
170,88,3054.23
172,88,3015.37
174,88,2975.15
176,88,2933.64
178,88,2890.92
180,88,2847.05
-180,90,2848.62
-178,90,2805.16
-176,90,2760.71
-174,90,2715.3
-172,90,2668.96
-170,90,2621.7
-168,90,2573.54
-166,90,2524.48
-164,90,2474.53
-162,90,2423.69
-160,90,2371.96
-158,90,2319.34
-156,90,2265.84
-154,90,2211.44
-152,90,2156.17
-150,90,2100.02
-148,90,2043.03
-146,90,1985.21
-144,90,1926.6
-142,90,1867.24
-140,90,1807.19
-138,90,1746.49
-136,90,1685.23
-134,90,1623.48
-132,90,1561.33
-130,90,1498.88
-128,90,1436.23
-126,90,1373.5
-124,90,1310.8
-122,90,1248.25
-120,90,1185.99
-118,90,1124.14
-116,90,1062.83
-114,90,1002.2
-112,90,942.362
-110,90,883.452
-108,90,825.588
-106,90,768.889
-104,90,713.467
-102,90,659.425
-100,90,606.862
-98,90,555.868
-96,90,506.527
-94,90,458.911
-92,90,413.086
-90,90,369.109
-88,90,327.029
-86,90,286.886
-84,90,248.711
-82,90,212.529
-80,90,178.355
-78,90,146.198
-76,90,116.062
-74,90,87.9422
-72,90,61.8307
-70,90,37.7138
-68,90,15.5741
-66,90,-4.60888
-64,90,-22.8578
-62,90,-39.197
-60,90,-53.6511
-58,90,-66.2446
-56,90,-77.0012
-54,90,-85.9423
-52,90,-93.0873
-50,90,-98.4521
-48,90,-102.049
-46,90,-103.887
-44,90,-103.971
-42,90,-102.298
-40,90,-98.8667
-38,90,-93.6663
-36,90,-86.6845
-34,90,-77.9048
-32,90,-67.3076
-30,90,-54.871
-28,90,-40.5711
-26,90,-24.383
-24,90,-6.28175
-22,90,13.7572
-20,90,35.7569
-18,90,59.7381
-16,90,85.7183
-14,90,113.711
-12,90,143.726
-10,90,175.766
-8,90,209.829
-6,90,245.906
-4,90,283.981
-2,90,324.03
0,90,366.022
2,90,409.916
4,90,455.665
6,90,503.211
8,90,552.489
10,90,603.425
12,90,655.936
14,90,709.933
16,90,765.317
18,90,821.983
20,90,879.82
22,90,938.71
24,90,998.532
26,90,1059.16
28,90,1120.47
30,90,1182.32
32,90,1244.59
34,90,1307.15
36,90,1369.87
38,90,1432.62
40,90,1495.3
42,90,1557.79
44,90,1619.98
46,90,1681.77
48,90,1743.08
50,90,1803.83
52,90,1863.94
54,90,1923.36
56,90,1982.03
58,90,2039.91
60,90,2096.97
62,90,2153.18
64,90,2208.53
66,90,2263
68,90,2316.59
70,90,2369.28
72,90,2421.09
74,90,2472.01
76,90,2522.04
78,90,2571.18
80,90,2619.43
82,90,2666.77
84,90,2713.2
86,90,2758.69
88,90,2803.23
90,90,2846.77
92,90,2889.28
94,90,2930.71
96,90,2971
98,90,3010.1
100,90,3047.92
102,90,3084.39
104,90,3119.42
106,90,3152.93
108,90,3184.82
110,90,3214.99
112,90,3243.34
114,90,3269.77
116,90,3294.19
118,90,3316.48
120,90,3336.57
122,90,3354.36
124,90,3369.78
126,90,3382.75
128,90,3393.21
130,90,3401.11
132,90,3406.41
134,90,3409.09
136,90,3409.13
138,90,3406.53
140,90,3401.31
142,90,3393.49
144,90,3383.11
146,90,3370.22
148,90,3354.88
150,90,3337.17
152,90,3317.16
154,90,3294.95
156,90,3270.62
158,90,3244.27
160,90,3216
162,90,3185.91
164,90,3154.1
166,90,3120.68
168,90,3085.73
170,90,3049.34
172,90,3011.6
174,90,2972.59
176,90,2932.39
178,90,2891.04
180,90,2848.62
-180,92,2842.87
-178,92,2801.16
-176,92,2758.54
-174,92,2715.02
-172,92,2670.62
-170,92,2625.36
-168,92,2579.24
-166,92,2532.27
-164,92,2484.43
-162,92,2435.72
-160,92,2386.14
-158,92,2335.68
-156,92,2284.33
-154,92,2232.08
-152,92,2178.94
-150,92,2124.92
-148,92,2070.03
-146,92,2014.29
-144,92,1957.73
-142,92,1900.4
-140,92,1842.33
-138,92,1783.6
-136,92,1724.27
-134,92,1664.42
-132,92,1604.14
-130,92,1543.54
-128,92,1482.72
-126,92,1421.8
-124,92,1360.89
-122,92,1300.13
-120,92,1239.64
-118,92,1179.55
-116,92,1120.01
-114,92,1061.13
-112,92,1003.05
-110,92,945.906
-108,92,889.809
-106,92,834.879
-104,92,781.229
-102,92,728.961
-100,92,678.173
-98,92,628.952
-96,92,581.379
-94,92,535.523
-92,92,491.447
-90,92,449.203
-88,92,408.835
-86,92,370.379
-84,92,333.859
-82,92,299.295
-80,92,266.698
-78,92,236.071
-76,92,207.411
-74,92,180.708
-72,92,155.949
-70,92,133.114
-68,92,112.181
-66,92,93.1242
-64,92,75.916
-62,92,60.5276
-60,92,46.9302
-58,92,35.0953
-56,92,24.9962
-54,92,16.608
-52,92,9.90905
-50,92,4.88129
-48,92,1.51066
-46,92,-0.212361
-44,92,-0.292492
-42,92,1.27046
-40,92,4.48164
-38,92,9.35094
-36,92,15.8928
-34,92,24.1257
-32,92,34.0718
-30,92,45.7561
-28,92,59.2058
-26,92,74.4496
-24,92,91.5169
-22,92,110.437
-20,92,131.237
-18,92,153.943
-16,92,178.578
-14,92,205.161
-12,92,233.708
-10,92,264.226
-8,92,296.72
-6,92,331.186
-4,92,367.613
-2,92,405.984
0,92,446.271
2,92,488.441
4,92,532.449
6,92,578.242
8,92,625.76
10,92,674.93
12,92,725.675
14,92,777.905
16,92,831.524
18,92,886.428
20,92,942.506
22,92,999.641
24,92,1057.71
26,92,1116.58
28,92,1176.13
30,92,1236.23
32,92,1296.73
34,92,1357.51
36,92,1418.45
38,92,1479.4
40,92,1540.25
42,92,1600.89
44,92,1661.21
46,92,1721.11
48,92,1780.49
50,92,1839.28
52,92,1897.4
54,92,1954.79
56,92,2011.42
58,92,2067.22
60,92,2122.18
62,92,2176.27
64,92,2229.48
66,92,2281.79
68,92,2333.22
70,92,2383.76
72,92,2433.42
74,92,2482.2
76,92,2530.11
78,92,2577.17
80,92,2623.37
82,92,2668.7
84,92,2713.18
86,92,2756.78
88,92,2799.48
90,92,2841.26
92,92,2882.09
94,92,2921.92
96,92,2960.69
98,92,2998.35
100,92,3034.82
102,92,3070.04
104,92,3103.91
106,92,3136.35
108,92,3167.25
110,92,3196.52
112,92,3224.06
114,92,3249.76
116,92,3273.53
118,92,3295.25
120,92,3314.84
122,92,3332.21
124,92,3347.26
126,92,3359.94
128,92,3370.16
130,92,3377.89
132,92,3383.07
134,92,3385.69
136,92,3385.72
138,92,3383.17
140,92,3378.06
142,92,3370.4
144,92,3360.24
146,92,3347.64
148,92,3332.65
150,92,3315.35
152,92,3295.83
154,92,3274.18
156,92,3250.48
158,92,3224.85
160,92,3197.38
162,92,3168.18
164,92,3137.35
166,92,3104.99
168,92,3071.19
170,92,3036.05
172,92,2999.65
174,92,2962.06
176,92,2923.37
178,92,2883.62
180,92,2842.87
-180,94,2829.92
-178,94,2790.18
-176,94,2749.59
-174,94,2708.17
-172,94,2665.94
-170,94,2622.89
-168,94,2579.04
-166,94,2534.37
-164,94,2488.87
-162,94,2442.53
-160,94,2395.33
-158,94,2347.25
-156,94,2298.3
-154,94,2248.45
-152,94,2197.7
-150,94,2146.05
-148,94,2093.52
-146,94,2040.12
-144,94,1985.88
-142,94,1930.84
-140,94,1875.04
-138,94,1818.55
-136,94,1761.43
-134,94,1703.78
-132,94,1645.67
-130,94,1587.22
-128,94,1528.53
-126,94,1469.71
-124,94,1410.91
-122,94,1352.23
-120,94,1293.81
-118,94,1235.8
-116,94,1178.32
-114,94,1121.5
-112,94,1065.48
-110,94,1010.39
-108,94,956.348
-106,94,903.471
-104,94,851.869
-102,94,801.645
-100,94,752.893
-98,94,705.698
-96,94,660.137
-94,94,616.277
-92,94,574.174
-90,94,533.877
-88,94,495.426
-86,94,458.848
-84,94,424.167
-82,94,391.394
-80,94,360.534
-78,94,331.586
-76,94,304.541
-74,94,279.384
-72,94,256.095
-70,94,234.65
-68,94,215.021
-66,94,197.179
-64,94,181.09
-62,94,166.722
-60,94,154.042
-58,94,143.018
-56,94,133.621
-54,94,125.823
-52,94,119.599
-50,94,114.93
-48,94,111.801
-46,94,110.2
-44,94,110.123
-42,94,111.571
-40,94,114.547
-38,94,119.065
-36,94,125.138
-34,94,132.789
-32,94,142.04
-30,94,152.92
-28,94,165.46
-26,94,179.691
-24,94,195.646
-22,94,213.359
-20,94,232.862
-18,94,254.187
-16,94,277.359
-14,94,302.406
-12,94,329.345
-10,94,358.192
-8,94,388.956
-6,94,421.64
-4,94,456.237
-2,94,492.737
0,94,531.116
2,94,571.347
4,94,613.389
6,94,657.196
8,94,702.709
10,94,749.861
12,94,798.578
14,94,848.772
16,94,900.35
18,94,953.209
20,94,1007.24
22,94,1062.33
24,94,1118.34
26,94,1175.16
28,94,1232.65
30,94,1290.68
32,94,1349.12
34,94,1407.82
36,94,1466.66
38,94,1525.5
40,94,1584.23
42,94,1642.73
44,94,1700.88
46,94,1758.58
48,94,1815.75
50,94,1872.3
52,94,1928.15
54,94,1983.26
56,94,2037.56
58,94,2091.02
60,94,2143.62
62,94,2195.34
64,94,2246.15
66,94,2296.08
68,94,2345.1
70,94,2393.25
72,94,2440.52
74,94,2486.94
76,94,2532.51
78,94,2577.25
80,94,2621.18
82,94,2664.29
84,94,2706.6
86,94,2748.08
88,94,2788.74
90,94,2828.56
92,94,2867.49
94,94,2905.51
96,94,2942.56
98,94,2978.58
100,94,3013.52
102,94,3047.29
104,94,3079.82
106,94,3111
108,94,3140.75
110,94,3168.96
112,94,3195.53
114,94,3220.36
116,94,3243.34
118,94,3264.37
120,94,3283.35
122,94,3300.19
124,94,3314.8
126,94,3327.1
128,94,3337.04
130,94,3344.54
132,94,3349.58
134,94,3352.12
136,94,3352.14
138,94,3349.66
140,94,3344.68
142,94,3337.23
144,94,3327.35
146,94,3315.11
148,94,3300.56
150,94,3283.78
152,94,3264.85
154,94,3243.88
156,94,3220.96
158,94,3196.19
160,94,3169.68
162,94,3141.52
164,94,3111.84
166,94,3080.72
168,94,3048.26
170,94,3014.55
172,94,2979.68
174,94,2943.71
176,94,2906.73
178,94,2868.78
180,94,2829.92
-180,96,2809.91
-178,96,2772.32
-176,96,2733.96
-174,96,2694.84
-172,96,2654.96
-170,96,2614.33
-168,96,2572.94
-166,96,2530.78
-164,96,2487.82
-162,96,2444.04
-160,96,2399.43
-158,96,2353.96
-156,96,2307.61
-154,96,2260.37
-152,96,2212.23
-150,96,2163.19
-148,96,2113.25
-146,96,2062.43
-144,96,2010.75
-142,96,1958.25
-140,96,1904.97
-138,96,1850.98
-136,96,1796.35
-134,96,1741.15
-132,96,1685.49
-130,96,1629.46
-128,96,1573.17
-126,96,1516.75
-124,96,1460.33
-122,96,1404.02
-120,96,1347.96
-118,96,1292.3
-116,96,1237.17
-114,96,1182.69
-112,96,1129.01
-110,96,1076.24
-108,96,1024.52
-106,96,973.956
-104,96,924.657
-102,96,876.724
-100,96,830.248
-98,96,785.311
-96,96,741.985
-94,96,700.333
-92,96,660.407
-90,96,622.252
-88,96,585.9
-86,96,551.376
-84,96,518.695
-82,96,487.865
-80,96,458.886
-78,96,431.749
-76,96,406.441
-74,96,382.941
-72,96,361.225
-70,96,341.263
-68,96,323.023
-66,96,306.469
-64,96,291.567
-62,96,278.279
-60,96,266.568
-58,96,256.4
-56,96,247.742
-54,96,240.563
-52,96,234.839
-50,96,230.547
-48,96,227.671
-46,96,226.199
-44,96,226.127
-42,96,227.453
-40,96,230.184
-38,96,234.332
-36,96,239.914
-34,96,246.952
-32,96,255.472
-30,96,265.505
-28,96,277.083
-26,96,290.243
-24,96,305.02
-22,96,321.452
-20,96,339.575
-18,96,359.425
-16,96,381.033
-14,96,404.43
-12,96,429.641
-10,96,456.686
-8,96,485.579
-6,96,516.327
-4,96,548.933
-2,96,583.387
0,96,619.676
2,96,657.774
4,96,697.647
6,96,739.254
8,96,782.54
10,96,827.443
12,96,873.891
14,96,921.802
16,96,971.084
18,96,1021.64
20,96,1073.35
22,96,1126.12
24,96,1179.81
26,96,1234.29
28,96,1289.44
30,96,1345.13
32,96,1401.2
34,96,1457.54
36,96,1514
38,96,1570.46
40,96,1626.79
42,96,1682.86
44,96,1738.57
46,96,1793.82
48,96,1848.51
50,96,1902.55
52,96,1955.89
54,96,2008.45
56,96,2060.19
58,96,2111.08
60,96,2161.08
62,96,2210.19
64,96,2258.4
66,96,2305.7
68,96,2352.12
70,96,2397.66
72,96,2442.34
74,96,2486.18
76,96,2529.21
78,96,2571.44
80,96,2612.9
82,96,2653.59
84,96,2693.53
86,96,2732.71
88,96,2771.14
90,96,2808.79
92,96,2845.64
94,96,2881.67
96,96,2916.81
98,96,2951.02
100,96,2984.25
102,96,3016.4
104,96,3047.4
106,96,3077.17
108,96,3105.61
110,96,3132.61
112,96,3158.07
114,96,3181.89
116,96,3203.96
118,96,3224.18
120,96,3242.44
122,96,3258.65
124,96,3272.73
126,96,3284.6
128,96,3294.18
130,96,3301.42
132,96,3306.28
134,96,3308.72
136,96,3308.75
138,96,3306.34
140,96,3301.53
142,96,3294.33
144,96,3284.79
146,96,3272.97
148,96,3258.94
150,96,3242.77
152,96,3224.56
154,96,3204.39
156,96,3182.36
158,96,3158.59
160,96,3133.18
162,96,3106.23
164,96,3077.84
166,96,3048.13
168,96,3017.18
170,96,2985.08
172,96,2951.91
174,96,2917.75
176,96,2882.67
178,96,2846.7
180,96,2809.91
-180,98,2783.03
-178,98,2747.76
-176,98,2711.79
-174,98,2675.13
-172,98,2637.78
-170,98,2599.74
-168,98,2560.98
-166,98,2521.49
-164,98,2481.24
-162,98,2440.21
-160,98,2398.37
-158,98,2355.68
-156,98,2312.13
-154,98,2267.7
-152,98,2222.36
-150,98,2176.13
-148,98,2128.98
-146,98,2080.95
-144,98,2032.05
-142,98,1982.31
-140,98,1931.78
-138,98,1880.53
-136,98,1828.61
-134,98,1776.12
-132,98,1723.15
-130,98,1669.8
-128,98,1616.17
-126,98,1562.4
-124,98,1508.62
-122,98,1454.94
-120,98,1401.51
-118,98,1348.46
-116,98,1295.92
-114,98,1244.04
-112,98,1192.94
-110,98,1142.76
-108,98,1093.6
-106,98,1045.58
-104,98,998.819
-102,98,953.401
-100,98,909.416
-98,98,866.943
-96,98,826.051
-94,98,786.797
-92,98,749.23
-90,98,713.386
-88,98,679.295
-86,98,646.976
-84,98,616.438
-82,98,587.684
-80,98,560.707
-78,98,535.495
-76,98,512.027
-74,98,490.28
-72,98,470.222
-70,98,451.821
-68,98,435.039
-66,98,419.837
-64,98,406.176
-62,98,394.016
-60,98,383.316
-58,98,374.039
-56,98,366.149
-54,98,359.616
-52,98,354.41
-50,98,350.51
-48,98,347.896
-46,98,346.558
-44,98,346.49
-42,98,347.691
-40,98,350.168
-38,98,353.933
-36,98,359.005
-34,98,365.407
-32,98,373.167
-30,98,382.317
-28,98,392.893
-26,98,404.934
-24,98,418.478
-22,98,433.567
-20,98,450.241
-18,98,468.539
-16,98,488.498
-14,98,510.152
-12,98,533.531
-10,98,558.66
-8,98,585.559
-6,98,614.241
-4,98,644.713
-2,98,676.971
0,98,711.008
2,98,746.802
4,98,784.326
6,98,823.543
8,98,864.403
10,98,906.85
12,98,950.814
14,98,996.218
16,98,1042.97
18,98,1090.98
20,98,1140.14
22,98,1190.34
24,98,1241.45
26,98,1293.34
28,98,1345.9
30,98,1398.97
32,98,1452.43
34,98,1506.14
36,98,1559.97
38,98,1613.78
40,98,1667.44
42,98,1720.84
44,98,1773.87
46,98,1826.41
48,98,1878.38
50,98,1929.69
52,98,1980.28
54,98,2030.07
56,98,2079.04
58,98,2127.14
60,98,2174.34
62,98,2220.64
64,98,2266.04
66,98,2310.54
68,98,2354.15
70,98,2396.9
72,98,2438.81
74,98,2479.9
76,98,2520.21
78,98,2559.76
80,98,2598.58
82,98,2636.68
84,98,2674.09
86,98,2710.8
88,98,2746.82
90,98,2782.15
92,98,2816.76
94,98,2850.62
96,98,2883.69
98,98,2915.93
100,98,2947.27
102,98,2977.65
104,98,3006.99
106,98,3035.19
108,98,3062.16
110,98,3087.81
112,98,3112.03
114,98,3134.71
116,98,3155.75
118,98,3175.05
120,98,3192.49
122,98,3207.99
124,98,3221.46
126,98,3232.82
128,98,3242
130,98,3248.93
132,98,3253.59
134,98,3255.93
136,98,3255.95
138,98,3253.64
140,98,3249.02
142,98,3242.11
144,98,3232.97
146,98,3221.64
148,98,3208.21
150,98,3192.74
152,98,3175.33
154,98,3156.07
156,98,3135.07
158,98,3112.42
160,98,3088.24
162,98,3062.63
164,98,3035.7
166,98,3007.54
168,98,2978.25
170,98,2947.91
172,98,2916.61
174,98,2884.42
176,98,2851.39
178,98,2817.58
180,98,2783.03
-180,100,2749.48
-178,100,2716.67
-176,100,2683.23
-174,100,2649.18
-172,100,2614.5
-170,100,2579.19
-168,100,2543.21
-166,100,2506.54
-164,100,2469.15
-162,100,2431.01
-160,100,2392.09
-158,100,2352.34
-156,100,2311.75
-154,100,2270.28
-152,100,2227.92
-150,100,2184.66
-148,100,2140.49
-146,100,2095.43
-144,100,2049.49
-142,100,2002.72
-140,100,1955.14
-138,100,1906.83
-136,100,1857.85
-134,100,1808.28
-132,100,1758.21
-130,100,1707.76
-128,100,1657.03
-126,100,1606.14
-124,100,1555.23
-122,100,1504.41
-120,100,1453.84
-118,100,1403.63
-116,100,1353.93
-114,100,1304.88
-112,100,1256.59
-110,100,1209.2
-108,100,1162.82
-106,100,1117.57
-104,100,1073.54
-102,100,1030.83
-100,100,989.531
-98,100,949.705
-96,100,911.42
-94,100,874.729
-92,100,839.675
-90,100,806.29
-88,100,774.598
-86,100,744.612
-84,100,716.337
-82,100,689.769
-80,100,664.896
-78,100,641.701
-76,100,620.159
-74,100,600.241
-72,100,581.911
-70,100,565.133
-68,100,549.864
-66,100,536.063
-64,100,523.686
-62,100,512.69
-60,100,503.032
-58,100,494.673
-56,100,487.575
-54,100,481.704
-52,100,477.031
-50,100,473.533
-48,100,471.189
-46,100,469.989
-44,100,469.925
-42,100,470.997
-40,100,473.214
-38,100,476.586
-36,100,481.135
-34,100,486.883
-32,100,493.861
-30,100,502.103
-28,100,511.646
-26,100,522.531
-24,100,534.801
-22,100,548.499
-20,100,563.669
-18,100,580.354
-16,100,598.594
-14,100,618.428
-12,100,639.891
-10,100,663.012
-8,100,687.816
-6,100,714.321
-4,100,742.539
-2,100,772.473
0,100,804.119
2,100,837.463
4,100,872.483
6,100,909.144
8,100,947.406
10,100,987.213
12,100,1028.5
14,100,1071.2
16,100,1115.23
18,100,1160.48
20,100,1206.87
22,100,1254.27
24,100,1302.58
26,100,1351.65
28,100,1401.38
30,100,1451.61
32,100,1502.22
34,100,1553.07
36,100,1604.03
38,100,1654.96
40,100,1705.73
42,100,1756.23
44,100,1806.35
46,100,1855.97
48,100,1905.01
50,100,1953.38
52,100,2001.01
54,100,2047.85
56,100,2093.85
58,100,2138.97
60,100,2183.2
62,100,2226.52
64,100,2268.94
66,100,2310.47
68,100,2351.12
70,100,2390.93
72,100,2429.91
74,100,2468.11
76,100,2505.55
78,100,2542.27
80,100,2578.3
82,100,2613.67
84,100,2648.4
86,100,2682.5
88,100,2715.98
90,100,2748.83
92,100,2781.05
94,100,2812.61
96,100,2843.47
98,100,2873.6
100,100,2902.92
102,100,2931.39
104,100,2958.91
106,100,2985.41
108,100,3010.8
110,100,3034.97
112,100,3057.82
114,100,3079.25
116,100,3099.15
118,100,3117.43
120,100,3133.96
122,100,3148.67
124,100,3161.46
126,100,3172.25
128,100,3180.97
130,100,3187.56
132,100,3191.99
134,100,3194.22
136,100,3194.23
138,100,3192.02
140,100,3187.62
142,100,3181.04
144,100,3172.34
146,100,3161.58
148,100,3148.81
150,100,3134.13
152,100,3117.61
154,100,3099.37
156,100,3079.49
158,100,3058.09
160,100,3035.26
162,100,3011.12
164,100,2985.76
166,100,2959.3
168,100,2931.8
170,100,2903.37
172,100,2874.08
174,100,2844
176,100,2813.17
178,100,2781.65
180,100,2749.48
-180,102,2709.5
-178,102,2679.27
-176,102,2648.49
-174,102,2617.15
-172,102,2585.26
-170,102,2552.78
-168,102,2519.7
-166,102,2485.97
-164,102,2451.56
-162,102,2416.43
-160,102,2380.55
-158,102,2343.87
-156,102,2306.36
-154,102,2267.99
-152,102,2228.74
-150,102,2188.6
-148,102,2147.56
-146,102,2105.62
-144,102,2062.81
-142,102,2019.16
-140,102,1974.71
-138,102,1929.52
-136,102,1883.65
-134,102,1837.19
-132,102,1790.23
-130,102,1742.88
-128,102,1695.24
-126,102,1647.44
-124,102,1599.6
-122,102,1551.86
-120,102,1504.34
-118,102,1457.19
-116,102,1410.53
-114,102,1364.5
-112,102,1319.22
-110,102,1274.82
-108,102,1231.41
-106,102,1189.1
-104,102,1147.99
-102,102,1108.16
-100,102,1069.7
-98,102,1032.67
-96,102,997.143
-94,102,963.153
-92,102,930.742
-90,102,899.938
-88,102,870.758
-86,102,843.21
-84,102,817.293
-82,102,792.999
-80,102,770.311
-78,102,749.207
-76,102,729.656
-74,102,711.625
-72,102,695.076
-70,102,679.965
-68,102,666.25
-66,102,653.884
-64,102,642.821
-62,102,633.015
-60,102,624.421
-58,102,616.998
-56,102,610.705
-54,102,605.509
-52,102,601.378
-50,102,598.288
-48,102,596.219
-46,102,595.158
-44,102,595.099
-42,102,596.042
-40,102,597.993
-38,102,600.967
-36,102,604.984
-34,102,610.067
-32,102,616.249
-30,102,623.565
-28,102,632.054
-26,102,641.759
-24,102,652.725
-22,102,664.998
-20,102,678.624
-18,102,693.65
-16,102,710.12
-14,102,728.076
-12,102,747.557
-10,102,768.597
-8,102,791.226
-6,102,815.466
-4,102,841.335
-2,102,868.84
0,102,897.983
2,102,928.755
4,102,961.139
6,102,995.108
8,102,1030.62
10,102,1067.64
12,102,1106.09
14,102,1145.92
16,102,1187.04
18,102,1229.35
20,102,1272.78
22,102,1317.2
24,102,1362.5
26,102,1408.55
28,102,1455.24
30,102,1502.43
32,102,1549.98
34,102,1597.76
36,102,1645.65
38,102,1693.49
40,102,1741.18
42,102,1788.58
44,102,1835.59
46,102,1882.11
48,102,1928.03
50,102,1973.28
52,102,2017.79
54,102,2061.5
56,102,2104.36
58,102,2146.36
60,102,2187.46
62,102,2227.66
64,102,2266.96
66,102,2305.39
68,102,2342.95
70,102,2379.68
72,102,2415.62
74,102,2450.8
76,102,2485.26
78,102,2519.04
80,102,2552.17
82,102,2584.69
84,102,2616.62
86,102,2647.99
88,102,2678.81
90,102,2709.08
92,102,2738.8
94,102,2767.93
96,102,2796.47
98,102,2824.35
100,102,2851.54
102,102,2877.97
104,102,2903.57
106,102,2928.25
108,102,2951.93
110,102,2974.51
112,102,2995.89
114,102,3015.97
116,102,3034.64
118,102,3051.8
120,102,3067.34
122,102,3081.18
124,102,3093.22
126,102,3103.39
128,102,3111.61
130,102,3117.83
132,102,3122
134,102,3124.1
136,102,3124.1
138,102,3122.02
140,102,3117.86
142,102,3111.65
144,102,3103.44
146,102,3093.28
148,102,3081.25
150,102,3067.43
152,102,3051.9
154,102,3034.75
156,102,3016.1
158,102,2996.04
160,102,2974.67
162,102,2952.11
164,102,2928.45
166,102,2903.79
168,102,2878.22
170,102,2851.81
172,102,2824.65
174,102,2796.79
176,102,2768.28
178,102,2739.18
180,102,2709.5
-180,104,2663.35
-178,104,2635.78
-176,104,2607.74
-174,104,2579.22
-172,104,2550.2
