Phi[deg],Theta[deg],im(rEX)[mV]
82,144,240.065
84,144,180.192
86,144,120.071
88,144,59.7859
90,144,-0.581973
92,144,-60.9491
94,144,-121.232
96,144,-181.348
98,144,-241.216
100,144,-300.753
102,144,-359.879
104,144,-418.515
106,144,-476.584
108,144,-534.011
110,144,-590.721
112,144,-646.644
114,144,-701.709
116,144,-755.85
118,144,-809.002
120,144,-861.102
122,144,-912.091
124,144,-961.911
126,144,-1010.51
128,144,-1057.82
130,144,-1103.81
132,144,-1148.41
134,144,-1191.59
136,144,-1233.3
138,144,-1273.49
140,144,-1312.13
142,144,-1349.16
144,144,-1384.56
146,144,-1418.28
148,144,-1450.29
150,144,-1480.55
152,144,-1509.03
154,144,-1535.69
156,144,-1560.52
158,144,-1583.47
160,144,-1604.53
162,144,-1623.66
164,144,-1640.84
166,144,-1656.06
168,144,-1669.29
170,144,-1680.52
172,144,-1689.72
174,144,-1696.9
176,144,-1702.04
178,144,-1705.13
180,144,-1706.18
-180,146,-1696.64
-178,146,-1695.63
-176,146,-1692.57
-174,146,-1687.46
-172,146,-1680.31
-170,146,-1671.13
-168,146,-1659.93
-166,146,-1646.72
-164,146,-1631.53
-162,146,-1614.36
-160,146,-1595.25
-158,146,-1574.22
-156,146,-1551.28
-154,146,-1526.48
-152,146,-1499.83
-150,146,-1471.38
-148,146,-1441.14
-146,146,-1409.17
-144,146,-1375.49
-142,146,-1340.14
-140,146,-1303.17
-138,146,-1264.61
-136,146,-1224.5
-134,146,-1182.9
-132,146,-1139.84
-130,146,-1095.37
-128,146,-1049.55
-126,146,-1002.43
-124,146,-954.053
-122,146,-904.479
-120,146,-853.765
-118,146,-801.969
-116,146,-749.153
-114,146,-695.378
-112,146,-640.71
-110,146,-585.214
-108,146,-528.96
-106,146,-472.016
-104,146,-414.456
-102,146,-356.351
-100,146,-297.778
-98,146,-238.812
-96,146,-179.53
-94,146,-120.01
-92,146,-60.3304
-90,146,-0.571093
-88,146,59.189
-86,146,118.87
-84,146,178.394
-82,146,237.681
-80,146,296.654
-78,146,355.235
-76,146,413.348
-74,146,470.919
-72,146,527.874
-70,146,584.141
-68,146,639.65
-66,146,694.333
-64,146,748.123
-62,146,800.956
-60,146,852.768
-58,146,903.499
-56,146,953.091
-54,146,1001.49
-52,146,1048.63
-50,146,1094.47
-48,146,1138.95
-46,146,1182.03
-44,146,1223.65
-42,146,1263.77
-40,146,1302.35
-38,146,1339.35
-36,146,1374.71
-34,146,1408.41
-32,146,1440.4
-30,146,1470.65
-28,146,1499.12
-26,146,1525.78
-24,146,1550.59
-22,146,1573.54
-20,146,1594.59
-18,146,1613.71
-16,146,1630.88
-14,146,1646.09
-12,146,1659.3
-10,146,1670.51
-8,146,1679.69
-6,146,1686.85
-4,146,1691.96
-2,146,1695.02
0,146,1696.04
2,146,1694.99
4,146,1691.9
6,146,1686.76
8,146,1679.58
10,146,1670.36
12,146,1659.13
14,146,1645.89
16,146,1630.66
18,146,1613.46
20,146,1594.32
22,146,1573.25
24,146,1550.28
26,146,1525.45
28,146,1498.77
30,146,1470.29
32,146,1440.03
34,146,1408.02
36,146,1374.32
38,146,1338.95
40,146,1301.95
42,146,1263.37
44,146,1223.24
46,146,1181.62
48,146,1138.55
50,146,1094.07
52,146,1048.24
54,146,1001.11
56,146,952.721
58,146,903.142
60,146,852.425
62,146,800.628
64,146,747.812
66,146,694.04
68,146,639.377
70,146,583.888
72,146,527.643
74,146,470.711
76,146,413.164
78,146,355.075
80,146,296.519
82,146,237.572
84,146,178.311
86,146,118.814
88,146,59.159
90,146,-0.574248
92,146,-60.3068
94,146,-119.959
96,146,-179.453
98,146,-238.709
100,146,-297.649
102,146,-356.198
104,146,-414.278
106,146,-471.814
108,146,-528.735
110,146,-584.968
112,146,-640.443
114,146,-695.092
116,146,-748.848
118,146,-801.648
120,146,-853.428
122,146,-904.128
124,146,-953.689
126,146,-1002.05
128,146,-1049.17
130,146,-1094.98
132,146,-1139.44
134,146,-1182.5
136,146,-1224.1
138,146,-1264.21
140,146,-1302.77
142,146,-1339.75
144,146,-1375.1
146,146,-1408.79
148,146,-1440.78
150,146,-1471.02
152,146,-1499.49
154,146,-1526.15
156,146,-1550.97
158,146,-1573.93
160,146,-1594.98
162,146,-1614.12
164,146,-1631.3
166,146,-1646.52
168,146,-1659.76
170,146,-1670.98
172,146,-1680.19
174,146,-1687.37
176,146,-1692.51
178,146,-1695.6
180,146,-1696.64
-180,148,-1676.2
-178,148,-1675.19
-176,148,-1672.15
-174,148,-1667.08
-172,148,-1659.98
-170,148,-1650.86
-168,148,-1639.75
-166,148,-1626.64
-164,148,-1611.56
-162,148,-1594.52
-160,148,-1575.56
-158,148,-1554.68
-156,148,-1531.93
-154,148,-1507.31
-152,148,-1480.88
-150,148,-1452.65
-148,148,-1422.67
-146,148,-1390.96
-144,148,-1357.56
-142,148,-1322.52
-140,148,-1285.88
-138,148,-1247.67
-136,148,-1207.94
-134,148,-1166.74
-132,148,-1124.12
-130,148,-1080.11
-128,148,-1034.78
-126,148,-988.179
-124,148,-940.354
-122,148,-891.364
-120,148,-841.265
-118,148,-790.118
-116,148,-737.982
-114,148,-684.92
-112,148,-630.995
-110,148,-576.273
-108,148,-520.821
-106,148,-464.707
-104,148,-408.001
-102,148,-350.773
-100,148,-293.097
-98,148,-235.044
-96,148,-176.69
-94,148,-118.108
-92,148,-59.3739
-90,148,-0.563688
-88,148,58.2472
-86,148,116.983
-84,148,175.568
-82,148,233.927
-80,148,291.985
-78,148,349.669
-76,148,406.904
-74,148,463.62
-72,148,519.744
-70,148,575.207
-68,148,629.941
-66,148,683.879
-64,148,736.955
-62,148,789.105
-60,148,840.267
-58,148,890.38
-56,148,939.387
-54,148,987.228
-52,148,1033.85
-50,148,1079.2
-48,148,1123.22
-46,148,1165.86
-44,148,1207.08
-42,148,1246.82
-40,148,1285.04
-38,148,1321.7
-36,148,1356.76
-34,148,1390.17
-32,148,1421.89
-30,148,1451.89
-28,148,1480.13
-26,148,1506.58
-24,148,1531.2
-22,148,1553.97
-20,148,1574.86
-18,148,1593.83
-16,148,1610.87
-14,148,1625.96
-12,148,1639.08
-10,148,1650.2
-8,148,1659.32
-6,148,1666.42
-4,148,1671.5
-2,148,1674.54
0,148,1675.55
2,148,1674.52
4,148,1671.45
6,148,1666.35
8,148,1659.22
10,148,1650.08
12,148,1638.93
14,148,1625.79
16,148,1610.68
18,148,1593.62
20,148,1574.62
22,148,1553.72
24,148,1530.93
26,148,1506.29
28,148,1479.83
30,148,1451.58
32,148,1421.57
34,148,1389.84
36,148,1356.42
38,148,1321.36
40,148,1284.69
42,148,1246.47
44,148,1206.72
46,148,1165.51
48,148,1122.87
50,148,1078.85
52,148,1033.51
54,148,986.898
56,148,939.065
58,148,890.07
60,148,839.968
62,148,788.82
64,148,736.684
66,148,683.624
68,148,629.704
70,148,574.988
72,148,519.543
74,148,463.439
76,148,406.744
78,148,349.53
80,148,291.868
82,148,233.832
84,148,175.496
86,148,116.934
88,148,58.2212
90,148,-0.566356
92,148,-59.3533
94,148,-118.064
96,148,-176.623
98,148,-234.954
100,148,-292.985
102,148,-350.64
104,148,-407.846
106,148,-464.532
108,148,-520.626
110,148,-576.059
112,148,-630.763
114,148,-684.671
116,148,-737.717
118,148,-789.839
120,148,-840.972
122,148,-891.059
124,148,-940.038
126,148,-987.854
128,148,-1034.45
130,148,-1079.77
132,148,-1123.77
134,148,-1166.4
136,148,-1207.6
138,148,-1247.32
140,148,-1285.53
142,148,-1322.18
144,148,-1357.23
146,148,-1390.63
148,148,-1422.35
150,148,-1452.34
152,148,-1480.58
154,148,-1507.03
156,148,-1531.66
158,148,-1554.43
160,148,-1575.33
162,148,-1594.31
164,148,-1611.37
166,148,-1626.47
168,148,-1639.6
170,148,-1650.74
172,148,-1659.88
174,148,-1667
176,148,-1672.1
178,148,-1675.17
180,148,-1676.2
-180,150,-1644.57
-178,150,-1643.57
-176,150,-1640.58
-174,150,-1635.58
-172,150,-1628.59
-170,150,-1619.62
-168,150,-1608.67
-166,150,-1595.77
-164,150,-1580.92
-162,150,-1564.15
-160,150,-1545.48
-158,150,-1524.93
-156,150,-1502.53
-154,150,-1478.31
-152,150,-1452.29
-150,150,-1424.51
-148,150,-1395
-146,150,-1363.81
-144,150,-1330.96
-142,150,-1296.49
-140,150,-1260.45
-138,150,-1222.88
-136,150,-1183.83
-134,150,-1143.33
-132,150,-1101.45
-130,150,-1058.22
-128,150,-1013.7
-126,150,-967.939
-124,150,-920.993
-122,150,-872.917
-120,150,-823.767
-118,150,-773.602
-116,150,-722.483
-114,150,-670.469
-112,150,-617.624
-110,150,-564.012
-108,150,-509.698
-106,150,-454.748
-104,150,-399.23
-102,150,-343.212
-100,150,-286.764
-98,150,-229.957
-96,150,-172.86
-94,150,-115.547
-92,150,-58.088
-90,150,-0.556141
-88,150,56.9763
-86,150,114.437
-84,150,171.753
-82,150,228.853
-80,150,285.666
-78,150,342.12
-76,150,398.144
-74,150,453.67
-72,150,508.629
-70,150,562.953
-68,150,616.576
-66,150,669.432
-64,150,721.458
-62,150,772.59
-60,150,822.768
-58,150,871.931
-56,150,920.021
-54,150,966.982
-52,150,1012.76
-50,150,1057.29
-48,150,1100.54
-46,150,1142.44
-44,150,1182.95
-42,150,1222.01
-40,150,1259.6
-38,150,1295.65
-36,150,1330.13
-34,150,1362.99
-32,150,1394.2
-30,150,1423.72
-28,150,1451.51
-26,150,1477.54
-24,150,1501.78
-22,150,1524.19
-20,150,1544.74
-18,150,1563.42
-16,150,1580.2
-14,150,1595.05
-12,150,1607.97
-10,150,1618.92
-8,150,1627.89
-6,150,1634.89
-4,150,1639.89
-2,150,1642.88
0,150,1643.87
2,150,1642.86
4,150,1639.84
6,150,1634.82
8,150,1627.81
10,150,1618.81
12,150,1607.84
14,150,1594.91
16,150,1580.03
18,150,1563.24
20,150,1544.54
22,150,1523.97
24,150,1501.54
26,150,1477.3
28,150,1451.26
30,150,1423.46
32,150,1393.93
34,150,1362.71
36,150,1329.84
38,150,1295.35
40,150,1259.3
42,150,1221.71
44,150,1182.64
46,150,1142.13
48,150,1100.24
50,150,1057
52,150,1012.47
54,150,966.698
56,150,919.745
58,150,871.664
60,150,822.511
62,150,772.345
64,150,721.225
66,150,669.213
68,150,616.371
70,150,562.764
72,150,508.456
74,150,453.515
76,150,398.006
78,150,342
80,150,285.565
82,150,228.772
84,150,171.691
86,150,114.394
88,150,56.9539
90,150,-0.558382
92,150,-58.0701
94,150,-115.509
96,150,-172.803
98,150,-229.879
100,150,-286.668
102,150,-343.097
104,150,-399.096
106,150,-454.597
108,150,-509.529
110,150,-563.827
112,150,-617.424
114,150,-670.255
116,150,-722.255
118,150,-773.362
120,150,-823.515
122,150,-872.654
124,150,-920.721
126,150,-967.659
128,150,-1013.41
130,150,-1057.93
132,150,-1101.15
134,150,-1143.04
136,150,-1183.53
138,150,-1222.59
140,150,-1260.16
142,150,-1296.2
144,150,-1330.67
146,150,-1363.53
148,150,-1394.73
150,150,-1424.25
152,150,-1452.04
154,150,-1478.07
156,150,-1502.3
158,150,-1524.72
160,150,-1545.28
162,150,-1563.97
164,150,-1580.76
166,150,-1595.62
168,150,-1608.55
170,150,-1619.51
172,150,-1628.51
174,150,-1635.52
176,150,-1640.53
178,150,-1643.55
180,150,-1644.57
-180,152,-1601.58
-178,152,-1600.61
-176,152,-1597.68
-174,152,-1592.8
-172,152,-1585.98
-170,152,-1577.22
-168,152,-1566.53
-166,152,-1553.93
-164,152,-1539.44
-162,152,-1523.07
-160,152,-1504.84
-158,152,-1484.78
-156,152,-1462.92
-154,152,-1439.27
-152,152,-1413.88
-150,152,-1386.77
-148,152,-1357.98
-146,152,-1327.53
-144,152,-1295.48
-142,152,-1261.85
-140,152,-1226.7
-138,152,-1190.05
-136,152,-1151.96
-134,152,-1112.48
-132,152,-1071.64
-130,152,-1029.5
-128,152,-986.113
-126,152,-941.523
-124,152,-895.788
-122,152,-848.96
-120,152,-801.097
-118,152,-752.256
-116,152,-702.494
-114,152,-651.873
-112,152,-600.453
-110,152,-548.296
-108,152,-495.466
-106,152,-442.026
-104,152,-388.043
-102,152,-333.581
-100,152,-278.708
-98,152,-223.49
-96,152,-167.997
-94,152,-112.297
-92,152,-56.4574
-90,152,-0.548541
-88,152,55.3609
-86,152,111.202
-84,152,166.905
-82,152,222.401
-80,152,277.623
-78,152,332.501
-76,152,386.969
-74,152,440.96
-72,152,494.407
-70,152,547.246
-68,152,599.412
-66,152,650.842
-64,152,701.474
-62,152,751.246
-60,152,800.099
-58,152,847.974
-56,152,894.813
-54,152,940.562
-52,152,985.164
-50,152,1028.57
-48,152,1070.72
-46,152,1111.57
-44,152,1151.07
-42,152,1189.17
-40,152,1225.82
-38,152,1260.99
-36,152,1294.63
-34,152,1326.7
-32,152,1357.15
-30,152,1385.96
-28,152,1413.08
-26,152,1438.48
-24,152,1462.13
-22,152,1484.01
-20,152,1504.08
-18,152,1522.31
-16,152,1538.69
-14,152,1553.19
-12,152,1565.79
-10,152,1576.48
-8,152,1585.25
-6,152,1592.07
-4,152,1596.95
-2,152,1599.88
0,152,1600.85
2,152,1599.86
4,152,1596.92
6,152,1592.02
8,152,1585.17
10,152,1576.39
12,152,1565.68
14,152,1553.06
16,152,1538.55
18,152,1522.15
20,152,1503.9
22,152,1483.82
24,152,1461.94
26,152,1438.27
28,152,1412.86
30,152,1385.73
32,152,1356.92
34,152,1326.45
36,152,1294.38
38,152,1260.74
40,152,1225.57
42,152,1188.91
44,152,1150.81
46,152,1111.31
48,152,1070.46
50,152,1028.31
52,152,984.916
54,152,940.32
56,152,894.578
58,152,847.746
60,152,799.88
62,152,751.037
64,152,701.275
66,152,650.655
68,152,599.237
70,152,547.085
72,152,494.26
74,152,440.827
76,152,386.851
78,152,332.399
80,152,277.536
82,152,222.331
84,152,166.852
86,152,111.165
88,152,55.3418
90,152,-0.550412
92,152,-56.4422
94,152,-112.264
96,152,-167.948
98,152,-223.424
100,152,-278.625
102,152,-333.482
104,152,-387.929
106,152,-441.897
108,152,-495.323
110,152,-548.139
112,152,-600.283
114,152,-651.69
116,152,-702.3
118,152,-752.051
120,152,-800.882
122,152,-848.737
124,152,-895.557
126,152,-941.286
128,152,-985.87
130,152,-1029.26
132,152,-1071.39
134,152,-1112.23
136,152,-1151.71
138,152,-1189.8
140,152,-1226.45
142,152,-1261.6
144,152,-1295.23
146,152,-1327.29
148,152,-1357.74
150,152,-1386.55
152,152,-1413.67
154,152,-1439.07
156,152,-1462.73
158,152,-1484.6
160,152,-1504.67
162,152,-1522.91
164,152,-1539.3
166,152,-1553.81
168,152,-1566.43
170,152,-1577.13
172,152,-1585.91
174,152,-1592.75
176,152,-1597.65
178,152,-1600.59
180,152,-1601.58
-180,154,-1547.18
-178,154,-1546.24
-176,154,-1543.41
-174,154,-1538.68
-172,154,-1532.08
-170,154,-1523.6
-168,154,-1513.26
-166,154,-1501.07
-164,154,-1487.05
-162,154,-1471.21
-160,154,-1453.57
-158,154,-1434.17
-156,154,-1413.01
-154,154,-1390.14
-152,154,-1365.57
-150,154,-1339.34
-148,154,-1311.48
-146,154,-1282.03
-144,154,-1251.03
-142,154,-1218.51
-140,154,-1184.5
-138,154,-1149.07
-136,154,-1112.24
-134,154,-1074.06
-132,154,-1034.58
-130,154,-993.843
-128,154,-951.905
-126,154,-908.813
-124,154,-864.619
-122,154,-819.376
-120,154,-773.139
-118,154,-725.964
-116,154,-677.907
-114,154,-629.027
-112,154,-579.382
-110,154,-529.032
-108,154,-478.038
-106,154,-426.463
-104,154,-374.368
-102,154,-321.817
-100,154,-268.873
-98,154,-215.602
-96,154,-162.067
-94,154,-108.335
-92,154,-54.4714
-90,154,-0.54098
-88,154,53.3898
-86,154,107.255
-84,154,160.989
-82,154,214.527
-80,154,267.802
-78,154,320.75
-76,154,373.306
-74,154,425.407
-72,154,476.989
-70,154,527.99
-68,154,578.348
-66,154,628.001
-64,154,676.891
-62,154,724.957
-60,154,772.142
-58,154,818.389
-56,154,863.642
-54,154,907.847
-52,154,950.95
-50,154,992.9
-48,154,1033.65
-46,154,1073.14
-44,154,1111.33
-42,154,1148.17
-40,154,1183.62
-38,154,1217.63
-36,154,1250.16
-34,154,1281.18
-32,154,1310.64
-30,154,1338.5
-28,154,1364.74
-26,154,1389.32
-24,154,1412.2
-22,154,1433.36
-20,154,1452.78
-18,154,1470.42
-16,154,1486.26
-14,154,1500.29
-12,154,1512.49
-10,154,1522.83
-8,154,1531.31
-6,154,1537.92
-4,154,1542.64
-2,154,1545.47
0,154,1546.41
2,154,1545.46
4,154,1542.61
6,154,1537.87
8,154,1531.25
10,154,1522.76
12,154,1512.4
14,154,1500.19
16,154,1486.15
18,154,1470.29
20,154,1452.63
22,154,1433.21
24,154,1412.04
26,154,1389.14
28,154,1364.56
30,154,1338.31
32,154,1310.44
34,154,1280.98
36,154,1249.95
38,154,1217.42
40,154,1183.4
42,154,1147.95
44,154,1111.11
46,154,1072.92
48,154,1033.43
50,154,992.688
52,154,950.742
54,154,907.643
56,154,863.444
58,154,818.197
60,154,771.958
62,154,724.781
64,154,676.723
66,154,627.844
68,154,578.201
70,154,527.854
72,154,476.865
74,154,425.295
76,154,373.207
78,154,320.663
80,154,267.729
82,154,214.468
84,154,160.945
86,154,107.225
88,154,53.3738
90,154,-0.542534
92,154,-54.4584
94,154,-108.308
96,154,-162.026
98,154,-215.546
100,154,-268.804
102,154,-321.734
104,154,-374.272
106,154,-426.354
108,154,-477.917
110,154,-528.899
112,154,-579.238
114,154,-628.873
116,154,-677.743
118,154,-725.791
120,154,-772.958
122,154,-819.188
124,154,-864.424
126,154,-908.613
128,154,-951.7
130,154,-993.635
132,154,-1034.37
134,154,-1073.85
136,154,-1112.02
138,154,-1148.85
140,154,-1184.29
142,154,-1218.3
144,154,-1250.82
146,154,-1281.83
148,154,-1311.29
150,154,-1339.15
152,154,-1365.39
154,154,-1389.96
156,154,-1412.85
158,154,-1434.01
160,154,-1453.43
162,154,-1471.08
164,154,-1486.93
166,154,-1500.97
168,154,-1513.17
170,154,-1523.53
172,154,-1532.02
174,154,-1538.64
176,154,-1543.37
178,154,-1546.22
180,154,-1547.18
-180,156,-1481.42
-178,156,-1480.52
-176,156,-1477.8
-174,156,-1473.28
-172,156,-1466.95
-170,156,-1458.83
-168,156,-1448.92
-166,156,-1437.23
-164,156,-1423.79
-162,156,-1408.61
-160,156,-1391.71
-158,156,-1373.11
-156,156,-1352.84
-154,156,-1330.91
-152,156,-1307.37
-150,156,-1282.23
-148,156,-1255.54
-146,156,-1227.32
-144,156,-1197.61
-142,156,-1166.44
-140,156,-1133.86
-138,156,-1099.91
-136,156,-1064.62
-134,156,-1028.04
-132,156,-990.221
-130,156,-951.201
-128,156,-911.031
-126,156,-869.759
-124,156,-827.435
-122,156,-784.111
-120,156,-739.838
-118,156,-694.672
-116,156,-648.665
-114,156,-601.874
-112,156,-554.356
-110,156,-506.167
-108,156,-457.366
-106,156,-408.012
-104,156,-358.164
-102,156,-307.883
-100,156,-257.23
-98,156,-206.266
-96,156,-155.052
-94,156,-103.65
-92,156,-52.1232
-90,156,-0.533548
-88,156,51.0565
-86,156,102.584
-84,156,153.988
-82,156,205.204
-80,156,256.172
-78,156,306.829
-76,156,357.114
-74,156,406.967
-72,156,456.327
-70,156,505.134
-68,156,553.33
-66,156,600.855
-64,156,647.654
-62,156,693.668
-60,156,738.844
-58,156,783.125
-56,156,826.458
-54,156,868.791
-52,156,910.072
-50,156,950.252
-48,156,989.281
-46,156,1027.11
-44,156,1063.7
-42,156,1098.99
-40,156,1132.96
-38,156,1165.55
-36,156,1196.72
-34,156,1226.44
-32,156,1254.67
-30,156,1281.38
-28,156,1306.52
-26,156,1330.07
-24,156,1352
-22,156,1372.28
-20,156,1390.89
-18,156,1407.79
-16,156,1422.98
-14,156,1436.42
-12,156,1448.11
-10,156,1458.02
-8,156,1466.15
-6,156,1472.48
-4,156,1477.01
-2,156,1479.73
0,156,1480.63
2,156,1479.71
4,156,1476.98
6,156,1472.44
8,156,1466.1
10,156,1457.96
12,156,1448.04
14,156,1436.34
16,156,1422.88
18,156,1407.68
20,156,1390.77
22,156,1372.15
24,156,1351.86
26,156,1329.93
28,156,1306.37
30,156,1281.22
32,156,1254.51
34,156,1226.27
36,156,1196.55
38,156,1165.37
40,156,1132.78
42,156,1098.82
44,156,1063.52
46,156,1026.93
48,156,989.103
50,156,950.076
52,156,909.899
54,156,868.621
56,156,826.293
58,156,782.965
60,156,738.69
62,156,693.522
64,156,647.515
66,156,600.724
68,156,553.207
70,156,505.021
72,156,456.223
74,156,406.874
76,156,357.032
78,156,306.757
80,156,256.111
82,156,205.155
84,156,153.95
86,156,102.559
88,156,51.0431
90,156,-0.534831
92,156,-52.1124
94,156,-103.627
96,156,-155.017
98,156,-206.219
100,156,-257.172
102,156,-307.814
104,156,-358.084
106,156,-407.921
108,156,-457.265
110,156,-506.057
112,156,-554.236
114,156,-601.746
116,156,-648.529
118,156,-694.528
120,156,-739.688
122,156,-783.954
124,156,-827.273
126,156,-869.593
128,156,-910.861
130,156,-951.028
132,156,-990.046
134,156,-1027.87
136,156,-1064.44
138,156,-1099.73
140,156,-1133.69
142,156,-1166.27
144,156,-1197.44
146,156,-1227.15
148,156,-1255.38
150,156,-1282.08
152,156,-1307.22
154,156,-1330.77
156,156,-1352.7
158,156,-1372.98
160,156,-1391.59
162,156,-1408.5
164,156,-1423.7
166,156,-1437.15
168,156,-1448.84
170,156,-1458.76
172,156,-1466.9
174,156,-1473.24
176,156,-1477.78
178,156,-1480.51
180,156,-1481.42
-180,158,-1404.49
-178,158,-1403.64
-176,158,-1401.06
-174,158,-1396.77
-172,158,-1390.77
-170,158,-1383.06
-168,158,-1373.66
-166,158,-1362.58
-164,158,-1349.84
-162,158,-1335.44
-160,158,-1319.41
-158,158,-1301.77
-156,158,-1282.54
-154,158,-1261.74
-152,158,-1239.41
-150,158,-1215.57
-148,158,-1190.25
-146,158,-1163.49
-144,158,-1135.31
-142,158,-1105.75
-140,158,-1074.85
-138,158,-1042.65
-136,158,-1009.18
-134,158,-974.491
-132,158,-938.623
-130,158,-901.621
-128,158,-863.528
-126,158,-824.392
-124,158,-784.261
-122,158,-743.183
-120,158,-701.209
-118,158,-658.388
-116,158,-614.774
-114,158,-570.418
-112,158,-525.375
-110,158,-479.698
-108,158,-433.444
-106,158,-386.668
-104,158,-339.425
-102,158,-291.774
-100,158,-243.772
-98,158,-195.476
-96,158,-146.945
-94,158,-98.2373
-92,158,-49.4114
-90,158,-0.526333
-88,158,48.3591
-86,158,97.1858
-84,158,145.895
-82,158,194.428
-80,158,242.727
-78,158,290.732
-76,158,338.387
-74,158,385.633
-72,158,432.415
-70,158,478.674
-68,158,524.356
-66,158,569.405
-64,158,613.767
-62,158,657.389
-60,158,700.216
-58,158,742.198
-56,158,783.284
-54,158,823.423
-52,158,862.566
-50,158,900.667
-48,158,937.677
-46,158,973.553
-44,158,1008.25
-42,158,1041.72
-40,158,1073.93
-38,158,1104.84
-36,158,1134.41
-34,158,1162.6
-32,158,1189.37
-30,158,1214.7
-28,158,1238.54
-26,158,1260.88
-24,158,1281.68
-22,158,1300.91
-20,158,1318.56
-18,158,1334.59
-16,158,1349
-14,158,1361.75
-12,158,1372.83
-10,158,1382.23
-8,158,1389.94
-6,158,1395.95
-4,158,1400.24
-2,158,1402.82
0,158,1403.67
2,158,1402.81
4,158,1400.22
6,158,1395.92
8,158,1389.9
10,158,1382.18
12,158,1372.77
14,158,1361.68
16,158,1348.92
18,158,1334.51
20,158,1318.46
22,158,1300.81
24,158,1281.57
26,158,1260.76
28,158,1238.42
30,158,1214.57
32,158,1189.24
34,158,1162.46
36,158,1134.27
38,158,1104.7
40,158,1073.79
42,158,1041.58
44,158,1008.1
46,158,973.406
48,158,937.531
50,158,900.522
52,158,862.424
54,158,823.284
56,158,783.149
58,158,742.068
60,158,700.09
62,158,657.268
64,158,613.653
66,158,569.298
68,158,524.256
70,158,478.581
72,158,432.33
74,158,385.557
76,158,338.319
78,158,290.673
80,158,242.677
82,158,194.388
84,158,145.865
86,158,97.165
88,158,48.3481
90,158,-0.527388
92,158,-49.4026
94,158,-98.2186
96,158,-146.917
98,158,-195.438
100,158,-243.724
102,158,-291.718
104,158,-339.36
106,158,-386.593
108,158,-433.361
110,158,-479.608
112,158,-525.277
114,158,-570.313
116,158,-614.662
118,158,-658.27
120,158,-701.085
122,158,-743.055
124,158,-784.129
126,158,-824.256
128,158,-863.389
130,158,-901.479
132,158,-938.48
134,158,-974.346
136,158,-1009.03
138,158,-1042.5
140,158,-1074.71
142,158,-1105.61
144,158,-1135.17
146,158,-1163.35
148,158,-1190.12
150,158,-1215.45
152,158,-1239.29
154,158,-1261.63
156,158,-1282.43
158,158,-1301.66
160,158,-1319.31
162,158,-1335.35
164,158,-1349.76
166,158,-1362.51
168,158,-1373.6
170,158,-1383.01
172,158,-1390.73
174,158,-1396.74
176,158,-1401.04
178,158,-1403.63
180,158,-1404.49
-180,160,-1316.71
-178,160,-1315.91
-176,160,-1313.5
-174,160,-1309.47
-172,160,-1303.84
-170,160,-1296.62
-168,160,-1287.81
-166,160,-1277.42
-164,160,-1265.47
-162,160,-1251.97
-160,160,-1236.95
-158,160,-1220.41
-156,160,-1202.38
-154,160,-1182.89
-152,160,-1161.95
-150,160,-1139.6
-148,160,-1115.86
-146,160,-1090.76
-144,160,-1064.34
-142,160,-1036.63
-140,160,-1007.66
-138,160,-977.461
-136,160,-946.082
-134,160,-913.558
-132,160,-879.928
-130,160,-845.235
-128,160,-809.519
-126,160,-772.826
-124,160,-735.2
-122,160,-696.687
-120,160,-657.334
-118,160,-617.189
-116,160,-576.3
-114,160,-534.717
-112,160,-492.491
-110,160,-449.672
-108,160,-406.312
-106,160,-362.464
-104,160,-318.18
-102,160,-273.513
-100,160,-228.518
-98,160,-183.249
-96,160,-137.759
-94,160,-92.1048
-92,160,-46.3398
-90,160,-0.51942
-88,160,45.3012
-86,160,91.0669
-84,160,136.723
-82,160,182.214
-80,160,227.486
-78,160,272.483
-76,160,317.153
-74,160,361.44
-72,160,405.293
-70,160,448.657
-68,160,491.48
-66,160,533.712
-64,160,575.3
-62,160,616.194
-60,160,656.345
-58,160,695.704
-56,160,734.223
-54,160,771.856
-52,160,808.555
-50,160,844.277
-48,160,878.978
-46,160,912.614
-44,160,945.145
-42,160,976.53
-40,160,1006.73
-38,160,1035.71
-36,160,1063.43
-34,160,1089.86
-32,160,1114.96
-30,160,1138.7
-28,160,1161.06
-26,160,1182
-24,160,1201.5
-22,160,1219.53
-20,160,1236.08
-18,160,1251.11
-16,160,1264.61
-14,160,1276.56
-12,160,1286.95
-10,160,1295.77
-8,160,1302.99
-6,160,1308.62
-4,160,1312.65
-2,160,1315.06
0,160,1315.86
2,160,1315.05
4,160,1312.63
6,160,1308.6
8,160,1302.96
10,160,1295.72
12,160,1286.9
14,160,1276.5
16,160,1264.54
18,160,1251.04
20,160,1236
22,160,1219.45
24,160,1201.41
26,160,1181.91
28,160,1160.96
30,160,1138.6
32,160,1114.85
34,160,1089.75
36,160,1063.32
38,160,1035.59
40,160,1006.61
42,160,976.412
44,160,945.027
46,160,912.496
48,160,878.86
50,160,844.161
52,160,808.441
54,160,771.744
56,160,734.114
58,160,695.599
60,160,656.243
62,160,616.097
64,160,575.207
66,160,533.625
68,160,491.399
70,160,448.582
72,160,405.224
74,160,361.378
76,160,317.098
78,160,272.436
80,160,227.445
82,160,182.181
84,160,136.698
86,160,91.0501
88,160,45.2923
90,160,-0.520284
92,160,-46.3326
94,160,-92.0897
96,160,-137.737
98,160,-183.218
100,160,-228.48
