Phi[deg],Theta[deg],re(rEX)[mV]
-152,136,300.258
-150,136,314.32
-148,136,326.938
-146,136,338.041
-144,136,347.564
-142,136,355.449
-140,136,361.645
-138,136,366.107
-136,136,368.801
-134,136,369.698
-132,136,368.781
-130,136,366.042
-128,136,361.481
-126,136,355.109
-124,136,346.948
-122,136,337.027
-120,136,325.388
-118,136,312.082
-116,136,297.17
-114,136,280.721
-112,136,262.815
-110,136,243.541
-108,136,222.995
-106,136,201.28
-104,136,178.508
-102,136,154.796
-100,136,130.268
-98,136,105.052
-96,136,79.2805
-94,136,53.0894
-92,136,26.6171
-90,136,0.00385708
-88,136,-26.6094
-86,136,-53.0817
-84,136,-79.2729
-82,136,-105.044
-80,136,-130.26
-78,136,-154.789
-76,136,-178.5
-74,136,-201.273
-72,136,-222.988
-70,136,-243.535
-68,136,-262.809
-66,136,-280.715
-64,136,-297.164
-62,136,-312.076
-60,136,-325.382
-58,136,-337.022
-56,136,-346.943
-54,136,-355.105
-52,136,-361.477
-50,136,-366.038
-48,136,-368.778
-46,136,-369.695
-44,136,-368.798
-42,136,-366.105
-40,136,-361.643
-38,136,-355.448
-36,136,-347.563
-34,136,-338.04
-32,136,-326.937
-30,136,-314.319
-28,136,-300.257
-26,136,-284.828
-24,136,-268.112
-22,136,-250.195
-20,136,-231.166
-18,136,-211.117
-16,136,-190.144
-14,136,-168.345
-12,136,-145.818
-10,136,-122.665
-8,136,-98.989
-6,136,-74.8927
-4,136,-50.4807
-2,136,-25.8577
0,136,-1.12904
2,136,23.6
4,136,48.2242
6,136,72.6382
8,136,96.7374
10,136,120.418
12,136,143.575
14,136,166.109
16,136,187.916
18,136,208.898
20,136,228.958
22,136,248
24,136,265.933
26,136,282.667
28,136,298.117
30,136,312.203
32,136,324.847
34,136,335.98
36,136,345.536
38,136,353.458
40,136,359.693
42,136,364.199
44,136,366.94
46,136,367.888
48,136,367.025
50,136,364.344
52,136,359.845
54,136,353.538
56,136,345.444
58,136,335.595
60,136,324.031
62,136,310.803
64,136,295.97
66,136,279.605
68,136,261.784
70,136,242.598
72,136,222.14
74,136,200.517
76,136,177.837
78,136,154.22
80,136,129.787
82,136,104.667
84,136,78.9928
86,136,52.8994
88,136,26.5252
90,136,0.0101134
92,136,-26.5049
94,136,-52.8791
96,136,-78.9726
98,136,-104.647
100,136,-129.767
102,136,-154.199
104,136,-177.817
106,136,-200.496
108,136,-222.12
110,136,-242.577
112,136,-261.764
114,136,-279.585
116,136,-295.95
118,136,-310.783
120,136,-324.011
122,136,-335.576
124,136,-345.425
126,136,-353.519
128,136,-359.826
130,136,-364.325
132,136,-367.007
134,136,-367.869
136,136,-366.922
138,136,-364.182
140,136,-359.676
142,136,-353.442
144,136,-345.521
146,136,-335.965
148,136,-324.833
150,136,-312.189
152,136,-298.104
154,136,-282.654
156,136,-265.921
158,136,-247.989
160,136,-228.947
162,136,-208.888
164,136,-187.907
166,136,-166.1
168,136,-143.568
170,136,-120.411
172,136,-96.7311
174,136,-72.6326
176,136,-48.2192
178,136,-23.5957
180,136,1.13282
-180,138,1.21994
-178,138,27.0928
-176,138,52.8523
-174,138,78.3856
-172,138,103.581
-170,138,128.326
-168,138,152.512
-166,138,176.03
-164,138,198.771
-162,138,220.632
-160,138,241.509
-158,138,261.304
-156,138,279.919
-154,138,297.263
-152,138,313.248
-150,138,327.79
-148,138,340.811
-146,138,352.241
-144,138,362.014
-142,138,370.071
-140,138,376.363
-138,138,380.846
-136,138,383.487
-134,138,384.261
-132,138,383.153
-130,138,380.155
-128,138,375.273
-126,138,368.52
-124,138,359.919
-122,138,349.506
-120,138,337.325
-118,138,323.429
-116,138,307.883
-114,138,290.761
-112,138,272.145
-110,138,252.127
-108,138,230.807
-106,138,208.291
-104,138,184.694
-102,138,160.137
-100,138,134.745
-98,138,108.652
-96,138,81.9907
-94,138,54.9015
-92,138,27.5252
-90,138,0.00511272
-88,138,-27.515
-86,138,-54.8913
-84,138,-81.9806
-82,138,-108.642
-80,138,-134.735
-78,138,-160.127
-76,138,-184.684
-74,138,-208.281
-72,138,-230.797
-70,138,-252.118
-68,138,-272.136
-66,138,-290.752
-64,138,-307.875
-62,138,-323.421
-60,138,-337.317
-58,138,-349.499
-56,138,-359.912
-54,138,-368.513
-52,138,-375.266
-50,138,-380.149
-48,138,-383.147
-46,138,-384.256
-44,138,-383.482
-42,138,-380.841
-40,138,-376.358
-38,138,-370.066
-36,138,-362.009
-34,138,-352.237
-32,138,-340.808
-30,138,-327.786
-28,138,-313.244
-26,138,-297.26
-24,138,-279.916
-22,138,-261.301
-20,138,-241.506
-18,138,-220.629
-16,138,-198.768
-14,138,-176.026
-12,138,-152.509
-10,138,-128.323
-8,138,-103.577
-6,138,-78.3813
-4,138,-52.8475
-2,138,-27.0877
0,138,-1.21429
2,138,24.6597
4,138,50.4215
6,138,75.9584
8,138,101.158
10,138,125.91
12,138,150.104
14,138,173.631
16,138,196.383
18,138,218.257
20,138,239.15
22,138,258.962
24,138,277.597
26,138,294.964
28,138,310.974
30,138,325.544
32,138,338.597
34,138,350.061
36,138,359.872
38,138,367.971
40,138,374.307
42,138,378.839
44,138,381.533
46,138,382.362
48,138,381.313
50,138,378.378
52,138,373.562
54,138,366.878
56,138,358.351
58,138,348.014
60,138,335.911
62,138,322.097
64,138,306.636
66,138,289.6
68,138,271.074
70,138,251.147
72,138,229.92
74,138,207.499
76,138,183.998
78,138,159.539
80,138,134.246
82,138,108.253
84,138,81.6924
86,138,54.7044
88,138,27.4298
90,138,0.0115043
92,138,-27.4068
94,138,-54.6814
96,138,-81.6694
98,138,-108.23
100,138,-134.224
102,138,-159.516
104,138,-183.975
106,138,-207.476
108,138,-229.897
110,138,-251.124
112,138,-271.051
114,138,-289.578
116,138,-306.613
118,138,-322.075
120,138,-335.889
122,138,-347.992
124,138,-358.329
126,138,-366.857
128,138,-373.541
130,138,-378.358
132,138,-381.293
134,138,-382.343
136,138,-381.513
138,138,-378.82
140,138,-374.289
142,138,-367.953
144,138,-359.855
146,138,-350.045
148,138,-338.581
150,138,-325.529
152,138,-310.959
154,138,-294.95
156,138,-277.584
158,138,-258.949
160,138,-239.138
162,138,-218.246
164,138,-196.373
166,138,-173.621
168,138,-150.095
170,138,-125.902
172,138,-101.151
174,138,-75.9511
176,138,-50.4148
178,138,-24.6535
180,138,1.21994
-180,140,1.29825
-178,140,27.8389
-176,140,54.2608
-174,140,80.4464
-172,140,106.278
-170,140,131.641
-168,140,156.42
-166,140,180.501
-164,140,203.774
-162,140,226.131
-160,140,247.466
-158,140,267.677
-156,140,286.665
-154,140,304.337
-152,140,320.603
-150,140,335.38
-148,140,348.59
-146,140,360.161
-144,140,370.029
-142,140,378.137
-140,140,384.435
-138,140,388.883
-136,140,391.448
-134,140,392.108
-132,140,390.849
-130,140,387.668
-128,140,382.57
-126,140,375.572
-124,140,366.7
-122,140,355.992
-120,140,343.493
-118,140,329.261
-116,140,313.36
-114,140,295.868
-112,140,276.869
-110,140,256.455
-108,140,234.728
-106,140,211.797
-104,140,187.777
-102,140,162.79
-100,140,136.965
-98,140,110.432
-96,140,83.3293
-94,140,55.7956
-92,140,27.9733
-90,140,0.00640146
-88,140,-27.9605
-86,140,-55.7828
-84,140,-83.3166
-82,140,-110.42
-80,140,-136.952
-78,140,-162.778
-76,140,-187.764
-74,140,-211.784
-72,140,-234.716
-70,140,-256.443
-68,140,-276.857
-66,140,-295.857
-64,140,-313.349
-62,140,-329.25
-60,140,-343.482
-58,140,-355.982
-56,140,-366.69
-54,140,-375.562
-52,140,-382.56
-50,140,-387.658
-48,140,-390.84
-46,140,-392.099
-44,140,-391.44
-42,140,-388.875
-40,140,-384.427
-38,140,-378.13
-36,140,-370.022
-34,140,-360.154
-32,140,-348.583
-30,140,-335.374
-28,140,-320.597
-26,140,-304.331
-24,140,-286.659
-22,140,-267.671
-20,140,-247.46
-18,140,-226.126
-16,140,-203.769
-14,140,-180.495
-12,140,-156.414
-10,140,-131.635
-8,140,-106.272
-6,140,-80.4397
-4,140,-54.2539
-2,140,-27.8316
0,140,-1.29052
2,140,25.2514
4,140,51.6762
6,140,77.8663
8,140,103.705
10,140,129.076
12,140,153.864
14,140,177.957
16,140,201.245
18,140,223.618
20,140,244.972
22,140,265.204
24,140,284.216
26,140,301.914
28,140,318.21
30,140,333.02
32,140,346.266
34,140,357.876
36,140,367.787
38,140,375.94
40,140,382.288
42,140,386.789
44,140,389.411
46,140,390.13
48,140,388.935
50,140,385.821
52,140,380.793
54,140,373.869
56,140,365.074
58,140,354.446
60,140,342.029
62,140,327.882
64,140,312.07
66,140,294.668
68,140,275.761
70,140,255.442
72,140,233.812
74,140,210.979
76,140,187.059
78,140,162.174
80,140,136.45
82,140,110.021
84,140,83.0216
86,140,55.5923
88,140,27.8748
90,140,0.0128809
92,140,-27.8491
94,140,-55.5666
96,140,-82.9959
98,140,-109.995
100,140,-136.424
102,140,-162.148
104,140,-187.034
106,140,-210.954
108,140,-233.787
110,140,-255.417
112,140,-275.737
114,140,-294.644
116,140,-312.046
118,140,-327.858
120,140,-342.006
122,140,-354.422
124,140,-365.051
126,140,-373.846
128,140,-380.771
130,140,-385.798
132,140,-388.913
134,140,-390.109
136,140,-389.39
138,140,-386.768
140,140,-382.268
142,140,-375.921
144,140,-367.768
146,140,-357.858
148,140,-346.248
150,140,-333.003
152,140,-318.194
154,140,-301.899
156,140,-284.201
158,140,-265.189
160,140,-244.958
162,140,-223.605
164,140,-201.233
166,140,-177.946
168,140,-153.853
170,140,-129.065
172,140,-103.695
174,140,-77.8571
176,140,-51.6676
178,140,-25.2432
180,140,1.29825
-180,142,1.36628
-178,142,28.116
-176,142,54.7441
-174,142,81.1302
-172,142,107.155
-170,142,132.699
-168,142,157.647
-166,142,181.882
-164,142,205.293
-162,142,227.77
-160,142,249.205
-158,142,269.497
-156,142,288.546
-154,142,306.258
-152,142,322.545
-150,142,337.323
-148,142,350.515
-146,142,362.051
-144,142,371.867
-142,142,379.909
-140,142,386.129
-138,142,390.487
-136,142,392.954
-134,142,393.509
-132,142,392.141
-130,142,388.847
-128,142,383.635
-126,142,376.525
-124,142,367.543
-122,142,356.729
-120,142,344.13
-118,142,329.803
-116,142,313.816
-114,142,296.244
-112,142,277.174
-110,142,256.698
-108,142,234.917
-106,142,211.941
-104,142,187.884
-102,142,162.867
-100,142,137.018
-98,142,110.468
-96,142,83.3524
-94,142,55.8094
-92,142,27.9803
-90,142,0.00771502
-88,142,-27.9649
-86,142,-55.794
-84,142,-83.337
-82,142,-110.453
-80,142,-137.003
-78,142,-162.852
-76,142,-187.869
-74,142,-211.926
-72,142,-234.903
-70,142,-256.683
-68,142,-277.16
-66,142,-296.23
-64,142,-313.802
-62,142,-329.789
-60,142,-344.116
-58,142,-356.716
-56,142,-367.531
-54,142,-376.512
-52,142,-383.623
-50,142,-388.835
-48,142,-392.129
-46,142,-393.498
-44,142,-392.943
-42,142,-390.477
-40,142,-386.118
-38,142,-379.899
-36,142,-371.857
-34,142,-362.041
-32,142,-350.505
-30,142,-337.314
-28,142,-322.536
-26,142,-306.249
-24,142,-288.537
-22,142,-269.489
-20,142,-249.197
-18,142,-227.762
-16,142,-205.285
-14,142,-181.874
-12,142,-157.638
-10,142,-132.69
-8,142,-107.146
-6,142,-81.1211
-4,142,-54.7348
-2,142,-28.1064
0,142,-1.35627
2,142,25.3949
4,142,52.0264
6,142,78.4179
8,142,104.45
10,142,130.004
12,142,154.964
14,142,179.214
16,142,202.641
18,142,225.137
20,142,246.595
22,142,266.911
24,142,285.987
26,142,303.73
28,142,320.05
30,142,334.864
32,142,348.096
34,142,359.675
36,142,369.539
38,142,377.631
40,142,383.904
42,142,388.319
44,142,390.847
46,142,391.466
48,142,390.164
50,142,386.941
52,142,381.804
54,142,374.77
56,142,365.869
58,142,355.138
60,142,342.624
62,142,328.386
64,142,312.49
66,142,295.012
68,142,276.037
70,142,255.659
72,142,233.978
74,142,211.102
76,142,187.148
78,142,162.235
80,142,136.491
82,142,110.046
84,142,83.0369
86,142,55.601
88,142,27.8792
90,142,0.0142337
92,142,-27.8508
94,142,-55.5725
96,142,-83.0086
98,142,-110.018
100,142,-136.463
102,142,-162.207
104,142,-187.12
106,142,-211.074
108,142,-233.95
110,142,-255.631
112,142,-276.01
114,142,-294.985
116,142,-312.463
118,142,-328.359
120,142,-342.598
122,142,-355.112
124,142,-365.844
126,142,-374.745
128,142,-381.779
130,142,-386.917
132,142,-390.141
134,142,-391.443
136,142,-390.824
138,142,-388.297
140,142,-383.882
142,142,-377.61
144,142,-369.518
146,142,-359.656
148,142,-348.077
150,142,-334.846
152,142,-320.032
154,142,-303.713
156,142,-285.971
158,142,-266.895
160,142,-246.579
162,142,-225.123
164,142,-202.627
166,142,-179.2
168,142,-154.951
170,142,-129.992
172,142,-104.438
174,142,-78.4066
176,142,-52.0155
178,142,-25.3845
180,142,1.36628
-180,144,1.42269
-178,144,27.9476
-176,144,54.3502
-174,144,80.5097
-172,144,106.306
-170,144,131.621
-168,144,156.337
-166,144,180.34
-164,144,203.516
-162,144,225.757
-160,144,246.957
-158,144,267.013
-156,144,285.828
-154,144,303.31
-152,144,319.37
-150,144,333.929
-148,144,346.909
-146,144,358.244
-144,144,367.871
-142,144,375.739
-140,144,381.8
-138,144,386.02
-136,144,388.369
-134,144,388.828
-132,144,387.389
-130,144,384.05
-128,144,378.822
-126,144,371.724
-124,144,362.785
-122,144,352.044
-120,144,339.548
-118,144,325.356
-116,144,309.534
-114,144,292.159
-112,144,273.313
-110,144,253.09
-108,144,231.588
-106,144,208.916
-104,144,185.185
-102,144,160.515
-100,144,135.03
-98,144,108.859
-96,144,82.1352
-94,144,54.9931
-92,144,27.5712
-90,144,0.00904458
-88,144,-27.5532
-86,144,-54.9751
-84,144,-82.1172
-82,144,-108.841
-80,144,-135.012
-78,144,-160.497
-76,144,-185.167
-74,144,-208.898
-72,144,-231.571
-70,144,-253.073
-68,144,-273.296
-66,144,-292.142
-64,144,-309.518
-62,144,-325.34
-60,144,-339.532
-58,144,-352.028
-56,144,-362.769
-54,144,-371.709
-52,144,-378.807
-50,144,-384.035
-48,144,-387.374
-46,144,-388.814
-44,144,-388.355
-42,144,-386.006
-40,144,-381.787
-38,144,-375.726
-36,144,-367.859
-34,144,-358.231
-32,144,-346.897
-30,144,-333.917
-28,144,-319.359
-26,144,-303.298
-24,144,-285.817
-22,144,-267.002
-20,144,-246.945
-18,144,-225.746
-16,144,-203.505
-14,144,-180.328
-12,144,-156.326
-10,144,-131.61
-8,144,-106.295
-6,144,-80.498
-4,144,-54.3383
-2,144,-27.9354
0,144,-1.4102
2,144,25.1162
4,144,51.5227
6,144,77.6885
8,144,103.494
10,144,128.82
12,144,153.55
14,144,177.568
16,144,200.764
18,144,223.027
20,144,244.251
22,144,264.334
24,144,283.18
26,144,300.695
28,144,316.793
30,144,331.391
32,144,344.415
34,144,355.796
36,144,365.474
38,144,373.395
40,144,379.513
42,144,383.793
44,144,386.205
46,144,386.732
48,144,385.363
50,144,382.098
52,144,376.947
54,144,369.929
56,144,361.073
58,144,350.417
60,144,338.01
62,144,323.909
64,144,308.181
66,144,290.901
68,144,272.154
70,144,252.03
72,144,230.63
74,144,208.061
76,144,184.435
78,144,159.87
80,144,134.493
82,144,108.43
84,144,81.8138
86,144,54.7808
88,144,27.4682
90,144,0.0155534
92,144,-27.4371
94,144,-54.7497
96,144,-81.7828
98,144,-108.399
100,144,-134.462
102,144,-159.84
104,144,-184.404
106,144,-208.031
108,144,-230.6
110,144,-252
112,144,-272.124
114,144,-290.872
116,144,-308.152
118,144,-323.881
120,144,-337.982
122,144,-350.39
124,144,-361.046
126,144,-369.902
128,144,-376.921
130,144,-382.072
132,144,-385.338
134,144,-386.707
136,144,-386.181
138,144,-383.769
140,144,-379.49
142,144,-373.372
144,144,-365.452
146,144,-355.775
148,144,-344.394
150,144,-331.371
152,144,-316.773
154,144,-300.676
156,144,-283.162
158,144,-264.317
160,144,-244.233
162,144,-223.01
164,144,-200.748
166,144,-177.553
168,144,-153.535
170,144,-128.805
172,144,-103.48
174,144,-77.6749
176,144,-51.5095
178,144,-25.1034
180,144,1.42269
-180,146,1.46624
-178,146,27.3635
-176,146,53.1399
-174,146,78.6764
-172,146,103.855
-170,146,128.558
-168,146,152.671
-166,146,176.081
-164,146,198.678
-162,146,220.354
-160,146,241.006
-158,146,260.534
-156,146,278.843
-154,146,295.844
-152,146,311.451
-150,146,325.585
-148,146,338.176
-146,146,349.156
-144,146,358.468
-142,146,366.061
-140,146,371.892
-138,146,375.927
-136,146,378.14
-134,146,378.513
-132,146,377.04
-130,146,373.721
-128,146,368.567
-126,146,361.598
-124,146,352.842
-122,146,342.34
-120,146,330.138
-118,146,316.293
-116,146,300.871
-114,146,283.945
-112,146,265.598
-110,146,245.919
-108,146,225.004
-106,146,202.958
-104,146,179.89
-102,146,155.915
-100,146,131.153
-98,146,105.729
-96,146,79.7707
-94,146,53.4091
-92,146,26.7774
-90,146,0.010381
-88,146,-26.7567
-86,146,-53.3884
-84,146,-79.75
-82,146,-105.708
-80,146,-131.133
-78,146,-155.894
-76,146,-179.87
-74,146,-202.938
-72,146,-224.984
-70,146,-245.899
-68,146,-265.578
-66,146,-283.926
-64,146,-300.852
-62,146,-316.274
-60,146,-330.119
-58,146,-342.321
-56,146,-352.824
-54,146,-361.579
-52,146,-368.549
-50,146,-373.703
-48,146,-377.023
-46,146,-378.496
-44,146,-378.123
-42,146,-375.91
-40,146,-371.876
-38,146,-366.045
-36,146,-358.452
-34,146,-349.14
-32,146,-338.16
-30,146,-325.57
-28,146,-311.436
-26,146,-295.829
-24,146,-278.829
-22,146,-260.52
-20,146,-240.992
-18,146,-220.34
-16,146,-198.664
-14,146,-176.067
-12,146,-152.657
-10,146,-128.544
-8,146,-103.84
-6,146,-78.6619
-4,146,-53.1252
-2,146,-27.3486
0,146,-1.4511
2,146,24.4477
4,146,50.2284
6,146,75.7719
8,146,100.96
10,146,125.676
12,146,149.804
14,146,173.232
16,146,195.85
18,146,217.55
20,146,238.228
22,146,257.786
24,146,276.128
26,146,293.165
28,146,308.812
30,146,322.989
32,146,335.626
34,146,346.655
36,146,356.02
38,146,363.669
40,146,369.56
42,146,373.658
44,146,375.937
46,146,376.38
48,146,374.98
50,146,371.737
52,146,366.662
54,146,359.775
56,146,351.105
58,146,340.69
60,146,328.579
62,146,314.827
64,146,299.5
66,146,282.672
68,146,264.424
70,146,244.846
72,146,224.035
74,146,202.093
76,146,179.131
78,146,155.263
80,146,130.609
82,146,105.294
84,146,79.4455
86,146,53.1942
88,146,26.6731
90,146,0.0168307
92,146,-26.6395
94,146,-53.1606
96,146,-79.412
98,146,-105.261
100,146,-130.576
102,146,-155.23
104,146,-179.098
106,146,-202.06
108,146,-224.002
110,146,-244.814
112,146,-264.392
114,146,-282.64
116,146,-299.469
118,146,-314.796
120,146,-328.548
122,146,-340.66
124,146,-351.075
126,146,-359.746
128,146,-366.634
130,146,-371.709
132,146,-374.952
134,146,-376.353
136,146,-375.911
138,146,-373.632
140,146,-369.535
142,146,-363.644
144,146,-355.996
146,146,-346.632
148,146,-335.603
150,146,-322.967
152,146,-308.79
154,146,-293.144
156,146,-276.108
158,146,-257.766
160,146,-238.209
162,146,-217.531
164,146,-195.831
166,146,-173.214
168,146,-149.787
170,146,-125.659
172,146,-100.943
174,146,-75.7557
176,146,-50.2126
178,146,-24.4323
180,146,1.46624
-180,148,1.49587
-178,148,26.3994
-176,148,51.1856
-174,148,75.7389
-172,148,99.9448
-170,148,123.69
-168,148,146.863
-166,148,169.355
-164,148,191.058
-162,148,211.871
-160,148,231.692
-158,148,250.427
-156,148,267.984
-154,148,284.276
-152,148,299.224
-150,148,312.751
-148,148,324.79
-146,148,335.278
-144,148,344.16
-142,148,351.389
-140,148,356.925
-138,148,360.735
-136,148,362.797
-134,148,363.094
-132,148,361.622
-130,148,358.381
-128,148,353.383
-126,148,346.649
-124,148,338.206
-122,148,328.094
-120,148,316.358
-118,148,303.053
-116,148,288.242
-114,148,271.997
-112,148,254.396
-110,148,235.525
-108,148,215.476
-106,148,194.349
-104,148,172.247
-102,148,149.282
-100,148,125.568
-98,148,101.223
-96,148,76.3686
-94,148,51.1307
-92,148,25.6357
-90,148,0.0117149
-88,148,-25.6123
-86,148,-51.1073
-84,148,-76.3453
-82,148,-101.199
-80,148,-125.545
-78,148,-149.259
-76,148,-172.224
-74,148,-194.326
-72,148,-215.453
-70,148,-235.502
-68,148,-254.373
-66,148,-271.975
-64,148,-288.22
-62,148,-303.031
-60,148,-316.336
-58,148,-328.072
-56,148,-338.185
-54,148,-346.628
-52,148,-353.362
-50,148,-358.36
-48,148,-361.601
-46,148,-363.074
-44,148,-362.777
-42,148,-360.716
-40,148,-356.906
-38,148,-351.37
-36,148,-344.142
-34,148,-335.26
-32,148,-324.772
-30,148,-312.733
-28,148,-299.206
-26,148,-284.258
-24,148,-267.966
-22,148,-250.41
-20,148,-231.675
-18,148,-211.854
-16,148,-191.041
-14,148,-169.338
-12,148,-146.846
-10,148,-123.673
-8,148,-99.9275
-6,148,-75.7215
-4,148,-51.168
-2,148,-26.3817
0,148,-1.47793
2,148,23.4273
4,148,48.218
6,148,72.7789
8,148,96.9952
10,148,120.754
12,148,143.943
14,148,166.454
16,148,188.18
18,148,209.018
20,148,228.868
22,148,247.635
24,148,265.227
26,148,281.557
28,148,296.546
30,148,310.119
32,148,322.206
34,148,332.746
36,148,341.683
38,148,348.97
40,148,354.568
42,148,358.443
44,148,360.573
46,148,360.942
48,148,359.544
50,148,356.381
52,148,351.464
54,148,344.813
56,148,336.457
58,148,326.433
60,148,314.789
62,148,301.578
64,148,286.863
66,148,270.716
68,148,253.216
70,148,234.446
72,148,214.501
74,148,193.479
76,148,171.485
78,148,148.627
80,148,125.021
82,148,100.786
84,148,76.042
86,148,50.9148
88,148,25.5308
90,148,0.018057
92,148,-25.4947
94,148,-50.8788
96,148,-76.0061
98,148,-100.75
100,148,-124.986
102,148,-148.592
104,148,-171.449
106,148,-193.444
108,148,-214.467
110,148,-234.412
112,148,-253.181
114,148,-270.683
116,148,-286.83
118,148,-301.545
120,148,-314.756
122,148,-326.401
124,148,-336.425
126,148,-344.781
128,148,-351.433
130,148,-356.35
132,148,-359.514
134,148,-360.913
136,148,-360.544
138,148,-358.415
140,148,-354.54
142,148,-348.943
144,148,-341.657
146,148,-332.72
148,148,-322.181
150,148,-310.094
152,148,-296.522
154,148,-281.534
156,148,-265.204
158,148,-247.612
160,148,-228.846
162,148,-208.997
164,148,-188.159
166,148,-166.434
168,148,-143.923
170,148,-120.734
172,148,-96.976
174,148,-72.76
176,148,-48.1995
178,148,-23.4091
180,148,1.49587
-180,150,1.51069
-178,150,25.0967
-176,150,48.5705
-174,150,71.822
-172,150,94.742
-170,150,117.222
-168,150,139.157
-166,150,160.442
-164,150,180.977
-162,150,200.662
-160,150,219.404
-158,150,237.111
-156,150,253.698
-154,150,269.083
-152,150,283.19
-150,150,295.948
-148,150,307.294
-146,150,317.17
-144,150,325.523
-142,150,332.31
-140,150,337.493
-138,150,341.045
-136,150,342.943
-134,150,343.174
-132,150,341.733
-130,150,338.623
-128,150,333.856
-126,150,327.45
-124,150,319.435
-122,150,309.846
-120,150,298.729
-118,150,286.134
-116,150,272.122
-114,150,256.761
-112,150,240.125
-110,150,222.294
-108,150,203.356
-106,150,183.405
-104,150,162.539
-102,150,140.861
-100,150,118.48
-98,150,95.5056
-96,150,72.0538
-94,150,48.2416
-92,150,24.1878
-90,150,0.0130369
-88,150,-24.1618
-86,150,-48.2155
-84,150,-72.0278
-82,150,-95.4796
-80,150,-118.454
-78,150,-140.835
-76,150,-162.513
-74,150,-183.38
-72,150,-203.331
-70,150,-222.268
-68,150,-240.099
-66,150,-256.736
-64,150,-272.097
-62,150,-286.109
-60,150,-298.704
-58,150,-309.822
-56,150,-319.411
-54,150,-327.426
-52,150,-333.832
-50,150,-338.6
-48,150,-341.71
-46,150,-343.151
-44,150,-342.921
-42,150,-341.023
-40,150,-337.471
-38,150,-332.288
-36,150,-325.501
-34,150,-317.148
-32,150,-307.273
-30,150,-295.927
-28,150,-283.169
-26,150,-269.062
-24,150,-253.677
-22,150,-237.09
-20,150,-219.383
-18,150,-200.642
-16,150,-180.957
-14,150,-160.422
-12,150,-139.137
-10,150,-117.202
-8,150,-94.7218
-6,150,-71.8017
-4,150,-48.55
-2,150,-25.076
0,150,-1.48983
2,150,22.0979
4,150,45.5765
6,150,68.836
8,150,91.767
10,150,114.262
12,150,136.214
14,150,157.519
16,150,178.077
18,150,197.789
20,150,216.56
22,150,234.301
24,150,250.924
26,150,266.349
28,150,280.499
30,150,293.304
32,150,304.7
34,150,314.628
36,150,323.038
38,150,329.885
40,150,335.131
42,150,338.749
44,150,340.717
46,150,341.02
48,150,339.655
50,150,336.623
52,150,331.937
54,150,325.616
56,150,317.687
58,150,308.188
60,150,297.162
62,150,284.662
64,150,270.746
66,150,255.484
68,150,238.947
70,150,221.219
72,150,202.385
74,150,182.539
76,150,161.779
78,150,140.208
80,150,117.935
82,150,95.0702
84,150,71.7283
86,150,48.0263
88,150,24.0832
90,150,0.019224
92,150,-24.0448
94,150,-47.988
96,150,-71.69
98,150,-95.0321
100,150,-117.897
102,150,-140.17
104,150,-161.741
106,150,-182.501
108,150,-202.347
110,150,-221.182
112,150,-238.911
114,150,-255.447
116,150,-270.711
118,150,-284.626
120,150,-297.127
122,150,-308.154
124,150,-317.653
126,150,-325.582
128,150,-331.904
130,150,-336.591
132,150,-339.623
134,150,-340.989
136,150,-340.686
138,150,-338.719
140,150,-335.102
142,150,-329.855
144,150,-323.009
146,150,-314.6
148,150,-304.673
150,150,-293.277
152,150,-280.473
154,150,-266.323
156,150,-250.899
158,150,-234.276
160,150,-216.536
162,150,-197.765
164,150,-178.053
166,150,-157.496
168,150,-136.191
170,150,-114.239
172,150,-91.745
174,150,-68.8143
176,150,-45.5552
178,150,-22.0768
180,150,1.51069
-180,152,1.51001
-178,152,23.5013
-176,152,45.3873
-174,152,67.0646
-172,152,88.4306
-170,152,109.384
-168,152,129.826
-166,152,149.659
-164,152,168.787
-162,152,187.12
-160,152,204.57
-158,152,221.05
-156,152,236.482
-154,152,250.79
-152,152,263.903
-150,152,275.756
-148,152,286.29
-146,152,295.45
-144,152,303.19
-142,152,309.47
-140,152,314.255
-138,152,317.52
-136,152,319.245
-134,152,319.419
-132,152,318.038
-130,152,315.105
-128,152,310.631
-126,152,304.636
-124,152,297.146
-122,152,288.196
-120,152,277.827
-118,152,266.088
-116,152,253.035
-114,152,238.731
-112,152,223.245
-110,152,206.653
-108,152,189.036
-106,152,170.48
-104,152,151.076
-102,152,130.922
-100,152,110.115
-98,152,88.7609
-96,152,66.9642
-94,152,44.8339
-92,152,22.4801
-90,152,0.0143378
-88,152,-22.4515
-86,152,-44.8052
-84,152,-66.9356
-82,152,-88.7323
-80,152,-110.087
-78,152,-130.893
-76,152,-151.048
-74,152,-170.451
-72,152,-189.008
-70,152,-206.625
-68,152,-223.217
-66,152,-238.703
-64,152,-253.007
-62,152,-266.06
-60,152,-277.799
-58,152,-288.168
-56,152,-297.119
-54,152,-304.609
-52,152,-310.604
-50,152,-315.078
-48,152,-318.012
-46,152,-319.393
-44,152,-319.22
-42,152,-317.495
-40,152,-314.23
-38,152,-309.445
-36,152,-303.165
-34,152,-295.425
-32,152,-286.265
-30,152,-275.732
-28,152,-263.879
-26,152,-250.766
-24,152,-236.459
-22,152,-221.027
-20,152,-204.546
-18,152,-187.097
-16,152,-168.764
-14,152,-149.635
-12,152,-129.803
-10,152,-109.361
-8,152,-88.4073
-6,152,-67.0411
