Phi[deg],Theta[deg],re(rEX)[mV]
-92,152,-235.511
-90,152,-238.734
-88,152,-241.294
-86,152,-243.176
-84,152,-244.367
-82,152,-244.857
-80,152,-244.64
-78,152,-243.711
-76,152,-242.069
-74,152,-239.713
-72,152,-236.647
-70,152,-232.875
-68,152,-228.407
-66,152,-223.25
-64,152,-217.417
-62,152,-210.921
-60,152,-203.777
-58,152,-196.004
-56,152,-187.621
-54,152,-178.648
-52,152,-169.108
-50,152,-159.027
-48,152,-148.431
-46,152,-137.347
-44,152,-125.805
-42,152,-113.838
-40,152,-101.476
-38,152,-88.7561
-36,152,-75.7129
-34,152,-62.3842
-32,152,-48.809
-30,152,-35.0274
-28,152,-21.0813
-26,152,-7.01363
-24,152,7.13137
-22,152,21.3082
-20,152,35.4703
-18,152,49.57
-16,152,63.5587
-14,152,77.3868
-12,152,91.0039
-10,152,104.359
-8,152,117.401
-6,152,130.077
-4,152,142.336
-2,152,154.125
0,152,165.391
2,152,176.083
4,152,186.148
6,152,195.537
8,152,204.199
10,152,212.086
12,152,219.149
14,152,225.344
16,152,230.628
18,152,234.957
20,152,238.295
22,152,240.605
24,152,241.856
26,152,242.017
28,152,241.064
30,152,238.977
32,152,235.738
34,152,231.336
36,152,225.765
38,152,219.022
40,152,211.113
42,152,202.045
44,152,191.836
46,152,180.505
48,152,168.081
50,152,154.595
52,152,140.089
54,152,124.607
56,152,108.2
58,152,90.9249
60,152,72.8452
62,152,54.0286
64,152,34.5486
66,152,14.4832
68,152,-6.08492
70,152,-27.0688
72,152,-48.3781
74,152,-69.9189
76,152,-91.5949
78,152,-113.308
80,152,-134.956
82,152,-156.441
84,152,-177.659
86,152,-198.509
88,152,-218.891
90,152,-238.707
92,152,-257.86
94,152,-276.257
96,152,-293.807
98,152,-310.425
100,152,-326.031
102,152,-340.549
104,152,-353.909
106,152,-366.05
108,152,-376.914
110,152,-386.456
112,152,-394.633
114,152,-401.414
116,152,-406.776
118,152,-410.703
120,152,-413.19
122,152,-414.24
124,152,-413.863
126,152,-412.082
128,152,-408.924
130,152,-404.429
132,152,-398.641
134,152,-391.615
136,152,-383.412
138,152,-374.099
140,152,-363.753
142,152,-352.453
144,152,-340.285
146,152,-327.339
148,152,-313.71
150,152,-299.495
152,152,-284.794
154,152,-269.709
156,152,-254.341
158,152,-238.794
160,152,-223.17
162,152,-207.568
164,152,-192.09
166,152,-176.829
168,152,-161.88
170,152,-147.331
172,152,-133.266
174,152,-119.766
176,152,-106.903
178,152,-94.7453
180,152,-83.3557
-180,154,-144.228
-178,154,-134.517
-176,154,-125.565
-174,154,-117.412
-172,154,-110.091
-170,154,-103.628
-168,154,-98.0429
-166,154,-93.3496
-164,154,-89.5557
-162,154,-86.6627
-160,154,-84.666
-158,154,-83.5553
-156,154,-83.3148
-154,154,-83.9232
-152,154,-85.3544
-150,154,-87.5773
-148,154,-90.5567
-146,154,-94.2532
-144,154,-98.6238
-142,154,-103.622
-140,154,-109.199
-138,154,-115.303
-136,154,-121.88
-134,154,-128.875
-132,154,-136.23
-130,154,-143.89
-128,154,-151.794
-126,154,-159.886
-124,154,-168.106
-122,154,-176.398
-120,154,-184.705
-118,154,-192.971
-116,154,-201.141
-114,154,-209.165
-112,154,-216.99
-110,154,-224.568
-108,154,-231.854
-106,154,-238.803
-104,154,-245.373
-102,154,-251.526
-100,154,-257.226
-98,154,-262.44
-96,154,-267.136
-94,154,-271.288
-92,154,-274.869
-90,154,-277.859
-88,154,-280.238
-86,154,-281.988
-84,154,-283.098
-82,154,-283.554
-80,154,-283.349
-78,154,-282.476
-76,154,-280.932
-74,154,-278.717
-72,154,-275.83
-70,154,-272.277
-68,154,-268.062
-66,154,-263.194
-64,154,-257.684
-62,154,-251.543
-60,154,-244.785
-58,154,-237.428
-56,154,-229.49
-54,154,-220.991
-52,154,-211.952
-50,154,-202.399
-48,154,-192.356
-46,154,-181.852
-44,154,-170.914
-42,154,-159.576
-40,154,-147.868
-38,154,-135.824
-36,154,-123.481
-34,154,-110.875
-32,154,-98.0445
-30,154,-85.0293
-28,154,-71.8703
-26,154,-58.6099
-24,154,-45.2912
-22,154,-31.9588
-20,154,-18.6579
-18,154,-5.43488
-16,154,7.6633
-14,154,20.5889
-12,154,33.2937
-10,154,45.7289
-8,154,57.8456
-6,154,69.5945
-4,154,80.9265
-2,154,91.7926
0,154,102.144
2,154,111.933
4,154,121.112
6,154,129.634
8,154,137.454
10,154,144.528
12,154,150.814
14,154,156.272
16,154,160.863
18,154,164.551
20,154,167.303
22,154,169.089
24,154,169.881
26,154,169.656
28,154,168.395
30,154,166.08
32,154,162.7
34,154,158.248
36,154,152.721
38,154,146.12
40,154,138.453
42,154,129.73
44,154,119.971
46,154,109.196
48,154,97.4337
50,154,84.7169
52,154,71.084
54,154,56.5785
56,154,41.2492
58,154,25.1499
60,154,8.33921
62,154,-9.11947
64,154,-27.1585
66,154,-45.706
68,154,-64.6863
70,154,-84.0203
72,154,-103.626
74,154,-123.419
76,154,-143.311
78,154,-163.215
80,154,-183.04
82,154,-202.697
84,154,-222.094
86,154,-241.141
88,154,-259.751
90,154,-277.834
92,154,-295.306
94,154,-312.084
96,154,-328.089
98,154,-343.247
100,154,-357.485
102,154,-370.738
104,154,-382.946
106,154,-394.053
108,154,-404.011
110,154,-412.779
112,154,-420.32
114,154,-426.609
116,154,-431.623
118,154,-435.351
120,154,-437.788
122,154,-438.936
124,154,-438.806
126,154,-437.417
128,154,-434.794
130,154,-430.97
132,154,-425.986
134,154,-419.89
136,154,-412.734
138,154,-404.58
140,154,-395.491
142,154,-385.54
144,154,-374.8
146,154,-363.353
148,154,-351.279
150,154,-338.666
152,154,-325.6
154,154,-312.172
156,154,-298.471
158,154,-284.588
160,154,-270.613
162,154,-256.636
164,154,-242.744
166,154,-229.023
168,154,-215.555
170,154,-202.421
172,154,-189.694
174,154,-177.447
176,154,-165.747
178,154,-154.656
180,154,-144.228
-180,156,-203.912
-178,156,-195.142
-176,156,-187.023
-174,156,-179.59
-172,156,-172.874
-170,156,-166.899
-168,156,-161.685
-166,156,-157.247
-164,156,-153.592
-162,156,-150.725
-160,156,-148.644
-158,156,-147.342
-156,156,-146.807
-154,156,-147.022
-152,156,-147.968
-150,156,-149.618
-148,156,-151.944
-146,156,-154.913
-144,156,-158.489
-142,156,-162.632
-140,156,-167.302
-138,156,-172.453
-136,156,-178.039
-134,156,-184.013
-132,156,-190.325
-130,156,-196.925
-128,156,-203.762
-126,156,-210.784
-124,156,-217.94
-122,156,-225.179
-120,156,-232.45
-118,156,-239.703
-116,156,-246.889
-114,156,-253.96
-112,156,-260.87
-110,156,-267.575
-108,156,-274.031
-106,156,-280.198
-104,156,-286.037
-102,156,-291.511
-100,156,-296.586
-98,156,-301.23
-96,156,-305.414
-94,156,-309.111
-92,156,-312.296
-90,156,-314.947
-88,156,-317.045
-86,156,-318.573
-84,156,-319.516
-82,156,-319.862
-80,156,-319.603
-78,156,-318.731
-76,156,-317.241
-74,156,-315.132
-72,156,-312.403
-70,156,-309.057
-68,156,-305.098
-66,156,-300.534
-64,156,-295.373
-62,156,-289.626
-60,156,-283.306
-58,156,-276.429
-56,156,-269.012
-54,156,-261.074
-52,156,-252.635
-50,156,-243.719
-48,156,-234.349
-46,156,-224.553
-44,156,-214.359
-42,156,-203.795
-40,156,-192.893
-38,156,-181.686
-36,156,-170.207
-34,156,-158.493
-32,156,-146.581
-30,156,-134.507
-28,156,-122.312
-26,156,-110.036
-24,156,-97.7203
-22,156,-85.4071
-20,156,-73.1394
-18,156,-60.9612
-16,156,-48.9168
-14,156,-37.0511
-12,156,-25.4094
-10,156,-14.0371
-8,156,-2.97992
-6,156,7.71673
-4,156,18.0075
-2,156,27.8473
0,156,37.1919
2,156,45.9975
4,156,54.2212
6,156,61.8214
8,156,68.7576
10,156,74.991
12,156,80.4844
14,156,85.2024
16,156,89.1121
18,156,92.1827
20,156,94.3861
22,156,95.697
24,156,96.0932
26,156,95.5556
28,156,94.0688
30,156,91.6208
32,156,88.2036
34,156,83.8131
36,156,78.4495
38,156,72.1173
40,156,64.8252
42,156,56.5866
44,156,47.4195
46,156,37.3465
48,156,26.3948
50,156,14.5962
52,156,1.9873
54,156,-11.3909
56,156,-25.4931
58,156,-40.2694
60,156,-55.6661
62,156,-71.6252
64,156,-88.0854
66,156,-104.982
68,156,-122.246
70,156,-139.808
72,156,-157.593
74,156,-175.527
76,156,-193.531
78,156,-211.529
80,156,-229.44
82,156,-247.185
84,156,-264.684
86,156,-281.858
88,156,-298.63
90,156,-314.923
92,156,-330.663
94,156,-345.778
96,156,-360.199
98,156,-373.861
100,156,-386.703
102,156,-398.667
104,156,-409.701
106,156,-419.758
108,156,-428.797
110,156,-436.78
112,156,-443.679
114,156,-449.47
116,156,-454.135
118,156,-457.663
120,156,-460.051
122,156,-461.301
124,156,-461.422
126,156,-460.431
128,156,-458.35
130,156,-455.207
132,156,-451.037
134,156,-445.882
136,156,-439.788
138,156,-432.806
140,156,-424.993
142,156,-416.41
144,156,-407.122
146,156,-397.197
148,156,-386.707
150,156,-375.726
152,156,-364.33
154,156,-352.597
156,156,-340.604
158,156,-328.432
160,156,-316.157
162,156,-303.858
164,156,-291.611
166,156,-279.491
168,156,-267.571
170,156,-255.921
172,156,-244.606
174,156,-233.691
176,156,-223.234
178,156,-213.291
180,156,-203.912
-180,158,-261.517
-178,158,-253.75
-176,158,-246.528
-174,158,-239.881
-172,158,-233.839
-170,158,-228.423
-168,158,-223.653
-166,158,-219.543
-164,158,-216.101
-162,158,-213.333
-160,158,-211.239
-158,158,-209.815
-156,158,-209.053
-154,158,-208.94
-152,158,-209.46
-150,158,-210.594
-148,158,-212.318
-146,158,-214.605
-144,158,-217.426
-142,158,-220.748
-140,158,-224.537
-138,158,-228.755
-136,158,-233.363
-134,158,-238.32
-132,158,-243.585
-130,158,-249.115
-128,158,-254.864
-126,158,-260.79
-124,158,-266.848
-122,158,-272.991
-120,158,-279.177
-118,158,-285.362
-116,158,-291.5
-114,158,-297.552
-112,158,-303.474
-110,158,-309.227
-108,158,-314.773
-106,158,-320.074
-104,158,-325.094
-102,158,-329.801
-100,158,-334.163
-98,158,-338.15
-96,158,-341.734
-94,158,-344.89
-92,158,-347.595
-90,158,-349.828
-88,158,-351.57
-86,158,-352.805
-84,158,-353.518
-82,158,-353.698
-80,158,-353.335
-78,158,-352.421
-76,158,-350.952
-74,158,-348.924
-72,158,-346.336
-70,158,-343.192
-68,158,-339.493
-66,158,-335.245
-64,158,-330.457
-62,158,-325.138
-60,158,-319.3
-58,158,-312.957
-56,158,-306.124
-54,158,-298.819
-52,158,-291.062
-50,158,-282.873
-48,158,-274.275
-46,158,-265.294
-44,158,-255.954
-42,158,-246.284
-40,158,-236.313
-38,158,-226.072
-36,158,-215.592
-34,158,-204.907
-32,158,-194.052
-30,158,-183.061
-28,158,-171.971
-26,158,-160.821
-24,158,-149.648
-22,158,-138.492
-20,158,-127.393
-18,158,-116.391
-16,158,-105.527
-14,158,-94.8431
-12,158,-84.3795
-10,158,-74.1783
-8,158,-64.2808
-6,158,-54.7285
-4,158,-45.5621
-2,158,-36.8221
0,158,-28.5481
2,158,-20.7792
4,158,-13.5531
6,158,-6.90655
8,158,-0.874982
10,158,4.50783
12,158,9.20978
14,158,13.2007
16,158,16.4525
18,158,18.9394
20,158,20.638
22,158,21.5276
24,158,21.5905
26,158,20.8118
28,158,19.1797
30,158,16.6859
32,158,13.3255
34,158,9.09708
36,158,4.00311
38,158,-1.95027
40,158,-8.75303
42,158,-16.3911
44,158,-24.8467
46,158,-34.0976
48,158,-44.1179
50,158,-54.8778
52,158,-66.3432
54,158,-78.4766
56,158,-91.2364
58,158,-104.578
60,158,-118.452
62,158,-132.807
64,158,-147.589
66,158,-162.739
68,158,-178.198
70,158,-193.904
72,158,-209.791
74,158,-225.794
76,158,-241.845
78,158,-257.876
80,158,-273.819
82,158,-289.604
84,158,-305.163
86,158,-320.428
88,158,-335.33
90,158,-349.806
92,158,-363.791
94,158,-377.224
96,158,-390.045
98,158,-402.2
100,158,-413.635
102,158,-424.303
104,158,-434.159
106,158,-443.162
108,158,-451.277
110,158,-458.474
112,158,-464.728
114,158,-470.018
116,158,-474.33
118,158,-477.655
120,158,-479.989
122,158,-481.335
124,158,-481.701
126,158,-481.1
128,158,-479.551
130,158,-477.078
132,158,-473.713
134,158,-469.487
136,158,-464.443
138,158,-458.622
140,158,-452.072
142,158,-444.846
144,158,-436.999
146,158,-428.588
148,158,-419.675
150,158,-410.322
152,158,-400.594
154,158,-390.556
156,158,-380.276
158,158,-369.821
160,158,-359.258
162,158,-348.652
164,158,-338.071
166,158,-327.578
168,158,-317.235
170,158,-307.103
172,158,-297.24
174,158,-287.7
176,158,-278.534
178,158,-269.792
180,158,-261.517
-180,160,-316.17
-178,160,-309.439
-176,160,-303.151
-174,160,-297.334
-172,160,-292.013
-170,160,-287.209
-168,160,-282.938
-166,160,-279.214
-164,160,-276.047
-162,160,-273.441
-160,160,-271.399
-158,160,-269.919
-156,160,-268.996
-154,160,-268.621
-152,160,-268.781
-150,160,-269.461
-148,160,-270.644
-146,160,-272.307
-144,160,-274.427
-142,160,-276.978
-140,160,-279.932
-138,160,-283.257
-136,160,-286.922
-134,160,-290.892
-132,160,-295.134
-130,160,-299.611
-128,160,-304.285
-126,160,-309.12
-124,160,-314.077
-122,160,-319.118
-120,160,-324.205
-118,160,-329.301
-116,160,-334.367
-114,160,-339.368
-112,160,-344.267
-110,160,-349.028
-108,160,-353.619
-106,160,-358.006
-104,160,-362.158
-102,160,-366.045
-100,160,-369.638
-98,160,-372.912
-96,160,-375.841
-94,160,-378.401
-92,160,-380.573
-90,160,-382.336
-88,160,-383.673
-86,160,-384.568
-84,160,-385.009
-82,160,-384.984
-80,160,-384.484
-78,160,-383.501
-76,160,-382.03
-74,160,-380.068
-72,160,-377.614
-70,160,-374.669
-68,160,-371.235
-66,160,-367.317
-64,160,-362.923
-62,160,-358.06
-60,160,-352.739
-58,160,-346.972
-56,160,-340.773
-54,160,-334.159
-52,160,-327.147
-50,160,-319.755
-48,160,-312.005
-46,160,-303.919
-44,160,-295.521
-42,160,-286.836
-40,160,-277.891
-38,160,-268.714
-36,160,-259.334
-34,160,-249.78
-32,160,-240.086
-30,160,-230.282
-28,160,-220.403
-26,160,-210.482
-24,160,-200.554
-22,160,-190.656
-20,160,-180.822
-18,160,-171.089
-16,160,-161.495
-14,160,-152.076
-12,160,-142.868
-10,160,-133.91
-8,160,-125.238
-6,160,-116.888
-4,160,-108.897
-2,160,-101.299
0,160,-94.1301
2,160,-87.4236
4,160,-81.2123
6,160,-75.5279
8,160,-70.4007
10,160,-65.8593
12,160,-61.9309
14,160,-58.6409
16,160,-56.0126
18,160,-54.0671
20,160,-52.8234
22,160,-52.298
24,160,-52.5049
26,160,-53.4553
28,160,-55.1576
30,160,-57.6174
32,160,-60.8371
34,160,-64.816
36,160,-69.5502
38,160,-75.0325
40,160,-81.2524
42,160,-88.196
44,160,-95.8459
46,160,-104.182
48,160,-113.179
50,160,-122.81
52,160,-133.045
54,160,-143.85
56,160,-155.188
58,160,-167.018
60,160,-179.299
62,160,-191.984
64,160,-205.027
66,160,-218.376
68,160,-231.98
70,160,-245.785
72,160,-259.736
74,160,-273.775
76,160,-287.845
78,160,-301.889
80,160,-315.846
82,160,-329.66
84,160,-343.27
86,160,-356.621
88,160,-369.654
90,160,-382.315
92,160,-394.551
94,160,-406.308
96,160,-417.539
98,160,-428.196
100,160,-438.236
102,160,-447.617
104,160,-456.303
106,160,-464.26
108,160,-471.459
110,160,-477.874
112,160,-483.484
114,160,-488.273
116,160,-492.228
118,160,-495.342
120,160,-497.611
122,160,-499.039
124,160,-499.63
126,160,-499.398
128,160,-498.356
130,160,-496.526
132,160,-493.933
134,160,-490.603
136,160,-486.571
138,160,-481.873
140,160,-476.547
142,160,-470.637
144,160,-464.189
146,160,-457.251
148,160,-449.873
150,160,-442.108
152,160,-434.009
154,160,-425.632
156,160,-417.031
158,160,-408.264
160,160,-399.386
162,160,-390.453
164,160,-381.52
166,160,-372.641
168,160,-363.869
170,160,-355.254
172,160,-346.846
174,160,-338.691
176,160,-330.833
178,160,-323.313
180,160,-316.17
-180,162,-367.025
-178,162,-361.334
-176,162,-355.993
-174,162,-351.025
-172,162,-346.451
-170,162,-342.29
-168,162,-338.557
-166,162,-335.263
-164,162,-332.419
-162,162,-330.029
-160,162,-328.096
-158,162,-326.621
-156,162,-325.6
-154,162,-325.027
-152,162,-324.894
-150,162,-325.189
-148,162,-325.899
-146,162,-327.006
-144,162,-328.493
-142,162,-330.338
-140,162,-332.52
-138,162,-335.013
-136,162,-337.793
-134,162,-340.831
-132,162,-344.099
-130,162,-347.569
-128,162,-351.209
-126,162,-354.989
-124,162,-358.877
-122,162,-362.841
-120,162,-366.851
-118,162,-370.874
-116,162,-374.879
-114,162,-378.835
-112,162,-382.712
-110,162,-386.479
-108,162,-390.107
-106,162,-393.57
-104,162,-396.839
-102,162,-399.888
-100,162,-402.694
-98,162,-405.234
-96,162,-407.484
-94,162,-409.425
-92,162,-411.039
-90,162,-412.308
-88,162,-413.216
-86,162,-413.751
-84,162,-413.899
-82,162,-413.651
-80,162,-412.998
-78,162,-411.933
-76,162,-410.452
-74,162,-408.551
-72,162,-406.229
-70,162,-403.487
-68,162,-400.326
-66,162,-396.751
-64,162,-392.767
-62,162,-388.382
-60,162,-383.604
-58,162,-378.445
-56,162,-372.918
-54,162,-367.035
-52,162,-360.812
-50,162,-354.267
-48,162,-347.417
-46,162,-340.283
-44,162,-332.886
-42,162,-325.248
-40,162,-317.392
-38,162,-309.345
-36,162,-301.13
-34,162,-292.776
-32,162,-284.31
-30,162,-275.761
-28,162,-267.159
-26,162,-258.532
-24,162,-249.913
-22,162,-241.332
-20,162,-232.821
-18,162,-224.412
-16,162,-216.137
-14,162,-208.029
-12,162,-200.119
-10,162,-192.439
-8,162,-185.022
-6,162,-177.898
-4,162,-171.1
-2,162,-164.656
0,162,-158.597
2,162,-152.951
4,162,-147.747
6,162,-143.01
8,162,-138.766
10,162,-135.038
12,162,-131.85
14,162,-129.221
16,162,-127.171
18,162,-125.717
20,162,-124.873
22,162,-124.653
24,162,-125.067
26,162,-126.122
28,162,-127.826
30,162,-130.181
32,162,-133.187
34,162,-136.844
36,162,-141.145
38,162,-146.083
40,162,-151.648
42,162,-157.827
44,162,-164.603
46,162,-171.959
48,162,-179.871
50,162,-188.316
52,162,-197.267
54,162,-206.694
56,162,-216.566
58,162,-226.847
60,162,-237.5
62,162,-248.488
64,162,-259.77
66,162,-271.302
68,162,-283.04
70,162,-294.94
72,162,-306.955
74,162,-319.036
76,162,-331.136
78,162,-343.207
80,162,-355.198
82,162,-367.063
84,162,-378.751
86,162,-390.216
88,162,-401.411
90,162,-412.289
92,162,-422.807
94,162,-432.923
96,162,-442.595
98,162,-451.785
100,162,-460.457
102,162,-468.579
104,162,-476.118
106,162,-483.049
108,162,-489.347
110,162,-494.991
112,162,-499.963
114,162,-504.251
116,162,-507.844
118,162,-510.736
120,162,-512.924
122,162,-514.41
124,162,-515.199
126,162,-515.3
128,162,-514.726
130,162,-513.493
132,162,-511.62
134,162,-509.131
136,162,-506.051
138,162,-502.411
140,162,-498.242
142,162,-493.579
144,162,-488.459
146,162,-482.92
148,162,-477.004
150,162,-470.753
152,162,-464.211
154,162,-457.423
156,162,-450.433
158,162,-443.288
160,162,-436.033
162,162,-428.714
164,162,-421.376
166,162,-414.063
168,162,-406.819
170,162,-399.686
172,162,-392.703
174,162,-385.91
176,162,-379.344
178,162,-373.038
180,162,-367.025
-180,164,-413.278
-178,164,-408.606
-176,164,-404.198
-174,164,-400.074
-172,164,-396.252
-170,164,-392.746
-168,164,-389.57
-166,164,-386.734
-164,164,-384.247
-162,164,-382.115
-160,164,-380.34
-158,164,-378.924
-156,164,-377.865
-154,164,-377.159
-152,164,-376.802
-150,164,-376.783
-148,164,-377.094
-146,164,-377.722
-144,164,-378.654
-142,164,-379.873
-140,164,-381.362
-138,164,-383.103
-136,164,-385.075
-134,164,-387.258
-132,164,-389.628
-130,164,-392.162
-128,164,-394.838
-126,164,-397.629
-124,164,-400.511
-122,164,-403.458
-120,164,-406.445
-118,164,-409.446
-116,164,-412.436
-114,164,-415.39
-112,164,-418.282
-110,164,-421.088
-108,164,-423.785
-106,164,-426.348
-104,164,-428.756
-102,164,-430.987
-100,164,-433.021
-98,164,-434.838
-96,164,-436.42
-94,164,-437.75
-92,164,-438.811
-90,164,-439.59
-88,164,-440.073
-86,164,-440.249
-84,164,-440.106
-82,164,-439.637
-80,164,-438.834
-78,164,-437.691
-76,164,-436.203
-74,164,-434.368
-72,164,-432.185
-70,164,-429.653
-68,164,-426.775
-66,164,-423.554
-64,164,-419.995
-62,164,-416.104
-60,164,-411.888
-58,164,-407.358
-56,164,-402.523
-54,164,-397.395
-52,164,-391.989
-50,164,-386.318
-48,164,-380.398
-46,164,-374.246
-44,164,-367.881
-42,164,-361.322
-40,164,-354.589
-38,164,-347.704
-36,164,-340.688
-34,164,-333.565
-32,164,-326.359
-30,164,-319.094
-28,164,-311.796
-26,164,-304.49
-24,164,-297.203
-22,164,-289.961
-20,164,-282.791
-18,164,-275.721
-16,164,-268.776
-14,164,-261.986
-12,164,-255.376
-10,164,-248.974
-8,164,-242.806
-6,164,-236.899
-4,164,-231.279
-2,164,-225.97
0,164,-220.997
2,164,-216.384
4,164,-212.153
6,164,-208.326
8,164,-204.924
10,164,-201.966
12,164,-199.469
14,164,-197.45
16,164,-195.923
18,164,-194.903
20,164,-194.401
22,164,-194.425
24,164,-194.984
26,164,-196.083
28,164,-197.726
30,164,-199.915
32,164,-202.649
34,164,-205.924
36,164,-209.736
38,164,-214.077
40,164,-218.938
42,164,-224.306
44,164,-230.168
46,164,-236.506
48,164,-243.302
50,164,-250.534
52,164,-258.181
54,164,-266.216
56,164,-274.613
58,164,-283.342
60,164,-292.373
62,164,-301.674
64,164,-311.21
66,164,-320.948
68,164,-330.849
70,164,-340.877
72,164,-350.994
74,164,-361.161
76,164,-371.339
78,164,-381.487
80,164,-391.567
82,164,-401.539
84,164,-411.364
86,164,-421.003
88,164,-430.418
90,164,-439.573
92,164,-448.433
94,164,-456.962
96,164,-465.129
98,164,-472.903
100,164,-480.255
102,164,-487.158
104,164,-493.588
106,164,-499.523
108,164,-504.944
110,164,-509.833
112,164,-514.178
114,164,-517.967
116,164,-521.192
118,164,-523.848
120,164,-525.932
122,164,-527.446
124,164,-528.394
126,164,-528.782
128,164,-528.621
130,164,-527.921
132,164,-526.7
134,164,-524.976
136,164,-522.767
138,164,-520.098
140,164,-516.993
142,164,-513.48
144,164,-509.588
146,164,-505.346
148,164,-500.788
150,164,-495.947
152,164,-490.857
154,164,-485.553
156,164,-480.072
158,164,-474.449
160,164,-468.72
162,164,-462.923
164,164,-457.092
166,164,-451.263
168,164,-445.471
170,164,-439.749
172,164,-434.13
174,164,-428.644
176,164,-423.322
178,164,-418.191
180,164,-413.278
-180,166,-454.185
-178,166,-450.484
-176,166,-446.972
-174,166,-443.664
-172,166,-440.574
-170,166,-437.715
-168,166,-435.099
-166,166,-432.733
-164,166,-430.625
-162,166,-428.78
-160,166,-427.201
-158,166,-425.891
-156,166,-424.848
-154,166,-424.072
-152,166,-423.557
-150,166,-423.299
-148,166,-423.291
-146,166,-423.524
-144,166,-423.988
-142,166,-424.672
-140,166,-425.563
-138,166,-426.647
-136,166,-427.909
-134,166,-429.333
-132,166,-430.902
-130,166,-432.599
-128,166,-434.405
-126,166,-436.302
-124,166,-438.27
-122,166,-440.289
-120,166,-442.341
-118,166,-444.405
-116,166,-446.461
-114,166,-448.489
-112,166,-450.47
-110,166,-452.384
-108,166,-454.213
-106,166,-455.939
-104,166,-457.543
-102,166,-459.009
-100,166,-460.32
-98,166,-461.46
-96,166,-462.416
-94,166,-463.172
-92,166,-463.717
-90,166,-464.038
-88,166,-464.124
-86,166,-463.968
-84,166,-463.559
-82,166,-462.89
-80,166,-461.957
-78,166,-460.753
-76,166,-459.275
-74,166,-457.522
-72,166,-455.491
-70,166,-453.184
-68,166,-450.601
-66,166,-447.746
-64,166,-444.622
-62,166,-441.235
-60,166,-437.591
-58,166,-433.698
-56,166,-429.564
-54,166,-425.201
-52,166,-420.617
-50,166,-415.827
-48,166,-410.843
-46,166,-405.679
-44,166,-400.35
-42,166,-394.873
-40,166,-389.263
-38,166,-383.54
-36,166,-377.722
-34,166,-371.827
-32,166,-365.875
-30,166,-359.887
-28,166,-353.884
-26,166,-347.887
-24,166,-341.916
-22,166,-335.995
-20,166,-330.145
-18,166,-324.389
-16,166,-318.748
-14,166,-313.246
-12,166,-307.903
-10,166,-302.742
-8,166,-297.784
-6,166,-293.051
-4,166,-288.562
-2,166,-284.339
0,166,-280.401
2,166,-276.767
4,166,-273.453
6,166,-270.478
8,166,-267.858
10,166,-265.607
12,166,-263.739
14,166,-262.267
16,166,-261.201
18,166,-260.552
20,166,-260.329
22,166,-260.537
24,166,-261.182
26,166,-262.268
28,166,-263.797
30,166,-265.769
32,166,-268.183
34,166,-271.035
36,166,-274.32
38,166,-278.032
40,166,-282.161
42,166,-286.698
44,166,-291.629
46,166,-296.942
48,166,-302.619
50,166,-308.645
52,166,-314.999
54,166,-321.662
56,166,-328.61
58,166,-335.821
60,166,-343.27
62,166,-350.931
64,166,-358.776
66,166,-366.777
68,166,-374.906
70,166,-383.133
72,166,-391.428
74,166,-399.759
76,166,-408.096
78,166,-416.408
80,166,-424.663
82,166,-432.831
84,166,-440.881
86,166,-448.782
88,166,-456.506
90,166,-464.023
92,166,-471.306
94,166,-478.328
96,166,-485.064
98,166,-491.49
100,166,-497.584
102,166,-503.325
104,166,-508.694
106,166,-513.673
108,166,-518.249
110,166,-522.407
112,166,-526.137
114,166,-529.431
116,166,-532.281
118,166,-534.684
120,166,-536.637
122,166,-538.142
124,166,-539.2
126,166,-539.818
128,166,-540.001
130,166,-539.759
132,166,-539.104
134,166,-538.049
136,166,-536.61
138,166,-534.803
140,166,-532.647
142,166,-530.164
144,166,-527.374
146,166,-524.301
148,166,-520.969
150,166,-517.404
152,166,-513.631
154,166,-509.678
156,166,-505.571
158,166,-501.339
160,166,-497.009
162,166,-492.608
164,166,-488.165
166,166,-483.705
168,166,-479.257
170,166,-474.846
172,166,-470.496
174,166,-466.233
176,166,-462.079
178,166,-458.056
180,166,-454.185
-180,168,-489.073
-178,168,-486.271
-176,168,-483.592
-174,168,-481.05
-172,168,-478.655
-170,168,-476.416
-168,168,-474.343
-166,168,-472.442
-164,168,-470.72
-162,168,-469.18
-160,168,-467.826
-158,168,-466.66
-156,168,-465.683
-154,168,-464.893
-152,168,-464.288
-150,168,-463.865
-148,168,-463.62
-146,168,-463.547
-144,168,-463.639
-142,168,-463.889
-140,168,-464.287
-138,168,-464.823
-136,168,-465.488
-134,168,-466.269
-132,168,-467.156
-130,168,-468.134
-128,168,-469.191
-126,168,-470.314
-124,168,-471.487
-122,168,-472.698
-120,168,-473.931
-118,168,-475.172
-116,168,-476.406
-114,168,-477.618
-112,168,-478.794
-110,168,-479.919
-108,168,-480.98
-106,168,-481.963
-104,168,-482.854
-102,168,-483.641
-100,168,-484.311
-98,168,-484.852
-96,168,-485.253
-94,168,-485.504
-92,168,-485.595
-90,168,-485.517
-88,168,-485.261
-86,168,-484.822
-84,168,-484.192
-82,168,-483.366
-80,168,-482.339
-78,168,-481.107
-76,168,-479.669
-74,168,-478.022
-72,168,-476.166
-70,168,-474.1
-68,168,-471.827
-66,168,-469.349
-64,168,-466.668
-62,168,-463.79
-60,168,-460.719
-58,168,-457.462
-56,168,-454.025
