Phi[deg],Theta[deg],re(rEY)[mV]
-124,144,324.51
-122,144,346.2
-120,144,367.221
-118,144,387.463
-116,144,406.822
-114,144,425.195
-112,144,442.486
-110,144,458.601
-108,144,473.457
-106,144,486.972
-104,144,499.074
-102,144,509.699
-100,144,518.788
-98,144,526.293
-96,144,532.173
-94,144,536.396
-92,144,538.94
-90,144,539.789
-88,144,538.941
-86,144,536.399
-84,144,532.177
-82,144,526.298
-80,144,518.794
-78,144,509.705
-76,144,499.082
-74,144,486.98
-72,144,473.466
-70,144,458.612
-68,144,442.497
-66,144,425.208
-64,144,406.835
-62,144,387.477
-60,144,367.235
-58,144,346.215
-56,144,324.526
-54,144,302.28
-52,144,279.592
-50,144,256.576
-48,144,233.348
-46,144,210.026
-44,144,186.724
-42,144,163.556
-40,144,140.636
-38,144,118.073
-36,144,95.9747
-34,144,74.4446
-32,144,53.5826
-30,144,33.4846
-28,144,14.2418
-26,144,-4.05977
-24,144,-21.339
-22,144,-37.5201
-20,144,-52.5333
-18,144,-66.3143
-16,144,-78.8046
-14,144,-89.952
-12,144,-99.7101
-10,144,-108.039
-8,144,-114.904
-6,144,-120.278
-4,144,-124.139
-2,144,-126.472
0,144,-127.267
2,144,-126.521
4,144,-124.238
6,144,-120.427
8,144,-115.103
10,144,-108.289
12,144,-100.012
14,144,-90.3063
16,144,-79.2122
18,144,-66.7761
20,144,-53.0504
22,144,-38.0934
24,144,-21.9694
26,144,-4.74841
28,144,13.494
30,144,32.677
32,144,52.7143
34,144,73.515
36,144,94.9835
38,144,117.02
40,144,139.521
42,144,162.379
44,144,185.485
46,144,208.725
48,144,231.987
50,144,255.155
52,144,278.113
54,144,300.745
56,144,322.935
58,144,344.571
60,144,365.54
62,144,385.733
64,144,405.045
66,144,423.374
68,144,440.623
70,144,456.7
72,144,471.52
74,144,485.003
76,144,497.077
78,144,507.676
80,144,516.744
82,144,524.232
84,144,530.098
86,144,534.311
88,144,536.848
90,144,537.696
92,144,536.849
94,144,534.312
96,144,530.1
98,144,524.234
100,144,516.747
102,144,507.68
104,144,497.081
106,144,485.007
108,144,471.525
110,144,456.706
112,144,440.629
114,144,423.38
116,144,405.052
118,144,385.74
120,144,365.547
122,144,344.579
124,144,322.943
126,144,300.753
128,144,278.121
130,144,255.163
132,144,231.996
134,144,208.734
136,144,185.493
138,144,162.387
140,144,139.529
142,144,117.028
144,144,94.991
146,144,73.5222
148,144,52.7212
150,144,32.6835
152,144,13.5001
154,144,-4.74281
156,144,-21.9643
158,144,-38.0889
160,144,-53.0464
162,144,-66.7728
164,144,-79.2096
166,144,-90.3044
168,144,-100.011
170,144,-108.289
172,144,-115.104
174,144,-120.428
176,144,-124.24
178,144,-126.524
180,144,-127.271
-180,146,-218.182
-178,146,-217.395
-176,146,-215.092
-174,146,-211.282
-172,146,-205.98
-170,146,-199.209
-168,146,-190.997
-166,146,-181.379
-164,146,-170.394
-162,146,-158.09
-160,146,-144.52
-158,146,-129.742
-156,146,-113.821
-154,146,-96.827
-152,146,-78.8352
-150,146,-59.9267
-148,146,-40.1871
-146,146,-19.707
-144,146,1.41891
-142,146,23.092
-140,146,45.2098
-138,146,67.6671
-136,146,90.3558
-134,146,113.166
-132,146,135.985
-130,146,158.701
-128,146,181.201
-126,146,203.372
-124,146,225.101
-122,146,246.278
-120,146,266.795
-118,146,286.545
-116,146,305.428
-114,146,323.343
-112,146,340.198
-110,146,355.904
-108,146,370.377
-106,146,383.543
-104,146,395.33
-102,146,405.676
-100,146,414.526
-98,146,421.833
-96,146,427.557
-94,146,431.667
-92,146,434.143
-90,146,434.97
-88,146,434.144
-86,146,431.67
-84,146,427.56
-82,146,421.837
-80,146,414.532
-78,146,405.683
-76,146,395.337
-74,146,383.551
-72,146,370.387
-70,146,355.914
-68,146,340.209
-66,146,323.355
-64,146,305.44
-62,146,286.559
-60,146,266.809
-58,146,246.293
-56,146,225.116
-54,146,203.387
-52,146,181.217
-50,146,158.717
-48,146,136.001
-46,146,113.182
-44,146,90.3725
-42,146,67.6838
-40,146,45.2265
-38,146,23.1085
-36,146,1.43526
-34,146,-19.6909
-32,146,-40.1714
-30,146,-59.9113
-28,146,-78.8203
-26,146,-96.8125
-24,146,-113.807
-22,146,-129.729
-20,146,-144.508
-18,146,-158.079
-16,146,-170.383
-14,146,-181.368
-12,146,-190.988
-10,146,-199.201
-8,146,-205.972
-6,146,-211.275
-4,146,-215.086
-2,146,-217.39
0,146,-218.177
2,146,-217.445
4,146,-215.197
6,146,-211.441
8,146,-206.195
10,146,-199.48
12,146,-191.324
14,146,-181.763
16,146,-170.836
18,146,-158.59
20,146,-145.079
22,146,-130.361
24,146,-114.5
26,146,-97.5668
28,146,-79.6368
30,146,-60.7907
32,146,-41.1139
34,146,-20.697
36,146,0.365557
38,146,21.9752
40,146,44.0297
42,146,66.4239
44,146,89.0499
46,146,111.798
48,146,134.556
50,146,157.212
52,146,179.654
54,146,201.767
56,146,223.441
58,146,244.564
60,146,265.03
62,146,284.731
64,146,303.567
66,146,321.438
68,146,338.252
70,146,353.92
72,146,368.359
74,146,381.493
76,146,393.252
78,146,403.573
80,146,412.402
82,146,419.691
84,146,425.402
86,146,429.502
88,146,431.972
90,146,432.797
92,146,431.973
94,146,429.504
96,146,425.403
98,146,419.693
100,146,412.405
102,146,403.576
104,146,393.255
106,146,381.497
108,146,368.364
110,146,353.925
112,146,338.258
114,146,321.444
116,146,303.573
118,146,284.738
120,146,265.036
122,146,244.571
124,146,223.448
126,146,201.774
128,146,179.661
130,146,157.22
132,146,134.564
134,146,111.805
136,146,89.0573
138,146,66.4311
140,146,44.0367
142,146,21.982
144,146,0.372126
146,146,-20.6907
148,146,-41.108
150,146,-60.7851
152,146,-79.6318
154,146,-97.5622
156,146,-114.496
158,146,-130.357
160,146,-145.076
162,146,-158.588
164,146,-170.834
166,146,-181.762
168,146,-191.324
170,146,-199.481
172,146,-206.197
174,146,-211.444
176,146,-215.2
178,146,-217.449
180,146,-218.182
-180,148,-306.377
-178,148,-305.611
-176,148,-303.374
-174,148,-299.675
-172,148,-294.532
-170,148,-287.964
-168,148,-280.001
-166,148,-270.676
-164,148,-260.03
-162,148,-248.109
-160,148,-234.965
-158,148,-220.657
-156,148,-205.246
-154,148,-188.804
-152,148,-171.403
-150,148,-153.122
-148,148,-134.046
-146,148,-114.263
-144,148,-93.8638
-142,148,-72.9454
-140,148,-51.6067
-138,148,-29.9496
-136,148,-8.07838
-134,148,13.9007
-132,148,35.8802
-130,148,57.7517
-128,148,79.4067
-126,148,100.737
-124,148,121.636
-122,148,141.996
-120,148,161.716
-118,148,180.693
-116,148,198.831
-114,148,216.036
-112,148,232.218
-110,148,247.294
-108,148,261.185
-106,148,273.817
-104,148,285.125
-102,148,295.049
-100,148,303.537
-98,148,310.544
-96,148,316.033
-94,148,319.975
-92,148,322.349
-90,148,323.142
-88,148,322.35
-86,148,319.977
-84,148,316.036
-82,148,310.549
-80,148,303.543
-78,148,295.056
-76,148,285.132
-74,148,273.825
-72,148,261.193
-70,148,247.304
-68,148,232.229
-66,148,216.047
-64,148,198.843
-62,148,180.706
-60,148,161.729
-58,148,142.01
-56,148,121.65
-54,148,100.752
-52,148,79.422
-50,148,57.7673
-48,148,35.896
-46,148,13.9167
-44,148,-8.06228
-42,148,-29.9334
-40,148,-51.5906
-38,148,-72.9294
-36,148,-93.8479
-34,148,-114.247
-32,148,-134.031
-30,148,-153.107
-28,148,-171.388
-26,148,-188.79
-24,148,-205.233
-22,148,-220.643
-20,148,-234.953
-18,148,-248.097
-16,148,-260.019
-14,148,-270.665
-12,148,-279.991
-10,148,-287.955
-8,148,-294.523
-6,148,-299.668
-4,148,-303.367
-2,148,-305.605
0,148,-306.372
2,148,-305.665
4,148,-303.488
6,148,-299.85
8,148,-294.766
10,148,-288.259
12,148,-280.356
14,148,-271.093
16,148,-260.509
18,148,-248.65
20,148,-235.569
22,148,-221.323
24,148,-205.977
26,148,-189.598
28,148,-172.262
30,148,-154.046
32,148,-135.034
34,148,-115.316
36,148,-94.9816
38,148,-74.1278
40,148,-52.8534
42,148,-31.26
44,148,-9.45181
46,148,12.4651
48,148,34.3835
50,148,56.1951
52,148,77.7917
54,148,99.0653
56,148,119.909
58,148,140.217
60,148,159.885
62,148,178.814
64,148,196.906
66,148,214.068
68,148,230.21
70,148,245.248
72,148,259.105
74,148,271.706
76,148,282.987
78,148,292.887
80,148,301.354
82,148,308.344
84,148,313.82
86,148,317.752
88,148,320.119
90,148,320.91
92,148,320.12
94,148,317.753
96,148,313.821
98,148,308.346
100,148,301.357
102,148,292.89
104,148,282.99
106,148,271.71
108,148,259.109
110,148,245.253
112,148,230.215
114,148,214.073
116,148,196.912
118,148,178.82
120,148,159.891
122,148,140.223
124,148,119.915
126,148,99.0719
128,148,77.7984
130,148,56.2018
132,148,34.3901
134,148,12.4717
136,148,-9.44534
138,148,-31.2536
140,148,-52.8472
142,148,-74.1219
144,148,-94.976
146,148,-115.31
148,148,-135.03
150,148,-154.041
152,148,-172.257
154,148,-189.595
156,148,-205.974
158,148,-221.321
160,148,-235.567
162,148,-248.649
164,148,-260.508
166,148,-271.093
168,148,-280.357
170,148,-288.26
172,148,-294.768
174,148,-299.853
176,148,-303.492
178,148,-305.67
180,148,-306.377
-180,150,-391.528
-178,150,-390.794
-176,150,-388.657
-174,150,-385.126
-172,150,-380.217
-170,150,-373.95
-168,150,-366.354
-166,150,-357.461
-164,150,-347.311
-162,150,-335.949
-160,150,-323.424
-158,150,-309.793
-156,150,-295.118
-154,150,-279.465
-152,150,-262.904
-150,150,-245.513
-148,150,-227.372
-146,150,-208.564
-144,150,-189.178
-142,150,-169.306
-140,150,-149.043
-138,150,-128.484
-136,150,-107.73
-134,150,-86.8804
-132,150,-66.0381
-130,150,-45.3052
-128,150,-24.7844
-126,150,-4.57769
-124,150,15.2137
-122,150,34.4903
-120,150,53.1546
-118,150,71.1118
-116,150,88.2703
-114,150,104.542
-112,150,119.844
-110,150,134.096
-108,150,147.226
-106,150,159.164
-104,150,169.85
-102,150,179.226
-100,150,187.245
-98,150,193.864
-96,150,199.048
-94,150,202.771
-92,150,205.013
-90,150,205.762
-88,150,205.014
-86,150,202.773
-84,150,199.051
-82,150,193.868
-80,150,187.25
-78,150,179.232
-76,150,169.856
-74,150,159.172
-72,150,147.234
-70,150,134.106
-68,150,119.854
-66,150,104.553
-64,150,88.2817
-62,150,71.1239
-60,150,53.1673
-58,150,34.5035
-56,150,15.2274
-54,150,-4.56358
-52,150,-24.7699
-50,150,-45.2904
-48,150,-66.0231
-46,150,-86.8652
-44,150,-107.714
-42,150,-128.469
-40,150,-149.027
-38,150,-169.291
-36,150,-189.163
-34,150,-208.549
-32,150,-227.357
-30,150,-245.499
-28,150,-262.89
-26,150,-279.451
-24,150,-295.105
-22,150,-309.78
-20,150,-323.412
-18,150,-335.937
-16,150,-347.3
-14,150,-357.451
-12,150,-366.344
-10,150,-373.941
-8,150,-380.208
-6,150,-385.118
-4,150,-388.649
-2,150,-390.787
0,150,-391.523
2,150,-390.852
4,150,-388.779
6,150,-385.312
8,150,-380.466
10,150,-374.264
12,150,-366.732
14,150,-357.904
16,150,-347.819
18,150,-336.522
20,150,-324.063
22,150,-310.498
24,150,-295.889
26,150,-280.302
28,150,-263.807
30,150,-246.482
32,150,-228.407
34,150,-209.665
36,150,-190.345
38,150,-170.538
40,150,-150.339
42,150,-129.844
44,150,-109.153
46,150,-88.3657
48,150,-67.5841
50,150,-46.9106
52,150,-26.4475
54,150,-6.29683
56,150,13.4405
58,150,32.665
60,150,51.2794
62,150,69.1891
64,150,86.3027
66,150,102.532
68,150,117.795
70,150,132.011
72,150,145.107
74,150,157.015
76,150,167.674
78,150,177.027
80,150,185.025
82,150,191.628
84,150,196.799
86,150,200.513
88,150,202.749
90,150,203.495
92,150,202.749
94,150,200.514
96,150,196.8
98,150,191.629
100,150,185.027
102,150,177.029
104,150,167.677
106,150,157.019
108,150,145.111
110,150,132.015
112,150,117.799
114,150,102.537
116,150,86.3078
118,150,69.1944
120,150,51.2849
122,150,32.6706
124,150,13.4462
126,150,-6.29104
128,150,-26.4417
130,150,-46.9047
132,150,-67.5783
134,150,-88.36
136,150,-109.147
138,150,-129.839
140,150,-150.334
142,150,-170.533
144,150,-190.34
146,150,-209.661
148,150,-228.403
150,150,-246.479
152,150,-263.804
154,150,-280.299
156,150,-295.887
158,150,-310.497
160,150,-324.062
162,150,-336.522
164,150,-347.82
166,150,-357.905
168,150,-366.734
170,150,-374.266
172,150,-380.469
174,150,-385.315
176,150,-388.783
178,150,-390.857
180,150,-391.528
-180,152,-473.3
-178,152,-472.608
-176,152,-470.599
-174,152,-467.284
-172,152,-462.676
-170,152,-456.795
-168,152,-449.669
-166,152,-441.328
-164,152,-431.809
-162,152,-421.157
-160,152,-409.417
-158,152,-396.645
-156,152,-382.897
-154,152,-368.238
-152,152,-352.733
-150,152,-336.456
-148,152,-319.482
-146,152,-301.89
-144,152,-283.763
-142,152,-265.188
-140,152,-246.252
-138,152,-227.048
-136,152,-207.666
-134,152,-188.202
-132,152,-168.751
-130,152,-149.408
-128,152,-130.268
-126,152,-111.426
-124,152,-92.9769
-122,152,-75.0123
-120,152,-57.6226
-118,152,-40.8957
-116,152,-24.9164
-114,152,-9.76587
-112,152,4.47852
-110,152,17.7439
-108,152,29.9621
-106,152,41.0702
-104,152,51.0112
-102,152,59.7334
-100,152,67.1919
-98,152,73.3479
-96,152,78.1695
-94,152,81.6316
-92,152,83.7163
-90,152,84.4128
-88,152,83.7173
-86,152,81.6335
-84,152,78.1722
-82,152,73.3515
-80,152,67.1964
-78,152,59.7388
-76,152,51.0174
-74,152,41.0773
-72,152,29.9699
-70,152,17.7525
-68,152,4.48787
-66,152,-9.75583
-64,152,-24.9057
-62,152,-40.8844
-60,152,-57.6108
-58,152,-74.9999
-56,152,-92.9641
-54,152,-111.413
-52,152,-130.254
-50,152,-149.394
-48,152,-168.737
-46,152,-188.188
-44,152,-207.652
-42,152,-227.033
-40,152,-246.238
-38,152,-265.173
-36,152,-283.749
-34,152,-301.875
-32,152,-319.468
-30,152,-336.442
-28,152,-352.72
-26,152,-368.224
-24,152,-382.884
-22,152,-396.632
-20,152,-409.405
-18,152,-421.145
-16,152,-431.798
-14,152,-441.317
-12,152,-449.659
-10,152,-456.786
-8,152,-462.667
-6,152,-467.276
-4,152,-470.592
-2,152,-472.601
0,152,-473.294
2,152,-472.668
4,152,-470.727
6,152,-467.478
8,152,-462.937
10,152,-457.123
12,152,-450.064
14,152,-441.79
16,152,-432.339
18,152,-421.753
20,152,-410.082
22,152,-397.377
24,152,-383.696
26,152,-369.104
28,152,-353.667
30,152,-337.457
32,152,-320.549
34,152,-303.023
36,152,-284.962
38,152,-266.452
40,152,-247.581
42,152,-228.44
44,152,-209.121
46,152,-189.718
48,152,-170.326
50,152,-151.041
52,152,-131.958
54,152,-113.172
56,152,-94.7753
58,152,-76.8615
60,152,-59.5204
62,152,-42.8398
64,152,-26.9041
66,152,-11.7946
68,152,2.41151
70,152,15.6415
72,152,27.8274
74,152,38.9063
76,152,48.8212
78,152,57.5207
80,152,64.9597
82,152,71.0997
84,152,75.9087
86,152,79.3618
88,152,81.441
90,152,82.1353
92,152,81.4414
94,152,79.3626
96,152,75.91
98,152,71.1013
100,152,64.9617
102,152,57.5231
104,152,48.8239
106,152,38.9094
108,152,27.8307
110,152,15.6452
112,152,2.41546
114,152,-11.7904
116,152,-26.8997
118,152,-42.8352
120,152,-59.5157
122,152,-76.8567
124,152,-94.7703
126,152,-113.167
128,152,-131.953
130,152,-151.036
132,152,-170.322
134,152,-189.713
136,152,-209.116
138,152,-228.435
140,152,-247.577
142,152,-266.448
144,152,-284.959
146,152,-303.02
148,152,-320.546
150,152,-337.454
152,152,-353.665
154,152,-369.102
156,152,-383.695
158,152,-397.376
160,152,-410.081
162,152,-421.754
164,152,-432.34
166,152,-441.791
168,152,-450.066
170,152,-457.126
172,152,-462.94
174,152,-467.482
176,152,-470.732
178,152,-472.674
180,152,-473.3
-180,154,-551.352
-178,154,-550.71
-176,154,-548.855
-174,154,-545.795
-172,154,-541.543
-170,154,-536.119
-168,154,-529.547
-166,154,-521.856
-164,154,-513.083
-162,154,-503.265
-160,154,-492.449
-158,154,-480.684
-156,154,-468.023
-154,154,-454.527
-152,154,-440.256
-150,154,-425.277
-148,154,-409.662
-146,154,-393.483
-144,154,-376.817
-142,154,-359.744
-140,154,-342.344
-138,154,-324.702
-136,154,-306.903
-134,154,-289.033
-132,154,-271.18
-130,154,-253.431
-128,154,-235.873
-126,154,-218.593
-124,154,-201.677
-122,154,-185.209
-120,154,-169.272
-118,154,-153.946
-116,154,-139.307
-114,154,-125.43
-112,154,-112.386
-110,154,-100.24
-108,154,-89.0547
-106,154,-78.8868
-104,154,-69.7884
-102,154,-61.8063
-100,154,-54.9813
-98,154,-49.3486
-96,154,-44.9371
-94,154,-41.7695
-92,154,-39.8623
-90,154,-39.2252
-88,154,-39.8614
-86,154,-41.7678
-84,154,-44.9345
-82,154,-49.3452
-80,154,-54.9771
-78,154,-61.8013
-76,154,-69.7826
-74,154,-78.8802
-72,154,-89.0474
-70,154,-100.232
-68,154,-112.377
-66,154,-125.421
-64,154,-139.297
-62,154,-153.935
-60,154,-169.261
-58,154,-185.198
-56,154,-201.665
-54,154,-218.58
-52,154,-235.86
-50,154,-253.418
-48,154,-271.167
-46,154,-289.02
-44,154,-306.89
-42,154,-324.688
-40,154,-342.33
-38,154,-359.73
-36,154,-376.803
-34,154,-393.469
-32,154,-409.648
-30,154,-425.264
-28,154,-440.243
-26,154,-454.514
-24,154,-468.011
-22,154,-480.672
-20,154,-492.437
-18,154,-503.254
-16,154,-513.072
-14,154,-521.846
-12,154,-529.537
-10,154,-536.109
-8,154,-541.534
-6,154,-545.786
-4,154,-548.847
-2,154,-550.703
0,154,-551.346
2,154,-550.772
4,154,-548.985
6,154,-545.994
8,154,-541.81
10,154,-536.455
12,154,-529.951
14,154,-522.33
16,154,-513.624
18,154,-503.876
20,154,-493.128
22,154,-481.431
24,154,-468.838
26,154,-455.409
28,154,-441.205
30,154,-426.294
32,154,-410.745
34,154,-394.632
36,154,-378.031
38,154,-361.022
40,154,-343.686
42,154,-326.107
44,154,-308.369
46,154,-290.559
48,154,-272.764
50,154,-255.072
52,154,-237.569
54,154,-220.342
56,154,-203.478
58,154,-187.059
60,154,-171.169
62,154,-155.887
64,154,-141.291
66,154,-127.454
68,154,-114.446
70,154,-102.335
72,154,-91.1803
74,154,-81.0405
76,154,-71.9672
78,154,-64.0069
80,154,-57.2005
82,154,-51.5832
84,154,-47.1837
86,154,-44.0249
88,154,-42.123
90,154,-41.4878
92,154,-42.1227
94,154,-44.0242
96,154,-47.1827
98,154,-51.5818
100,154,-57.1988
102,154,-64.0048
104,154,-71.9648
106,154,-81.0379
108,154,-91.1774
110,154,-102.332
112,154,-114.443
114,154,-127.45
116,154,-141.287
118,154,-155.884
120,154,-171.165
122,154,-187.055
124,154,-203.474
126,154,-220.338
128,154,-237.565
130,154,-255.068
132,154,-272.76
134,154,-290.555
136,154,-308.365
138,154,-326.103
140,154,-343.683
142,154,-361.019
144,154,-378.029
146,154,-394.63
148,154,-410.743
150,154,-426.292
152,154,-441.204
154,154,-455.408
156,154,-468.838
158,154,-481.431
160,154,-493.128
162,154,-503.877
164,154,-513.626
166,154,-522.332
168,154,-529.954
170,154,-536.458
172,154,-541.815
174,154,-545.998
176,154,-548.991
178,154,-550.778
180,154,-551.352
-180,156,-625.342
-178,156,-624.757
-176,156,-623.075
-174,156,-620.301
-172,156,-616.449
-170,156,-611.536
-168,156,-605.585
-166,156,-598.623
-164,156,-590.682
-162,156,-581.798
-160,156,-572.012
-158,156,-561.37
-156,156,-549.92
-154,156,-537.717
-152,156,-524.817
-150,156,-511.281
-148,156,-497.173
-146,156,-482.559
-144,156,-467.51
-142,156,-452.096
-140,156,-436.392
-138,156,-420.473
-136,156,-404.417
-134,156,-388.301
-132,156,-372.203
-130,156,-356.204
-128,156,-340.38
-126,156,-324.811
-124,156,-309.573
-122,156,-294.742
-120,156,-280.392
-118,156,-266.595
-116,156,-253.419
-114,156,-240.931
-112,156,-229.193
-110,156,-218.266
-108,156,-208.205
-106,156,-199.06
-104,156,-190.877
-102,156,-183.699
-100,156,-177.562
-98,156,-172.498
-96,156,-168.532
-94,156,-165.684
-92,156,-163.97
-90,156,-163.397
-88,156,-163.969
-86,156,-165.683
-84,156,-168.53
-82,156,-172.495
-80,156,-177.559
-78,156,-183.695
-76,156,-190.872
-74,156,-199.054
-72,156,-208.198
-70,156,-218.259
-68,156,-229.186
-66,156,-240.922
-64,156,-253.41
-62,156,-266.585
-60,156,-280.382
-58,156,-294.732
-56,156,-309.562
-54,156,-324.8
-52,156,-340.369
-50,156,-356.192
-48,156,-372.191
-46,156,-388.288
-44,156,-404.404
-42,156,-420.46
-40,156,-436.379
-38,156,-452.083
-36,156,-467.497
-34,156,-482.547
-32,156,-497.16
-30,156,-511.269
-28,156,-524.805
-26,156,-537.705
-24,156,-549.908
-22,156,-561.358
-20,156,-572.001
-18,156,-581.787
-16,156,-590.671
-14,156,-598.613
-12,156,-605.576
-10,156,-611.527
-8,156,-616.44
-6,156,-620.293
-4,156,-623.067
-2,156,-624.75
0,156,-625.336
2,156,-624.82
4,156,-623.206
6,156,-620.502
8,156,-616.719
10,156,-611.875
12,156,-605.993
14,156,-599.1
16,156,-591.227
18,156,-582.412
20,156,-572.694
22,156,-562.12
24,156,-550.738
26,156,-538.602
28,156,-525.769
30,156,-512.299
32,156,-498.256
34,156,-483.707
36,156,-468.721
38,156,-453.37
40,156,-437.728
42,156,-421.87
44,156,-405.873
46,156,-389.815
48,156,-373.775
50,156,-357.83
52,156,-342.06
54,156,-326.542
56,156,-311.354
58,156,-296.57
60,156,-282.265
62,156,-268.51
64,156,-255.375
66,156,-242.924
68,156,-231.222
70,156,-220.328
72,156,-210.296
74,156,-201.177
76,156,-193.019
78,156,-185.862
80,156,-179.743
82,156,-174.693
84,156,-170.738
86,156,-167.899
88,156,-166.189
90,156,-165.619
92,156,-166.189
94,156,-167.898
96,156,-170.738
98,156,-174.692
100,156,-179.741
102,156,-185.86
104,156,-193.017
106,156,-201.175
108,156,-210.294
110,156,-220.325
112,156,-231.22
114,156,-242.922
116,156,-255.372
118,156,-268.507
120,156,-282.262
122,156,-296.567
124,156,-311.35
126,156,-326.539
128,156,-342.057
130,156,-357.827
132,156,-373.772
134,156,-389.812
136,156,-405.871
138,156,-421.868
140,156,-437.726
142,156,-453.368
144,156,-468.719
146,156,-483.706
148,156,-498.255
150,156,-512.298
152,156,-525.768
154,156,-538.602
156,156,-550.738
158,156,-562.12
160,156,-572.695
162,156,-582.413
164,156,-591.23
166,156,-599.103
168,156,-605.997
170,156,-611.879
172,156,-616.723
174,156,-620.507
176,156,-623.212
178,156,-624.826
180,156,-625.342
-180,158,-694.931
-178,158,-694.409
-176,158,-692.912
-174,158,-690.447
-172,158,-687.026
-170,158,-682.664
-168,158,-677.381
-166,158,-671.202
-164,158,-664.156
-162,158,-656.274
-160,158,-647.594
-158,158,-638.156
-156,158,-628.005
-154,158,-617.187
-152,158,-605.755
-150,158,-593.761
-148,158,-581.263
-146,158,-568.32
-144,158,-554.994
-142,158,-541.349
-140,158,-527.45
-138,158,-513.364
-136,158,-499.16
-134,158,-484.906
-132,158,-470.672
-130,158,-456.527
-128,158,-442.542
-126,158,-428.784
-124,158,-415.321
-122,158,-402.22
-120,158,-389.547
-118,158,-377.363
-116,158,-365.731
-114,158,-354.707
-112,158,-344.348
-110,158,-334.705
-108,158,-325.827
-106,158,-317.759
-104,158,-310.54
-102,158,-304.209
-100,158,-298.796
-98,158,-294.329
-96,158,-290.831
-94,158,-288.32
-92,158,-286.808
-90,158,-286.303
-88,158,-286.807
-86,158,-288.318
-84,158,-290.829
-82,158,-294.326
-80,158,-298.792
-78,158,-304.205
-76,158,-310.536
-74,158,-317.753
-72,158,-325.821
-70,158,-334.699
-68,158,-344.341
-66,158,-354.7
-64,158,-365.723
-62,158,-377.355
-60,158,-389.537
-58,158,-402.211
-56,158,-415.311
-54,158,-428.773
-52,158,-442.531
-50,158,-456.516
-48,158,-470.661
-46,158,-484.895
-44,158,-499.148
-42,158,-513.352
-40,158,-527.438
-38,158,-541.337
-36,158,-554.982
-34,158,-568.308
-32,158,-581.251
-30,158,-593.749
-28,158,-605.743
-26,158,-617.176
-24,158,-627.994
-22,158,-638.146
-20,158,-647.584
-18,158,-656.264
-16,158,-664.146
-14,158,-671.193
-12,158,-677.372
-10,158,-682.655
-8,158,-687.017
-6,158,-690.439
-4,158,-692.904
-2,158,-694.402
0,158,-694.925
2,158,-694.471
4,158,-693.042
6,158,-690.646
8,158,-687.293
10,158,-683
12,158,-677.785
14,158,-671.674
16,158,-664.696
18,158,-656.881
20,158,-648.268
22,158,-638.897
24,158,-628.812
26,158,-618.06
28,158,-606.693
30,158,-594.763
32,158,-582.329
34,158,-569.449
36,158,-556.185
38,158,-542.6
40,158,-528.761
42,158,-514.734
44,158,-500.587
46,158,-486.389
48,158,-472.209
50,158,-458.117
52,158,-444.182
54,158,-430.473
56,158,-417.057
58,158,-404.002
60,158,-391.371
62,158,-379.228
64,158,-367.634
66,158,-356.646
68,158,-346.32
70,158,-336.708
72,158,-327.858
74,158,-319.815
76,158,-312.619
78,158,-306.307
80,158,-300.911
82,158,-296.458
84,158,-292.971
86,158,-290.467
88,158,-288.96
90,158,-288.457
92,158,-288.96
94,158,-290.467
96,158,-292.97
98,158,-296.457
100,158,-300.91
102,158,-306.306
104,158,-312.618
106,158,-319.813
108,158,-327.856
110,158,-336.706
112,158,-346.318
114,158,-356.644
116,158,-367.632
118,158,-379.226
120,158,-391.369
122,158,-403.999
124,158,-417.055
126,158,-430.471
128,158,-444.18
130,158,-458.115
132,158,-472.207
134,158,-486.387
136,158,-500.585
138,158,-514.732
140,158,-528.759
142,158,-542.599
144,158,-556.184
146,158,-569.448
148,158,-582.328
150,158,-594.763
152,158,-606.693
154,158,-618.061
156,158,-628.813
158,158,-638.899
160,158,-648.27
162,158,-656.884
164,158,-664.698
166,158,-671.678
168,158,-677.789
170,158,-683.004
172,158,-687.298
174,158,-690.651
176,158,-693.048
178,158,-694.477
180,158,-694.931
-180,160,-759.786
-178,160,-759.329
-176,160,-758.026
-174,160,-755.884
-172,160,-752.912
-170,160,-749.123
-168,160,-744.536
-166,160,-739.173
-164,160,-733.057
-162,160,-726.217
-160,160,-718.686
-158,160,-710.5
-156,160,-701.695
-154,160,-692.315
-152,160,-682.404
-150,160,-672.008
-148,160,-661.177
-146,160,-649.963
-144,160,-638.419
-142,160,-626.602
-140,160,-614.567
-138,160,-602.373
-136,160,-590.079
-134,160,-577.744
-132,160,-565.429
-130,160,-553.194
-128,160,-541.099
-126,160,-529.203
-124,160,-517.564
-122,160,-506.24
-120,160,-495.288
-118,160,-484.76
-116,160,-474.711
-114,160,-465.188
-112,160,-456.241
-110,160,-447.914
-108,160,-440.247
-106,160,-433.281
-104,160,-427.049
-102,160,-421.583
-100,160,-416.911
-98,160,-413.055
-96,160,-410.036
-94,160,-407.869
-92,160,-406.564
-90,160,-406.128
-88,160,-406.563
-86,160,-407.868
-84,160,-410.035
-82,160,-413.053
-80,160,-416.908
-78,160,-421.58
-76,160,-427.045
-74,160,-433.276
-72,160,-440.242
-70,160,-447.908
-68,160,-456.235
-66,160,-465.181
-64,160,-474.703
-62,160,-484.753
-60,160,-495.28
-58,160,-506.232
-56,160,-517.555
-54,160,-529.193
-52,160,-541.089
-50,160,-553.184
-48,160,-565.419
-46,160,-577.734
-44,160,-590.068
