Phi[deg],Theta[deg],re(rEY)[mV]
-146,152,-321.125
-144,152,-318.258
-142,152,-314.515
-140,152,-309.909
-138,152,-304.46
-136,152,-298.19
-134,152,-291.125
-132,152,-283.296
-130,152,-274.739
-128,152,-265.49
-126,152,-255.595
-124,152,-245.098
-122,152,-234.052
-120,152,-222.509
-118,152,-210.528
-116,152,-198.168
-114,152,-185.491
-112,152,-172.564
-110,152,-159.451
-108,152,-146.22
-106,152,-132.94
-104,152,-119.679
-102,152,-106.506
-100,152,-93.4861
-98,152,-80.6869
-96,152,-68.1724
-94,152,-56.0048
-92,152,-44.2438
-90,152,-32.9462
-88,152,-22.1659
-86,152,-11.9534
-84,152,-2.35535
-82,152,6.5849
-80,152,14.828
-78,152,22.3384
-76,152,29.0844
-74,152,35.0383
-72,152,40.1759
-70,152,44.4771
-68,152,47.9253
-66,152,50.5073
-64,152,52.2137
-62,152,53.0383
-60,152,52.9782
-58,152,52.0338
-56,152,50.2087
-54,152,47.5097
-52,152,43.9466
-50,152,39.5326
-48,152,34.2841
-46,152,28.2206
-44,152,21.3653
-42,152,13.7446
-40,152,5.38869
-38,152,-3.66864
-36,152,-13.3897
-34,152,-23.7331
-32,152,-34.6532
-30,152,-46.1005
-28,152,-58.0214
-26,152,-70.3584
-24,152,-83.0501
-22,152,-96.0311
-20,152,-109.233
-18,152,-122.582
-16,152,-136.005
-14,152,-149.423
-12,152,-162.756
-10,152,-175.923
-8,152,-188.84
-6,152,-201.424
-4,152,-213.591
-2,152,-225.26
0,152,-236.349
2,152,-246.778
4,152,-256.473
6,152,-265.36
8,152,-273.373
10,152,-280.446
12,152,-286.525
14,152,-291.556
16,152,-295.496
18,152,-298.307
20,152,-299.96
22,152,-300.432
24,152,-299.708
26,152,-297.784
28,152,-294.662
30,152,-290.35
32,152,-284.869
34,152,-278.243
36,152,-270.505
38,152,-261.697
40,152,-251.864
42,152,-241.061
44,152,-229.345
46,152,-216.781
48,152,-203.437
50,152,-189.386
52,152,-174.702
54,152,-159.465
56,152,-143.754
58,152,-127.653
60,152,-111.245
62,152,-94.6136
64,152,-77.8434
66,152,-61.0182
68,152,-44.2215
70,152,-27.5357
72,152,-11.0417
74,152,5.18113
76,152,21.0552
78,152,36.5053
80,152,51.4586
82,152,65.8447
84,152,79.5963
86,152,92.6488
88,152,104.941
90,152,116.416
92,152,127.019
94,152,136.699
96,152,145.412
98,152,153.115
100,152,159.771
102,152,165.347
104,152,169.817
106,152,173.157
108,152,175.352
110,152,176.39
112,152,176.265
114,152,174.979
116,152,172.537
118,152,168.952
120,152,164.242
122,152,158.433
124,152,151.554
126,152,143.642
128,152,134.738
130,152,124.89
132,152,114.149
134,152,102.571
136,152,90.218
138,152,77.1534
140,152,63.4447
142,152,49.1621
144,152,34.3776
146,152,19.165
148,152,3.59884
150,152,-12.2457
152,152,-28.2938
154,152,-44.4711
156,152,-60.7044
158,152,-76.9223
160,152,-93.055
162,152,-109.035
164,152,-124.798
166,152,-140.283
168,152,-155.429
170,152,-170.182
172,152,-184.49
174,152,-198.303
176,152,-211.575
178,152,-224.264
180,152,-236.331
-180,154,-275.347
-178,154,-286.881
-176,154,-297.773
-174,154,-307.991
-172,154,-317.507
-170,154,-326.294
-168,154,-334.328
-166,154,-341.588
-164,154,-348.054
-162,154,-353.711
-160,154,-358.543
-158,154,-362.54
-156,154,-365.692
-154,154,-367.992
-152,154,-369.437
-150,154,-370.026
-148,154,-369.76
-146,154,-368.645
-144,154,-366.688
-142,154,-363.901
-140,154,-360.298
-138,154,-355.899
-136,154,-350.723
-134,154,-344.798
-132,154,-338.151
-130,154,-330.816
-128,154,-322.828
-126,154,-314.228
-124,154,-305.058
-122,154,-295.365
-120,154,-285.198
-118,154,-274.609
-116,154,-263.651
-114,154,-252.383
-112,154,-240.861
-110,154,-229.146
-108,154,-217.298
-106,154,-205.379
-104,154,-193.45
-102,154,-181.572
-100,154,-169.806
-98,154,-158.211
-96,154,-146.846
-94,154,-135.768
-92,154,-125.03
-90,154,-114.685
-88,154,-104.782
-86,154,-95.3675
-84,154,-86.4858
-82,154,-78.1769
-80,154,-70.4781
-78,154,-63.4229
-76,154,-57.0417
-74,154,-51.3614
-72,154,-46.4052
-70,154,-42.1932
-68,154,-38.7418
-66,154,-36.0641
-64,154,-34.1699
-62,154,-33.0656
-60,154,-32.7544
-58,154,-33.2363
-56,154,-34.508
-54,154,-36.5632
-52,154,-39.3924
-50,154,-42.9826
-48,154,-47.318
-46,154,-52.3792
-44,154,-58.1439
-42,154,-64.586
-40,154,-71.6764
-38,154,-79.3824
-36,154,-87.6678
-34,154,-96.4929
-32,154,-105.815
-30,154,-115.586
-28,154,-125.758
-26,154,-136.275
-24,154,-147.083
-22,154,-158.12
-20,154,-169.324
-18,154,-180.63
-16,154,-191.971
-14,154,-203.276
-12,154,-214.474
-10,154,-225.494
-8,154,-236.262
-6,154,-246.705
-4,154,-256.751
-2,154,-266.327
0,154,-275.364
2,154,-283.793
4,154,-291.549
6,154,-298.57
8,154,-304.799
10,154,-310.18
12,154,-314.667
14,154,-318.215
16,154,-320.786
18,154,-322.35
20,154,-322.882
22,154,-322.363
24,154,-320.782
26,154,-318.136
28,154,-314.426
30,154,-309.663
32,154,-303.863
34,154,-297.05
36,154,-289.254
38,154,-280.51
40,154,-270.86
42,154,-260.352
44,154,-249.038
46,154,-236.976
48,154,-224.225
50,154,-210.852
52,154,-196.925
54,154,-182.513
56,154,-167.69
58,154,-152.53
60,154,-137.11
62,154,-121.506
64,154,-105.794
66,154,-90.0533
68,154,-74.3591
70,154,-58.7877
72,154,-43.414
74,154,-28.3115
76,154,-13.5522
78,154,0.794217
80,154,14.6598
82,154,27.9794
84,154,40.6902
86,154,52.7324
88,154,64.0493
90,154,74.5876
92,154,84.2973
94,154,93.1322
96,154,101.05
98,154,108.013
100,154,113.987
102,154,118.942
104,154,122.855
106,154,125.705
108,154,127.478
110,154,128.164
112,154,127.76
114,154,126.265
116,154,123.687
118,154,120.038
120,154,115.335
122,154,109.601
124,154,102.863
126,154,95.1558
128,154,86.516
130,154,76.9865
132,154,66.6145
134,154,55.4509
136,154,43.5505
138,154,30.9713
140,154,17.7741
142,154,4.02245
144,154,-10.2185
146,154,-24.8819
148,154,-39.8999
150,154,-55.204
152,154,-70.7257
154,154,-86.3967
156,154,-102.15
158,154,-117.918
160,154,-133.636
162,154,-149.242
164,154,-164.674
166,154,-179.873
168,154,-194.783
170,154,-209.35
172,154,-223.523
174,154,-237.253
176,154,-250.495
178,154,-263.206
180,154,-275.347
-180,156,-312.334
-178,156,-323.731
-176,156,-334.544
-174,156,-344.743
-172,156,-354.296
-170,156,-363.179
-168,156,-371.367
-166,156,-378.839
-164,156,-385.575
-162,156,-391.558
-160,156,-396.776
-158,156,-401.216
-156,156,-404.869
-154,156,-407.729
-152,156,-409.791
-150,156,-411.056
-148,156,-411.525
-146,156,-411.203
-144,156,-410.097
-142,156,-408.219
-140,156,-405.583
-138,156,-402.205
-136,156,-398.106
-134,156,-393.31
-132,156,-387.843
-130,156,-381.736
-128,156,-375.02
-126,156,-367.733
-124,156,-359.913
-122,156,-351.601
-120,156,-342.842
-118,156,-333.682
-116,156,-324.169
-114,156,-314.354
-112,156,-304.288
-110,156,-294.025
-108,156,-283.618
-106,156,-273.12
-104,156,-262.588
-102,156,-252.075
-100,156,-241.634
-98,156,-231.319
-96,156,-221.183
-94,156,-211.274
-92,156,-201.643
-90,156,-192.336
-88,156,-183.398
-86,156,-174.87
-84,156,-166.794
-82,156,-159.205
-80,156,-152.138
-78,156,-145.624
-76,156,-139.692
-74,156,-134.367
-72,156,-129.67
-70,156,-125.621
-68,156,-122.235
-66,156,-119.526
-64,156,-117.501
-62,156,-116.169
-60,156,-115.533
-58,156,-115.591
-56,156,-116.343
-54,156,-117.781
-52,156,-119.897
-50,156,-122.678
-48,156,-126.11
-46,156,-130.175
-44,156,-134.851
-42,156,-140.113
-40,156,-145.935
-38,156,-152.285
-36,156,-159.13
-34,156,-166.434
-32,156,-174.155
-30,156,-182.252
-28,156,-190.679
-26,156,-199.387
-24,156,-208.325
-22,156,-217.44
-20,156,-226.675
-18,156,-235.974
-16,156,-245.275
-14,156,-254.518
-12,156,-263.642
-10,156,-272.582
-8,156,-281.277
-6,156,-289.663
-4,156,-297.677
-2,156,-305.259
0,156,-312.349
2,156,-318.888
4,156,-324.823
6,156,-330.1
8,156,-334.671
10,156,-338.49
12,156,-341.518
14,156,-343.718
16,156,-345.06
18,156,-345.517
20,156,-345.07
22,156,-343.705
24,156,-341.411
26,156,-338.188
28,156,-334.038
30,156,-328.972
32,156,-323.003
34,156,-316.153
36,156,-308.449
38,156,-299.922
40,156,-290.61
42,156,-280.554
44,156,-269.801
46,156,-258.401
48,156,-246.408
50,156,-233.879
52,156,-220.875
54,156,-207.458
56,156,-193.693
58,156,-179.648
60,156,-165.389
62,156,-150.985
64,156,-136.507
66,156,-122.022
68,156,-107.602
70,156,-93.3128
72,156,-79.224
74,156,-65.402
76,156,-51.9121
78,156,-38.8178
80,156,-26.1809
82,156,-14.0608
84,156,-2.51465
86,156,8.40319
88,156,18.6411
90,156,28.1507
92,156,36.8867
94,156,44.8072
96,156,51.8744
98,156,58.0537
100,156,63.3151
102,156,67.6323
104,156,70.9836
106,156,73.3517
108,156,74.7239
110,156,75.092
112,156,74.4527
114,156,72.8075
116,156,70.1627
118,156,66.5295
120,156,61.9236
122,156,56.3659
124,156,49.8814
126,156,42.4999
128,156,34.2554
130,156,25.186
132,156,15.3337
134,156,4.74378
136,156,-6.53483
138,156,-18.4505
140,156,-30.9489
142,156,-43.9736
144,156,-57.4662
146,156,-71.3669
148,156,-85.6149
150,156,-100.148
152,156,-114.906
154,156,-129.825
156,156,-144.845
158,156,-159.905
160,156,-174.945
162,156,-189.907
164,156,-204.734
166,156,-219.371
168,156,-233.765
170,156,-247.865
172,156,-261.622
174,156,-274.99
176,156,-287.926
178,156,-300.386
180,156,-312.334
-180,158,-347.12
-178,158,-358.14
-176,158,-368.639
-174,158,-378.587
-172,158,-387.957
-170,158,-396.722
-168,158,-404.858
-166,158,-412.346
-164,158,-419.166
-162,158,-425.303
-160,158,-430.741
-158,158,-435.471
-156,158,-439.484
-154,158,-442.772
-152,158,-445.333
-150,158,-447.165
-148,158,-448.27
-146,158,-448.653
-144,158,-448.32
-142,158,-447.281
-140,158,-445.55
-138,158,-443.141
-136,158,-440.073
-134,158,-436.368
-132,158,-432.049
-130,158,-427.142
-128,158,-421.678
-126,158,-415.689
-124,158,-409.207
-122,158,-402.271
-120,158,-394.919
-118,158,-387.191
-116,158,-379.13
-114,158,-370.779
-112,158,-362.185
-110,158,-353.392
-108,158,-344.448
-106,158,-335.4
-104,158,-326.295
-102,158,-317.181
-100,158,-308.105
-98,158,-299.114
-96,158,-290.252
-94,158,-281.564
-92,158,-273.094
-90,158,-264.882
-88,158,-256.968
-86,158,-249.389
-84,158,-242.182
-82,158,-235.38
-80,158,-229.012
-78,158,-223.108
-76,158,-217.693
-74,158,-212.789
-72,158,-208.418
-70,158,-204.596
-68,158,-201.339
-66,158,-198.658
-64,158,-196.561
-62,158,-195.056
-60,158,-194.145
-58,158,-193.828
-56,158,-194.104
-54,158,-194.966
-52,158,-196.408
-50,158,-198.417
-48,158,-200.979
-46,158,-204.08
-44,158,-207.698
-42,158,-211.811
-40,158,-216.395
-38,158,-221.421
-36,158,-226.86
-34,158,-232.678
-32,158,-238.839
-30,158,-245.305
-28,158,-252.035
-26,158,-258.987
-24,158,-266.116
-22,158,-273.375
-20,158,-280.714
-18,158,-288.084
-16,158,-295.434
-14,158,-302.71
-12,158,-309.86
-10,158,-316.83
-8,158,-323.568
-6,158,-330.018
-4,158,-336.13
-2,158,-341.852
0,158,-347.134
2,158,-351.928
4,158,-356.188
6,158,-359.871
8,158,-362.936
10,158,-365.349
12,158,-367.074
14,158,-368.083
16,158,-368.351
18,158,-367.858
20,158,-366.587
22,158,-364.528
24,158,-361.675
26,158,-358.026
28,158,-353.586
30,158,-348.363
32,158,-342.371
34,158,-335.629
36,158,-328.161
38,158,-319.994
40,158,-311.16
42,158,-301.697
44,158,-291.644
46,158,-281.046
48,158,-269.949
50,158,-258.403
52,158,-246.461
54,158,-234.178
56,158,-221.611
58,158,-208.817
60,158,-195.857
62,158,-182.792
64,158,-169.681
66,158,-156.586
68,158,-143.57
70,158,-130.691
72,158,-118.012
74,158,-105.591
76,158,-93.4852
78,158,-81.7527
80,158,-70.4479
82,158,-59.6237
84,158,-49.3311
86,158,-39.6186
88,158,-30.5319
90,158,-22.1143
92,158,-14.4058
94,158,-7.44364
96,158,-1.26139
98,158,4.11067
100,158,8.64588
102,158,12.3214
104,158,15.1181
106,158,17.0211
108,158,18.0193
110,158,18.1059
112,158,17.2783
114,158,15.5381
116,158,12.8911
118,158,9.34742
120,158,4.9212
122,158,-0.369216
124,158,-6.5015
126,158,-13.4495
128,158,-21.1832
130,158,-29.6692
132,158,-38.8707
134,158,-48.7478
136,158,-59.2576
138,158,-70.355
140,158,-81.9921
142,158,-94.1194
144,158,-106.685
146,158,-119.638
148,158,-132.922
150,158,-146.484
152,158,-160.269
154,158,-174.221
156,158,-188.286
158,158,-202.409
160,158,-216.536
162,158,-230.615
164,158,-244.594
166,158,-258.421
168,158,-272.049
170,158,-285.431
172,158,-298.52
174,158,-311.274
176,158,-323.651
178,158,-335.612
180,158,-347.12
-180,160,-379.54
-178,160,-389.966
-176,160,-399.938
-174,160,-409.427
-172,160,-418.409
-170,160,-426.857
-168,160,-434.751
-166,160,-442.07
-164,160,-448.797
-162,160,-454.916
-160,160,-460.414
-158,160,-465.281
-156,160,-469.508
-154,160,-473.088
-152,160,-476.019
-150,160,-478.298
-148,160,-479.928
-146,160,-480.911
-144,160,-481.253
-142,160,-480.964
-140,160,-480.054
-138,160,-478.538
-136,160,-476.43
-134,160,-473.75
-132,160,-470.518
-130,160,-466.757
-128,160,-462.493
-126,160,-457.754
-124,160,-452.569
-122,160,-446.97
-120,160,-440.989
-118,160,-434.662
-116,160,-428.025
-114,160,-421.116
-112,160,-413.973
-110,160,-406.635
-108,160,-399.142
-106,160,-391.536
-104,160,-383.856
-102,160,-376.143
-100,160,-368.438
-98,160,-360.78
-96,160,-353.208
-94,160,-345.76
-92,160,-338.474
-90,160,-331.385
-88,160,-324.528
-86,160,-317.934
-84,160,-311.636
-82,160,-305.663
-80,160,-300.04
-78,160,-294.793
-76,160,-289.945
-74,160,-285.516
-72,160,-281.524
-70,160,-277.985
-68,160,-274.911
-66,160,-272.314
-64,160,-270.201
-62,160,-268.578
-60,160,-267.449
-58,160,-266.813
-56,160,-266.668
-54,160,-267.01
-52,160,-267.833
-50,160,-269.125
-48,160,-270.875
-46,160,-273.068
-44,160,-275.687
-42,160,-278.712
-40,160,-282.121
-38,160,-285.89
-36,160,-289.992
-34,160,-294.399
-32,160,-299.078
-30,160,-303.997
-28,160,-309.12
-26,160,-314.412
-24,160,-319.833
-22,160,-325.343
-20,160,-330.901
-18,160,-336.465
-16,160,-341.991
-14,160,-347.435
-12,160,-352.754
-10,160,-357.901
-8,160,-362.834
-6,160,-367.508
-4,160,-371.88
-2,160,-375.909
0,160,-379.553
2,160,-382.773
4,160,-385.533
6,160,-387.797
8,160,-389.534
10,160,-390.714
12,160,-391.311
14,160,-391.302
16,160,-390.667
18,160,-389.391
20,160,-387.461
22,160,-384.87
24,160,-381.613
26,160,-377.692
28,160,-373.11
30,160,-367.875
32,160,-362.001
34,160,-355.503
36,160,-348.403
38,160,-340.724
40,160,-332.495
42,160,-323.746
44,160,-314.512
46,160,-304.832
48,160,-294.744
50,160,-284.292
52,160,-273.521
54,160,-262.478
56,160,-251.211
58,160,-239.772
60,160,-228.211
62,160,-216.58
64,160,-204.932
66,160,-193.32
68,160,-181.797
70,160,-170.416
72,160,-159.229
74,160,-148.287
76,160,-137.641
78,160,-127.34
80,160,-117.432
82,160,-107.963
84,160,-98.9774
86,160,-90.5171
88,160,-82.6222
90,160,-75.3301
92,160,-68.6756
94,160,-62.6911
96,160,-57.4055
98,160,-52.8451
100,160,-49.0328
102,160,-45.9885
104,160,-43.7283
106,160,-42.2651
108,160,-41.6082
110,160,-41.7633
112,160,-42.7325
114,160,-44.5143
116,160,-47.1034
118,160,-50.491
120,160,-54.6647
122,160,-59.6086
124,160,-65.3033
126,160,-71.7263
128,160,-78.8516
130,160,-86.6505
132,160,-95.0911
134,160,-104.139
136,160,-113.758
138,160,-123.908
140,160,-134.548
142,160,-145.636
144,160,-157.127
146,160,-168.975
148,160,-181.134
150,160,-193.556
152,160,-206.193
154,160,-218.996
156,160,-231.918
158,160,-244.911
160,160,-257.926
162,160,-270.918
164,160,-283.838
166,160,-296.644
168,160,-309.29
170,160,-321.734
172,160,-333.935
174,160,-345.853
176,160,-357.45
178,160,-368.691
180,160,-379.54
-180,162,-409.432
-178,162,-419.076
-176,162,-428.334
-174,162,-437.181
-172,162,-445.592
-170,162,-453.546
-168,162,-461.021
-166,162,-468.001
-164,162,-474.469
-162,162,-480.41
-160,162,-485.812
-158,162,-490.666
-156,162,-494.962
-154,162,-498.696
-152,162,-501.863
-150,162,-504.461
-148,162,-506.492
-146,162,-507.958
-144,162,-508.864
-142,162,-509.217
-140,162,-509.026
-138,162,-508.302
-136,162,-507.06
-134,162,-505.314
-132,162,-503.082
-130,162,-500.384
-128,162,-497.24
-126,162,-493.675
-124,162,-489.712
-122,162,-485.379
-120,162,-480.703
-118,162,-475.713
-116,162,-470.44
-114,162,-464.914
-112,162,-459.169
-110,162,-453.237
-108,162,-447.151
-106,162,-440.945
-104,162,-434.654
-102,162,-428.31
-100,162,-421.948
-98,162,-415.601
-96,162,-409.302
-94,162,-403.083
-92,162,-396.975
-90,162,-391.008
-88,162,-385.211
-86,162,-379.612
-84,162,-374.238
-82,162,-369.112
-80,162,-364.258
-78,162,-359.698
-76,162,-355.449
-74,162,-351.532
-72,162,-347.959
-70,162,-344.746
-68,162,-341.904
-66,162,-339.441
-64,162,-337.366
-62,162,-335.682
-60,162,-334.393
-58,162,-333.5
-56,162,-333
-54,162,-332.89
-52,162,-333.163
-50,162,-333.813
-48,162,-334.827
-46,162,-336.194
-44,162,-337.899
-42,162,-339.925
-40,162,-342.253
-38,162,-344.863
-36,162,-347.732
-34,162,-350.836
-32,162,-354.148
-30,162,-357.641
-28,162,-361.285
-26,162,-365.05
-24,162,-368.903
-22,162,-372.813
-20,162,-376.743
-18,162,-380.66
-16,162,-384.529
-14,162,-388.313
-12,162,-391.976
-10,162,-395.483
-8,162,-398.798
-6,162,-401.885
-4,162,-404.711
-2,162,-407.241
0,162,-409.444
2,162,-411.288
4,162,-412.745
6,162,-413.788
8,162,-414.39
10,162,-414.531
12,162,-414.188
14,162,-413.346
16,162,-411.989
18,162,-410.105
20,162,-407.687
22,162,-404.728
24,162,-401.227
26,162,-397.185
28,162,-392.606
30,162,-387.498
32,162,-381.874
34,162,-375.746
36,162,-369.132
38,162,-362.054
40,162,-354.535
42,162,-346.602
44,162,-338.283
46,162,-329.609
48,162,-320.616
50,162,-311.339
52,162,-301.815
54,162,-292.084
56,162,-282.187
58,162,-272.167
60,162,-262.066
62,162,-251.928
64,162,-241.798
66,162,-231.72
68,162,-221.739
70,162,-211.899
72,162,-202.245
74,162,-192.821
76,162,-183.668
78,162,-174.829
80,162,-166.344
82,162,-158.252
84,162,-150.59
86,162,-143.395
88,162,-136.701
90,162,-130.538
92,162,-124.937
94,162,-119.924
96,162,-115.525
98,162,-111.761
100,162,-108.652
102,162,-106.214
104,162,-104.462
106,162,-103.404
108,162,-103.051
110,162,-103.405
112,162,-104.47
114,162,-106.242
116,162,-108.719
118,162,-111.892
120,162,-115.75
122,162,-120.281
124,162,-125.468
126,162,-131.291
128,162,-137.729
130,162,-144.758
132,162,-152.351
134,162,-160.479
136,162,-169.11
138,162,-178.212
140,162,-187.749
142,162,-197.687
144,162,-207.986
146,162,-218.608
148,162,-229.513
150,162,-240.661
152,162,-252.011
154,162,-263.521
156,162,-275.149
158,162,-286.856
160,162,-298.598
162,162,-310.335
164,162,-322.028
166,162,-333.636
168,162,-345.121
170,162,-356.446
172,162,-367.574
174,162,-378.469
176,162,-389.099
178,162,-399.43
180,162,-409.432
-180,164,-436.642
-178,164,-445.349
-176,164,-453.737
-174,164,-461.783
-172,164,-469.468
-170,164,-476.772
-168,164,-483.675
-166,164,-490.163
-164,164,-496.221
-162,164,-501.835
-160,164,-506.995
-158,164,-511.691
-156,164,-515.916
-154,164,-519.664
-152,164,-522.932
-150,164,-525.717
-148,164,-528.019
-146,164,-529.841
-144,164,-531.185
-142,164,-532.057
-140,164,-532.465
-138,164,-532.417
-136,164,-531.925
-134,164,-531
-132,164,-529.657
-130,164,-527.912
-128,164,-525.782
-126,164,-523.285
-124,164,-520.443
-122,164,-517.275
-120,164,-513.806
-118,164,-510.058
-116,164,-506.056
-114,164,-501.825
-112,164,-497.393
-110,164,-492.784
-108,164,-488.027
-106,164,-483.148
-104,164,-478.176
-102,164,-473.137
-100,164,-468.06
-98,164,-462.971
-96,164,-457.897
-94,164,-452.864
-92,164,-447.899
-90,164,-443.024
-88,164,-438.265
-86,164,-433.644
-84,164,-429.182
-82,164,-424.9
-80,164,-420.818
-78,164,-416.952
-76,164,-413.319
-74,164,-409.933
-72,164,-406.808
-70,164,-403.954
-68,164,-401.382
-66,164,-399.099
-64,164,-397.111
-62,164,-395.423
-60,164,-394.037
-58,164,-392.953
-56,164,-392.171
-54,164,-391.687
-52,164,-391.496
-50,164,-391.592
-48,164,-391.967
-46,164,-392.609
-44,164,-393.508
-42,164,-394.649
-40,164,-396.017
-38,164,-397.595
-36,164,-399.366
-34,164,-401.308
-32,164,-403.401
-30,164,-405.623
-28,164,-407.949
-26,164,-410.356
-24,164,-412.817
-22,164,-415.307
-20,164,-417.797
-18,164,-420.262
-16,164,-422.672
-14,164,-424.999
-12,164,-427.216
-10,164,-429.294
-8,164,-431.206
-6,164,-432.923
-4,164,-434.421
-2,164,-435.672
0,164,-436.653
2,164,-437.339
4,164,-437.709
6,164,-437.743
8,164,-437.421
10,164,-436.726
12,164,-435.645
14,164,-434.163
16,164,-432.271
18,164,-429.96
20,164,-427.226
22,164,-424.063
24,164,-420.474
26,164,-416.458
28,164,-412.021
30,164,-407.17
32,164,-401.915
34,164,-396.269
36,164,-390.246
38,164,-383.863
40,164,-377.141
42,164,-370.101
44,164,-362.766
46,164,-355.164
48,164,-347.322
50,164,-339.269
52,164,-331.036
54,164,-322.655
56,164,-314.161
58,164,-305.587
60,164,-296.969
62,164,-288.343
64,164,-279.744
66,164,-271.211
68,164,-262.778
70,164,-254.484
72,164,-246.363
74,164,-238.452
76,164,-230.786
78,164,-223.4
80,164,-216.326
82,164,-209.596
84,164,-203.241
86,164,-197.292
88,164,-191.775
90,164,-186.716
92,164,-182.141
94,164,-178.07
96,164,-174.525
98,164,-171.524
100,164,-169.082
102,164,-167.212
104,164,-165.927
106,164,-165.234
108,164,-165.141
110,164,-165.65
112,164,-166.763
114,164,-168.479
116,164,-170.794
118,164,-173.702
120,164,-177.194
122,164,-181.258
124,164,-185.882
126,164,-191.049
128,164,-196.742
130,164,-202.94
132,164,-209.622
134,164,-216.763
136,164,-224.338
138,164,-232.32
140,164,-240.68
142,164,-249.388
144,164,-258.412
146,164,-267.721
148,164,-277.282
150,164,-287.06
152,164,-297.022
154,164,-307.133
156,164,-317.357
158,164,-327.662
160,164,-338.01
162,164,-348.369
164,164,-358.703
166,164,-368.98
168,164,-379.166
170,164,-389.229
172,164,-399.138
174,164,-408.862
176,164,-418.373
178,164,-427.642
180,164,-436.642
-180,166,-461.026
-178,166,-468.673
-176,166,-476.067
-174,166,-483.189
-172,166,-490.02
-170,166,-496.543
-168,166,-502.744
-166,166,-508.608
-164,166,-514.123
-162,166,-519.277
-160,166,-524.06
-158,166,-528.465
-156,166,-532.484
-154,166,-536.113
-152,166,-539.347
-150,166,-542.184
-148,166,-544.623
-146,166,-546.666
-144,166,-548.315
-142,166,-549.573
-140,166,-550.446
-138,166,-550.94
-136,166,-551.065
-134,166,-550.828
-132,166,-550.242
-130,166,-549.319
-128,166,-548.071
-126,166,-546.513
-124,166,-544.662
-122,166,-542.533
-120,166,-540.144
-118,166,-537.514
-116,166,-534.662
-114,166,-531.607
-112,166,-528.371
-110,166,-524.973
-108,166,-521.436
-106,166,-517.78
-104,166,-514.027
-102,166,-510.199
-100,166,-506.317
-98,166,-502.402
-96,166,-498.476
-94,166,-494.559
-92,166,-490.672
-90,166,-486.833
-88,166,-483.062
-86,166,-479.376
-84,166,-475.793
-82,166,-472.329
-80,166,-468.999
-78,166,-465.818
-76,166,-462.797
-74,166,-459.95
-72,166,-457.285
-70,166,-454.813
-68,166,-452.542
-66,166,-450.477
-64,166,-448.624
-62,166,-446.986
-60,166,-445.565
-58,166,-444.362
-56,166,-443.377
-54,166,-442.606
-52,166,-442.047
-50,166,-441.694
-48,166,-441.541
-46,166,-441.579
-44,166,-441.8
-42,166,-442.192
-40,166,-442.745
-38,166,-443.445
-36,166,-444.277
-34,166,-445.226
-32,166,-446.277
-30,166,-447.412
-28,166,-448.612
-26,166,-449.859
-24,166,-451.133
-22,166,-452.414
-20,166,-453.683
-18,166,-454.916
-16,166,-456.095
-14,166,-457.197
-12,166,-458.201
-10,166,-459.087
-8,166,-459.834
-6,166,-460.421
-4,166,-460.83
-2,166,-461.04
0,166,-461.035
2,166,-460.797
4,166,-460.31
6,166,-459.559
8,166,-458.532
10,166,-457.216
12,166,-455.601
14,166,-453.678
16,166,-451.44
18,166,-448.883
20,166,-446.003
22,166,-442.798
24,166,-439.269
26,166,-435.42
28,166,-431.253
30,166,-426.777
32,166,-421.999
34,166,-416.93
36,166,-411.582
38,166,-405.97
40,166,-400.108
42,166,-394.016
44,166,-387.712
46,166,-381.216
48,166,-374.552
50,166,-367.742
52,166,-360.811
54,166,-353.784
56,166,-346.689
58,166,-339.552
60,166,-332.402
62,166,-325.267
64,166,-318.176
66,166,-311.157
68,166,-304.24
70,166,-297.454
72,166,-290.827
74,166,-284.387
76,166,-278.164
78,166,-272.182
80,166,-266.47
82,166,-261.053
84,166,-255.954
86,166,-251.198
88,166,-246.805
90,166,-242.798
92,166,-239.195
94,166,-236.014
96,166,-233.27
98,166,-230.978
100,166,-229.151
102,166,-227.799
104,166,-226.931
106,166,-226.554
108,166,-226.673
110,166,-227.29
112,166,-228.407
114,166,-230.022
116,166,-232.132
118,166,-234.733
120,166,-237.817
122,166,-241.375
124,166,-245.397
126,166,-249.87
128,166,-254.779
130,166,-260.108
132,166,-265.841
134,166,-271.957
136,166,-278.436
138,166,-285.257
140,166,-292.396
142,166,-299.829
144,166,-307.532
146,166,-315.477
148,166,-323.639
150,166,-331.991
152,166,-340.504
154,166,-349.151
156,166,-357.903
158,166,-366.731
160,166,-375.609
162,166,-384.506
164,166,-393.395
166,166,-402.249
168,166,-411.041
170,166,-419.742
172,166,-428.328
174,166,-436.774
176,166,-445.054
178,166,-453.146
180,166,-461.026
-180,168,-482.449
-178,168,-488.953
-176,168,-495.265
-174,168,-501.368
-172,168,-507.248
-170,168,-512.891
-168,168,-518.284
-166,168,-523.416
-164,168,-528.276
-162,168,-532.855
-160,168,-537.144
-158,168,-541.136
-156,168,-544.825
-154,168,-548.207
-152,168,-551.277
-150,168,-554.034
-148,168,-556.475
-146,168,-558.602
-144,168,-560.416
-142,168,-561.918
-140,168,-563.112
-138,168,-564.003
-136,168,-564.597
-134,168,-564.901
-132,168,-564.921
-130,168,-564.668
-128,168,-564.15
-126,168,-563.38
-124,168,-562.367
-122,168,-561.124
-120,168,-559.665
-118,168,-558.003
