Phi[deg],Theta[deg],im(rEY)[mV]
16,146,446.601
18,146,500.272
20,146,553.256
22,146,605.483
24,146,656.887
26,146,707.404
28,146,756.972
30,146,805.532
32,146,853.026
34,146,899.4
36,146,944.602
38,146,988.582
40,146,1031.29
42,146,1072.69
44,146,1112.72
46,146,1151.36
48,146,1188.56
50,146,1224.28
52,146,1258.49
54,146,1291.16
56,146,1322.25
58,146,1351.73
60,146,1379.58
62,146,1405.76
64,146,1430.25
66,146,1453.03
68,146,1474.07
70,146,1493.35
72,146,1510.86
74,146,1526.57
76,146,1540.47
78,146,1552.55
80,146,1562.79
82,146,1571.18
84,146,1577.72
86,146,1582.38
88,146,1585.19
90,146,1586.11
92,146,1585.17
94,146,1582.35
96,146,1577.67
98,146,1571.12
100,146,1562.71
102,146,1552.46
104,146,1540.37
106,146,1526.45
108,146,1510.73
110,146,1493.21
112,146,1473.91
114,146,1452.86
116,146,1430.07
118,146,1405.57
120,146,1379.38
122,146,1351.53
124,146,1322.04
126,146,1290.95
128,146,1258.28
130,146,1224.07
132,146,1188.34
134,146,1151.14
136,146,1112.51
138,146,1072.47
140,146,1031.08
142,146,988.372
144,146,944.396
146,146,899.2
148,146,852.832
150,146,805.345
152,146,756.794
154,146,707.234
156,146,656.727
158,146,605.334
160,146,553.117
162,146,500.145
164,146,446.486
166,146,392.21
168,146,337.389
170,146,282.098
172,146,226.412
174,146,170.409
176,146,114.166
178,146,57.763
180,146,1.27854
-180,148,1.24435
-178,148,-54.907
-176,148,-110.982
-174,148,-166.901
-172,148,-222.589
-170,148,-277.967
-168,148,-332.961
-166,148,-387.496
-164,148,-441.497
-162,148,-494.895
-160,148,-547.618
-158,148,-599.598
-156,148,-650.769
-154,148,-701.067
-152,148,-750.43
-150,148,-798.798
-148,148,-846.113
-146,148,-892.32
-144,148,-937.366
-142,148,-981.2
-140,148,-1023.77
-138,148,-1065.04
-136,148,-1104.96
-134,148,-1143.48
-132,148,-1180.57
-130,148,-1216.19
-128,148,-1250.3
-126,148,-1282.88
-124,148,-1313.87
-122,148,-1343.27
-120,148,-1371.03
-118,148,-1397.13
-116,148,-1421.54
-114,148,-1444.24
-112,148,-1465.21
-110,148,-1484.43
-108,148,-1501.88
-106,148,-1517.54
-104,148,-1531.39
-102,148,-1543.42
-100,148,-1553.63
-98,148,-1562
-96,148,-1568.51
-94,148,-1573.17
-92,148,-1575.97
-90,148,-1576.91
-88,148,-1575.99
-86,148,-1573.2
-84,148,-1568.55
-82,148,-1562.05
-80,148,-1553.7
-78,148,-1543.5
-76,148,-1531.48
-74,148,-1517.64
-72,148,-1501.99
-70,148,-1484.55
-68,148,-1465.34
-66,148,-1444.38
-64,148,-1421.69
-62,148,-1397.28
-60,148,-1371.19
-58,148,-1343.43
-56,148,-1314.05
-54,148,-1283.05
-52,148,-1250.48
-50,148,-1216.37
-48,148,-1180.75
-46,148,-1143.66
-44,148,-1105.14
-42,148,-1065.22
-40,148,-1023.95
-38,148,-981.375
-36,148,-937.537
-34,148,-892.486
-32,148,-846.273
-30,148,-798.951
-28,148,-750.577
-26,148,-701.206
-24,148,-650.899
-22,148,-599.719
-20,148,-547.729
-18,148,-494.996
-16,148,-441.588
-14,148,-387.575
-12,148,-333.029
-10,148,-278.024
-8,148,-222.633
-6,148,-166.933
-4,148,-111.001
-2,148,-54.914
0,148,1.25002
2,148,57.4128
4,148,113.496
6,148,169.422
8,148,225.113
10,148,280.493
12,148,335.485
14,148,390.015
16,148,444.01
18,148,497.398
20,148,550.109
22,148,602.076
24,148,653.231
26,148,703.511
28,148,752.853
30,148,801.199
32,148,848.49
34,148,894.672
36,148,939.691
38,148,983.497
40,148,1026.04
42,148,1067.28
44,148,1107.16
46,148,1145.66
48,148,1182.71
50,148,1218.3
52,148,1252.38
54,148,1284.92
56,148,1315.88
58,148,1345.24
60,148,1372.97
62,148,1399.03
64,148,1423.41
66,148,1446.09
68,148,1467.03
70,148,1486.21
72,148,1503.63
74,148,1519.26
76,148,1533.09
78,148,1545.1
80,148,1555.28
82,148,1563.62
84,148,1570.12
86,148,1574.76
88,148,1577.55
90,148,1578.47
92,148,1577.53
94,148,1574.73
96,148,1570.08
98,148,1563.57
100,148,1555.21
102,148,1545.02
104,148,1532.99
106,148,1519.16
108,148,1503.51
110,148,1486.09
112,148,1466.89
114,148,1445.94
116,148,1423.26
118,148,1398.87
120,148,1372.8
122,148,1345.06
124,148,1315.7
126,148,1284.73
128,148,1252.19
130,148,1218.11
132,148,1182.52
134,148,1145.46
136,148,1106.97
138,148,1067.09
140,148,1025.85
142,148,983.31
144,148,939.508
146,148,894.494
148,148,848.318
150,148,801.033
152,148,752.694
154,148,703.36
156,148,653.088
158,148,601.943
160,148,549.986
162,148,497.285
164,148,443.908
166,148,389.924
168,148,335.405
170,148,280.425
172,148,225.057
174,148,169.379
176,148,113.465
178,148,57.3944
180,148,1.24435
-180,150,1.21041
-178,150,-54.1873
-176,150,-109.51
-174,150,-164.682
-172,150,-219.628
-170,150,-274.273
-168,150,-328.543
-166,150,-382.365
-164,150,-435.668
-162,150,-488.38
-160,150,-540.434
-158,150,-591.762
-156,150,-642.299
-154,150,-691.981
-152,150,-740.747
-150,150,-788.537
-148,150,-835.293
-146,150,-880.962
-144,150,-925.489
-142,150,-968.823
-140,150,-1010.92
-138,150,-1051.72
-136,150,-1091.19
-134,150,-1129.29
-132,150,-1165.97
-130,150,-1201.2
-128,150,-1234.94
-126,150,-1267.16
-124,150,-1297.82
-122,150,-1326.89
-120,150,-1354.34
-118,150,-1380.15
-116,150,-1404.29
-114,150,-1426.74
-112,150,-1447.48
-110,150,-1466.48
-108,150,-1483.73
-106,150,-1499.2
-104,150,-1512.9
-102,150,-1524.79
-100,150,-1534.88
-98,150,-1543.14
-96,150,-1549.58
-94,150,-1554.19
-92,150,-1556.95
-90,150,-1557.88
-88,150,-1556.97
-86,150,-1554.21
-84,150,-1549.62
-82,150,-1543.19
-80,150,-1534.93
-78,150,-1524.86
-76,150,-1512.97
-74,150,-1499.29
-72,150,-1483.82
-70,150,-1466.58
-68,150,-1447.59
-66,150,-1426.87
-64,150,-1404.42
-62,150,-1380.29
-60,150,-1354.48
-58,150,-1327.03
-56,150,-1297.97
-54,150,-1267.31
-52,150,-1235.1
-50,150,-1201.36
-48,150,-1166.13
-46,150,-1129.45
-44,150,-1091.35
-42,150,-1051.88
-40,150,-1011.07
-38,150,-968.976
-36,150,-925.638
-34,150,-881.107
-32,150,-835.433
-30,150,-788.671
-28,150,-740.875
-26,150,-692.102
-24,150,-642.413
-22,150,-591.868
-20,150,-540.531
-18,150,-488.469
-16,150,-435.746
-14,150,-382.434
-12,150,-328.602
-10,150,-274.322
-8,150,-219.666
-6,150,-164.709
-4,150,-109.526
-2,150,-54.1926
0,150,1.21623
2,150,56.624
4,150,111.955
6,150,167.132
8,150,222.081
10,150,276.727
12,150,330.996
14,150,384.814
16,150,438.111
18,150,490.816
20,150,542.86
22,150,594.176
24,150,644.699
26,150,694.365
28,150,743.113
30,150,790.884
32,150,837.62
34,150,883.266
36,150,927.77
38,150,971.079
40,150,1013.15
42,150,1053.93
44,150,1093.37
46,150,1131.44
48,150,1168.1
50,150,1203.3
52,150,1237.01
54,150,1269.19
56,150,1299.82
58,150,1328.86
60,150,1356.29
62,150,1382.07
64,150,1406.18
66,150,1428.6
68,150,1449.31
70,150,1468.28
72,150,1485.51
74,150,1500.96
76,150,1514.63
78,150,1526.5
80,150,1536.57
82,150,1544.81
84,150,1551.23
86,150,1555.82
88,150,1558.58
90,150,1559.49
92,150,1558.56
94,150,1555.8
96,150,1551.2
98,150,1544.77
100,150,1536.51
102,150,1526.43
104,150,1514.55
106,150,1500.87
108,150,1485.4
110,150,1468.17
112,150,1449.19
114,150,1428.47
116,150,1406.05
118,150,1381.93
120,150,1356.14
122,150,1328.71
124,150,1299.66
126,150,1269.03
128,150,1236.84
130,150,1203.13
132,150,1167.93
134,150,1131.27
136,150,1093.2
138,150,1053.76
140,150,1012.98
142,150,970.915
144,150,927.609
146,150,883.11
148,150,837.468
150,150,790.738
152,150,742.974
154,150,694.232
156,150,644.573
158,150,594.059
160,150,542.751
162,150,490.716
164,150,438.02
166,150,384.733
168,150,330.925
170,150,276.667
172,150,222.031
174,150,167.093
176,150,111.927
178,150,56.607
180,150,1.21041
-180,152,1.17699
-178,152,-53.0411
-176,152,-107.187
-174,152,-161.186
-172,152,-214.968
-170,152,-268.458
-168,152,-321.586
-166,152,-374.28
-164,152,-426.472
-162,152,-478.093
-160,152,-529.076
-158,152,-579.354
-156,152,-628.866
-154,152,-677.547
-152,152,-725.338
-150,152,-772.181
-148,152,-818.018
-146,152,-862.795
-144,152,-906.46
-142,152,-948.962
-140,152,-990.252
-138,152,-1030.28
-136,152,-1069.01
-134,152,-1106.4
-132,152,-1142.4
-130,152,-1176.98
-128,152,-1210.09
-126,152,-1241.71
-124,152,-1271.81
-122,152,-1300.35
-120,152,-1327.3
-118,152,-1352.64
-116,152,-1376.34
-114,152,-1398.38
-112,152,-1418.74
-110,152,-1437.39
-108,152,-1454.32
-106,152,-1469.51
-104,152,-1482.96
-102,152,-1494.63
-100,152,-1504.53
-98,152,-1512.65
-96,152,-1518.97
-94,152,-1523.49
-92,152,-1526.2
-90,152,-1527.11
-88,152,-1526.21
-86,152,-1523.51
-84,152,-1519
-82,152,-1512.69
-80,152,-1504.58
-78,152,-1494.69
-76,152,-1483.02
-74,152,-1469.59
-72,152,-1454.4
-70,152,-1437.48
-68,152,-1418.84
-66,152,-1398.49
-64,152,-1376.45
-62,152,-1352.76
-60,152,-1327.42
-58,152,-1300.48
-56,152,-1271.94
-54,152,-1241.85
-52,152,-1210.23
-50,152,-1177.11
-48,152,-1142.54
-46,152,-1106.54
-44,152,-1069.15
-42,152,-1030.42
-40,152,-990.386
-38,152,-949.094
-36,152,-906.589
-34,152,-862.92
-32,152,-818.139
-30,152,-772.297
-28,152,-725.449
-26,152,-677.652
-24,152,-628.964
-22,152,-579.445
-20,152,-529.159
-18,152,-478.169
-16,152,-426.54
-14,152,-374.34
-12,152,-321.636
-10,152,-268.5
-8,152,-215
-6,152,-161.209
-4,152,-107.2
-2,152,-53.0448
0,152,1.18288
2,152,55.4097
4,152,109.562
6,152,163.567
8,152,217.351
10,152,270.842
12,152,323.969
14,152,376.661
16,152,428.848
18,152,480.462
20,152,531.436
22,152,581.704
24,152,631.204
26,152,679.872
28,152,727.648
30,152,774.474
32,152,820.293
34,152,865.052
36,152,908.696
38,152,951.177
40,152,992.445
42,152,1032.45
44,152,1071.16
46,152,1108.52
48,152,1144.5
50,152,1179.05
52,152,1212.14
54,152,1243.74
56,152,1273.81
58,152,1302.32
60,152,1329.25
62,152,1354.56
64,152,1378.24
66,152,1400.25
68,152,1420.58
70,152,1439.21
72,152,1456.12
74,152,1471.3
76,152,1484.72
78,152,1496.38
80,152,1506.26
82,152,1514.35
84,152,1520.66
86,152,1525.16
88,152,1527.87
90,152,1528.76
92,152,1527.86
94,152,1525.14
96,152,1520.63
98,152,1514.31
100,152,1506.2
102,152,1496.31
104,152,1484.65
106,152,1471.22
108,152,1456.04
110,152,1439.12
112,152,1420.48
114,152,1400.14
116,152,1378.12
118,152,1354.44
120,152,1329.12
122,152,1302.19
124,152,1273.67
126,152,1243.59
128,152,1211.99
130,152,1178.9
132,152,1144.35
134,152,1108.37
136,152,1071.01
138,152,1032.31
140,152,992.299
142,152,951.034
144,152,908.556
146,152,864.915
148,152,820.161
150,152,774.347
152,152,727.526
154,152,679.756
156,152,631.094
158,152,581.602
160,152,531.34
162,152,480.374
164,152,428.768
166,152,376.59
168,152,323.907
170,152,270.789
172,152,217.307
174,152,163.532
176,152,109.537
178,152,55.3941
180,152,1.17699
-180,154,1.14439
-178,154,-51.4652
-176,154,-104.005
-174,154,-156.406
-172,154,-208.596
-170,154,-260.508
-168,154,-312.072
-166,154,-363.221
-164,154,-413.887
-162,154,-464.005
-160,154,-513.51
-158,154,-562.338
-156,154,-610.429
-154,154,-657.72
-152,154,-704.155
-150,154,-749.675
-148,154,-794.226
-146,154,-837.754
-144,154,-880.207
-142,154,-921.537
-140,154,-961.695
-138,154,-1000.64
-136,154,-1038.31
-134,154,-1074.69
-132,154,-1109.72
-130,154,-1143.38
-128,154,-1175.61
-126,154,-1206.4
-124,154,-1235.7
-122,154,-1263.48
-120,154,-1289.73
-118,154,-1314.4
-116,154,-1337.48
-114,154,-1358.95
-112,154,-1378.77
-110,154,-1396.94
-108,154,-1413.43
-106,154,-1428.23
-104,154,-1441.32
-102,154,-1452.69
-100,154,-1462.34
-98,154,-1470.24
-96,154,-1476.39
-94,154,-1480.8
-92,154,-1483.44
-90,154,-1484.33
-88,154,-1483.45
-86,154,-1480.81
-84,154,-1476.42
-82,154,-1470.27
-80,154,-1462.38
-78,154,-1452.74
-76,154,-1441.38
-74,154,-1428.29
-72,154,-1413.5
-70,154,-1397.02
-68,154,-1378.86
-66,154,-1359.04
-64,154,-1337.58
-62,154,-1314.5
-60,154,-1289.83
-58,154,-1263.59
-56,154,-1235.81
-54,154,-1206.51
-52,154,-1175.73
-50,154,-1143.49
-48,154,-1109.84
-46,154,-1074.81
-44,154,-1038.43
-42,154,-1000.75
-40,154,-961.81
-38,154,-921.65
-36,154,-880.318
-34,154,-837.861
-32,154,-794.329
-30,154,-749.774
-28,154,-704.249
-26,154,-657.809
-24,154,-610.512
-22,154,-562.416
-20,154,-513.581
-18,154,-464.07
-16,154,-413.945
-14,154,-363.271
-12,154,-312.115
-10,154,-260.543
-8,154,-208.623
-6,154,-156.424
-4,154,-104.016
-2,154,-51.4676
0,154,1.15025
2,154,53.7673
4,154,106.313
6,154,158.718
8,154,210.911
10,154,262.824
12,154,314.387
14,154,365.534
16,154,416.196
18,154,466.308
20,154,515.806
22,154,564.626
24,154,612.706
26,154,659.986
28,154,706.408
30,154,751.914
32,154,796.45
34,154,839.962
36,154,882.398
38,154,923.71
40,154,963.849
42,154,1002.77
44,154,1040.43
46,154,1076.78
48,154,1111.8
50,154,1145.43
52,154,1177.64
54,154,1208.4
56,154,1237.68
58,154,1265.45
60,154,1291.67
62,154,1316.32
64,154,1339.38
66,154,1360.82
68,154,1380.63
70,154,1398.78
72,154,1415.25
74,154,1430.03
76,154,1443.1
78,154,1454.46
80,154,1464.09
82,154,1471.98
84,154,1478.12
86,154,1482.51
88,154,1485.14
90,154,1486.02
92,154,1485.13
94,154,1482.49
96,154,1478.09
98,154,1471.94
100,154,1464.04
102,154,1454.41
104,154,1443.04
106,154,1429.96
108,154,1415.17
110,154,1398.69
112,154,1380.54
114,154,1360.73
116,154,1339.28
118,154,1316.21
120,154,1291.56
122,154,1265.33
124,154,1237.56
126,154,1208.28
128,154,1177.52
130,154,1145.3
132,154,1111.67
134,154,1076.66
136,154,1040.3
138,154,1002.64
140,154,963.724
142,154,923.587
144,154,882.277
146,154,839.844
148,154,796.336
150,154,751.804
152,154,706.302
154,154,659.886
156,154,612.611
158,154,564.537
160,154,515.723
162,154,466.232
164,154,416.127
166,154,365.472
168,154,314.333
170,154,262.777
172,154,210.872
174,154,158.687
176,154,106.291
178,154,53.7532
180,154,1.14439
-180,156,1.11287
-178,156,-49.4611
-176,156,-99.9689
-174,156,-150.344
-172,156,-200.52
-170,156,-250.431
-168,156,-300.011
-166,156,-349.197
-164,156,-397.923
-162,156,-446.128
-160,156,-493.749
-158,156,-540.727
-156,156,-587
-154,156,-632.513
-152,156,-677.208
-150,156,-721.03
-148,156,-763.926
-146,156,-805.845
-144,156,-846.736
-142,156,-886.551
-140,156,-925.244
-138,156,-962.77
-136,156,-999.087
-134,156,-1034.15
-132,156,-1067.93
-130,156,-1100.38
-128,156,-1131.47
-126,156,-1161.16
-124,156,-1189.43
-122,156,-1216.24
-120,156,-1241.56
-118,156,-1265.37
-116,156,-1287.64
-114,156,-1308.36
-112,156,-1327.5
-110,156,-1345.03
-108,156,-1360.95
-106,156,-1375.24
-104,156,-1387.88
-102,156,-1398.86
-100,156,-1408.17
-98,156,-1415.8
-96,156,-1421.74
-94,156,-1425.99
-92,156,-1428.54
-90,156,-1429.4
-88,156,-1428.55
-86,156,-1426
-84,156,-1421.76
-82,156,-1415.82
-80,156,-1408.2
-78,156,-1398.9
-76,156,-1387.93
-74,156,-1375.29
-72,156,-1361.01
-70,156,-1345.1
-68,156,-1327.57
-66,156,-1308.44
-64,156,-1287.72
-62,156,-1265.45
-60,156,-1241.65
-58,156,-1216.33
-56,156,-1189.52
-54,156,-1161.26
-52,156,-1131.57
-50,156,-1100.48
-48,156,-1068.03
-46,156,-1034.25
-44,156,-999.186
-42,156,-962.869
-40,156,-925.341
-38,156,-886.646
-36,156,-846.828
-34,156,-805.935
-32,156,-764.013
-30,156,-721.113
-28,156,-677.287
-26,156,-632.588
-24,156,-587.071
-22,156,-540.792
-20,156,-493.809
-18,156,-446.182
-16,156,-397.971
-14,156,-349.239
-12,156,-300.047
-10,156,-250.46
-8,156,-200.542
-6,156,-150.359
-4,156,-99.9772
-2,156,-49.4624
0,156,1.11862
2,156,51.6989
4,156,102.212
6,156,152.591
8,156,202.769
10,156,252.68
12,156,302.26
14,156,351.444
16,156,400.167
18,156,448.367
20,156,495.983
22,156,542.953
24,156,589.219
26,156,634.722
28,156,679.406
30,156,723.216
32,156,766.1
34,156,808.005
36,156,848.881
38,156,888.681
40,156,927.358
42,156,964.868
44,156,1001.17
46,156,1036.22
48,156,1069.98
50,156,1102.41
52,156,1133.48
54,156,1163.15
56,156,1191.4
58,156,1218.19
60,156,1243.49
62,156,1267.29
64,156,1289.54
66,156,1310.24
68,156,1329.36
70,156,1346.88
72,156,1362.78
74,156,1377.05
76,156,1389.68
78,156,1400.64
80,156,1409.94
82,156,1417.56
84,156,1423.49
86,156,1427.73
88,156,1430.27
90,156,1431.12
92,156,1430.27
94,156,1427.71
96,156,1423.47
98,156,1417.53
100,156,1409.9
102,156,1400.6
104,156,1389.63
106,156,1377
108,156,1362.72
110,156,1346.81
112,156,1329.28
114,156,1310.16
116,156,1289.46
118,156,1267.2
120,156,1243.4
122,156,1218.09
124,156,1191.3
126,156,1163.05
128,156,1133.37
130,156,1102.3
132,156,1069.87
134,156,1036.11
136,156,1001.06
138,156,964.761
140,156,927.252
142,156,888.576
144,156,848.778
146,156,807.904
148,156,766.002
150,156,723.122
152,156,679.316
154,156,634.636
156,156,589.137
158,156,542.877
160,156,495.912
162,156,448.302
164,156,400.108
166,156,351.391
168,156,302.213
170,156,252.64
172,156,202.735
174,156,152.564
176,156,102.192
178,156,51.6861
180,156,1.11287
-180,158,1.08271
-178,158,-47.0348
-176,158,-95.0901
-174,158,-143.02
-172,158,-190.763
-170,158,-238.257
-168,158,-285.44
-166,158,-332.25
-164,158,-378.629
-162,158,-424.516
-160,158,-469.853
-158,158,-514.583
-156,158,-558.65
-154,158,-601.998
-152,158,-644.574
-150,158,-686.325
-148,158,-727.201
-146,158,-767.153
-144,158,-806.131
-142,158,-844.092
-140,158,-880.988
-138,158,-916.779
-136,158,-951.421
-134,158,-984.877
-132,158,-1017.11
-130,158,-1048.08
-128,158,-1077.75
-126,158,-1106.1
-124,158,-1133.09
-122,158,-1158.69
-120,158,-1182.87
-118,158,-1205.61
-116,158,-1226.89
-114,158,-1246.68
-112,158,-1264.97
-110,158,-1281.72
-108,158,-1296.94
-106,158,-1310.59
-104,158,-1322.67
-102,158,-1333.16
-100,158,-1342.06
-98,158,-1349.36
-96,158,-1355.04
-94,158,-1359.1
-92,158,-1361.54
-90,158,-1362.35
-88,158,-1361.54
-86,158,-1359.11
-84,158,-1355.05
-82,158,-1349.38
-80,158,-1342.09
-78,158,-1333.2
-76,158,-1322.71
-74,158,-1310.64
-72,158,-1296.99
-70,158,-1281.78
-68,158,-1265.03
-66,158,-1246.75
-64,158,-1226.96
-62,158,-1205.68
-60,158,-1182.94
-58,158,-1158.76
-56,158,-1133.16
-54,158,-1106.18
-52,158,-1077.83
-50,158,-1048.16
-48,158,-1017.19
-46,158,-984.96
-44,158,-951.504
-42,158,-916.86
-40,158,-881.069
-38,158,-844.17
-36,158,-806.208
-34,158,-767.227
-32,158,-727.273
-30,158,-686.394
-28,158,-644.639
-26,158,-602.06
-24,158,-558.708
-22,158,-514.637
-20,158,-469.902
-18,158,-424.56
-16,158,-378.668
-14,158,-332.285
-12,158,-285.468
-10,158,-238.28
-8,158,-190.781
-6,158,-143.032
-4,158,-95.0963
-2,158,-47.0352
0,158,1.08827
2,158,49.2111
4,158,97.2706
6,158,145.204
8,158,192.949
10,158,240.443
12,158,287.626
14,158,334.435
16,158,380.811
18,158,426.694
20,158,472.027
22,158,516.751
24,158,560.81
26,158,604.151
28,158,646.718
30,158,688.46
32,158,729.325
34,158,769.265
36,158,808.232
38,158,846.18
40,158,883.063
42,158,918.84
44,158,953.468
46,158,986.909
48,158,1019.13
50,158,1050.08
52,158,1079.74
54,158,1108.07
56,158,1135.04
58,158,1160.63
60,158,1184.8
62,158,1207.52
64,158,1228.79
66,158,1248.56
68,158,1266.83
70,158,1283.58
72,158,1298.78
74,158,1312.42
76,158,1324.48
78,158,1334.97
80,158,1343.85
82,158,1351.14
84,158,1356.81
86,158,1360.86
88,158,1363.29
90,158,1364.1
92,158,1363.29
94,158,1360.85
96,158,1356.79
98,158,1351.11
100,158,1343.82
102,158,1334.93
104,158,1324.44
106,158,1312.37
108,158,1298.72
110,158,1283.52
112,158,1266.77
114,158,1248.5
116,158,1228.72
118,158,1207.45
120,158,1184.72
122,158,1160.55
124,158,1134.96
126,158,1107.98
128,158,1079.65
130,158,1049.99
132,158,1019.04
134,158,986.819
136,158,953.378
138,158,918.749
140,158,882.974
142,158,846.091
144,158,808.146
146,158,769.181
148,158,729.243
150,158,688.38
152,158,646.642
154,158,604.078
156,158,560.742
158,158,516.686
160,158,471.967
162,158,426.639
164,158,380.76
166,158,334.389
168,158,287.586
170,158,240.409
172,158,192.92
174,158,145.181
176,158,97.2533
178,158,49.1997
180,158,1.08271
-180,160,1.05417
-178,160,-44.1974
-176,160,-89.3911
-174,160,-134.468
-172,160,-179.371
-170,160,-224.042
-168,160,-268.424
-166,160,-312.459
-164,160,-356.092
-162,160,-399.267
-160,160,-441.929
-158,160,-484.025
-156,160,-525.503
-154,160,-566.31
-152,160,-606.396
-150,160,-645.713
-148,160,-684.211
-146,160,-721.844
-144,160,-758.568
-142,160,-794.338
-140,160,-829.112
-138,160,-862.849
-136,160,-895.51
-134,160,-927.058
-132,160,-957.455
-130,160,-986.668
-128,160,-1014.66
-126,160,-1041.41
-124,160,-1066.88
-122,160,-1091.04
-120,160,-1113.87
-118,160,-1135.34
-116,160,-1155.44
-114,160,-1174.12
-112,160,-1191.39
-110,160,-1207.22
-108,160,-1221.59
-106,160,-1234.49
-104,160,-1245.9
-102,160,-1255.81
-100,160,-1264.22
-98,160,-1271.11
-96,160,-1276.48
-94,160,-1280.32
-92,160,-1282.62
-90,160,-1283.39
-88,160,-1282.63
-86,160,-1280.33
-84,160,-1276.49
-82,160,-1271.13
-80,160,-1264.24
-78,160,-1255.84
-76,160,-1245.93
-74,160,-1234.52
-72,160,-1221.63
-70,160,-1207.26
-68,160,-1191.44
-66,160,-1174.18
-64,160,-1155.49
-62,160,-1135.4
-60,160,-1113.93
-58,160,-1091.1
-56,160,-1066.94
-54,160,-1041.48
-52,160,-1014.73
-50,160,-986.735
-48,160,-957.522
-46,160,-927.125
-44,160,-895.577
-42,160,-862.916
-40,160,-829.177
-38,160,-794.402
-36,160,-758.631
-34,160,-721.905
-32,160,-684.269
-30,160,-645.769
-28,160,-606.45
-26,160,-566.361
-24,160,-525.55
-22,160,-484.069
-20,160,-441.969
-18,160,-399.302
-16,160,-356.123
-14,160,-312.486
-12,160,-268.447
-10,160,-224.061
-8,160,-179.385
-6,160,-134.478
-4,160,-89.3955
-2,160,-44.197
0,160,1.05947
2,160,46.3155
4,160,91.5126
6,160,136.593
8,160,181.497
10,160,226.169
12,160,270.55
14,160,314.584
16,160,358.215
18,160,401.387
20,160,444.045
22,160,486.137
24,160,527.609
26,160,568.41
28,160,608.489
30,160,647.797
32,160,686.287
34,160,723.911
36,160,760.625
38,160,796.385
40,160,831.148
42,160,864.874
44,160,897.524
46,160,929.059
48,160,959.444
50,160,988.645
52,160,1016.63
54,160,1043.36
56,160,1068.82
58,160,1092.97
60,160,1115.78
62,160,1137.24
64,160,1157.32
66,160,1176
68,160,1193.26
70,160,1209.07
72,160,1223.43
74,160,1236.32
76,160,1247.72
78,160,1257.63
80,160,1266.02
82,160,1272.91
84,160,1278.27
86,160,1282.1
88,160,1284.4
90,160,1285.16
92,160,1284.39
94,160,1282.09
96,160,1278.25
98,160,1272.89
100,160,1266
102,160,1257.59
104,160,1247.68
106,160,1236.28
108,160,1223.39
110,160,1209.02
112,160,1193.2
114,160,1175.94
116,160,1157.26
118,160,1137.18
120,160,1115.72
122,160,1092.9
124,160,1068.75
126,160,1043.29
128,160,1016.56
130,160,988.571
132,160,959.37
134,160,928.984
136,160,897.449
138,160,864.799
140,160,831.074
142,160,796.312
144,160,760.554
146,160,723.841
148,160,686.219
150,160,647.732
152,160,608.426
154,160,568.35
156,160,527.552
158,160,486.083
160,160,443.995
162,160,401.34
164,160,358.172
166,160,314.546
168,160,270.516
170,160,226.14
172,160,181.473
174,160,136.573
176,160,91.4976
178,160,46.3053
180,160,1.05417
-180,162,1.02751
-178,162,-40.965
-176,162,-82.9042
-174,162,-124.737
-172,162,-166.409
-170,162,-207.868
-168,162,-249.06
-166,162,-289.935
-164,162,-330.439
-162,162,-370.523
-160,162,-410.135
-158,162,-449.225
-156,162,-487.746
-154,162,-525.65
-152,162,-562.889
-150,162,-599.419
-148,162,-635.193
-146,162,-670.17
-144,162,-704.307
-142,162,-737.563
-140,162,-769.898
-138,162,-801.274
-136,162,-831.655
-134,162,-861.004
-132,162,-889.289
-130,162,-916.476
-128,162,-942.534
-126,162,-967.433
-124,162,-991.146
-122,162,-1013.65
-120,162,-1034.91
-118,162,-1054.91
-116,162,-1073.63
-114,162,-1091.04
-112,162,-1107.13
-110,162,-1121.88
-108,162,-1135.27
-106,162,-1147.29
-104,162,-1157.93
-102,162,-1167.17
-100,162,-1175.01
-98,162,-1181.43
-96,162,-1186.44
-94,162,-1190.02
-92,162,-1192.17
-90,162,-1192.88
-88,162,-1192.17
-86,162,-1190.02
-84,162,-1186.45
-82,162,-1181.45
-80,162,-1175.03
-78,162,-1167.19
-76,162,-1157.95
-74,162,-1147.32
-72,162,-1135.3
-70,162,-1121.91
-68,162,-1107.17
-66,162,-1091.08
-64,162,-1073.67
-62,162,-1054.95
-60,162,-1034.96
-58,162,-1013.7
-56,162,-991.197
-54,162,-967.485
-52,162,-942.586
-50,162,-916.528
-48,162,-889.342
-46,162,-861.058
-44,162,-831.708
-42,162,-801.327
-40,162,-769.95
-38,162,-737.614
-36,162,-704.357
-34,162,-670.219
-32,162,-635.24
-30,162,-599.463
-28,162,-562.932
-26,162,-525.69
-24,162,-487.784
-22,162,-449.26
-20,162,-410.166
-18,162,-370.551
-16,162,-330.464
-14,162,-289.956
-12,162,-249.078
-10,162,-207.882
-8,162,-166.419
-6,162,-124.743
-4,162,-82.9071
-2,162,-40.964
0,162,1.03249
2,162,43.0286
4,162,84.9706
6,162,126.805
8,162,168.479
10,162,209.938
12,162,251.131
14,162,292.004
16,162,332.507
18,162,372.588
20,162,412.197
22,162,451.284
24,162,489.801
26,162,527.699
28,162,564.933
30,162,601.456
32,162,637.224
34,162,672.194
36,162,706.322
38,162,739.57
40,162,771.896
42,162,803.264
44,162,833.635
46,162,862.975
48,162,891.249
50,162,918.426
52,162,944.474
54,162,969.364
56,162,993.067
