Phi[deg],Theta[deg],re(rEZ)[mV]
-112,148,-200.271
-110,148,-200.835
-108,148,-200.915
-106,148,-200.506
-104,148,-199.606
-102,148,-198.217
-100,148,-196.34
-98,148,-193.98
-96,148,-191.141
-94,148,-187.833
-92,148,-184.062
-90,148,-179.841
-88,148,-175.18
-86,148,-170.092
-84,148,-164.592
-82,148,-158.696
-80,148,-152.418
-78,148,-145.778
-76,148,-138.792
-74,148,-131.479
-72,148,-123.858
-70,148,-115.951
-68,148,-107.775
-66,148,-99.3532
-64,148,-90.7052
-62,148,-81.8526
-60,148,-72.8166
-58,148,-63.6186
-56,148,-54.2802
-54,148,-44.823
-52,148,-35.2686
-50,148,-25.6387
-48,148,-15.955
-46,148,-6.23908
-44,148,3.48733
-42,148,13.2026
-40,148,22.885
-38,148,32.513
-36,148,42.065
-34,148,51.5192
-32,148,60.8542
-30,148,70.0485
-28,148,79.0805
-26,148,87.929
-24,148,96.5727
-22,148,104.991
-20,148,113.162
-18,148,121.066
-16,148,128.683
-14,148,135.993
-12,148,142.977
-10,148,149.616
-8,148,155.892
-6,148,161.789
-4,148,167.289
-2,148,172.379
0,148,177.042
2,148,181.267
4,148,185.042
6,148,188.356
8,148,191.2
10,148,193.568
12,148,195.452
14,148,196.85
16,148,197.758
18,148,198.177
20,148,198.107
22,148,197.553
24,148,196.518
26,148,195.01
28,148,193.039
30,148,190.615
32,148,187.75
34,148,184.461
36,148,180.764
38,148,176.677
40,148,172.22
42,148,167.415
44,148,162.287
46,148,156.859
48,148,151.158
50,148,145.212
52,148,139.05
54,148,132.7
56,148,126.194
58,148,119.563
60,148,112.839
62,148,106.052
64,148,99.2357
66,148,92.4213
68,148,85.6405
70,148,78.9245
72,148,72.3037
74,148,65.8076
76,148,59.4647
78,148,53.3022
80,148,47.3459
82,148,41.6198
84,148,36.1464
86,148,30.946
88,148,26.0367
90,148,21.4346
92,148,17.1533
94,148,13.204
96,148,9.59526
98,148,6.33305
100,148,3.42068
102,148,0.858746
104,148,-1.35487
106,148,-3.22499
108,148,-4.75909
110,148,-5.96728
112,148,-6.86221
114,148,-7.45896
116,148,-7.77496
118,148,-7.82985
120,148,-7.64529
122,148,-7.24485
124,148,-6.65379
126,148,-5.89888
128,148,-5.00816
130,148,-4.01076
132,148,-2.93665
134,148,-1.8164
136,148,-0.680942
138,148,0.438667
140,148,1.51151
142,148,2.50702
144,148,3.39529
146,148,4.14721
148,148,4.73478
150,148,5.13131
152,148,5.31158
154,148,5.25211
156,148,4.9313
158,148,4.32959
160,148,3.42963
162,148,2.2164
164,148,0.677333
166,148,-1.1976
168,148,-3.41583
170,148,-5.98212
172,148,-8.89852
174,148,-12.1644
176,148,-15.7764
178,148,-19.7286
180,148,-24.0123
-180,150,12.8056
-178,150,9.76712
-176,150,6.40092
-174,150,2.7199
-172,150,-1.26094
-170,150,-5.52464
-168,150,-10.0523
-166,150,-14.8235
-164,150,-19.816
-162,150,-25.0062
-160,150,-30.3694
-158,150,-35.8796
-156,150,-41.5101
-154,150,-47.2332
-152,150,-53.0209
-150,150,-58.8447
-148,150,-64.6758
-146,150,-70.4855
-144,150,-76.2451
-142,150,-81.9262
-140,150,-87.5009
-138,150,-92.9419
-136,150,-98.2227
-134,150,-103.317
-132,150,-108.201
-130,150,-112.851
-128,150,-117.244
-126,150,-121.359
-124,150,-125.177
-122,150,-128.679
-120,150,-131.848
-118,150,-134.671
-116,150,-137.132
-114,150,-139.222
-112,150,-140.929
-110,150,-142.245
-108,150,-143.165
-106,150,-143.682
-104,150,-143.795
-102,150,-143.501
-100,150,-142.801
-98,150,-141.697
-96,150,-140.191
-94,150,-138.289
-92,150,-135.998
-90,150,-133.324
-88,150,-130.277
-86,150,-126.867
-84,150,-123.105
-82,150,-119.003
-80,150,-114.575
-78,150,-109.834
-76,150,-104.796
-74,150,-99.4762
-72,150,-93.8905
-70,150,-88.0556
-68,150,-81.9888
-66,150,-75.7077
-64,150,-69.23
-62,150,-62.574
-60,150,-55.758
-58,150,-48.8005
-56,150,-41.7203
-54,150,-34.536
-52,150,-27.2666
-50,150,-19.9309
-48,150,-12.5478
-46,150,-5.13649
-44,150,2.28426
-42,150,9.69542
-40,150,17.078
-38,150,24.4132
-36,150,31.6819
-34,150,38.8654
-32,150,45.9449
-30,150,52.9016
-28,150,59.717
-26,150,66.3726
-24,150,72.85
-22,150,79.1313
-20,150,85.1987
-18,150,91.0347
-16,150,96.6222
-14,150,101.945
-12,150,106.986
-10,150,111.731
-8,150,116.164
-6,150,120.271
-4,150,124.04
-2,150,127.458
0,150,130.514
2,150,133.198
4,150,135.5
6,150,137.413
8,150,138.932
10,150,140.05
12,150,140.764
14,150,141.073
16,150,140.976
18,150,140.475
20,150,139.573
22,150,138.273
24,150,136.584
26,150,134.512
28,150,132.068
30,150,129.264
32,150,126.112
34,150,122.627
36,150,118.827
38,150,114.729
40,150,110.352
42,150,105.718
44,150,100.85
46,150,95.77
48,150,90.5035
50,150,85.0761
52,150,79.5144
54,150,73.8456
56,150,68.0979
58,150,62.2994
60,150,56.479
62,150,50.6654
64,150,44.8875
66,150,39.1737
68,150,33.5522
70,150,28.0507
72,150,22.696
74,150,17.5141
76,150,12.5299
78,150,7.76689
80,150,3.24732
82,150,-1.00821
84,150,-4.98084
86,150,-8.65354
88,150,-12.0113
90,150,-15.0413
92,150,-17.7328
94,150,-20.0774
96,150,-22.0691
98,150,-23.7044
100,150,-24.9822
102,150,-25.904
104,150,-26.4735
106,150,-26.6974
108,150,-26.5843
110,150,-26.1456
112,150,-25.3949
114,150,-24.348
116,150,-23.0229
118,150,-21.4397
120,150,-19.6201
122,150,-17.5879
124,150,-15.3681
126,150,-12.9872
128,150,-10.4731
130,150,-7.85438
132,150,-5.1605
134,150,-2.42148
136,150,0.332335
138,150,3.07049
140,150,5.76266
142,150,8.37883
144,150,10.8896
146,150,13.2663
148,150,15.4812
150,150,17.5079
152,150,19.3213
154,150,20.8978
156,150,22.2156
158,150,23.2548
160,150,23.9975
162,150,24.4278
164,150,24.5323
166,150,24.2997
168,150,23.7213
170,150,22.7906
172,150,21.5039
174,150,19.8597
176,150,17.8591
178,150,15.5057
180,150,12.8056
-180,152,44.321
-178,152,42.6858
-176,152,40.7107
-174,152,38.4057
-172,152,35.7828
-170,152,32.8557
-168,152,29.6402
-166,152,26.1533
-164,152,22.4139
-162,152,18.4419
-160,152,14.2587
-158,152,9.88673
-156,152,5.34921
-154,152,0.670279
-152,152,-4.12537
-150,152,-9.01255
-148,152,-13.9658
-146,152,-18.9594
-144,152,-23.9677
-142,152,-28.9652
-140,152,-33.9267
-138,152,-38.8273
-136,152,-43.6427
-134,152,-48.3494
-132,152,-52.9243
-130,152,-57.3457
-128,152,-61.5925
-126,152,-65.6449
-124,152,-69.4841
-122,152,-73.0928
-120,152,-76.4548
-118,152,-79.5553
-116,152,-82.3809
-114,152,-84.9198
-112,152,-87.1615
-110,152,-89.097
-108,152,-90.719
-106,152,-92.0214
-104,152,-92.9999
-102,152,-93.6516
-100,152,-93.9749
-98,152,-93.9698
-96,152,-93.6375
-94,152,-92.9809
-92,152,-92.0038
-90,152,-90.7113
-88,152,-89.11
-86,152,-87.2071
-84,152,-85.0112
-82,152,-82.5317
-80,152,-79.779
-78,152,-76.7642
-76,152,-73.4992
-74,152,-69.9965
-72,152,-66.2694
-70,152,-62.3314
-68,152,-58.1968
-66,152,-53.8801
-64,152,-49.3963
-62,152,-44.7604
-60,152,-39.988
-58,152,-35.0947
-56,152,-30.0964
-54,152,-25.009
-52,152,-19.8486
-50,152,-14.6312
-48,152,-9.37314
-46,152,-4.09061
-44,152,1.20014
-42,152,6.48286
-40,152,11.7413
-38,152,16.9593
-36,152,22.1206
-34,152,27.2091
-32,152,32.2089
-30,152,37.104
-28,152,41.8787
-26,152,46.5173
-24,152,51.0045
-22,152,55.3251
-20,152,59.4643
-18,152,63.4076
-16,152,67.1409
-14,152,70.6506
-12,152,73.9236
-10,152,76.9473
-8,152,79.7099
-6,152,82.2004
-4,152,84.4083
-2,152,86.3243
0,152,87.9398
2,152,89.2475
4,152,90.2409
6,152,90.9148
8,152,91.2653
10,152,91.2897
12,152,90.9864
14,152,90.3556
16,152,89.3987
18,152,88.1185
20,152,86.5193
22,152,84.6071
24,152,82.3891
26,152,79.8741
28,152,77.0726
30,152,73.9963
32,152,70.6585
34,152,67.0739
36,152,63.2586
38,152,59.2299
40,152,55.0066
42,152,50.6082
44,152,46.0559
46,152,41.3715
48,152,36.5778
50,152,31.6983
52,152,26.7575
54,152,21.78
56,152,16.7912
58,152,11.8166
60,152,6.88184
62,152,2.01264
64,152,-2.76551
66,152,-7.42739
68,152,-11.9483
70,152,-16.304
72,152,-20.4712
74,152,-24.4276
76,152,-28.1517
78,152,-31.6234
80,152,-34.824
82,152,-37.7363
84,152,-40.3447
86,152,-42.6353
88,152,-44.5962
90,152,-46.2173
92,152,-47.4907
94,152,-48.4105
96,152,-48.973
98,152,-49.177
100,152,-49.0231
102,152,-48.5146
104,152,-47.6568
106,152,-46.4574
108,152,-44.9264
110,152,-43.0757
112,152,-40.9195
114,152,-38.4742
116,152,-35.7577
118,152,-32.7902
120,152,-29.5933
122,152,-26.1902
124,152,-22.6055
126,152,-18.8651
128,152,-14.9959
130,152,-11.0258
132,152,-6.98319
134,152,-2.8971
136,152,1.20316
138,152,5.28819
140,152,9.32872
142,152,13.2958
144,152,17.1608
146,152,20.8961
148,152,24.4748
150,152,27.871
152,152,31.0602
154,152,34.0191
156,152,36.7263
158,152,39.1617
160,152,41.3072
162,152,43.1468
164,152,44.6663
166,152,45.8536
168,152,46.6989
170,152,47.1946
172,152,47.3353
174,152,47.118
176,152,46.5419
178,152,45.6083
180,152,44.321
-180,154,70.3449
-178,154,69.937
-176,154,69.1852
-174,154,68.0971
-172,154,66.6818
-170,154,64.9502
-168,154,62.9149
-166,154,60.5898
-164,154,57.9905
-162,154,55.1337
-160,154,52.0373
-158,154,48.7204
-156,154,45.2028
-154,154,41.5052
-152,154,37.649
-150,154,33.6561
-148,154,29.5487
-146,154,25.3493
-144,154,21.0805
-142,154,16.7651
-140,154,12.4253
-138,154,8.08356
-136,154,3.76162
-134,154,-0.519135
-132,154,-4.73793
-130,154,-8.87469
-128,154,-12.9101
-126,154,-16.8258
-124,154,-20.6042
-122,154,-24.2289
-120,154,-27.6846
-118,154,-30.9569
-116,154,-34.0329
-114,154,-36.9007
-112,154,-39.5497
-110,154,-41.9706
-108,154,-44.1555
-106,154,-46.0975
-104,154,-47.7913
-102,154,-49.2327
-100,154,-50.4189
-98,154,-51.3482
-96,154,-52.0202
-94,154,-52.4357
-92,154,-52.5966
-90,154,-52.5059
-88,154,-52.1676
-86,154,-51.5869
-84,154,-50.7696
-82,154,-49.7227
-80,154,-48.4537
-78,154,-46.9712
-76,154,-45.2843
-74,154,-43.4026
-72,154,-41.3366
-70,154,-39.0971
-68,154,-36.6954
-66,154,-34.1431
-64,154,-31.4524
-62,154,-28.6356
-60,154,-25.7054
-58,154,-22.6745
-56,154,-19.5561
-54,154,-16.3634
-52,154,-13.1096
-50,154,-9.80818
-48,154,-6.47263
-46,154,-3.11648
-44,154,0.246717
-42,154,3.60339
-40,154,6.93999
-38,154,10.243
-36,154,13.4989
-34,154,16.6944
-32,154,19.8162
-30,154,22.851
-28,154,25.786
-26,154,28.6082
-24,154,31.3051
-22,154,33.8645
-20,154,36.2742
-18,154,38.5226
-16,154,40.5984
-14,154,42.4909
-12,154,44.1898
-10,154,45.6853
-8,154,46.9683
-6,154,48.0304
-4,154,48.864
-2,154,49.4622
0,154,49.819
2,154,49.9294
4,154,49.7893
6,154,49.3956
8,154,48.7464
10,154,47.8409
12,154,46.6794
14,154,45.2635
16,154,43.5959
18,154,41.6809
20,154,39.5236
22,154,37.1308
24,154,34.5103
26,154,31.6714
28,154,28.6246
30,154,25.3816
32,154,21.9554
34,154,18.3602
36,154,14.6112
38,154,10.7248
40,154,6.71852
42,154,2.6106
44,154,-1.57967
46,154,-5.83225
48,154,-10.1264
50,154,-14.4409
52,154,-18.7537
54,154,-23.0428
56,154,-27.2857
58,154,-31.4597
60,154,-35.5422
62,154,-39.5107
64,154,-43.343
66,154,-47.0171
68,154,-50.5118
70,154,-53.8062
72,154,-56.8805
74,154,-59.7156
76,154,-62.2937
78,154,-64.5979
80,154,-66.6127
82,154,-68.3242
84,154,-69.7197
86,154,-70.7884
88,154,-71.5211
90,154,-71.9104
92,154,-71.9507
94,154,-71.6385
96,154,-70.9722
98,154,-69.9522
100,154,-68.5809
102,154,-66.863
104,154,-64.8049
106,154,-62.4152
108,154,-59.7045
110,154,-56.6854
112,154,-53.3723
114,154,-49.7813
116,154,-45.9305
118,154,-41.8394
120,154,-37.5291
122,154,-33.0221
124,154,-28.342
126,154,-23.5138
128,154,-18.563
130,154,-13.5163
132,154,-8.40073
134,154,-3.24398
136,154,1.92614
138,154,7.0817
140,154,12.1948
142,154,17.238
144,154,22.1841
146,154,27.0065
148,154,31.6797
150,154,36.1787
152,154,40.48
154,154,44.5611
156,154,48.401
158,154,51.9802
160,154,55.2807
162,154,58.2865
164,154,60.983
166,154,63.3579
168,154,65.4007
170,154,67.1026
172,154,68.4574
174,154,69.4604
176,154,70.1092
178,154,70.4035
180,154,70.3449
-180,156,90.7873
-178,156,91.4203
-176,156,91.7135
-174,156,91.6719
-172,156,91.3022
-170,156,90.6126
-168,156,89.6129
-166,156,88.3143
-164,156,86.729
-162,156,84.8709
-160,156,82.7545
-158,156,80.3957
-156,156,77.8112
-154,156,75.0182
-152,156,72.035
-150,156,68.8802
-148,156,65.5728
-146,156,62.1322
-144,156,58.5781
-142,156,54.9302
-140,156,51.208
-138,156,47.4312
-136,156,43.6191
-134,156,39.7907
-132,156,35.9645
-130,156,32.1587
-128,156,28.3906
-126,156,24.6771
-124,156,21.0342
-122,156,17.4771
-120,156,14.0203
-118,156,10.6771
-116,156,7.46003
-114,156,4.38057
-112,156,1.44915
-110,156,-1.32486
-108,156,-3.93318
-106,156,-6.36859
-104,156,-8.62499
-102,156,-10.6974
-100,156,-12.5817
-98,156,-14.2753
-96,156,-15.7761
-94,156,-17.0835
-92,156,-18.1976
-90,156,-19.1195
-88,156,-19.8514
-86,156,-20.396
-84,156,-20.7573
-82,156,-20.9396
-80,156,-20.9484
-78,156,-20.7896
-76,156,-20.4698
-74,156,-19.9961
-72,156,-19.3764
-70,156,-18.6187
-68,156,-17.7317
-66,156,-16.7246
-64,156,-15.6065
-62,156,-14.3874
-60,156,-13.077
-58,156,-11.6856
-56,156,-10.2236
-54,156,-8.70154
-52,156,-7.13005
-50,156,-5.51995
-48,156,-3.88211
-46,156,-2.22744
-44,156,-0.566889
-42,156,1.08857
-40,156,2.728
-38,156,4.34047
-36,156,5.91515
-34,156,7.44127
-32,156,8.90816
-30,156,10.3053
-28,156,11.6224
-26,156,12.8491
-24,156,13.9757
-22,156,14.9925
-20,156,15.8901
-18,156,16.6595
-16,156,17.292
-14,156,17.7796
-12,156,18.1144
-10,156,18.2894
-8,156,18.298
-6,156,18.1341
-4,156,17.7925
-2,156,17.2687
0,156,16.5589
2,156,15.6601
4,156,14.5702
6,156,13.2881
8,156,11.8135
10,156,10.1473
12,156,8.29107
14,156,6.24775
16,156,4.02119
18,156,1.61633
20,156,-0.960778
22,156,-3.70301
24,156,-6.60216
26,156,-9.64893
28,156,-12.833
30,156,-16.1429
32,156,-19.5662
34,156,-23.0897
36,156,-26.699
38,156,-30.379
40,156,-34.1136
42,156,-37.8862
44,156,-41.6793
46,156,-45.475
48,156,-49.2546
50,156,-52.9993
52,156,-56.6897
54,156,-60.3064
56,156,-63.8296
58,156,-67.2398
60,156,-70.5173
62,156,-73.6427
64,156,-76.597
66,156,-79.3615
68,156,-81.9182
70,156,-84.2496
72,156,-86.339
74,156,-88.1708
76,156,-89.7301
78,156,-91.0034
80,156,-91.9781
82,156,-92.6433
84,156,-92.9891
86,156,-93.0074
88,156,-92.6914
90,156,-92.0361
92,156,-91.0382
94,156,-89.696
96,156,-88.0097
98,156,-85.9811
100,156,-83.6142
102,156,-80.9144
104,156,-77.8891
106,156,-74.5475
108,156,-70.9006
110,156,-66.9609
112,156,-62.7429
114,156,-58.2624
116,156,-53.5368
118,156,-48.585
120,156,-43.4271
122,156,-38.0844
124,156,-32.5794
126,156,-26.9356
128,156,-21.177
130,156,-15.3288
132,156,-9.41616
134,156,-3.46508
136,156,2.49842
138,156,8.4482
140,156,14.3582
142,156,20.2026
144,156,25.956
146,156,31.5935
148,156,37.0909
150,156,42.4248
152,156,47.5728
154,156,52.5135
156,156,57.227
158,156,61.6944
160,156,65.8982
162,156,69.8228
164,156,73.4537
166,156,76.7785
168,156,79.7862
170,156,82.4676
172,156,84.8154
174,156,86.8241
176,156,88.49
178,156,89.8111
180,156,90.7873
-180,158,105.66
-178,158,107.141
-176,158,108.293
-174,158,109.12
-172,158,109.625
-170,158,109.815
-168,158,109.698
-166,158,109.28
-164,158,108.572
-162,158,107.585
-160,158,106.331
-158,158,104.822
-156,158,103.071
-154,158,101.094
-152,158,98.9053
-150,158,96.52
-148,158,93.9544
-146,158,91.2249
-144,158,88.3481
-142,158,85.3408
-140,158,82.2199
-138,158,79.0024
-136,158,75.7048
-134,158,72.3439
-132,158,68.9359
-130,158,65.4967
-128,158,62.0419
-126,158,58.5865
-124,158,55.145
-122,158,51.7311
-120,158,48.358
-118,158,45.0382
-116,158,41.7834
-114,158,38.6043
-112,158,35.5111
-110,158,32.5128
-108,158,29.6179
-106,158,26.8336
-104,158,24.1665
-102,158,21.6222
-100,158,19.2054
-98,158,16.9198
-96,158,14.7685
-94,158,12.7534
-92,158,10.8758
-90,158,9.13614
-88,158,7.53398
-86,158,6.0682
-84,158,4.73696
-82,158,3.53772
-80,158,2.46729
-78,158,1.52189
-76,158,0.697148
-74,158,-0.0118089
-72,158,-0.610355
-70,158,-1.1043
-68,158,-1.49988
-66,158,-1.80367
-64,158,-2.02259
-62,158,-2.16386
-60,158,-2.23495
-58,158,-2.24355
-56,158,-2.19756
-54,158,-2.10503
-52,158,-1.97416
-50,158,-1.81324
-48,158,-1.63066
-46,158,-1.43487
-44,158,-1.23434
-42,158,-1.03756
-40,158,-0.853005
-38,158,-0.689105
-36,158,-0.55424
-34,158,-0.456699
-32,158,-0.404661
-30,158,-0.406166
-28,158,-0.469088
-26,158,-0.601107
-24,158,-0.809674
-22,158,-1.10198
-20,158,-1.48494
-18,158,-1.96511
-16,158,-2.5487
-14,158,-3.24152
-12,158,-4.04892
-10,158,-4.9758
-8,158,-6.0265
-6,158,-7.20482
-4,158,-8.51395
-2,158,-9.95645
0,158,-11.5342
2,158,-13.2483
4,158,-15.0993
6,158,-17.0866
8,158,-19.2093
10,158,-21.4651
12,158,-23.8513
14,158,-26.3642
16,158,-28.999
18,158,-31.7502
20,158,-34.6115
22,158,-37.5755
24,158,-40.6339
26,158,-43.7777
28,158,-46.9969
30,158,-50.2808
32,158,-53.6176
34,158,-56.9951
36,158,-60.4002
38,158,-63.8192
40,158,-67.2375
42,158,-70.6403
44,158,-74.0121
46,158,-77.337
48,158,-80.5987
50,158,-83.7808
52,158,-86.8665
54,158,-89.839
56,158,-92.6814
58,158,-95.377
60,158,-97.9091
62,158,-100.261
64,158,-102.418
66,158,-104.363
68,158,-106.082
70,158,-107.56
72,158,-108.784
74,158,-109.741
76,158,-110.419
78,158,-110.808
80,158,-110.898
82,158,-110.681
84,158,-110.148
86,158,-109.295
88,158,-108.118
90,158,-106.612
92,158,-104.776
94,158,-102.611
96,158,-100.118
98,158,-97.3005
100,158,-94.1626
102,158,-90.7109
104,158,-86.9533
106,158,-82.8993
108,158,-78.5599
110,158,-73.9474
112,158,-69.0758
114,158,-63.9603
116,158,-58.6175
118,158,-53.0653
120,158,-47.3224
122,158,-41.4089
124,158,-35.3457
126,158,-29.1544
128,158,-22.8576
130,158,-16.4781
132,158,-10.0395
134,158,-3.56556
136,158,2.91972
138,158,9.3923
140,158,15.8282
142,158,22.2036
144,158,28.495
146,158,34.6796
148,158,40.7348
150,158,46.6389
152,158,52.3713
154,158,57.9118
156,158,63.2416
158,158,68.343
160,158,73.1994
162,158,77.7957
164,158,82.1179
166,158,86.1537
168,158,89.892
170,158,93.3236
172,158,96.4405
174,158,99.2365
176,158,101.707
178,158,103.848
180,158,105.66
-180,160,115.077
-178,160,117.21
-176,160,119.033
-174,160,120.545
-172,160,121.75
-170,160,122.652
-168,160,123.255
-166,160,123.566
-164,160,123.592
-162,160,123.341
-160,160,122.822
-158,160,122.045
-156,160,121.02
-154,160,119.76
-152,160,118.276
-150,160,116.581
-148,160,114.688
-146,160,112.611
-144,160,110.363
-142,160,107.958
-140,160,105.411
-138,160,102.735
-136,160,99.9457
-134,160,97.0563
-132,160,94.081
-130,160,91.0336
-128,160,87.9276
-126,160,84.7762
-124,160,81.592
-122,160,78.3876
-120,160,75.1745
-118,160,71.9641
-116,160,68.767
-114,160,65.5934
-112,160,62.4525
-110,160,59.3531
-108,160,56.3033
-106,160,53.3104
-104,160,50.381
-102,160,47.521
-100,160,44.7354
-98,160,42.0289
-96,160,39.4049
-94,160,36.8667
-92,160,34.4164
-90,160,32.0558
-88,160,29.7857
-86,160,27.6066
-84,160,25.5181
-82,160,23.5194
-80,160,21.6092
-78,160,19.7854
-76,160,18.0456
-74,160,16.3871
-72,160,14.8064
-70,160,13.2998
-68,160,11.8634
-66,160,10.4927
-64,160,9.18289
-62,160,7.92915
-60,160,6.72619
-58,160,5.56861
-56,160,4.45078
-54,160,3.36694
-52,160,2.31118
-50,160,1.2775
-48,160,0.259805
-46,160,-0.748049
-44,160,-1.75224
-42,160,-2.75897
-40,160,-3.7744
-38,160,-4.80468
-36,160,-5.85591
-34,160,-6.93406
-32,160,-8.04505
-30,160,-9.19463
-28,160,-10.3884
-26,160,-11.6318
-24,160,-12.93
-22,160,-14.288
-20,160,-15.7105
-18,160,-17.2019
-16,160,-18.7662
-14,160,-20.4072
-12,160,-22.1281
-10,160,-23.9318
-8,160,-25.8209
-6,160,-27.7971
-4,160,-29.862
-2,160,-32.0164
0,160,-34.2606
2,160,-36.5942
4,160,-39.0164
6,160,-41.5255
8,160,-44.1193
10,160,-46.7949
12,160,-49.5484
14,160,-52.3757
16,160,-55.2715
18,160,-58.2301
20,160,-61.2449
22,160,-64.3086
24,160,-67.4133
26,160,-70.5503
28,160,-73.7104
30,160,-76.8834
32,160,-80.0588
34,160,-83.2254
36,160,-86.3714
38,160,-89.4847
40,160,-92.5526
42,160,-95.5618
44,160,-98.4991
46,160,-101.351
48,160,-104.103
50,160,-106.741
52,160,-109.251
54,160,-111.619
56,160,-113.83
58,160,-115.871
60,160,-117.729
62,160,-119.388
64,160,-120.837
66,160,-122.063
68,160,-123.054
70,160,-123.798
72,160,-124.285
74,160,-124.504
76,160,-124.447
78,160,-124.105
80,160,-123.471
82,160,-122.54
84,160,-121.306
86,160,-119.766
88,160,-117.916
90,160,-115.756
92,160,-113.286
94,160,-110.507
96,160,-107.421
98,160,-104.032
100,160,-100.347
102,160,-96.3718
104,160,-92.1141
106,160,-87.5837
108,160,-82.7913
110,160,-77.7488
112,160,-72.4693
114,160,-66.9674
116,160,-61.2584
118,160,-55.3587
120,160,-49.2859
122,160,-43.0582
124,160,-36.6948
126,160,-30.2154
128,160,-23.6405
130,160,-16.9908
132,160,-10.2877
134,160,-3.55275
136,160,3.19242
138,160,9.92601
140,160,16.6263
142,160,23.2718
144,160,29.8412
146,160,36.3137
148,160,42.6689
150,160,48.8871
152,160,54.949
154,160,60.8366
156,160,66.5323
158,160,72.0197
160,160,77.2834
162,160,82.309
164,160,87.0835
166,160,91.5949
168,160,95.8325
170,160,99.7869
172,160,103.45
174,160,106.815
176,160,109.877
178,160,112.632
180,160,115.077
-180,162,119.254
-178,162,121.845
-176,162,124.149
-174,162,126.164
-172,162,127.893
-170,162,129.336
-168,162,130.498
-166,162,131.381
-164,162,131.992
-162,162,132.336
-160,162,132.419
-158,162,132.25
-156,162,131.836
-154,162,131.186
-152,162,130.31
-150,162,129.217
-148,162,127.919
-146,162,126.425
-144,162,124.747
-142,162,122.896
-140,162,120.884
-138,162,118.723
-136,162,116.424
-134,162,113.999
-132,162,111.46
-130,162,108.819
-128,162,106.086
-126,162,103.274
-124,162,100.393
-122,162,97.4538
-120,162,94.4669
-118,162,91.4423
-116,162,88.3893
-114,162,85.3172
-112,162,82.2344
-110,162,79.1491
-108,162,76.0688
-106,162,73.0005
-104,162,69.9507
-102,162,66.9254
-100,162,63.9297
-98,162,60.9686
-96,162,58.0461
-94,162,55.1659
-92,162,52.3312
-90,162,49.5443
-88,162,46.8074
-86,162,44.1219
-84,162,41.4889
-82,162,38.9087
-80,162,36.3815
-78,162,33.9068
-76,162,31.484
-74,162,29.1117
-72,162,26.7884
-70,162,24.5123
-68,162,22.281
-66,162,20.0921
-64,162,17.9429
-62,162,15.8303
-60,162,13.751
-58,162,11.7018
-56,162,9.67888
-54,162,7.67866
-52,162,5.69726
-50,162,3.73072
-48,162,1.77502
-46,162,-0.173904
-44,162,-2.12016
-42,162,-4.06788
-40,162,-6.02116
-38,162,-7.98407
-36,162,-9.96063
-34,162,-11.9548
-32,162,-13.9704
-30,162,-16.0112
-28,162,-18.0807
-26,162,-20.1824
-24,162,-22.3194
-22,162,-24.4949
-20,162,-26.7115
-18,162,-28.9718
-16,162,-31.278
-14,162,-33.632
-12,162,-36.0354
-10,162,-38.4893
-8,162,-40.9946
-6,162,-43.5518
-4,162,-46.1606
-2,162,-48.8208
0,162,-51.5313
2,162,-54.2906
4,162,-57.0969
6,162,-59.9475
8,162,-62.8395
10,162,-65.7693
12,162,-68.7327
14,162,-71.725
16,162,-74.7409
18,162,-77.7746
20,162,-80.8197
22,162,-83.8692
24,162,-86.9156
26,162,-89.9509
28,162,-92.9666
30,162,-95.9536
32,162,-98.9025
34,162,-101.803
36,162,-104.646
38,162,-107.42
40,162,-110.114
42,162,-112.717
44,162,-115.217
46,162,-117.603
48,162,-119.864
50,162,-121.987
52,162,-123.961
54,162,-125.774
56,162,-127.415
58,162,-128.872
60,162,-130.134
62,162,-131.191
64,162,-132.031
66,162,-132.646
68,162,-133.025
70,162,-133.16
72,162,-133.043
74,162,-132.666
76,162,-132.023
78,162,-131.108
80,162,-129.916
82,162,-128.442
84,162,-126.685
86,162,-124.64
88,162,-122.309
90,162,-119.69
92,162,-116.786
94,162,-113.597
96,162,-110.128
98,162,-106.384
100,162,-102.37
102,162,-98.092
104,162,-93.5593
106,162,-88.7806
108,162,-83.766
110,162,-78.5269
112,162,-73.0753
114,162,-67.4246
116,162,-61.5889
118,162,-55.5831
120,162,-49.4229
122,162,-43.1249
124,162,-36.7062
126,162,-30.1844
128,162,-23.5777
130,162,-16.9048
132,162,-10.1845
134,162,-3.43598
136,162,3.32151
138,162,10.0686
140,162,16.7862
142,162,23.455
144,162,30.0561
146,162,36.571
148,162,42.9816
150,162,49.2701
152,162,55.4194
154,162,61.4132
156,162,67.2356
158,162,72.8717
160,162,78.3074
162,162,83.5296
164,162,88.526
166,162,93.2855
168,162,97.7979
170,162,102.054
172,162,106.046
174,162,109.767
176,162,113.212
178,162,116.375
180,162,119.254
-180,164,118.506
-178,164,121.366
-176,164,123.966
-174,164,126.305
-172,164,128.382
-170,164,130.199
-168,164,131.755
-166,164,133.055
-164,164,134.101
-162,164,134.897
-160,164,135.448
-158,164,135.758
-156,164,135.834
-154,164,135.683
-152,164,135.311
-150,164,134.726
-148,164,133.936
-146,164,132.95
-144,164,131.775
-142,164,130.421
-140,164,128.897
-138,164,127.212
-136,164,125.376
-134,164,123.399
-132,164,121.289
-130,164,119.057
