Phi[deg],Theta[deg],im(rEZ)[mV]
46,14,-113.636
48,14,-117.479
50,14,-121.184
52,14,-124.745
54,14,-128.159
56,14,-131.419
58,14,-134.521
60,14,-137.46
62,14,-140.231
64,14,-142.831
66,14,-145.256
68,14,-147.501
70,14,-149.563
72,14,-151.438
74,14,-153.125
76,14,-154.62
78,14,-155.92
80,14,-157.024
82,14,-157.93
84,14,-158.636
86,14,-159.141
88,14,-159.444
90,14,-159.545
92,14,-159.444
94,14,-159.14
96,14,-158.635
98,14,-157.929
100,14,-157.023
102,14,-155.919
104,14,-154.619
106,14,-153.124
108,14,-151.437
110,14,-149.561
112,14,-147.499
114,14,-145.254
116,14,-142.829
118,14,-140.229
120,14,-137.457
122,14,-134.518
124,14,-131.416
126,14,-128.156
128,14,-124.742
130,14,-121.18
132,14,-117.475
134,14,-113.632
136,14,-109.656
138,14,-105.553
140,14,-101.329
142,14,-96.9889
144,14,-92.5387
146,14,-87.9843
148,14,-83.3315
150,14,-78.5861
152,14,-73.7539
154,14,-68.8409
156,14,-63.853
158,14,-58.7959
160,14,-53.6757
162,14,-48.4981
164,14,-43.269
166,14,-37.9942
168,14,-32.6794
170,14,-27.3305
172,14,-21.9533
174,14,-16.5534
176,14,-11.1366
178,14,-5.70856
180,14,-0.275053
-180,16,-0.355348
-178,16,4.91318
-176,16,10.1764
-174,16,15.4292
-172,16,20.6666
-170,16,25.8833
-168,16,31.0744
-166,16,36.2345
-164,16,41.3584
-162,16,46.4408
-160,16,51.4763
-158,16,56.4596
-156,16,61.3851
-154,16,66.2472
-152,16,71.0404
-150,16,75.7589
-148,16,80.3971
-146,16,84.9491
-144,16,89.4091
-142,16,93.7714
-140,16,98.0301
-138,16,102.179
-136,16,106.213
-134,16,110.126
-132,16,113.912
-130,16,117.566
-128,16,121.082
-126,16,124.455
-124,16,127.678
-122,16,130.748
-120,16,133.66
-118,16,136.407
-116,16,138.987
-114,16,141.393
-112,16,143.624
-110,16,145.673
-108,16,147.539
-106,16,149.217
-104,16,150.705
-102,16,152
-100,16,153.1
-98,16,154.002
-96,16,154.706
-94,16,155.209
-92,16,155.512
-90,16,155.612
-88,16,155.511
-86,16,155.209
-84,16,154.705
-82,16,154.001
-80,16,153.098
-78,16,151.998
-76,16,150.703
-74,16,149.214
-72,16,147.536
-70,16,145.67
-68,16,143.62
-66,16,141.389
-64,16,138.982
-62,16,136.402
-60,16,133.654
-58,16,130.743
-56,16,127.673
-54,16,124.449
-52,16,121.076
-50,16,117.56
-48,16,113.906
-46,16,110.119
-44,16,106.206
-42,16,102.172
-40,16,98.0226
-38,16,93.7637
-36,16,89.4013
-34,16,84.9411
-32,16,80.389
-30,16,75.7507
-28,16,71.0321
-26,16,66.2389
-24,16,61.3767
-22,16,56.4512
-20,16,51.4679
-18,16,46.4323
-16,16,41.3499
-14,16,36.226
-12,16,31.0659
-10,16,25.8749
-8,16,20.6582
-6,16,15.4209
-4,16,10.1682
-2,16,4.90504
0,16,-0.363401
2,16,-5.63209
4,16,-10.896
6,16,-16.1499
8,16,-21.389
10,16,-26.6079
12,16,-31.8015
14,16,-36.9647
16,16,-42.0922
18,16,-47.1786
20,16,-52.2186
22,16,-57.2067
24,16,-62.1374
26,16,-67.0051
28,16,-71.8042
30,16,-76.5289
32,16,-81.1736
34,16,-85.7323
36,16,-90.1994
38,16,-94.5688
40,16,-98.8348
42,16,-102.991
44,16,-107.033
46,16,-110.953
48,16,-114.747
50,16,-118.409
52,16,-121.932
54,16,-125.312
56,16,-128.543
58,16,-131.62
60,16,-134.538
62,16,-137.292
64,16,-139.878
66,16,-142.291
68,16,-144.527
70,16,-146.582
72,16,-148.452
74,16,-150.135
76,16,-151.627
78,16,-152.925
80,16,-154.028
82,16,-154.933
84,16,-155.639
86,16,-156.144
88,16,-156.447
90,16,-156.548
92,16,-156.447
94,16,-156.143
96,16,-155.638
98,16,-154.932
100,16,-154.027
102,16,-152.924
104,16,-151.626
106,16,-150.134
108,16,-148.451
110,16,-146.58
112,16,-144.525
114,16,-142.289
116,16,-139.876
118,16,-137.29
120,16,-134.535
122,16,-131.617
124,16,-128.54
126,16,-125.309
128,16,-121.929
130,16,-118.405
132,16,-114.743
134,16,-110.949
136,16,-107.029
138,16,-102.987
140,16,-98.8302
142,16,-94.564
144,16,-90.1943
146,16,-85.7271
148,16,-81.1681
150,16,-76.5233
152,16,-71.7983
154,16,-66.9991
156,16,-62.1312
158,16,-57.2003
160,16,-52.212
162,16,-47.1718
164,16,-42.0853
166,16,-36.9576
168,16,-31.7943
170,16,-26.6005
172,16,-21.3814
174,16,-16.1422
176,16,-10.8881
178,16,-5.62414
180,16,-0.355348
-180,18,-0.444038
-178,18,4.31429
-176,18,9.06842
-174,18,13.8144
-172,18,18.5484
-170,18,23.2664
-168,18,27.9643
-166,18,32.6379
-164,18,37.2831
-162,18,41.8954
-160,18,46.4704
-158,18,51.0036
-156,18,55.4901
-154,18,59.925
-152,18,64.3035
-150,18,68.6204
-148,18,72.8704
-146,18,77.0481
-144,18,81.1481
-142,18,85.1648
-140,18,89.0925
-138,18,92.9256
-136,18,96.6583
-134,18,100.285
-132,18,103.799
-130,18,107.196
-128,18,110.47
-126,18,113.615
-124,18,116.625
-122,18,119.496
-120,18,122.221
-118,18,124.797
-116,18,127.217
-114,18,129.478
-112,18,131.576
-110,18,133.505
-108,18,135.262
-106,18,136.844
-104,18,138.248
-102,18,139.471
-100,18,140.509
-98,18,141.362
-96,18,142.027
-94,18,142.503
-92,18,142.789
-90,18,142.884
-88,18,142.788
-86,18,142.502
-84,18,142.025
-82,18,141.36
-80,18,140.507
-78,18,139.468
-76,18,138.245
-74,18,136.841
-72,18,135.258
-70,18,133.501
-68,18,131.571
-66,18,129.473
-64,18,127.212
-62,18,124.791
-60,18,122.215
-58,18,119.489
-56,18,116.618
-54,18,113.608
-52,18,110.463
-50,18,107.189
-48,18,103.792
-46,18,100.277
-44,18,96.65
-42,18,92.917
-40,18,89.0838
-38,18,85.1558
-36,18,81.139
-34,18,77.0389
-32,18,72.861
-30,18,68.6109
-28,18,64.294
-26,18,59.9154
-24,18,55.4804
-22,18,50.9938
-20,18,46.4607
-18,18,41.8856
-16,18,37.2733
-14,18,32.6281
-12,18,27.9545
-10,18,23.2567
-8,18,18.5388
-6,18,13.8049
-4,18,9.05899
-2,18,4.30497
0,18,-0.453236
2,18,-5.21174
4,18,-9.96667
6,18,-14.7141
8,18,-19.4501
10,18,-24.1707
12,18,-28.8718
14,18,-33.5492
16,18,-38.1987
18,18,-42.8159
20,18,-47.3964
22,18,-51.9354
24,18,-56.4283
26,18,-60.8701
28,18,-65.2559
30,18,-69.5804
32,18,-73.8383
34,18,-78.0243
36,18,-82.1329
38,18,-86.1584
40,18,-90.0951
42,18,-93.9373
44,18,-97.6793
46,18,-101.315
48,18,-104.839
50,18,-108.245
52,18,-111.528
54,18,-114.682
56,18,-117.702
58,18,-120.581
60,18,-123.315
62,18,-125.899
64,18,-128.327
66,18,-130.596
68,18,-132.7
70,18,-134.636
72,18,-136.399
74,18,-137.987
76,18,-139.396
78,18,-140.622
80,18,-141.665
82,18,-142.521
84,18,-143.188
86,18,-143.666
88,18,-143.953
90,18,-144.049
92,18,-143.953
94,18,-143.665
96,18,-143.188
98,18,-142.52
100,18,-141.664
102,18,-140.621
104,18,-139.394
106,18,-137.986
108,18,-136.398
110,18,-134.634
112,18,-132.698
114,18,-130.593
116,18,-128.325
118,18,-125.896
120,18,-123.312
122,18,-120.578
124,18,-117.698
126,18,-114.679
128,18,-111.525
130,18,-108.242
132,18,-104.835
134,18,-101.311
136,18,-97.6748
138,18,-93.9326
140,18,-90.0901
142,18,-86.1531
144,18,-82.1274
146,18,-78.0186
148,18,-73.8323
150,18,-69.5741
152,18,-65.2494
154,18,-60.8634
156,18,-56.4214
158,18,-51.9283
160,18,-47.389
162,18,-42.8083
164,18,-38.1909
166,18,-33.5412
168,18,-28.8636
170,18,-24.1623
172,18,-19.4415
174,18,-14.7054
176,18,-9.95775
178,18,-5.20268
180,18,-0.444038
-180,20,-0.540341
-178,20,3.33775
-176,20,7.21332
-174,20,11.0842
-172,20,14.9482
-170,20,18.803
-168,20,22.6462
-166,20,26.4752
-164,20,30.2874
-162,20,34.0797
-160,20,37.8491
-158,20,41.5924
-156,20,45.306
-154,20,48.9861
-152,20,52.6289
-150,20,56.23
-148,20,59.7851
-146,20,63.2896
-144,20,66.7386
-142,20,70.1272
-140,20,73.4501
-138,20,76.702
-136,20,79.8776
-134,20,82.9712
-132,20,85.9774
-130,20,88.8904
-128,20,91.7047
-126,20,94.4147
-124,20,97.0148
-122,20,99.4996
-120,20,101.864
-118,20,104.102
-116,20,106.21
-114,20,108.182
-112,20,110.015
-110,20,111.702
-108,20,113.242
-106,20,114.63
-104,20,115.862
-102,20,116.937
-100,20,117.85
-98,20,118.601
-96,20,119.186
-94,20,119.606
-92,20,119.857
-90,20,119.941
-88,20,119.857
-86,20,119.605
-84,20,119.185
-82,20,118.599
-80,20,117.848
-78,20,116.934
-76,20,115.859
-74,20,114.626
-72,20,113.238
-70,20,111.698
-68,20,110.009
-66,20,108.177
-64,20,106.204
-62,20,104.096
-60,20,101.857
-58,20,99.4923
-56,20,97.0071
-54,20,94.4066
-52,20,91.6963
-50,20,88.8817
-48,20,85.9683
-46,20,82.9619
-44,20,79.868
-42,20,76.6922
-40,20,73.44
-38,20,70.1169
-36,20,66.7282
-34,20,63.279
-32,20,59.7744
-30,20,56.2192
-28,20,52.6179
-26,20,48.9751
-24,20,45.2949
-22,20,41.5813
-20,20,37.838
-18,20,34.0685
-16,20,30.2762
-14,20,26.4641
-12,20,22.6352
-10,20,18.792
-8,20,14.9373
-6,20,11.0734
-4,20,7.20264
-2,20,3.3272
0,20,-0.550729
2,20,-4.42902
4,20,-8.30553
6,20,-12.1781
8,20,-16.0445
10,20,-19.9024
12,20,-23.7494
14,20,-27.5829
16,20,-31.4001
18,20,-35.1983
20,20,-38.9742
22,20,-42.7244
24,20,-46.4456
26,20,-50.1339
28,20,-53.7852
30,20,-57.3955
32,20,-60.9601
34,20,-64.4745
36,20,-67.9338
38,20,-71.3328
40,20,-74.6665
42,20,-77.9294
44,20,-81.1161
46,20,-84.2209
48,20,-87.2383
50,20,-90.1625
52,20,-92.9879
54,20,-95.7089
56,20,-98.3198
58,20,-100.815
60,20,-103.19
62,20,-105.438
64,20,-107.555
66,20,-109.537
68,20,-111.377
70,20,-113.073
72,20,-114.62
74,20,-116.015
76,20,-117.253
78,20,-118.333
80,20,-119.251
82,20,-120.005
84,20,-120.594
86,20,-121.015
88,20,-121.269
90,20,-121.353
92,20,-121.269
94,20,-121.015
96,20,-120.594
98,20,-120.005
100,20,-119.25
102,20,-118.332
104,20,-117.252
106,20,-116.013
108,20,-114.619
110,20,-113.071
112,20,-111.375
114,20,-109.534
116,20,-107.553
118,20,-105.435
120,20,-103.187
122,20,-100.812
124,20,-98.3166
126,20,-95.7054
128,20,-92.9842
130,20,-90.1585
132,20,-87.234
134,20,-84.2163
136,20,-81.1112
138,20,-77.9243
140,20,-74.6611
142,20,-71.3272
144,20,-67.9278
146,20,-64.4683
148,20,-60.9536
150,20,-57.3887
152,20,-53.7782
154,20,-50.1265
156,20,-46.438
158,20,-42.7165
160,20,-38.966
162,20,-35.1898
164,20,-31.3915
166,20,-27.5739
168,20,-23.7402
170,20,-19.893
172,20,-16.0349
174,20,-12.1683
176,20,-8.2955
178,20,-4.4188
180,20,-0.540341
-180,22,-0.643439
-178,22,1.96572
-176,22,4.57465
-174,22,7.18355
-172,22,9.79248
-170,22,12.4014
-168,22,15.0102
-166,22,17.6183
-164,22,20.2252
-162,22,22.8299
-160,22,25.4313
-158,22,28.0279
-156,22,30.6177
-154,22,33.1987
-152,22,35.7684
-150,22,38.3238
-148,22,40.8617
-146,22,43.3788
-144,22,45.871
-142,22,48.3343
-140,22,50.7643
-138,22,53.1563
-136,22,55.5055
-134,22,57.8068
-132,22,60.0551
-130,22,62.245
-128,22,64.3712
-126,22,66.4282
-124,22,68.4108
-122,22,70.3135
-120,22,72.131
-118,22,73.8584
-116,22,75.4905
-114,22,77.0227
-112,22,78.4503
-110,22,79.769
-108,22,80.9749
-106,22,82.0642
-104,22,83.0335
-102,22,83.8798
-100,22,84.6005
-98,22,85.1933
-96,22,85.6562
-94,22,85.9878
-92,22,86.1871
-90,22,86.2534
-88,22,86.1865
-86,22,85.9867
-84,22,85.6544
-82,22,85.1909
-80,22,84.5976
-78,22,83.8764
-76,22,83.0295
-74,22,82.0596
-72,22,80.9698
-70,22,79.7634
-68,22,78.4442
-66,22,77.0161
-64,22,75.4834
-62,22,73.8508
-60,22,72.123
-58,22,70.305
-56,22,68.4019
-54,22,66.419
-52,22,64.3615
-50,22,62.235
-48,22,60.0448
-46,22,57.7962
-44,22,55.4946
-42,22,53.1451
-40,22,50.7529
-38,22,48.3227
-36,22,45.8591
-34,22,43.3667
-32,22,40.8495
-30,22,38.3114
-28,22,35.7559
-26,22,33.1862
-24,22,30.6051
-22,22,28.0153
-20,22,25.4187
-18,22,22.8173
-16,22,20.2126
-14,22,17.6057
-12,22,14.9977
-10,22,12.389
-8,22,9.7802
-6,22,7.1714
-4,22,4.56266
-2,22,1.9539
0,22,-0.655065
2,22,-3.26444
4,22,-5.87445
6,22,-8.48526
8,22,-11.0969
10,22,-13.7095
12,22,-16.3226
14,22,-18.9359
16,22,-21.5488
18,22,-24.1602
20,22,-26.769
22,22,-29.3737
24,22,-31.9724
26,22,-34.5628
28,22,-37.1425
30,22,-39.7084
32,22,-42.2575
34,22,-44.786
36,22,-47.2902
38,22,-49.7658
40,22,-52.2084
42,22,-54.6133
44,22,-56.9754
46,22,-59.2899
48,22,-61.5513
50,22,-63.7543
52,22,-65.8936
54,22,-67.9636
56,22,-69.9588
58,22,-71.8739
60,22,-73.7036
62,22,-75.4426
64,22,-77.086
66,22,-78.6288
68,22,-80.0665
70,22,-81.3946
72,22,-82.6092
74,22,-83.7065
76,22,-84.683
78,22,-85.5356
80,22,-86.2618
82,22,-86.859
84,22,-87.3256
86,22,-87.6599
88,22,-87.8608
90,22,-87.9278
92,22,-87.8607
94,22,-87.6595
96,22,-87.3251
98,22,-86.8584
100,22,-86.2609
102,22,-85.5346
104,22,-84.6818
106,22,-83.7051
108,22,-82.6077
110,22,-81.3929
112,22,-80.0645
114,22,-78.6266
116,22,-77.0836
118,22,-75.44
120,22,-73.7008
122,22,-71.8709
124,22,-69.9555
126,22,-67.96
128,22,-65.8897
130,22,-63.7502
132,22,-61.5468
134,22,-59.2851
136,22,-56.9704
138,22,-54.6079
140,22,-52.2027
142,22,-49.7598
144,22,-47.2839
146,22,-44.7794
148,22,-42.2505
150,22,-39.7011
152,22,-37.1348
154,22,-34.5548
156,22,-31.9641
158,22,-29.3651
160,22,-26.7601
162,22,-24.1509
164,22,-21.5392
166,22,-18.926
168,22,-16.3124
170,22,-13.699
172,22,-11.0862
174,22,-8.4743
176,22,-5.86326
178,22,-3.25303
180,22,-0.643439
-180,24,-0.752492
-178,24,0.186653
-176,24,1.1285
-174,24,2.07616
-172,24,3.03266
-170,24,4.00083
-168,24,4.98327
-166,24,5.98231
-164,24,6.99994
-162,24,8.03779
-160,24,9.09708
-158,24,10.1786
-156,24,11.2827
-154,24,12.4091
-152,24,13.5574
-150,24,14.7264
-148,24,15.9144
-146,24,17.1195
-144,24,18.3391
-142,24,19.5702
-140,24,20.8097
-138,24,22.0536
-136,24,23.2981
-134,24,24.5387
-132,24,25.771
-130,24,26.9902
-128,24,28.1914
-126,24,29.3695
-124,24,30.5195
-122,24,31.6363
-120,24,32.715
-118,24,33.7506
-116,24,34.7381
-114,24,35.6731
-112,24,36.551
-110,24,37.3676
-108,24,38.119
-106,24,38.8015
-104,24,39.4118
-102,24,39.9469
-100,24,40.4042
-98,24,40.7813
-96,24,41.0766
-94,24,41.2884
-92,24,41.4158
-90,24,41.4581
-88,24,41.4151
-86,24,41.2871
-84,24,41.0746
-82,24,40.7787
-80,24,40.4009
-78,24,39.943
-76,24,39.4073
-74,24,38.7964
-72,24,38.1132
-70,24,37.3613
-68,24,36.5441
-66,24,35.6656
-64,24,34.7301
-62,24,33.742
-60,24,32.7059
-58,24,31.6268
-56,24,30.5095
-54,24,29.359
-52,24,28.1805
-50,24,26.9789
-48,24,25.7594
-46,24,24.5267
-44,24,23.2857
-42,24,22.041
-40,24,20.7967
-38,24,19.5571
-36,24,18.3257
-34,24,17.1059
-32,24,15.9007
-30,24,14.7125
-28,24,13.5434
-26,24,12.3951
-24,24,11.2685
-22,24,10.1644
-20,24,9.08288
-18,24,8.02361
-16,24,6.98581
-14,24,5.96825
-12,24,4.9693
-10,24,3.98698
-8,24,3.01895
-6,24,2.06262
-4,24,1.11514
-2,24,0.173507
0,24,-0.765407
2,24,-1.70479
4,24,-2.64783
6,24,-3.59765
8,24,-4.55725
10,24,-5.52945
12,24,-6.51685
14,24,-7.52175
16,24,-8.54612
18,24,-9.59157
20,24,-10.6593
22,24,-11.75
24,24,-12.8641
26,24,-14.0013
28,24,-15.161
30,24,-16.342
32,24,-17.5427
34,24,-18.7609
36,24,-19.9941
38,24,-21.2393
40,24,-22.4932
42,24,-23.7518
44,24,-25.0112
46,24,-26.2669
48,24,-27.5143
50,24,-28.7486
52,24,-29.9648
54,24,-31.1578
56,24,-32.3225
58,24,-33.4537
60,24,-34.5464
62,24,-35.5954
64,24,-36.596
66,24,-37.5433
68,24,-38.4329
70,24,-39.2604
72,24,-40.0219
74,24,-40.7137
76,24,-41.3323
78,24,-41.8747
80,24,-42.3383
82,24,-42.7208
84,24,-43.0202
86,24,-43.2352
88,24,-43.3645
90,24,-43.4077
92,24,-43.3644
94,24,-43.2349
96,24,-43.0198
98,24,-42.7202
100,24,-42.3376
102,24,-41.8738
104,24,-41.3312
106,24,-40.7124
108,24,-40.0205
110,24,-39.2588
112,24,-38.431
114,24,-37.5412
116,24,-36.5937
118,24,-35.5929
120,24,-34.5436
122,24,-33.4507
124,24,-32.3192
126,24,-31.1542
128,24,-29.9609
130,24,-28.7444
132,24,-27.5098
134,24,-26.262
136,24,-25.006
138,24,-23.7462
140,24,-22.4872
142,24,-21.2331
144,24,-19.9875
146,24,-18.7539
148,24,-17.5352
150,24,-16.3342
152,24,-15.1528
154,24,-13.9927
156,24,-12.8551
158,24,-11.7407
160,24,-10.6496
162,24,-9.58147
164,24,-8.53566
166,24,-7.51093
168,24,-6.50569
170,24,-5.51796
172,24,-4.54544
174,24,-3.58554
176,24,-2.63543
178,24,-1.69213
180,24,-0.752492
-180,26,-0.866657
-178,26,-2.00447
-176,26,-3.13605
-174,26,-4.25467
-172,26,-5.35378
-170,26,-6.42708
-168,26,-7.46854
-166,26,-8.47254
-164,26,-9.43387
-162,26,-10.3478
-160,26,-11.2102
-158,26,-12.0175
-156,26,-12.7667
-154,26,-13.4555
-152,26,-14.0821
-150,26,-14.6455
-148,26,-15.1453
-146,26,-15.5817
-144,26,-15.9557
-142,26,-16.2685
-140,26,-16.5223
-138,26,-16.7194
-136,26,-16.8627
-134,26,-16.9558
-132,26,-17.0021
-130,26,-17.0057
-128,26,-16.9709
-126,26,-16.9021
-124,26,-16.8038
-122,26,-16.6805
-120,26,-16.537
-118,26,-16.3778
-116,26,-16.2074
-114,26,-16.0302
-112,26,-15.8504
-110,26,-15.6719
-108,26,-15.4985
-106,26,-15.3337
-104,26,-15.1806
-102,26,-15.042
-100,26,-14.9205
-98,26,-14.8182
-96,26,-14.7369
-94,26,-14.6779
-92,26,-14.6423
-90,26,-14.6306
-88,26,-14.643
-86,26,-14.6794
-84,26,-14.7391
-82,26,-14.8212
-80,26,-14.9242
-78,26,-15.0464
-76,26,-15.1857
-74,26,-15.3395
-72,26,-15.505
-70,26,-15.6791
-68,26,-15.8582
-66,26,-16.0387
-64,26,-16.2165
-62,26,-16.3875
-60,26,-16.5472
-58,26,-16.6913
-56,26,-16.815
-54,26,-16.9139
-52,26,-16.9832
-50,26,-17.0184
-48,26,-17.0152
-46,26,-16.9692
-44,26,-16.8766
-42,26,-16.7335
-40,26,-16.5368
-38,26,-16.2833
-36,26,-15.9707
-34,26,-15.5969
-32,26,-15.1607
-30,26,-14.661
-28,26,-14.0977
-26,26,-13.4712
-24,26,-12.7825
-22,26,-12.0334
-20,26,-11.2261
-18,26,-10.3636
-16,26,-9.44961
-14,26,-8.48819
-12,26,-7.48407
-10,26,-6.44246
-8,26,-5.36899
-6,26,-4.26967
-4,26,-3.15083
-2,26,-2.019
0,26,-0.880911
2,26,0.256659
4,26,1.38692
6,26,2.50317
8,26,3.59886
10,26,4.66769
12,26,5.70366
14,26,6.70116
16,26,7.655
18,26,8.5605
20,26,9.41353
22,26,10.2105
24,26,10.9486
26,26,11.6253
28,26,12.2392
30,26,12.7891
32,26,13.2748
34,26,13.6965
36,26,14.0552
38,26,14.3522
40,26,14.5898
42,26,14.7703
44,26,14.8969
46,26,14.9729
48,26,15.0022
50,26,14.9887
52,26,14.9369
54,26,14.8512
56,26,14.7362
58,26,14.5967
60,26,14.4373
62,26,14.2628
64,26,14.0776
66,26,13.8863
68,26,13.6932
70,26,13.5022
72,26,13.3173
74,26,13.1419
76,26,12.9793
78,26,12.8323
80,26,12.7036
82,26,12.5952
84,26,12.5091
86,26,12.4465
88,26,12.4086
90,26,12.396
92,26,12.4088
94,26,12.4468
96,26,12.5095
98,26,12.5957
100,26,12.7042
102,26,12.8331
104,26,12.9802
106,26,13.143
108,26,13.3186
110,26,13.5037
112,26,13.6949
114,26,13.8882
116,26,14.0798
118,26,14.2651
120,26,14.4399
122,26,14.5996
124,26,14.7394
126,26,14.8547
128,26,14.9407
130,26,14.9929
132,26,15.0067
134,26,14.9778
136,26,14.9022
138,26,14.776
140,26,14.5959
142,26,14.3588
144,26,14.0621
146,26,13.7039
148,26,13.2826
150,26,12.7974
152,26,12.2479
154,26,11.6345
156,26,10.9582
158,26,10.2206
160,26,9.42403
162,26,8.57143
164,26,7.66636
166,26,6.71293
168,26,5.71584
170,26,4.68026
172,26,3.61181
174,26,2.51647
176,26,1.40056
178,26,0.270615
180,26,-0.866657
-180,28,-0.985096
-178,28,-4.60605
-176,28,-8.21659
-174,28,-11.8058
-172,28,-15.363
-170,28,-18.8777
-168,28,-22.3399
-166,28,-25.7402
-164,28,-29.0695
-162,28,-32.3195
-160,28,-35.4825
-158,28,-38.5518
-156,28,-41.5212
-154,28,-44.3854
-152,28,-47.1399
-150,28,-49.7813
-148,28,-52.3066
-146,28,-54.7139
-144,28,-57.0022
-142,28,-59.1709
-140,28,-61.2204
-138,28,-63.1516
-136,28,-64.9662
-134,28,-66.6663
-132,28,-68.2543
-130,28,-69.7335
-128,28,-71.107
-126,28,-72.3785
-124,28,-73.5518
-122,28,-74.6308
-120,28,-75.6196
-118,28,-76.5222
-116,28,-77.3427
-114,28,-78.0848
-112,28,-78.7524
-110,28,-79.3491
-108,28,-79.8781
-106,28,-80.3428
-104,28,-80.7459
-102,28,-81.0899
-100,28,-81.3772
-98,28,-81.6097
-96,28,-81.7889
-94,28,-81.9162
-92,28,-81.9923
-90,28,-82.0179
-88,28,-81.9931
-86,28,-81.9178
-84,28,-81.7914
-82,28,-81.613
-80,28,-81.3813
-78,28,-81.0948
-76,28,-80.7516
-74,28,-80.3493
-72,28,-79.8854
-70,28,-79.3571
-68,28,-78.7611
-66,28,-78.0942
-64,28,-77.3528
-62,28,-76.533
-60,28,-75.631
-58,28,-74.6428
-56,28,-73.5643
-54,28,-72.3916
-52,28,-71.1206
-50,28,-69.7476
-48,28,-68.2689
-46,28,-66.6813
-44,28,-64.9816
-42,28,-63.1674
-40,28,-61.2365
-38,28,-59.1873
-36,28,-57.0188
-34,28,-54.7308
-32,28,-52.3237
-30,28,-49.7985
-28,28,-47.1573
-26,28,-44.4028
-24,28,-41.5387
-22,28,-38.5694
-20,28,-35.5001
-18,28,-32.3369
-16,28,-29.0869
-14,28,-25.7575
-12,28,-22.3571
-10,28,-18.8946
-8,28,-15.3797
-6,28,-11.8223
-4,28,-8.23285
-2,28,-4.62202
0,28,-1.00074
2,28,2.61998
4,28,6.22911
6,28,9.81574
8,28,13.3692
10,28,16.879
12,28,20.3353
14,28,23.7284
16,28,27.0496
18,28,30.2903
20,28,33.4431
22,28,36.5011
24,28,39.4583
26,28,42.3093
28,28,45.0499
30,28,47.6764
32,28,50.1861
34,28,52.5772
36,28,54.8486
38,28,56.9998
40,28,59.0314
42,28,60.9443
44,28,62.7403
46,28,64.4214
48,28,65.9905
50,28,67.4506
52,28,68.8051
54,28,70.0578
56,28,71.2125
58,28,72.2734
60,28,73.2445
62,28,74.1299
64,28,74.9338
66,28,75.6602
68,28,76.3128
70,28,76.8955
72,28,77.4116
74,28,77.8644
76,28,78.2567
78,28,78.5913
80,28,78.8704
82,28,79.0961
84,28,79.2698
86,28,79.3931
88,28,79.4667
90,28,79.4912
92,28,79.4668
94,28,79.3933
96,28,79.2701
98,28,79.0965
100,28,78.8709
102,28,78.5919
104,28,78.2575
106,28,77.8653
108,28,77.4127
110,28,76.8968
112,28,76.3143
114,28,75.6618
116,28,74.9357
118,28,74.1321
120,28,73.2469
122,28,72.2761
124,28,71.2156
126,28,70.0612
128,28,68.8088
130,28,67.4547
132,28,65.995
134,28,64.4263
136,28,62.7456
138,28,60.9501
140,28,59.0376
142,28,57.0065
144,28,54.8557
146,28,52.5849
148,28,50.1943
150,28,47.6851
152,28,45.0591
154,28,42.3191
156,28,39.4685
158,28,36.5119
160,28,33.4544
162,28,30.3021
164,28,27.0618
166,28,23.7412
168,28,20.3485
170,28,16.8927
172,28,13.3833
174,28,9.83026
176,28,6.24402
178,28,2.63527
180,28,-0.985096
-180,30,-1.10699
-178,30,-7.60982
-176,30,-14.0974
-174,30,-20.5541
-172,30,-26.9643
-170,30,-33.3131
-168,30,-39.5857
-166,30,-45.7683
-164,30,-51.8475
-162,30,-57.8109
-160,30,-63.6468
-158,30,-69.3445
-156,30,-74.8945
-154,30,-80.288
-152,30,-85.5174
-150,30,-90.5763
-148,30,-95.4589
-146,30,-100.161
-144,30,-104.679
-142,30,-109.01
-140,30,-113.153
-138,30,-117.107
-136,30,-120.872
-134,30,-124.449
-132,30,-127.838
-130,30,-131.042
-128,30,-134.062
-126,30,-136.902
-124,30,-139.564
-122,30,-142.052
-120,30,-144.368
-118,30,-146.516
-116,30,-148.499
-114,30,-150.321
-112,30,-151.984
-110,30,-153.492
-108,30,-154.847
-106,30,-156.052
-104,30,-157.109
-102,30,-158.021
-100,30,-158.79
-98,30,-159.417
-96,30,-159.903
-94,30,-160.25
-92,30,-160.458
-90,30,-160.527
