Phi[deg],Theta[deg],im(rEY)[mV]
96,138,-493.648
98,138,-506.454
100,138,-522.834
102,138,-542.725
104,138,-566.051
106,138,-592.721
108,138,-622.632
110,138,-655.665
112,138,-691.692
114,138,-730.569
116,138,-772.14
118,138,-816.237
120,138,-862.68
122,138,-911.276
124,138,-961.821
126,138,-1014.1
128,138,-1067.89
130,138,-1122.94
132,138,-1179.03
134,138,-1235.87
136,138,-1293.22
138,138,-1350.81
140,138,-1408.34
142,138,-1465.53
144,138,-1522.11
146,138,-1577.77
148,138,-1632.22
150,138,-1685.17
152,138,-1736.34
154,138,-1785.43
156,138,-1832.16
158,138,-1876.28
160,138,-1917.51
162,138,-1955.62
164,138,-1990.37
166,138,-2021.55
168,138,-2048.98
170,138,-2072.47
172,138,-2091.88
174,138,-2107.09
176,138,-2118
178,138,-2124.55
180,138,-2126.68
-180,140,-2121.74
-178,140,-2119.61
-176,140,-2113.38
-174,140,-2103.1
-172,140,-2088.84
-170,140,-2070.67
-168,140,-2048.71
-166,140,-2023.1
-164,140,-1994
-162,140,-1961.57
-160,140,-1926.02
-158,140,-1887.55
-156,140,-1846.39
-154,140,-1802.78
-152,140,-1756.96
-150,140,-1709.2
-148,140,-1659.75
-146,140,-1608.88
-144,140,-1556.87
-142,140,-1503.98
-140,140,-1450.48
-138,140,-1396.66
-136,140,-1342.76
-134,140,-1289.07
-132,140,-1235.82
-130,140,-1183.26
-128,140,-1131.65
-126,140,-1081.21
-124,140,-1032.17
-122,140,-984.743
-120,140,-939.128
-118,140,-895.523
-116,140,-854.109
-114,140,-815.058
-112,140,-778.53
-110,140,-744.673
-108,140,-713.624
-106,140,-685.507
-104,140,-660.432
-102,140,-638.499
-100,140,-619.793
-98,140,-604.388
-96,140,-592.345
-94,140,-583.708
-92,140,-578.513
-90,140,-576.779
-88,140,-578.513
-86,140,-583.708
-84,140,-592.345
-82,140,-604.389
-80,140,-619.793
-78,140,-638.499
-76,140,-660.432
-74,140,-685.507
-72,140,-713.624
-70,140,-744.673
-68,140,-778.53
-66,140,-815.057
-64,140,-854.108
-62,140,-895.522
-60,140,-939.128
-58,140,-984.743
-56,140,-1032.17
-54,140,-1081.21
-52,140,-1131.65
-50,140,-1183.26
-48,140,-1235.81
-46,140,-1289.06
-44,140,-1342.76
-42,140,-1396.66
-40,140,-1450.48
-38,140,-1503.98
-36,140,-1556.87
-34,140,-1608.88
-32,140,-1659.75
-30,140,-1709.2
-28,140,-1756.97
-26,140,-1802.78
-24,140,-1846.39
-22,140,-1887.55
-20,140,-1926.02
-18,140,-1961.57
-16,140,-1994
-14,140,-2023.11
-12,140,-2048.72
-10,140,-2070.67
-8,140,-2088.84
-6,140,-2103.11
-4,140,-2113.39
-2,140,-2119.62
0,140,-2121.75
2,140,-2119.78
4,140,-2113.72
6,140,-2103.6
8,140,-2089.49
10,140,-2071.48
12,140,-2049.68
14,140,-2024.23
16,140,-1995.27
18,140,-1963
20,140,-1927.59
22,140,-1889.26
24,140,-1848.24
26,140,-1804.76
28,140,-1759.08
30,140,-1711.44
32,140,-1662.11
34,140,-1611.35
36,140,-1559.45
38,140,-1506.67
40,140,-1453.28
42,140,-1399.55
44,140,-1345.75
46,140,-1292.14
48,140,-1238.98
50,140,-1186.51
52,140,-1134.97
54,140,-1084.6
56,140,-1035.63
58,140,-988.262
60,140,-942.707
62,140,-899.156
64,140,-857.793
66,140,-818.789
68,140,-782.305
70,140,-748.488
72,140,-717.474
74,140,-689.388
76,140,-664.341
78,140,-642.432
80,140,-623.747
82,140,-608.359
84,140,-596.328
86,140,-587.7
88,140,-582.51
90,140,-580.778
92,140,-582.509
94,140,-587.698
96,140,-596.325
98,140,-608.355
100,140,-623.742
102,140,-642.426
104,140,-664.334
106,140,-689.38
108,140,-717.466
110,140,-748.478
112,140,-782.294
114,140,-818.778
116,140,-857.781
118,140,-899.144
120,140,-942.694
122,140,-988.249
124,140,-1035.62
126,140,-1084.59
128,140,-1134.96
130,140,-1186.49
132,140,-1238.96
134,140,-1292.13
136,140,-1345.74
138,140,-1399.54
140,140,-1453.26
142,140,-1506.65
144,140,-1559.44
146,140,-1611.34
148,140,-1662.09
150,140,-1711.42
152,140,-1759.06
154,140,-1804.75
156,140,-1848.23
158,140,-1889.25
160,140,-1927.58
162,140,-1962.98
164,140,-1995.26
166,140,-2024.22
168,140,-2049.67
170,140,-2071.47
172,140,-2089.48
174,140,-2103.59
176,140,-2113.71
178,140,-2119.77
180,140,-2121.74
-180,142,-2114.65
-178,142,-2112.68
-176,142,-2106.94
-174,142,-2097.46
-172,142,-2084.31
-170,142,-2067.56
-168,142,-2047.31
-166,142,-2023.69
-164,142,-1996.84
-162,142,-1966.92
-160,142,-1934.1
-158,142,-1898.58
-156,142,-1860.56
-154,142,-1820.25
-152,142,-1777.89
-150,142,-1733.71
-148,142,-1687.95
-146,142,-1640.86
-144,142,-1592.68
-142,142,-1543.67
-140,142,-1494.08
-138,142,-1444.15
-136,142,-1394.13
-134,142,-1344.28
-132,142,-1294.81
-130,142,-1245.98
-128,142,-1198
-126,142,-1151.09
-124,142,-1105.46
-122,142,-1061.32
-120,142,-1018.85
-118,142,-978.233
-116,142,-939.651
-114,142,-903.26
-112,142,-869.213
-110,142,-837.648
-108,142,-808.696
-106,142,-782.472
-104,142,-759.082
-102,142,-738.621
-100,142,-721.168
-98,142,-706.794
-96,142,-695.555
-94,142,-687.496
-92,142,-682.647
-90,142,-681.029
-88,142,-682.647
-86,142,-687.496
-84,142,-695.555
-82,142,-706.794
-80,142,-721.168
-78,142,-738.621
-76,142,-759.082
-74,142,-782.472
-72,142,-808.696
-70,142,-837.649
-68,142,-869.213
-66,142,-903.26
-64,142,-939.651
-62,142,-978.233
-60,142,-1018.85
-58,142,-1061.32
-56,142,-1105.46
-54,142,-1151.09
-52,142,-1198
-50,142,-1245.98
-48,142,-1294.81
-46,142,-1344.28
-44,142,-1394.13
-42,142,-1444.15
-40,142,-1494.08
-38,142,-1543.67
-36,142,-1592.68
-34,142,-1640.86
-32,142,-1687.95
-30,142,-1733.71
-28,142,-1777.9
-26,142,-1820.26
-24,142,-1860.56
-22,142,-1898.58
-20,142,-1934.1
-18,142,-1966.92
-16,142,-1996.85
-14,142,-2023.7
-12,142,-2047.32
-10,142,-2067.56
-8,142,-2084.32
-6,142,-2097.47
-4,142,-2106.95
-2,142,-2112.69
0,142,-2114.66
2,142,-2112.85
4,142,-2107.27
6,142,-2097.95
8,142,-2084.96
10,142,-2068.36
12,142,-2048.27
14,142,-2024.8
16,142,-1998.1
18,142,-1968.33
20,142,-1935.65
22,142,-1900.27
24,142,-1862.39
26,142,-1822.22
28,142,-1779.99
30,142,-1735.93
32,142,-1690.29
34,142,-1643.32
36,142,-1595.25
38,142,-1546.35
40,142,-1496.86
42,142,-1447.03
44,142,-1397.11
46,142,-1347.34
48,142,-1297.96
50,142,-1249.21
52,142,-1201.31
54,142,-1154.47
56,142,-1108.91
58,142,-1064.83
60,142,-1022.42
62,142,-981.863
64,142,-943.332
66,142,-906.99
68,142,-872.986
70,142,-841.462
72,142,-812.545
74,142,-786.353
76,142,-762.992
78,142,-742.555
80,142,-725.123
82,142,-710.766
84,142,-699.54
86,142,-691.489
88,142,-686.646
90,142,-685.029
92,142,-686.645
94,142,-691.487
96,142,-699.537
98,142,-710.762
100,142,-725.118
102,142,-742.549
104,142,-762.986
106,142,-786.346
108,142,-812.537
110,142,-841.453
112,142,-872.976
114,142,-906.979
116,142,-943.321
118,142,-981.851
120,142,-1022.41
122,142,-1064.82
124,142,-1108.9
126,142,-1154.46
128,142,-1201.29
130,142,-1249.2
132,142,-1297.95
134,142,-1347.33
136,142,-1397.09
138,142,-1447.01
140,142,-1496.84
142,142,-1546.33
144,142,-1595.24
146,142,-1643.3
148,142,-1690.28
150,142,-1735.92
152,142,-1779.97
154,142,-1822.2
156,142,-1862.38
158,142,-1900.26
160,142,-1935.64
162,142,-1968.32
164,142,-1998.09
166,142,-2024.79
168,142,-2048.26
170,142,-2068.35
172,142,-2084.95
174,142,-2097.94
176,142,-2107.26
178,142,-2112.84
180,142,-2114.65
-180,144,-2105.65
-178,144,-2103.84
-176,144,-2098.58
-174,144,-2089.91
-172,144,-2077.87
-170,144,-2062.53
-168,144,-2044
-166,144,-2022.37
-164,144,-1997.78
-162,144,-1970.36
-160,144,-1940.29
-158,144,-1907.72
-156,144,-1872.86
-154,144,-1835.88
-152,144,-1797
-150,144,-1756.44
-148,144,-1714.4
-146,144,-1671.12
-144,144,-1626.82
-142,144,-1581.74
-140,144,-1536.1
-138,144,-1490.12
-136,144,-1444.05
-134,144,-1398.1
-132,144,-1352.5
-130,144,-1307.45
-128,144,-1263.17
-126,144,-1219.87
-124,144,-1177.73
-122,144,-1136.94
-120,144,-1097.69
-118,144,-1060.15
-116,144,-1024.47
-114,144,-990.804
-112,144,-959.301
-110,144,-930.089
-108,144,-903.288
-106,144,-879.009
-104,144,-857.351
-102,144,-838.401
-100,144,-822.237
-98,144,-808.922
-96,144,-798.51
-94,144,-791.044
-92,144,-786.552
-90,144,-785.053
-88,144,-786.552
-86,144,-791.044
-84,144,-798.51
-82,144,-808.922
-80,144,-822.237
-78,144,-838.402
-76,144,-857.351
-74,144,-879.01
-72,144,-903.289
-70,144,-930.089
-68,144,-959.301
-66,144,-990.804
-64,144,-1024.47
-62,144,-1060.15
-60,144,-1097.69
-58,144,-1136.94
-56,144,-1177.73
-54,144,-1219.87
-52,144,-1263.17
-50,144,-1307.45
-48,144,-1352.5
-46,144,-1398.1
-44,144,-1444.05
-42,144,-1490.12
-40,144,-1536.1
-38,144,-1581.74
-36,144,-1626.82
-34,144,-1671.12
-32,144,-1714.4
-30,144,-1756.44
-28,144,-1797
-26,144,-1835.88
-24,144,-1872.86
-22,144,-1907.73
-20,144,-1940.29
-18,144,-1970.37
-16,144,-1997.78
-14,144,-2022.37
-12,144,-2044
-10,144,-2062.54
-8,144,-2077.87
-6,144,-2089.91
-4,144,-2098.59
-2,144,-2103.85
0,144,-2105.66
2,144,-2104.01
4,144,-2098.91
6,144,-2090.39
8,144,-2078.5
10,144,-2063.32
12,144,-2044.94
14,144,-2023.46
16,144,-1999.02
18,144,-1971.75
20,144,-1941.82
22,144,-1909.39
24,144,-1874.66
26,144,-1837.82
28,144,-1799.07
30,144,-1758.63
32,144,-1716.71
34,144,-1673.55
36,144,-1629.36
38,144,-1584.39
40,144,-1538.85
42,144,-1492.97
44,144,-1447
46,144,-1401.14
48,144,-1355.62
50,144,-1310.66
52,144,-1266.46
54,144,-1223.22
56,144,-1181.15
58,144,-1140.43
60,144,-1101.24
62,144,-1063.75
64,144,-1028.12
66,144,-994.511
68,144,-963.052
70,144,-933.881
72,144,-907.117
74,144,-882.87
76,144,-861.24
78,144,-842.315
80,144,-826.171
82,144,-812.873
84,144,-802.475
86,144,-795.018
88,144,-790.531
90,144,-789.033
92,144,-790.53
94,144,-795.016
96,144,-802.472
98,144,-812.87
100,144,-826.167
102,144,-842.31
104,144,-861.234
106,144,-882.863
108,144,-907.109
110,144,-933.872
112,144,-963.043
114,144,-994.501
116,144,-1028.11
118,144,-1063.74
120,144,-1101.23
122,144,-1140.42
124,144,-1181.14
126,144,-1223.21
128,144,-1266.44
130,144,-1310.64
132,144,-1355.61
134,144,-1401.13
136,144,-1446.98
138,144,-1492.96
140,144,-1538.83
142,144,-1584.37
144,144,-1629.35
146,144,-1673.53
148,144,-1716.7
150,144,-1758.61
152,144,-1799.06
154,144,-1837.8
156,144,-1874.65
158,144,-1909.38
160,144,-1941.81
162,144,-1971.74
164,144,-1999.01
166,144,-2023.45
168,144,-2044.93
170,144,-2063.31
172,144,-2078.49
174,144,-2090.38
176,144,-2098.9
178,144,-2104
180,144,-2105.65
-180,146,-2094.97
-178,146,-2093.33
-176,146,-2088.55
-174,146,-2080.67
-172,146,-2069.73
-170,146,-2055.81
-168,146,-2038.97
-166,146,-2019.32
-164,146,-1996.97
-162,146,-1972.05
-160,146,-1944.7
-158,146,-1915.08
-156,146,-1883.35
-154,146,-1849.7
-152,146,-1814.29
-150,146,-1777.34
-148,146,-1739.03
-146,146,-1699.56
-144,146,-1659.16
-142,146,-1618.01
-140,146,-1576.34
-138,146,-1534.34
-136,146,-1492.24
-134,146,-1450.23
-132,146,-1408.51
-130,146,-1367.29
-128,146,-1326.75
-126,146,-1287.09
-124,146,-1248.48
-122,146,-1211.1
-120,146,-1175.11
-118,146,-1140.68
-116,146,-1107.94
-114,146,-1077.05
-112,146,-1048.13
-110,146,-1021.31
-108,146,-996.698
-106,146,-974.397
-104,146,-954.5
-102,146,-937.088
-100,146,-922.234
-98,146,-909.997
-96,146,-900.428
-94,146,-893.565
-92,146,-889.436
-90,146,-888.058
-88,146,-889.436
-86,146,-893.565
-84,146,-900.428
-82,146,-909.997
-80,146,-922.234
-78,146,-937.089
-76,146,-954.5
-74,146,-974.397
-72,146,-996.698
-70,146,-1021.31
-68,146,-1048.13
-66,146,-1077.05
-64,146,-1107.94
-62,146,-1140.68
-60,146,-1175.11
-58,146,-1211.1
-56,146,-1248.48
-54,146,-1287.09
-52,146,-1326.75
-50,146,-1367.29
-48,146,-1408.51
-46,146,-1450.23
-44,146,-1492.24
-42,146,-1534.34
-40,146,-1576.34
-38,146,-1618.01
-36,146,-1659.16
-34,146,-1699.57
-32,146,-1739.03
-30,146,-1777.34
-28,146,-1814.3
-26,146,-1849.7
-24,146,-1883.36
-22,146,-1915.08
-20,146,-1944.7
-18,146,-1972.05
-16,146,-1996.97
-14,146,-2019.32
-12,146,-2038.97
-10,146,-2055.81
-8,146,-2069.74
-6,146,-2080.68
-4,146,-2088.56
-2,146,-2093.33
0,146,-2094.98
2,146,-2093.49
4,146,-2088.87
6,146,-2081.14
8,146,-2070.36
10,146,-2056.58
12,146,-2039.89
14,146,-2020.39
16,146,-1998.18
18,146,-1973.41
20,146,-1946.2
22,146,-1916.72
24,146,-1885.12
26,146,-1851.6
28,146,-1816.32
30,146,-1779.49
32,146,-1741.3
34,146,-1701.95
36,146,-1661.65
38,146,-1620.61
40,146,-1579.04
42,146,-1537.15
44,146,-1495.14
46,146,-1453.22
48,146,-1411.59
50,146,-1370.45
52,146,-1329.99
54,146,-1290.4
56,146,-1251.86
58,146,-1214.54
60,146,-1178.62
62,146,-1144.24
64,146,-1111.56
66,146,-1080.71
68,146,-1051.84
70,146,-1025.06
72,146,-1000.48
74,146,-978.215
76,146,-958.347
78,146,-940.96
80,146,-926.127
82,146,-913.907
84,146,-904.351
86,146,-897.497
88,146,-893.374
90,146,-891.997
92,146,-893.373
94,146,-897.495
96,146,-904.348
98,146,-913.904
100,146,-926.122
102,146,-940.955
104,146,-958.341
106,146,-978.208
108,146,-1000.48
110,146,-1025.05
112,146,-1051.83
114,146,-1080.7
116,146,-1111.55
118,146,-1144.23
120,146,-1178.61
122,146,-1214.53
124,146,-1251.85
126,146,-1290.39
128,146,-1329.98
130,146,-1370.43
132,146,-1411.57
134,146,-1453.2
136,146,-1495.12
138,146,-1537.13
140,146,-1579.03
142,146,-1620.6
144,146,-1661.64
146,146,-1701.94
148,146,-1741.28
150,146,-1779.48
152,146,-1816.31
154,146,-1851.58
156,146,-1885.11
158,146,-1916.7
160,146,-1946.19
162,146,-1973.39
164,146,-1998.17
166,146,-2020.38
168,146,-2039.88
170,146,-2056.57
172,146,-2070.35
174,146,-2081.13
176,146,-2088.86
178,146,-2093.48
180,146,-2094.97
-180,148,-2082.89
-178,148,-2081.4
-176,148,-2077.1
-174,148,-2070
-172,148,-2060.15
-170,148,-2047.61
-168,148,-2032.44
-166,148,-2014.73
-164,148,-1994.59
-162,148,-1972.13
-160,148,-1947.47
-158,148,-1920.76
-156,148,-1892.13
-154,148,-1861.76
-152,148,-1829.79
-150,148,-1796.41
-148,148,-1761.8
-146,148,-1726.12
-144,148,-1689.57
-142,148,-1652.34
-140,148,-1614.62
-138,148,-1576.59
-136,148,-1538.44
-134,148,-1500.36
-132,148,-1462.53
-130,148,-1425.13
-128,148,-1388.34
-126,148,-1352.33
-124,148,-1317.26
-122,148,-1283.29
-120,148,-1250.58
-118,148,-1219.27
-116,148,-1189.5
-114,148,-1161.39
-112,148,-1135.08
-110,148,-1110.66
-108,148,-1088.25
-106,148,-1067.95
-104,148,-1049.82
-102,148,-1033.96
-100,148,-1020.43
-98,148,-1009.28
-96,148,-1000.56
-94,148,-994.307
-92,148,-990.544
-90,148,-989.288
-88,148,-990.544
-86,148,-994.307
-84,148,-1000.56
-82,148,-1009.28
-80,148,-1020.43
-78,148,-1033.96
-76,148,-1049.82
-74,148,-1067.95
-72,148,-1088.25
-70,148,-1110.66
-68,148,-1135.08
-66,148,-1161.39
-64,148,-1189.5
-62,148,-1219.27
-60,148,-1250.58
-58,148,-1283.3
-56,148,-1317.26
-54,148,-1352.33
-52,148,-1388.34
-50,148,-1425.13
-48,148,-1462.53
-46,148,-1500.36
-44,148,-1538.44
-42,148,-1576.59
-40,148,-1614.62
-38,148,-1652.34
-36,148,-1689.57
-34,148,-1726.12
-32,148,-1761.8
-30,148,-1796.42
-28,148,-1829.8
-26,148,-1861.76
-24,148,-1892.14
-22,148,-1920.76
-20,148,-1947.48
-18,148,-1972.13
-16,148,-1994.6
-14,148,-2014.74
-12,148,-2032.44
-10,148,-2047.61
-8,148,-2060.16
-6,148,-2070.01
-4,148,-2077.11
-2,148,-2081.41
0,148,-2082.9
2,148,-2081.56
4,148,-2077.41
6,148,-2070.46
8,148,-2060.76
10,148,-2048.36
12,148,-2033.33
14,148,-2015.77
16,148,-1995.77
18,148,-1973.45
20,148,-1948.93
22,148,-1922.35
24,148,-1893.86
26,148,-1863.61
28,148,-1831.77
30,148,-1798.51
32,148,-1764.01
34,148,-1728.45
36,148,-1692.01
38,148,-1654.89
40,148,-1617.27
42,148,-1579.33
44,148,-1541.28
46,148,-1503.29
48,148,-1465.54
50,148,-1428.23
52,148,-1391.51
54,148,-1355.57
56,148,-1320.57
58,148,-1286.67
60,148,-1254.02
62,148,-1222.77
64,148,-1193.05
66,148,-1164.99
68,148,-1138.72
70,148,-1114.35
72,148,-1091.97
74,148,-1071.7
76,148,-1053.61
78,148,-1037.77
80,148,-1024.26
82,148,-1013.13
84,148,-1004.42
86,148,-998.174
88,148,-994.417
90,148,-993.162
92,148,-994.416
94,148,-998.173
96,148,-1004.42
98,148,-1013.12
100,148,-1024.25
102,148,-1037.77
104,148,-1053.6
106,148,-1071.69
108,148,-1091.97
110,148,-1114.34
112,148,-1138.71
114,148,-1164.98
116,148,-1193.04
118,148,-1222.76
120,148,-1254.01
122,148,-1286.66
124,148,-1320.56
126,148,-1355.56
128,148,-1391.5
130,148,-1428.21
132,148,-1465.53
134,148,-1503.27
136,148,-1541.26
138,148,-1579.32
140,148,-1617.25
142,148,-1654.88
144,148,-1692
146,148,-1728.44
148,148,-1764
150,148,-1798.5
152,148,-1831.76
154,148,-1863.6
156,148,-1893.85
158,148,-1922.34
160,148,-1948.92
162,148,-1973.44
164,148,-1995.76
166,148,-2015.76
168,148,-2033.32
170,148,-2048.35
172,148,-2060.75
174,148,-2070.45
176,148,-2077.4
178,148,-2081.55
180,148,-2082.89
-180,150,-2069.67
-178,150,-2068.34
-176,150,-2064.49
-174,150,-2058.16
-172,150,-2049.37
-170,150,-2038.17
-168,150,-2024.63
-166,150,-2008.83
-164,150,-1990.85
-162,150,-1970.79
-160,150,-1948.76
-158,150,-1924.89
-156,150,-1899.3
-154,150,-1872.14
-152,150,-1843.55
-150,150,-1813.68
-148,150,-1782.69
-146,150,-1750.74
-144,150,-1718
-142,150,-1684.63
-140,150,-1650.8
-138,150,-1616.68
-136,150,-1582.44
-134,150,-1548.25
-132,150,-1514.27
-130,150,-1480.66
-128,150,-1447.58
-126,150,-1415.2
-124,150,-1383.64
-122,150,-1353.07
-120,150,-1323.62
-118,150,-1295.42
-116,150,-1268.6
-114,150,-1243.27
-112,150,-1219.55
-110,150,-1197.53
-108,150,-1177.33
-106,150,-1159.01
-104,150,-1142.66
-102,150,-1128.35
-100,150,-1116.13
-98,150,-1106.07
-96,150,-1098.2
-94,150,-1092.55
-92,150,-1089.16
-90,150,-1088.02
-88,150,-1089.16
-86,150,-1092.55
-84,150,-1098.2
-82,150,-1106.07
-80,150,-1116.13
-78,150,-1128.35
-76,150,-1142.66
-74,150,-1159.01
-72,150,-1177.33
-70,150,-1197.54
-68,150,-1219.55
-66,150,-1243.27
-64,150,-1268.6
-62,150,-1295.42
-60,150,-1323.62
-58,150,-1353.07
-56,150,-1383.65
-54,150,-1415.2
-52,150,-1447.59
-50,150,-1480.66
-48,150,-1514.27
-46,150,-1548.25
-44,150,-1582.44
-42,150,-1616.68
-40,150,-1650.8
-38,150,-1684.63
-36,150,-1718
-34,150,-1750.74
-32,150,-1782.69
-30,150,-1813.68
-28,150,-1843.55
-26,150,-1872.15
-24,150,-1899.31
-22,150,-1924.89
-20,150,-1948.76
-18,150,-1970.79
-16,150,-1990.85
-14,150,-2008.83
-12,150,-2024.64
-10,150,-2038.18
-8,150,-2049.37
-6,150,-2058.16
-4,150,-2064.5
-2,150,-2068.35
0,150,-2069.68
2,150,-2068.49
4,150,-2064.79
6,150,-2058.6
8,150,-2049.95
10,150,-2038.9
12,150,-2025.5
14,150,-2009.83
16,150,-1991.99
18,150,-1972.07
20,150,-1950.17
22,150,-1926.43
24,150,-1900.97
26,150,-1873.94
28,150,-1845.47
30,150,-1815.71
32,150,-1784.84
34,150,-1753
36,150,-1720.36
38,150,-1687.1
40,150,-1653.37
42,150,-1619.35
44,150,-1585.2
46,150,-1551.1
48,150,-1517.2
50,150,-1483.67
52,150,-1450.67
54,150,-1418.36
56,150,-1386.87
58,150,-1356.37
60,150,-1326.98
62,150,-1298.83
64,150,-1272.06
66,150,-1246.78
68,150,-1223.1
70,150,-1201.13
72,150,-1180.96
74,150,-1162.67
76,150,-1146.35
78,150,-1132.06
80,150,-1119.87
82,150,-1109.83
84,150,-1101.97
86,150,-1096.33
88,150,-1092.94
90,150,-1091.81
92,150,-1092.94
94,150,-1096.33
96,150,-1101.97
98,150,-1109.82
100,150,-1119.87
102,150,-1132.06
104,150,-1146.35
106,150,-1162.67
108,150,-1180.95
110,150,-1201.12
112,150,-1223.1
114,150,-1246.77
116,150,-1272.05
118,150,-1298.82
120,150,-1326.97
122,150,-1356.36
124,150,-1386.86
126,150,-1418.35
128,150,-1450.66
130,150,-1483.66
132,150,-1517.19
134,150,-1551.09
136,150,-1585.19
138,150,-1619.34
140,150,-1653.36
142,150,-1687.09
144,150,-1720.35
146,150,-1752.99
148,150,-1784.83
150,150,-1815.7
152,150,-1845.46
154,150,-1873.93
156,150,-1900.96
158,150,-1926.42
160,150,-1950.16
162,150,-1972.06
164,150,-1991.98
166,150,-2009.83
168,150,-2025.49
170,150,-2038.89
172,150,-2049.94
174,150,-2058.59
176,150,-2064.78
178,150,-2068.48
180,150,-2069.67
-180,152,-2055.59
-178,152,-2054.41
-176,152,-2051.01
-174,152,-2045.41
-172,152,-2037.64
-170,152,-2027.75
-168,152,-2015.79
-166,152,-2001.83
-164,152,-1985.94
-162,152,-1968.2
-160,152,-1948.73
-158,152,-1927.62
-156,152,-1904.98
-154,152,-1880.95
-152,152,-1855.64
-150,152,-1829.18
-148,152,-1801.73
-146,152,-1773.41
-144,152,-1744.38
-142,152,-1714.78
-140,152,-1684.76
-138,152,-1654.47
-136,152,-1624.06
-134,152,-1593.68
-132,152,-1563.47
-130,152,-1533.59
-128,152,-1504.16
-126,152,-1475.34
-124,152,-1447.25
-122,152,-1420.02
-120,152,-1393.78
-118,152,-1368.65
-116,152,-1344.74
-114,152,-1322.15
-112,152,-1300.99
-110,152,-1281.35
-108,152,-1263.32
-106,152,-1246.97
-104,152,-1232.37
-102,152,-1219.6
-100,152,-1208.69
-98,152,-1199.7
-96,152,-1192.67
-94,152,-1187.63
-92,152,-1184.6
-90,152,-1183.58
-88,152,-1184.6
-86,152,-1187.63
-84,152,-1192.67
-82,152,-1199.7
-80,152,-1208.69
-78,152,-1219.6
-76,152,-1232.37
-74,152,-1246.97
-72,152,-1263.32
-70,152,-1281.35
-68,152,-1300.99
-66,152,-1322.15
-64,152,-1344.74
-62,152,-1368.65
-60,152,-1393.78
-58,152,-1420.02
-56,152,-1447.25
-54,152,-1475.34
-52,152,-1504.16
-50,152,-1533.59
-48,152,-1563.47
-46,152,-1593.68
-44,152,-1624.06
-42,152,-1654.47
-40,152,-1684.76
-38,152,-1714.78
-36,152,-1744.38
-34,152,-1773.41
-32,152,-1801.73
-30,152,-1829.18
-28,152,-1855.64
-26,152,-1880.95
-24,152,-1904.99
-22,152,-1927.62
-20,152,-1948.73
-18,152,-1968.21
-16,152,-1985.94
-14,152,-2001.83
-12,152,-2015.8
-10,152,-2027.76
-8,152,-2037.65
-6,152,-2045.42
-4,152,-2051.01
-2,152,-2054.41
0,152,-2055.6
2,152,-2054.55
4,152,-2051.29
6,152,-2045.83
8,152,-2038.2
10,152,-2028.45
12,152,-2016.62
14,152,-2002.79
16,152,-1987.03
18,152,-1969.43
20,152,-1950.09
22,152,-1929.1
24,152,-1906.59
26,152,-1882.67
28,152,-1857.48
30,152,-1831.14
32,152,-1803.8
34,152,-1775.59
36,152,-1746.66
38,152,-1717.16
40,152,-1687.24
42,152,-1657.04
44,152,-1626.72
46,152,-1596.43
48,152,-1566.3
50,152,-1536.5
52,152,-1507.15
54,152,-1478.4
56,152,-1450.37
58,152,-1423.21
60,152,-1397.03
62,152,-1371.95
64,152,-1348.09
66,152,-1325.56
68,152,-1304.44
70,152,-1284.84
72,152,-1266.84
74,152,-1250.52
76,152,-1235.96
78,152,-1223.2
80,152,-1212.32
82,152,-1203.35
84,152,-1196.33
86,152,-1191.3
88,152,-1188.27
90,152,-1187.26
92,152,-1188.27
94,152,-1191.3
96,152,-1196.33
98,152,-1203.35
100,152,-1212.31
102,152,-1223.2
104,152,-1235.95
106,152,-1250.52
108,152,-1266.84
110,152,-1284.83
112,152,-1304.43
114,152,-1325.55
116,152,-1348.09
118,152,-1371.95
120,152,-1397.02
122,152,-1423.2
124,152,-1450.36
126,152,-1478.39
128,152,-1507.14
130,152,-1536.49
132,152,-1566.29
134,152,-1596.42
136,152,-1626.71
138,152,-1657.03
140,152,-1687.23
142,152,-1717.15
144,152,-1746.65
146,152,-1775.58
148,152,-1803.78
150,152,-1831.13
152,152,-1857.47
154,152,-1882.66
156,152,-1906.58
158,152,-1929.09
160,152,-1950.08
162,152,-1969.42
164,152,-1987.03
166,152,-2002.79
168,152,-2016.62
170,152,-2028.44
172,152,-2038.2
174,152,-2045.83
176,152,-2051.29
178,152,-2054.55
180,152,-2055.59
-180,154,-2040.93
-178,154,-2039.89
-176,154,-2036.92
-174,154,-2032.03
-172,154,-2025.24
-170,154,-2016.6
-168,154,-2006.16
-166,154,-1993.96
-164,154,-1980.08
-162,154,-1964.58
-160,154,-1947.56
-158,154,-1929.1
-156,154,-1909.31
-154,154,-1888.28
-152,154,-1866.13
-150,154,-1842.98
-148,154,-1818.93
-146,154,-1794.13
-144,154,-1768.68
-142,154,-1742.73
-140,154,-1716.4
-138,154,-1689.83
-136,154,-1663.13
-134,154,-1636.45
-132,154,-1609.92
-130,154,-1583.65
-128,154,-1557.79
-126,154,-1532.44
-124,154,-1507.72
-122,154,-1483.76
-120,154,-1460.66
-118,154,-1438.52
-116,154,-1417.46
-114,154,-1397.56
-112,154,-1378.91
-110,154,-1361.59
-108,154,-1345.69
-106,154,-1331.26
-104,154,-1318.39
-102,154,-1307.11
-100,154,-1297.49
-98,154,-1289.56
-96,154,-1283.35
-94,154,-1278.9
-92,154,-1276.22
-90,154,-1275.33
