Phi[deg],Theta[deg],im(rEX)[mV]
-156,18,19.1467
-154,18,21.4853
-152,18,24.7149
-150,18,28.8347
-148,18,33.8401
-146,18,39.7231
-144,18,46.4721
-142,18,54.0716
-140,18,62.5028
-138,18,71.7432
-136,18,81.7665
-134,18,92.5431
-132,18,104.04
-130,18,116.221
-128,18,129.046
-126,18,142.472
-124,18,156.455
-122,18,170.944
-120,18,185.891
-118,18,201.24
-116,18,216.937
-114,18,232.924
-112,18,249.143
-110,18,265.532
-108,18,282.03
-106,18,298.576
-104,18,315.106
-102,18,331.556
-100,18,347.866
-98,18,363.971
-96,18,379.81
-94,18,395.324
-92,18,410.452
-90,18,425.137
-88,18,439.325
-86,18,452.961
-84,18,465.996
-82,18,478.383
-80,18,490.077
-78,18,501.037
-76,18,511.227
-74,18,520.613
-72,18,529.167
-70,18,536.863
-68,18,543.682
-66,18,549.607
-64,18,554.627
-62,18,558.736
-60,18,561.932
-58,18,564.218
-56,18,565.601
-54,18,566.094
-52,18,565.713
-50,18,564.48
-48,18,562.419
-46,18,559.561
-44,18,555.939
-42,18,551.589
-40,18,546.554
-38,18,540.875
-36,18,534.6
-34,18,527.779
-32,18,520.461
-30,18,512.702
-28,18,504.555
-26,18,496.077
-24,18,487.324
-22,18,478.355
-20,18,469.227
-18,18,459.997
-16,18,450.722
-14,18,441.459
-12,18,432.261
-10,18,423.183
-8,18,414.275
-6,18,405.587
-4,18,397.165
-2,18,389.054
0,18,381.296
2,18,373.927
4,18,366.984
6,18,360.497
8,18,354.494
10,18,349.001
12,18,344.036
14,18,339.617
16,18,335.756
18,18,332.463
20,18,329.742
22,18,327.595
24,18,326.018
26,18,325.007
28,18,324.55
30,18,324.635
32,18,325.246
34,18,326.362
36,18,327.96
38,18,330.016
40,18,332.502
42,18,335.386
44,18,338.637
46,18,342.219
48,18,346.096
50,18,350.231
52,18,354.584
54,18,359.115
56,18,363.784
58,18,368.549
60,18,373.367
62,18,378.198
64,18,383
66,18,387.73
68,18,392.348
70,18,396.815
72,18,401.09
74,18,405.135
76,18,408.914
78,18,412.392
80,18,415.534
82,18,418.308
84,18,420.684
86,18,422.634
88,18,424.132
90,18,425.153
92,18,425.676
94,18,425.683
96,18,425.154
98,18,424.077
100,18,422.44
102,18,420.233
104,18,417.449
106,18,414.084
108,18,410.138
110,18,405.61
112,18,400.506
114,18,394.83
116,18,388.593
118,18,381.806
120,18,374.483
122,18,366.641
124,18,358.298
126,18,349.477
128,18,340.2
130,18,330.494
132,18,320.387
134,18,309.908
136,18,299.091
138,18,287.968
140,18,276.575
142,18,264.95
144,18,253.131
146,18,241.158
148,18,229.073
150,18,216.918
152,18,204.735
154,18,192.57
156,18,180.466
158,18,168.469
160,18,156.625
162,18,144.979
164,18,133.576
166,18,122.462
168,18,111.681
170,18,101.279
172,18,91.2992
174,18,81.7839
176,18,72.7751
178,18,64.3132
180,18,56.4373
-180,20,-11.3057
-178,20,-20.0346
-176,20,-28.0074
-174,20,-35.1833
-172,20,-41.5243
-170,20,-46.9946
-168,20,-51.5614
-166,20,-55.1948
-164,20,-57.8679
-162,20,-59.5573
-160,20,-60.2429
-158,20,-59.9084
-156,20,-58.5412
-154,20,-56.1325
-152,20,-52.6776
-150,20,-48.1759
-148,20,-42.631
-146,20,-36.0509
-144,20,-28.4476
-142,20,-19.8378
-140,20,-10.2423
-138,20,0.313605
-136,20,11.8003
-134,20,24.184
-132,20,37.4266
-130,20,51.486
-128,20,66.3161
-126,20,81.8672
-124,20,98.0855
-122,20,114.914
-120,20,132.293
-118,20,150.159
-116,20,168.446
-114,20,187.086
-112,20,206.009
-110,20,225.142
-108,20,244.412
-106,20,263.743
-104,20,283.061
-102,20,302.29
-100,20,321.353
-98,20,340.176
-96,20,358.684
-94,20,376.803
-92,20,394.462
-90,20,411.592
-88,20,428.124
-86,20,443.995
-84,20,459.144
-82,20,473.512
-80,20,487.046
-78,20,499.696
-76,20,511.417
-74,20,522.169
-72,20,531.916
-70,20,540.629
-68,20,548.281
-66,20,554.856
-64,20,560.338
-62,20,564.72
-60,20,568
-58,20,570.183
-56,20,571.278
-54,20,571.3
-52,20,570.271
-50,20,568.217
-48,20,565.17
-46,20,561.167
-44,20,556.25
-42,20,550.465
-40,20,543.862
-38,20,536.497
-36,20,528.426
-34,20,519.712
-32,20,510.418
-30,20,500.61
-28,20,490.357
-26,20,479.727
-24,20,468.792
-22,20,457.622
-20,20,446.289
-18,20,434.863
-16,20,423.415
-14,20,412.012
-12,20,400.723
-10,20,389.612
-8,20,378.742
-6,20,368.174
-4,20,357.963
-2,20,348.163
0,20,338.825
2,20,329.993
4,20,321.711
6,20,314.014
8,20,306.936
10,20,300.505
12,20,294.746
14,20,289.675
16,20,285.309
18,20,281.655
20,20,278.719
22,20,276.5
24,20,274.993
26,20,274.19
28,20,274.076
30,20,274.633
32,20,275.84
34,20,277.672
36,20,280.098
38,20,283.087
40,20,286.603
42,20,290.608
44,20,295.06
46,20,299.917
48,20,305.133
50,20,310.662
52,20,316.455
54,20,322.463
56,20,328.636
58,20,334.923
60,20,341.274
62,20,347.637
64,20,353.962
66,20,360.198
68,20,366.297
70,20,372.21
72,20,377.89
74,20,383.291
76,20,388.37
78,20,393.083
80,20,397.392
82,20,401.258
84,20,404.644
86,20,407.518
88,20,409.849
90,20,411.609
92,20,412.771
94,20,413.314
96,20,413.217
98,20,412.464
100,20,411.041
102,20,408.936
104,20,406.142
106,20,402.655
108,20,398.471
110,20,393.594
112,20,388.026
114,20,381.776
116,20,374.854
118,20,367.273
120,20,359.05
122,20,350.204
124,20,340.756
126,20,330.733
128,20,320.16
130,20,309.068
132,20,297.49
134,20,285.459
136,20,273.014
138,20,260.194
140,20,247.039
142,20,233.593
144,20,219.901
146,20,206.009
148,20,191.965
150,20,177.819
152,20,163.62
154,20,149.421
156,20,135.272
158,20,121.227
160,20,107.339
162,20,93.6616
164,20,80.2476
166,20,67.1506
168,20,54.4234
170,20,42.1183
172,20,30.2871
174,20,18.9803
176,20,8.24741
178,20,-1.86345
180,20,-11.3057
-180,22,-80.4142
-178,22,-90.676
-176,22,-100.087
-174,22,-108.601
-172,22,-116.171
-170,22,-122.755
-168,22,-128.314
-166,22,-132.812
-164,22,-136.217
-162,22,-138.499
-160,22,-139.634
-158,22,-139.601
-156,22,-138.384
-154,22,-135.97
-152,22,-132.353
-150,22,-127.529
-148,22,-121.5
-146,22,-114.275
-144,22,-105.864
-142,22,-96.2852
-140,22,-85.5613
-138,22,-73.7195
-136,22,-60.7926
-134,22,-46.8181
-132,22,-31.8389
-130,22,-15.9025
-128,22,0.938651
-126,22,18.6277
-124,22,37.1032
-122,22,56.2997
-120,22,76.1477
-118,22,96.5739
-116,22,117.502
-114,22,138.852
-112,22,160.543
-110,22,182.489
-108,22,204.605
-106,22,226.802
-104,22,248.991
-102,22,271.084
-100,22,292.991
-98,22,314.621
-96,22,335.889
-94,22,356.705
-92,22,376.985
-90,22,396.646
-88,22,415.609
-86,22,433.795
-84,22,451.133
-82,22,467.553
-80,22,482.991
-78,22,497.387
-76,22,510.688
-74,22,522.844
-72,22,533.814
-70,22,543.561
-68,22,552.057
-66,22,559.277
-64,22,565.206
-62,22,569.835
-60,22,573.162
-58,22,575.192
-56,22,575.936
-54,22,575.415
-52,22,573.653
-50,22,570.684
-48,22,566.545
-46,22,561.282
-44,22,554.947
-42,22,547.594
-40,22,539.286
-38,22,530.089
-36,22,520.073
-34,22,509.313
-32,22,497.885
-30,22,485.871
-28,22,473.352
-26,22,460.413
-24,22,447.139
-22,22,433.615
-20,22,419.927
-18,22,406.161
-16,22,392.401
-14,22,378.729
-12,22,365.225
-10,22,351.968
-8,22,339.032
-6,22,326.488
-4,22,314.404
-2,22,302.843
0,22,291.864
2,22,281.521
4,22,271.862
6,22,262.93
8,22,254.764
10,22,247.395
12,22,240.851
14,22,235.152
16,22,230.312
18,22,226.342
20,22,223.244
22,22,221.016
24,22,219.651
26,22,219.135
28,22,219.45
30,22,220.574
32,22,222.477
34,22,225.128
36,22,228.491
38,22,232.525
40,22,237.186
42,22,242.426
44,22,248.198
46,22,254.446
48,22,261.118
50,22,268.156
52,22,275.503
54,22,283.099
56,22,290.885
58,22,298.801
60,22,306.785
62,22,314.777
64,22,322.719
66,22,330.551
68,22,338.214
70,22,345.654
72,22,352.813
74,22,359.641
76,22,366.084
78,22,372.095
80,22,377.627
82,22,382.637
84,22,387.082
86,22,390.925
88,22,394.13
90,22,396.665
92,22,398.501
94,22,399.613
96,22,399.977
98,22,399.575
100,22,398.391
102,22,396.413
104,22,393.631
106,22,390.041
108,22,385.641
110,22,380.432
112,22,374.42
114,22,367.613
116,22,360.023
118,22,351.665
120,22,342.558
122,22,332.723
124,22,322.186
126,22,310.974
128,22,299.119
130,22,286.654
132,22,273.616
134,22,260.045
136,22,245.983
138,22,231.474
140,22,216.564
142,22,201.303
144,22,185.741
146,22,169.931
148,22,153.928
150,22,137.788
152,22,121.567
154,22,105.324
156,22,89.1193
158,22,73.0117
160,22,57.0624
162,22,41.3323
164,22,25.8825
166,22,10.7742
168,22,-3.93197
170,22,-18.1757
172,22,-31.8975
174,22,-45.0388
176,22,-57.5424
178,22,-69.3522
180,22,-80.4142
-180,24,-150.042
-178,24,-161.866
-176,24,-172.752
-174,24,-182.642
-172,24,-191.486
-170,24,-199.233
-168,24,-205.838
-166,24,-211.258
-164,24,-215.455
-162,24,-218.395
-160,24,-220.046
-158,24,-220.383
-156,24,-219.386
-154,24,-217.038
-152,24,-213.328
-150,24,-208.252
-148,24,-201.81
-146,24,-194.007
-144,24,-184.854
-142,24,-174.37
-140,24,-162.577
-138,24,-149.505
-136,24,-135.189
-134,24,-119.67
-132,24,-102.995
-130,24,-85.216
-128,24,-66.3926
-126,24,-46.5878
-124,24,-25.8708
-122,24,-4.31553
-120,24,17.9993
-118,24,40.9905
-116,24,64.5709
-114,24,88.6496
-112,24,113.132
-110,24,137.922
-108,24,162.92
-106,24,188.024
-104,24,213.131
-102,24,238.138
-100,24,262.941
-98,24,287.437
-96,24,311.523
-94,24,335.096
-92,24,358.058
-90,24,380.312
-88,24,401.764
-86,24,422.324
-84,24,441.906
-82,24,460.43
-80,24,477.818
-78,24,494.002
-76,24,508.917
-74,24,522.507
-72,24,534.722
-70,24,545.518
-68,24,554.862
-66,24,562.725
-64,24,569.088
-62,24,573.942
-60,24,577.284
-58,24,579.12
-56,24,579.464
-54,24,578.339
-52,24,575.775
-50,24,571.812
-48,24,566.495
-46,24,559.879
-44,24,552.023
-42,24,542.995
-40,24,532.869
-38,24,521.722
-36,24,509.639
-34,24,496.708
-32,24,483.021
-30,24,468.673
-28,24,453.762
-26,24,438.387
-24,24,422.651
-22,24,406.653
-20,24,390.496
-18,24,374.28
-16,24,358.103
-14,24,342.064
-12,24,326.257
-10,24,310.772
-8,24,295.697
-6,24,281.115
-4,24,267.106
-2,24,253.741
0,24,241.089
2,24,229.211
4,24,218.164
6,24,207.996
8,24,198.75
10,24,190.463
12,24,183.163
14,24,176.872
16,24,171.606
18,24,167.373
20,24,164.176
22,24,162.008
24,24,160.859
26,24,160.712
28,24,161.542
30,24,163.321
32,24,166.014
34,24,169.58
36,24,173.975
38,24,179.151
40,24,185.055
42,24,191.629
44,24,198.815
46,24,206.549
48,24,214.768
50,24,223.404
52,24,232.39
54,24,241.655
56,24,251.131
58,24,260.746
60,24,270.431
62,24,280.116
64,24,289.731
66,24,299.21
68,24,308.486
70,24,317.494
72,24,326.171
74,24,334.458
76,24,342.295
78,24,349.629
80,24,356.406
82,24,362.577
84,24,368.096
86,24,372.921
88,24,377.012
90,24,380.332
92,24,382.851
94,24,384.54
96,24,385.373
98,24,385.33
100,24,384.394
102,24,382.551
104,24,379.792
106,24,376.112
108,24,371.509
110,24,365.985
112,24,359.545
114,24,352.201
116,24,343.964
118,24,334.853
120,24,324.888
122,24,314.093
124,24,302.496
126,24,290.129
128,24,277.025
130,24,263.223
132,24,248.763
134,24,233.689
136,24,218.048
138,24,201.889
140,24,185.263
142,24,168.226
144,24,150.833
146,24,133.144
148,24,115.219
150,24,97.1196
152,24,78.9102
154,24,60.6558
156,24,42.4225
158,24,24.2776
160,24,6.28885
162,24,-11.4754
164,24,-28.9466
166,24,-46.0561
168,24,-62.7355
170,24,-78.9171
172,24,-94.5335
174,24,-109.518
176,24,-123.807
178,24,-137.335
180,24,-150.042
-180,26,-219.333
-178,26,-232.724
-176,26,-245.092
-174,26,-256.377
-172,26,-266.519
-170,26,-275.461
-168,26,-283.15
-166,26,-289.538
-164,26,-294.578
-162,26,-298.231
-160,26,-300.461
-158,26,-301.235
-156,26,-300.53
-154,26,-298.323
-152,26,-294.6
-150,26,-289.354
-148,26,-282.58
-146,26,-274.283
-144,26,-264.473
-142,26,-253.167
-140,26,-240.388
-138,26,-226.167
-136,26,-210.54
-134,26,-193.552
-132,26,-175.254
-130,26,-155.701
-128,26,-134.959
-126,26,-113.097
-124,26,-90.1918
-122,26,-66.3251
-120,26,-41.5847
-118,26,-16.0637
-116,26,10.1402
-114,26,36.9247
-112,26,64.1836
-110,26,91.8072
-108,26,119.683
-106,26,147.695
-104,26,175.728
-102,26,203.662
-100,26,231.379
-98,26,258.761
-96,26,285.69
-94,26,312.049
-92,26,337.723
-90,26,362.602
-88,26,386.576
-86,26,409.543
-84,26,431.402
-82,26,452.06
-80,26,471.428
-78,26,489.426
-76,26,505.98
-74,26,521.023
-72,26,534.496
-70,26,546.35
-68,26,556.544
-66,26,565.046
-64,26,571.835
-62,26,576.897
-60,26,580.229
-58,26,581.839
-56,26,581.744
-54,26,579.969
-52,26,576.55
-50,26,571.533
-48,26,564.973
-46,26,556.93
-44,26,547.477
-42,26,536.692
-40,26,524.661
-38,26,511.475
-36,26,497.233
-34,26,482.038
-32,26,465.997
-30,26,449.222
-28,26,431.826
-26,26,413.926
-24,26,395.639
-22,26,377.084
-20,26,358.378
-18,26,339.637
-16,26,320.977
-14,26,302.51
-12,26,284.344
-10,26,266.585
-8,26,249.333
-6,26,232.684
-4,26,216.727
-2,26,201.546
0,26,187.218
2,26,173.812
4,26,161.39
6,26,150.009
8,26,139.715
10,26,130.547
12,26,122.537
14,26,115.707
16,26,110.074
18,26,105.644
20,26,102.417
22,26,100.384
24,26,99.5301
26,26,99.832
28,26,101.26
30,26,103.778
32,26,107.345
34,26,111.91
36,26,117.422
38,26,123.822
40,26,131.048
42,26,139.032
44,26,147.706
46,26,156.995
48,26,166.825
50,26,177.119
52,26,187.797
54,26,198.78
56,26,209.989
58,26,221.341
60,26,232.758
62,26,244.16
64,26,255.47
66,26,266.61
68,26,277.507
70,26,288.087
72,26,298.282
74,26,308.022
76,26,317.245
78,26,325.889
80,26,333.897
82,26,341.214
84,26,347.79
86,26,353.578
88,26,358.535
90,26,362.623
92,26,365.807
94,26,368.056
96,26,369.344
98,26,369.649
100,26,368.953
102,26,367.241
104,26,364.504
106,26,360.737
108,26,355.938
110,26,350.11
112,26,343.26
114,26,335.4
116,26,326.544
118,26,316.711
120,26,305.924
122,26,294.21
124,26,281.599
126,26,268.126
128,26,253.828
130,26,238.747
132,26,222.926
134,26,206.414
136,26,189.261
138,26,171.522
140,26,153.253
142,26,134.513
144,26,115.364
146,26,95.8693
148,26,76.0959
150,26,56.1116
152,26,35.986
154,26,15.7905
156,26,-4.40237
158,26,-24.519
160,26,-44.4849
162,26,-64.2248
164,26,-83.6635
166,26,-102.725
168,26,-121.334
170,26,-139.415
172,26,-156.894
174,26,-173.697
176,26,-189.752
178,26,-204.987
180,26,-219.333
-180,28,-287.438
-178,28,-302.368
-176,28,-316.205
-174,28,-328.878
-172,28,-340.321
-170,28,-350.471
-168,28,-359.267
-166,28,-366.653
-164,28,-372.578
-162,28,-376.994
-160,28,-379.86
-158,28,-381.137
-156,28,-380.795
-154,28,-378.809
-152,28,-375.159
-150,28,-369.832
-148,28,-362.822
-146,28,-354.13
-144,28,-343.764
-142,28,-331.741
-140,28,-318.081
-138,28,-302.817
-136,28,-285.986
-134,28,-267.635
-132,28,-247.816
-130,28,-226.591
-128,28,-204.028
-126,28,-180.203
-124,28,-155.2
-122,28,-129.108
-120,28,-102.023
-118,28,-74.0471
-116,28,-45.2892
-114,28,-15.8623
-112,28,14.1155
-110,28,44.5219
-108,28,75.2309
-106,28,106.114
-104,28,137.039
-102,28,167.874
-100,28,198.486
-98,28,228.739
-96,28,258.501
-94,28,287.639
-92,28,316.025
-90,28,343.53
-88,28,370.033
-86,28,395.413
-84,28,419.559
-82,28,442.361
-80,28,463.721
-78,28,483.544
-76,28,501.745
-74,28,518.249
-72,28,532.987
-70,28,545.902
-68,28,556.947
-66,28,566.085
-64,28,573.291
-62,28,578.548
-60,28,581.855
-58,28,583.218
-56,28,582.656
-54,28,580.2
-52,28,575.891
-50,28,569.78
-48,28,561.93
-46,28,552.414
-44,28,541.311
-42,28,528.714
-40,28,514.721
-38,28,499.437
-36,28,482.976
-34,28,465.457
-32,28,447.002
-30,28,427.741
-28,28,407.804
-26,28,387.324
-24,28,366.437
-22,28,345.277
-20,28,323.98
-18,28,302.678
-16,28,281.504
-14,28,260.584
-12,28,240.043
-10,28,219.999
-8,28,200.567
-6,28,181.855
-4,28,163.963
-2,28,146.984
0,28,131.005
2,28,116.104
4,28,102.349
6,28,89.8009
8,28,78.5108
10,28,68.521
12,28,59.8642
14,28,52.5641
16,28,46.6351
18,28,42.0824
20,28,38.9024
22,28,37.0827
24,28,36.6027
26,28,37.4334
28,28,39.5383
30,28,42.8735
32,28,47.3885
34,28,53.0261
36,28,59.7235
38,28,67.4125
40,28,76.0201
42,28,85.4693
44,28,95.6793
46,28,106.566
48,28,118.044
50,28,130.025
52,28,142.418
54,28,155.135
56,28,168.084
58,28,181.175
60,28,194.319
62,28,207.426
64,28,220.411
66,28,233.189
68,28,245.676
70,28,257.794
72,28,269.466
74,28,280.618
76,28,291.18
78,28,301.087
80,28,310.275
82,28,318.687
84,28,326.268
86,28,332.969
88,28,338.744
90,28,343.553
92,28,347.358
94,28,350.128
96,28,351.836
98,28,352.458
100,28,351.976
102,28,350.376
104,28,347.648
106,28,343.788
108,28,338.794
110,28,332.672
112,28,325.428
114,28,317.076
116,28,307.631
118,28,297.115
120,28,285.553
122,28,272.974
124,28,259.41
126,28,244.899
128,28,229.481
130,28,213.2
132,28,196.105
134,28,178.246
136,28,159.678
138,28,140.459
140,28,120.649
142,28,100.313
144,28,79.5155
146,28,58.3265
148,28,36.8165
150,28,15.0588
152,28,-6.87172
154,28,-28.8982
156,28,-50.9426
158,28,-72.9254
160,28,-94.7663
162,28,-116.384
164,28,-137.697
166,28,-158.622
168,28,-179.079
170,28,-198.985
172,28,-218.258
174,28,-236.819
176,28,-254.588
178,28,-271.486
180,28,-287.438
-180,30,-353.52
-178,30,-369.937
-176,30,-385.2
-174,30,-399.231
-172,30,-411.958
-170,30,-423.309
-168,30,-433.218
-166,30,-441.621
-164,30,-448.459
-162,30,-453.68
-160,30,-457.233
-158,30,-459.076
-156,30,-459.171
-154,30,-457.487
-152,30,-454
-150,30,-448.692
-148,30,-441.552
-146,30,-432.578
-144,30,-421.776
-142,30,-409.157
-140,30,-394.744
-138,30,-378.567
-136,30,-360.664
-134,30,-341.082
-132,30,-319.877
-130,30,-297.113
-128,30,-272.862
-126,30,-247.204
-124,30,-220.231
-122,30,-192.036
-120,30,-162.726
-118,30,-132.411
-116,30,-101.209
-114,30,-69.2438
-112,30,-36.6454
-110,30,-3.54821
-108,30,29.9089
-106,30,63.5834
-104,30,97.3298
-102,30,131.001
-100,30,164.447
-98,30,197.519
-96,30,230.069
-94,30,261.948
-92,30,293.011
-90,30,323.115
-88,30,352.122
-86,30,379.899
-84,30,406.316
-82,30,431.252
-80,30,454.595
-78,30,476.237
-76,30,496.082
-74,30,514.043
-72,30,530.044
-70,30,544.018
-68,30,555.911
-66,30,565.681
-64,30,573.299
-62,30,578.745
-60,30,582.017
-58,30,583.122
-56,30,582.081
-54,30,578.929
-52,30,573.71
-50,30,566.485
-48,30,557.324
-46,30,546.309
-44,30,533.531
-42,30,519.095
-40,30,503.112
-38,30,485.703
-36,30,466.996
-34,30,447.126
-32,30,426.234
-30,30,404.464
-28,30,381.965
-26,30,358.89
-24,30,335.39
-22,30,311.618
-20,30,287.727
-18,30,263.867
-16,30,240.186
-14,30,216.827
-12,30,193.93
-10,30,171.628
-8,30,150.049
-6,30,129.311
-4,30,109.528
-2,30,90.8029
0,30,73.23
2,30,56.8946
4,30,41.872
6,30,28.2274
8,30,16.0156
10,30,5.28104
12,30,-3.94253
14,30,-11.6318
16,30,-17.7739
18,30,-22.3662
20,30,-25.4162
22,30,-26.9411
24,30,-26.9676
26,30,-25.5311
28,30,-22.6759
30,30,-18.4543
32,30,-12.9258
34,30,-6.15719
36,30,1.77859
38,30,10.8029
40,30,20.8319
42,30,31.7776
44,30,43.548
46,30,56.0483
48,30,69.181
50,30,82.8471
52,30,96.9462
54,30,111.378
56,30,126.041
58,30,140.836
60,30,155.663
62,30,170.426
64,30,185.03
66,30,199.381
68,30,213.391
70,30,226.973
72,30,240.045
74,30,252.527
76,30,264.345
78,30,275.428
80,30,285.712
82,30,295.133
84,30,303.636
86,30,311.169
88,30,317.684
90,30,323.139
92,30,327.497
94,30,330.725
96,30,332.795
98,30,333.685
100,30,333.376
102,30,331.855
104,30,329.113
106,30,325.145
108,30,319.953
110,30,313.541
112,30,305.918
114,30,297.1
116,30,287.103
118,30,275.95
120,30,263.669
122,30,250.291
124,30,235.85
126,30,220.385
128,30,203.94
130,30,186.562
132,30,168.302
134,30,149.213
136,30,129.353
138,30,108.783
140,30,87.5672
142,30,65.7732
144,30,43.4706
146,30,20.7322
148,30,-2.36699
150,30,-25.7496
152,30,-49.3361
154,30,-73.0454
156,30,-96.7944
158,30,-120.499
160,30,-144.074
162,30,-167.432
164,30,-190.486
166,30,-213.15
