Phi[deg],Theta[deg],re(rEY)[mV]
-134,16,2244.22
-132,16,2236.5
-130,16,2229.42
-128,16,2223.01
-126,16,2217.29
-124,16,2212.28
-122,16,2208.01
-120,16,2204.5
-118,16,2201.74
-116,16,2199.76
-114,16,2198.56
-112,16,2198.13
-110,16,2198.47
-108,16,2199.59
-106,16,2201.47
-104,16,2204.1
-102,16,2207.45
-100,16,2211.53
-98,16,2216.29
-96,16,2221.72
-94,16,2227.78
-92,16,2234.45
-90,16,2241.7
-88,16,2249.49
-86,16,2257.77
-84,16,2266.52
-82,16,2275.68
-80,16,2285.22
-78,16,2295.1
-76,16,2305.26
-74,16,2315.65
-72,16,2326.24
-70,16,2336.97
-68,16,2347.8
-66,16,2358.67
-64,16,2369.55
-62,16,2380.36
-60,16,2391.08
-58,16,2401.66
-56,16,2412.04
-54,16,2422.18
-52,16,2432.04
-50,16,2441.58
-48,16,2450.74
-46,16,2459.51
-44,16,2467.83
-42,16,2475.67
-40,16,2483
-38,16,2489.79
-36,16,2496.02
-34,16,2501.64
-32,16,2506.65
-30,16,2511.02
-28,16,2514.74
-26,16,2517.79
-24,16,2520.15
-22,16,2521.84
-20,16,2522.83
-18,16,2523.12
-16,16,2522.73
-14,16,2521.65
-12,16,2519.89
-10,16,2517.46
-8,16,2514.38
-6,16,2510.67
-4,16,2506.34
-2,16,2501.42
0,16,2495.93
2,16,2489.9
4,16,2483.37
6,16,2476.37
8,16,2468.93
10,16,2461.1
12,16,2452.91
14,16,2444.4
16,16,2435.62
18,16,2426.62
20,16,2417.44
22,16,2408.13
24,16,2398.73
26,16,2389.3
28,16,2379.89
30,16,2370.55
32,16,2361.31
34,16,2352.25
36,16,2343.39
38,16,2334.8
40,16,2326.52
42,16,2318.58
44,16,2311.05
46,16,2303.95
48,16,2297.33
50,16,2291.23
52,16,2285.68
54,16,2280.71
56,16,2276.35
58,16,2272.64
60,16,2269.59
62,16,2267.22
64,16,2265.56
66,16,2264.6
68,16,2264.37
70,16,2264.87
72,16,2266.1
74,16,2268.06
76,16,2270.74
78,16,2274.13
80,16,2278.22
82,16,2282.99
84,16,2288.42
86,16,2294.48
88,16,2301.15
90,16,2308.4
92,16,2316.19
94,16,2324.47
96,16,2333.22
98,16,2342.38
100,16,2351.92
102,16,2361.77
104,16,2371.9
106,16,2382.24
108,16,2392.76
110,16,2403.38
112,16,2414.05
114,16,2424.73
116,16,2435.35
118,16,2445.85
120,16,2456.18
122,16,2466.29
124,16,2476.12
126,16,2485.61
128,16,2494.72
130,16,2503.39
132,16,2511.58
134,16,2519.25
136,16,2526.34
138,16,2532.82
140,16,2538.66
142,16,2543.81
144,16,2548.25
146,16,2551.96
148,16,2554.91
150,16,2557.07
152,16,2558.45
154,16,2559.02
156,16,2558.78
158,16,2557.73
160,16,2555.87
162,16,2553.21
164,16,2549.74
166,16,2545.5
168,16,2540.5
170,16,2534.75
172,16,2528.3
174,16,2521.15
176,16,2513.35
178,16,2504.93
180,16,2495.94
-180,18,2481.76
-178,18,2470.06
-176,18,2457.74
-174,18,2444.86
-172,18,2431.49
-170,18,2417.68
-168,18,2403.52
-166,18,2389.05
-164,18,2374.35
-162,18,2359.49
-160,18,2344.54
-158,18,2329.56
-156,18,2314.64
-154,18,2299.83
-152,18,2285.2
-150,18,2270.83
-148,18,2256.78
-146,18,2243.11
-144,18,2229.88
-142,18,2217.16
-140,18,2205
-138,18,2193.45
-136,18,2182.56
-134,18,2172.38
-132,18,2162.96
-130,18,2154.34
-128,18,2146.54
-126,18,2139.6
-124,18,2133.56
-122,18,2128.42
-120,18,2124.22
-118,18,2120.96
-116,18,2118.65
-114,18,2117.31
-112,18,2116.93
-110,18,2117.5
-108,18,2119.02
-106,18,2121.48
-104,18,2124.86
-102,18,2129.14
-100,18,2134.3
-98,18,2140.31
-96,18,2147.13
-94,18,2154.73
-92,18,2163.08
-90,18,2172.13
-88,18,2181.83
-86,18,2192.15
-84,18,2203.02
-82,18,2214.41
-80,18,2226.25
-78,18,2238.48
-76,18,2251.07
-74,18,2263.93
-72,18,2277.03
-70,18,2290.29
-68,18,2303.66
-66,18,2317.07
-64,18,2330.47
-62,18,2343.8
-60,18,2357
-58,18,2370
-56,18,2382.76
-54,18,2395.22
-52,18,2407.31
-50,18,2419
-48,18,2430.23
-46,18,2440.95
-44,18,2451.12
-42,18,2460.68
-40,18,2469.61
-38,18,2477.87
-36,18,2485.41
-34,18,2492.22
-32,18,2498.25
-30,18,2503.49
-28,18,2507.91
-26,18,2511.51
-24,18,2514.26
-22,18,2516.15
-20,18,2517.19
-18,18,2517.36
-16,18,2516.67
-14,18,2515.13
-12,18,2512.75
-10,18,2509.53
-8,18,2505.51
-6,18,2500.69
-4,18,2495.1
-2,18,2488.78
0,18,2481.75
2,18,2474.06
4,18,2465.73
6,18,2456.81
8,18,2447.35
10,18,2437.39
12,18,2426.98
14,18,2416.18
16,18,2405.04
18,18,2393.61
20,18,2381.96
22,18,2370.14
24,18,2358.22
26,18,2346.25
28,18,2334.3
30,18,2322.43
32,18,2310.7
34,18,2299.17
36,18,2287.9
38,18,2276.96
40,18,2266.41
42,18,2256.29
44,18,2246.67
46,18,2237.59
48,18,2229.11
50,18,2221.28
52,18,2214.15
54,18,2207.74
56,18,2202.1
58,18,2197.27
60,18,2193.27
62,18,2190.14
64,18,2187.88
66,18,2186.53
68,18,2186.09
70,18,2186.56
72,18,2187.96
74,18,2190.28
76,18,2193.51
78,18,2197.65
80,18,2202.67
82,18,2208.55
84,18,2215.27
86,18,2222.8
88,18,2231.1
90,18,2240.14
92,18,2249.86
94,18,2260.22
96,18,2271.17
98,18,2282.65
100,18,2294.62
102,18,2306.99
104,18,2319.72
106,18,2332.74
108,18,2345.97
110,18,2359.36
112,18,2372.82
114,18,2386.3
116,18,2399.71
118,18,2412.98
120,18,2426.06
122,18,2438.86
124,18,2451.31
126,18,2463.36
128,18,2474.93
130,18,2485.96
132,18,2496.39
134,18,2506.17
136,18,2515.23
138,18,2523.54
140,18,2531.04
142,18,2537.69
144,18,2543.45
146,18,2548.29
148,18,2552.18
150,18,2555.1
152,18,2557.02
154,18,2557.95
156,18,2557.86
158,18,2556.75
160,18,2554.63
162,18,2551.5
164,18,2547.38
166,18,2542.28
168,18,2536.23
170,18,2529.25
172,18,2521.38
174,18,2512.66
176,18,2503.11
178,18,2492.8
180,18,2481.76
-180,20,2466.06
-178,20,2452.01
-176,20,2437.22
-174,20,2421.76
-172,20,2405.69
-170,20,2389.1
-168,20,2372.07
-166,20,2354.68
-164,20,2337.01
-162,20,2319.15
-160,20,2301.18
-158,20,2283.18
-156,20,2265.25
-154,20,2247.46
-152,20,2229.9
-150,20,2212.65
-148,20,2195.78
-146,20,2179.39
-144,20,2163.53
-142,20,2148.29
-140,20,2133.73
-138,20,2119.92
-136,20,2106.91
-134,20,2094.77
-132,20,2083.54
-130,20,2073.27
-128,20,2064.01
-126,20,2055.79
-124,20,2048.65
-122,20,2042.61
-120,20,2037.69
-118,20,2033.92
-116,20,2031.3
-114,20,2029.83
-112,20,2029.52
-110,20,2030.37
-108,20,2032.35
-106,20,2035.47
-104,20,2039.69
-102,20,2044.99
-100,20,2051.34
-98,20,2058.71
-96,20,2067.05
-94,20,2076.33
-92,20,2086.49
-90,20,2097.49
-88,20,2109.28
-86,20,2121.79
-84,20,2134.96
-82,20,2148.74
-80,20,2163.06
-78,20,2177.84
-76,20,2193.03
-74,20,2208.55
-72,20,2224.34
-70,20,2240.31
-68,20,2256.41
-66,20,2272.54
-64,20,2288.66
-62,20,2304.67
-60,20,2320.52
-58,20,2336.13
-56,20,2351.43
-54,20,2366.35
-52,20,2380.84
-50,20,2394.83
-48,20,2408.25
-46,20,2421.05
-44,20,2433.18
-42,20,2444.58
-40,20,2455.21
-38,20,2465.02
-36,20,2473.96
-34,20,2482.01
-32,20,2489.12
-30,20,2495.27
-28,20,2500.44
-26,20,2504.6
-24,20,2507.74
-22,20,2509.84
-20,20,2510.9
-18,20,2510.91
-16,20,2509.89
-14,20,2507.83
-12,20,2504.75
-10,20,2500.67
-8,20,2495.6
-6,20,2489.57
-4,20,2482.61
-2,20,2474.76
0,20,2466.05
2,20,2456.52
4,20,2446.23
6,20,2435.22
8,20,2423.55
10,20,2411.28
12,20,2398.45
14,20,2385.15
16,20,2371.43
18,20,2357.36
20,20,2343.01
22,20,2328.45
24,20,2313.77
26,20,2299.02
28,20,2284.29
30,20,2269.65
32,20,2255.18
34,20,2240.96
36,20,2227.05
38,20,2213.53
40,20,2200.48
42,20,2187.95
44,20,2176.03
46,20,2164.78
48,20,2154.25
50,20,2144.51
52,20,2135.61
54,20,2127.61
56,20,2120.55
58,20,2114.47
60,20,2109.41
62,20,2105.41
64,20,2102.48
66,20,2100.66
68,20,2099.96
70,20,2100.38
72,20,2101.94
74,20,2104.63
76,20,2108.44
78,20,2113.36
80,20,2119.37
82,20,2126.45
84,20,2134.56
86,20,2143.67
88,20,2153.73
90,20,2164.7
92,20,2176.51
94,20,2189.13
96,20,2202.47
98,20,2216.49
100,20,2231.09
102,20,2246.22
104,20,2261.79
106,20,2277.72
108,20,2293.93
110,20,2310.33
112,20,2326.84
114,20,2343.38
116,20,2359.85
118,20,2376.17
120,20,2392.24
122,20,2408
124,20,2423.34
126,20,2438.18
128,20,2452.46
130,20,2466.08
132,20,2478.98
134,20,2491.08
136,20,2502.32
138,20,2512.63
140,20,2521.97
142,20,2530.27
144,20,2537.49
146,20,2543.59
148,20,2548.54
150,20,2552.3
152,20,2554.85
154,20,2556.18
156,20,2556.27
158,20,2555.13
160,20,2552.75
162,20,2549.14
164,20,2544.33
166,20,2538.32
168,20,2531.15
170,20,2522.86
172,20,2513.48
174,20,2503.06
176,20,2491.64
178,20,2479.29
180,20,2466.06
-180,22,2448.86
-178,22,2432.34
-176,22,2414.93
-174,22,2396.71
-172,22,2377.79
-170,22,2358.24
-168,22,2338.17
-166,22,2317.68
-164,22,2296.86
-162,22,2275.81
-160,22,2254.63
-158,22,2233.43
-156,22,2212.31
-154,22,2191.36
-152,22,2170.68
-150,22,2150.38
-148,22,2130.54
-146,22,2111.27
-144,22,2092.63
-142,22,2074.73
-140,22,2057.64
-138,22,2041.44
-136,22,2026.2
-134,22,2011.98
-132,22,1998.86
-130,22,1986.87
-128,22,1976.08
-126,22,1966.53
-124,22,1958.25
-122,22,1951.28
-120,22,1945.63
-118,22,1941.34
-116,22,1938.41
-114,22,1936.84
-112,22,1936.64
-110,22,1937.8
-108,22,1940.31
-106,22,1944.14
-104,22,1949.28
-102,22,1955.68
-100,22,1963.33
-98,22,1972.16
-96,22,1982.14
-94,22,1993.21
-92,22,2005.32
-90,22,2018.41
-88,22,2032.42
-86,22,2047.26
-84,22,2062.89
-82,22,2079.21
-80,22,2096.16
-78,22,2113.65
-76,22,2131.61
-74,22,2149.94
-72,22,2168.58
-70,22,2187.43
-68,22,2206.4
-66,22,2225.42
-64,22,2244.4
-62,22,2263.26
-60,22,2281.9
-58,22,2300.25
-56,22,2318.23
-54,22,2335.77
-52,22,2352.77
-50,22,2369.17
-48,22,2384.91
-46,22,2399.9
-44,22,2414.09
-42,22,2427.42
-40,22,2439.82
-38,22,2451.25
-36,22,2461.66
-34,22,2471.01
-32,22,2479.24
-30,22,2486.34
-28,22,2492.27
-26,22,2497.01
-24,22,2500.54
-22,22,2502.84
-20,22,2503.91
-18,22,2503.74
-16,22,2502.34
-14,22,2499.71
-12,22,2495.87
-10,22,2490.84
-8,22,2484.64
-6,22,2477.31
-4,22,2468.87
-2,22,2459.37
0,22,2448.85
2,22,2437.37
4,22,2424.97
6,22,2411.72
8,22,2397.68
10,22,2382.91
12,22,2367.49
14,22,2351.5
16,22,2335.01
18,22,2318.1
20,22,2300.85
22,22,2283.35
24,22,2265.69
26,22,2247.95
28,22,2230.23
30,22,2212.61
32,22,2195.19
34,22,2178.05
36,22,2161.29
38,22,2144.98
40,22,2129.23
42,22,2114.11
44,22,2099.69
46,22,2086.08
48,22,2073.32
50,22,2061.51
52,22,2050.7
54,22,2040.95
56,22,2032.33
58,22,2024.88
60,22,2018.66
62,22,2013.69
64,22,2010.02
66,22,2007.67
68,22,2006.65
70,22,2007
72,22,2008.7
74,22,2011.76
76,22,2016.17
78,22,2021.91
80,22,2028.97
82,22,2037.31
84,22,2046.89
86,22,2057.68
88,22,2069.62
90,22,2082.65
92,22,2096.71
94,22,2111.73
96,22,2127.64
98,22,2144.36
100,22,2161.81
102,22,2179.88
104,22,2198.5
106,22,2217.56
108,22,2236.97
110,22,2256.63
112,22,2276.42
114,22,2296.26
116,22,2316.02
118,22,2335.62
120,22,2354.93
122,22,2373.87
124,22,2392.33
126,22,2410.2
128,22,2427.39
130,22,2443.82
132,22,2459.38
134,22,2474
136,22,2487.6
138,22,2500.1
140,22,2511.42
142,22,2521.52
144,22,2530.33
146,22,2537.81
148,22,2543.91
150,22,2548.59
152,22,2551.84
154,22,2553.63
156,22,2553.94
158,22,2552.78
160,22,2550.14
162,22,2546.05
164,22,2540.51
166,22,2533.55
168,22,2525.21
170,22,2515.53
172,22,2504.56
174,22,2492.34
176,22,2478.94
178,22,2464.42
180,22,2448.86
-180,24,2430.23
-178,24,2411.1
-176,24,2390.94
-174,24,2369.84
-172,24,2347.92
-170,24,2325.27
-168,24,2302.02
-166,24,2278.27
-164,24,2254.14
-162,24,2229.75
-160,24,2205.21
-158,24,2180.65
-156,24,2156.19
-154,24,2131.93
-152,24,2108
-150,24,2084.5
-148,24,2061.55
-146,24,2039.26
-144,24,2017.72
-142,24,1997.04
-140,24,1977.31
-138,24,1958.62
-136,24,1941.06
-134,24,1924.69
-132,24,1909.59
-130,24,1895.82
-128,24,1883.45
-126,24,1872.52
-124,24,1863.07
-122,24,1855.14
-120,24,1848.76
-118,24,1843.95
-116,24,1840.72
-114,24,1839.08
-112,24,1839.02
-110,24,1840.54
-108,24,1843.62
-106,24,1848.23
-104,24,1854.35
-102,24,1861.94
-100,24,1870.96
-98,24,1881.35
-96,24,1893.07
-94,24,1906.04
-92,24,1920.21
-90,24,1935.5
-88,24,1951.84
-86,24,1969.16
-84,24,1987.35
-82,24,2006.35
-80,24,2026.06
-78,24,2046.4
-76,24,2067.25
-74,24,2088.54
-72,24,2110.16
-70,24,2132.01
-68,24,2154.01
-66,24,2176.04
-64,24,2198.01
-62,24,2219.83
-60,24,2241.39
-58,24,2262.61
-56,24,2283.38
-54,24,2303.63
-52,24,2323.25
-50,24,2342.17
-48,24,2360.31
-46,24,2377.58
-44,24,2393.91
-42,24,2409.23
-40,24,2423.48
-38,24,2436.6
-36,24,2448.52
-34,24,2459.2
-32,24,2468.6
-30,24,2476.67
-28,24,2483.38
-26,24,2488.7
-24,24,2492.62
-22,24,2495.11
-20,24,2496.16
-18,24,2495.78
-16,24,2493.96
-14,24,2490.72
-12,24,2486.07
-10,24,2480.03
-8,24,2472.63
-6,24,2463.91
-4,24,2453.9
-2,24,2442.65
0,24,2430.22
2,24,2416.65
4,24,2402.02
6,24,2386.39
8,24,2369.84
10,24,2352.44
12,24,2334.27
14,24,2315.43
16,24,2296
18,24,2276.07
20,24,2255.75
22,24,2235.13
24,24,2214.31
26,24,2193.39
28,24,2172.49
30,24,2151.71
32,24,2131.14
34,24,2110.91
36,24,2091.1
38,24,2071.83
40,24,2053.19
42,24,2035.29
44,24,2018.22
46,24,2002.07
48,24,1986.94
50,24,1972.9
52,24,1960.03
54,24,1948.42
56,24,1938.12
58,24,1929.2
60,24,1921.71
62,24,1915.69
64,24,1911.2
66,24,1908.26
68,24,1906.9
70,24,1907.13
72,24,1908.96
74,24,1912.39
76,24,1917.42
78,24,1924.01
80,24,1932.16
82,24,1941.82
84,24,1952.95
86,24,1965.5
88,24,1979.41
90,24,1994.62
92,24,2011.04
94,24,2028.61
96,24,2047.24
98,24,2066.82
100,24,2087.27
102,24,2108.47
104,24,2130.32
106,24,2152.7
108,24,2175.51
110,24,2198.61
112,24,2221.89
114,24,2245.23
116,24,2268.5
118,24,2291.58
120,24,2314.34
122,24,2336.67
124,24,2358.44
126,24,2379.54
128,24,2399.85
130,24,2419.26
132,24,2437.67
134,24,2454.98
136,24,2471.09
138,24,2485.92
140,24,2499.38
142,24,2511.4
144,24,2521.91
146,24,2530.87
148,24,2538.21
150,24,2543.9
152,24,2547.9
154,24,2550.19
156,24,2550.76
158,24,2549.6
160,24,2546.72
162,24,2542.13
164,24,2535.84
166,24,2527.9
168,24,2518.35
170,24,2507.22
172,24,2494.57
174,24,2480.48
176,24,2465
178,24,2448.23
180,24,2430.23
-180,26,2410.19
-178,26,2388.37
-176,26,2365.36
-174,26,2341.28
-172,26,2316.24
-170,26,2290.38
-168,26,2263.82
-166,26,2236.7
-164,26,2209.14
-162,26,2181.28
-160,26,2153.26
-158,26,2125.22
-156,26,2097.28
-154,26,2069.6
-152,26,2042.28
-150,26,2015.48
-148,26,1989.31
-146,26,1963.89
-144,26,1939.36
-142,26,1915.8
-140,26,1893.35
-138,26,1872.09
-136,26,1852.12
-134,26,1833.53
-132,26,1816.41
-130,26,1800.81
-128,26,1786.81
-126,26,1774.47
-124,26,1763.84
-122,26,1754.94
-120,26,1747.82
-118,26,1742.5
-116,26,1738.98
-114,26,1737.29
-112,26,1737.4
-110,26,1739.32
-108,26,1743.02
-106,26,1748.47
-104,26,1755.64
-102,26,1764.48
-100,26,1774.94
-98,26,1786.97
-96,26,1800.5
-94,26,1815.47
-92,26,1831.79
-90,26,1849.38
-88,26,1868.16
-86,26,1888.04
-84,26,1908.92
-82,26,1930.7
-80,26,1953.28
-78,26,1976.56
-76,26,2000.42
-74,26,2024.76
-72,26,2049.48
-70,26,2074.45
-68,26,2099.56
-66,26,2124.71
-64,26,2149.78
-62,26,2174.66
-60,26,2199.23
-58,26,2223.41
-56,26,2247.06
-54,26,2270.11
-52,26,2292.43
-50,26,2313.95
-48,26,2334.56
-46,26,2354.17
-44,26,2372.7
-42,26,2390.08
-40,26,2406.22
-38,26,2421.06
-36,26,2434.53
-34,26,2446.59
-32,26,2457.16
-30,26,2466.22
-28,26,2473.72
-26,26,2479.64
-24,26,2483.93
-22,26,2486.6
-20,26,2487.62
-18,26,2487
-16,26,2484.73
-14,26,2480.83
-12,26,2475.32
-10,26,2468.21
-8,26,2459.55
-6,26,2449.37
-4,26,2437.71
-2,26,2424.63
0,26,2410.18
2,26,2394.44
4,26,2377.47
6,26,2359.35
8,26,2340.16
10,26,2320
12,26,2298.96
14,26,2277.13
16,26,2254.62
18,26,2231.53
20,26,2207.98
22,26,2184.09
24,26,2159.95
26,26,2135.71
28,26,2111.46
30,26,2087.35
32,26,2063.48
34,26,2039.98
36,26,2016.98
38,26,1994.58
40,26,1972.91
42,26,1952.08
44,26,1932.2
46,26,1913.39
48,26,1895.73
50,26,1879.34
52,26,1864.3
54,26,1850.7
56,26,1838.62
58,26,1828.13
60,26,1819.29
62,26,1812.16
64,26,1806.79
66,26,1803.22
68,26,1801.46
70,26,1801.55
72,26,1803.5
74,26,1807.3
76,26,1812.95
78,26,1820.42
80,26,1829.68
82,26,1840.71
84,26,1853.44
86,26,1867.83
88,26,1883.8
90,26,1901.27
92,26,1920.17
94,26,1940.4
96,26,1961.86
98,26,1984.44
100,26,2008.02
102,26,2032.5
104,26,2057.73
106,26,2083.6
108,26,2109.96
110,26,2136.69
112,26,2163.63
114,26,2190.64
116,26,2217.59
118,26,2244.33
120,26,2270.71
122,26,2296.6
124,26,2321.86
126,26,2346.35
128,26,2369.93
130,26,2392.49
132,26,2413.9
134,26,2434.04
136,26,2452.8
138,26,2470.09
140,26,2485.8
142,26,2499.85
144,26,2512.18
146,26,2522.7
148,26,2531.36
150,26,2538.11
152,26,2542.93
154,26,2545.77
156,26,2546.63
158,26,2545.49
160,26,2542.37
162,26,2537.28
164,26,2530.24
166,26,2521.29
168,26,2510.48
170,26,2497.86
172,26,2483.5
174,26,2467.46
176,26,2449.84
178,26,2430.72
180,26,2410.19
-180,28,2388.81
-178,28,2364.23
-176,28,2338.29
-174,28,2311.14
-172,28,2282.92
-170,28,2253.76
-168,28,2223.8
-166,28,2193.21
-164,28,2162.13
-162,28,2130.71
-160,28,2099.12
-158,28,2067.49
-156,28,2036
-154,28,2004.79
-152,28,1974.01
-150,28,1943.81
-148,28,1914.33
-146,28,1885.72
-144,28,1858.1
-142,28,1831.61
-140,28,1806.36
-138,28,1782.47
-136,28,1760.04
-134,28,1739.19
-132,28,1719.99
-130,28,1702.53
-128,28,1686.89
-126,28,1673.12
-124,28,1661.28
-122,28,1651.41
-120,28,1643.55
-118,28,1637.73
-116,28,1633.94
-114,28,1632.22
-112,28,1632.53
-110,28,1634.88
-108,28,1639.24
-106,28,1645.57
-104,28,1653.84
-102,28,1663.99
-100,28,1675.96
-98,28,1689.69
-96,28,1705.11
-94,28,1722.14
-92,28,1740.68
-90,28,1760.65
-88,28,1781.95
-86,28,1804.47
-84,28,1828.11
-82,28,1852.76
-80,28,1878.29
-78,28,1904.6
-76,28,1931.56
-74,28,1959.04
-72,28,1986.93
-70,28,2015.09
-68,28,2043.41
-66,28,2071.75
-64,28,2099.99
-62,28,2128
-60,28,2155.67
-58,28,2182.86
-56,28,2209.47
-54,28,2235.38
-52,28,2260.46
-50,28,2284.62
-48,28,2307.76
-46,28,2329.76
-44,28,2350.54
-42,28,2370
-40,28,2388.07
-38,28,2404.66
-36,28,2419.71
-34,28,2433.15
-32,28,2444.92
-30,28,2454.98
-28,28,2463.27
-26,28,2469.77
-24,28,2474.44
-22,28,2477.27
-20,28,2478.24
-18,28,2477.35
-16,28,2474.61
-14,28,2470.01
-12,28,2463.59
-10,28,2455.37
-8,28,2445.39
-6,28,2433.69
-4,28,2420.31
-2,28,2405.33
0,28,2388.8
2,28,2370.79
4,28,2351.4
6,28,2330.7
8,28,2308.79
10,28,2285.76
12,28,2261.73
14,28,2236.8
16,28,2211.1
18,28,2184.73
20,28,2157.84
22,28,2130.53
24,28,2102.96
26,28,2075.25
28,28,2047.53
30,28,2019.96
32,28,1992.65
34,28,1965.76
36,28,1939.42
38,28,1913.76
40,28,1888.93
42,28,1865.05
44,28,1842.24
46,28,1820.64
48,28,1800.36
50,28,1781.51
52,28,1764.19
54,28,1748.52
56,28,1734.57
58,28,1722.43
60,28,1712.17
62,28,1703.87
64,28,1697.56
66,28,1693.31
68,28,1691.13
70,28,1691.06
72,28,1693.11
74,28,1697.27
76,28,1703.55
78,28,1711.91
80,28,1722.33
82,28,1734.76
84,28,1749.14
86,28,1765.42
88,28,1783.51
90,28,1803.32
92,28,1824.77
94,28,1847.75
96,28,1872.14
98,28,1897.82
100,28,1924.66
102,28,1952.53
104,28,1981.27
106,28,2010.75
108,28,2040.8
110,28,2071.28
112,28,2102.01
114,28,2132.85
116,28,2163.61
118,28,2194.15
120,28,2224.3
122,28,2253.89
124,28,2282.77
126,28,2310.79
128,28,2337.78
130,28,2363.61
132,28,2388.14
134,28,2411.22
136,28,2432.75
138,28,2452.6
140,28,2470.66
142,28,2486.84
144,28,2501.05
146,28,2513.21
148,28,2523.26
150,28,2531.14
152,28,2536.82
154,28,2540.25
156,28,2541.43
158,28,2540.34
160,28,2536.99
162,28,2531.4
164,28,2523.6
166,28,2513.63
168,28,2501.55
170,28,2487.41
172,28,2471.29
174,28,2453.27
176,28,2433.45
178,28,2411.92
180,28,2388.81
-180,30,2366.13
-178,30,2338.74
-176,30,2309.84
-174,30,2279.57
-172,30,2248.1
-170,30,2215.59
-168,30,2182.18
-166,30,2148.06
-164,30,2113.4
-162,30,2078.36
-160,30,2043.13
-158,30,2007.86
-156,30,1972.75
-154,30,1937.96
-152,30,1903.65
-150,30,1869.99
-148,30,1837.15
-146,30,1805.28
-144,30,1774.53
-142,30,1745.04
-140,30,1716.96
-138,30,1690.4
-136,30,1665.48
-134,30,1642.33
-132,30,1621.04
-130,30,1601.69
-128,30,1584.38
-126,30,1569.17
-124,30,1556.12
-122,30,1545.28
-120,30,1536.69
-118,30,1530.37
-116,30,1526.34
-114,30,1524.6
-112,30,1525.14
-110,30,1527.95
-108,30,1533
-106,30,1540.26
-104,30,1549.66
-102,30,1561.16
-100,30,1574.69
-98,30,1590.18
-96,30,1607.54
-94,30,1626.68
-92,30,1647.5
-90,30,1669.91
-88,30,1693.78
-86,30,1719.01
-84,30,1745.47
-82,30,1773.04
-80,30,1801.59
-78,30,1830.98
-76,30,1861.09
-74,30,1891.77
-72,30,1922.89
-70,30,1954.31
-68,30,1985.88
-66,30,2017.46
-64,30,2048.93
-62,30,2080.13
-60,30,2110.93
-58,30,2141.19
-56,30,2170.79
-54,30,2199.59
-52,30,2227.48
-50,30,2254.32
-48,30,2280.01
-46,30,2304.43
-44,30,2327.48
-42,30,2349.06
-40,30,2369.07
-38,30,2387.43
-36,30,2404.06
-34,30,2418.9
-32,30,2431.87
-30,30,2442.92
-28,30,2452
-26,30,2459.07
-24,30,2464.11
-22,30,2467.08
-20,30,2467.98
-18,30,2466.8
-16,30,2463.55
-14,30,2458.23
-12,30,2450.87
-10,30,2441.49
-8,30,2430.15
-6,30,2416.88
-4,30,2401.74
-2,30,2384.79
0,30,2366.11
2,30,2345.79
4,30,2323.9
6,30,2300.54
8,30,2275.83
10,30,2249.86
12,30,2222.76
14,30,2194.65
16,30,2165.65
18,30,2135.92
20,30,2105.58
22,30,2074.77
24,30,2043.66
26,30,2012.38
28,30,1981.09
30,30,1949.94
32,30,1919.1
34,30,1888.71
36,30,1858.93
38,30,1829.91
40,30,1801.81
42,30,1774.78
44,30,1748.95
46,30,1724.47
48,30,1701.47
50,30,1680.08
52,30,1660.41
54,30,1642.59
56,30,1626.7
58,30,1612.85
60,30,1601.13
62,30,1591.59
64,30,1584.32
66,30,1579.35
68,30,1576.72
70,30,1576.47
72,30,1578.61
74,30,1583.14
76,30,1590.05
78,30,1599.32
80,30,1610.91
82,30,1624.76
84,30,1640.83
86,30,1659.04
88,30,1679.3
90,30,1701.51
92,30,1725.58
94,30,1751.37
96,30,1778.77
98,30,1807.62
100,30,1837.8
102,30,1869.14
104,30,1901.49
106,30,1934.66
108,30,1968.51
110,30,2002.83
112,30,2037.47
114,30,2072.22
116,30,2106.91
118,30,2141.36
120,30,2175.37
122,30,2208.77
124,30,2241.38
126,30,2273.02
128,30,2303.52
130,30,2332.72
132,30,2360.46
134,30,2386.59
136,30,2410.96
138,30,2433.46
140,30,2453.94
142,30,2472.32
144,30,2488.48
146,30,2502.34
148,30,2513.83
150,30,2522.89
152,30,2529.46
154,30,2533.52
156,30,2535.04
158,30,2534.02
160,30,2530.46
162,30,2524.39
164,30,2515.83
166,30,2504.84
168,30,2491.47
170,30,2475.79
172,30,2457.9
174,30,2437.87
176,30,2415.82
178,30,2391.87
180,30,2366.13
-180,32,2342.2
-178,32,2311.99
-176,32,2280.1
-174,32,2246.7
-172,32,2211.97
-170,32,2176.07
-168,32,2139.19
-166,32,2101.52
