Phi[deg],Theta[deg],im(rEZ)[mV]
112,52,1046.55
114,52,1035.79
116,52,1024.43
118,52,1012.53
120,52,1000.18
122,52,987.454
124,52,974.423
126,52,961.164
128,52,947.755
130,52,934.271
132,52,920.784
134,52,907.366
136,52,894.084
138,52,881.003
140,52,868.185
142,52,855.687
144,52,843.563
146,52,831.863
148,52,820.633
150,52,809.915
152,52,799.746
154,52,790.16
156,52,781.188
158,52,772.855
160,52,765.186
162,52,758.2
164,52,751.915
166,52,746.345
168,52,741.502
170,52,737.397
172,52,734.039
174,52,731.432
176,52,729.582
178,52,728.493
180,52,728.166
-180,54,764.701
-178,54,765.136
-176,54,766.329
-174,54,768.277
-172,54,770.976
-170,54,774.421
-168,54,778.605
-166,54,783.52
-164,54,789.154
-162,54,795.494
-160,54,802.526
-158,54,810.231
-156,54,818.589
-154,54,827.575
-152,54,837.163
-150,54,847.322
-148,54,858.018
-146,54,869.212
-144,54,880.863
-142,54,892.926
-140,54,905.35
-138,54,918.083
-136,54,931.066
-134,54,944.24
-132,54,957.54
-130,54,970.899
-128,54,984.247
-126,54,997.514
-124,54,1010.62
-122,54,1023.5
-120,54,1036.08
-118,54,1048.27
-116,54,1060.01
-114,54,1071.22
-112,54,1081.84
-110,54,1091.78
-108,54,1101
-106,54,1109.42
-104,54,1116.99
-102,54,1123.67
-100,54,1129.4
-98,54,1134.15
-96,54,1137.88
-94,54,1140.57
-92,54,1142.19
-90,54,1142.75
-88,54,1142.23
-86,54,1140.64
-84,54,1137.99
-82,54,1134.3
-80,54,1129.59
-78,54,1123.9
-76,54,1117.26
-74,54,1109.72
-72,54,1101.34
-70,54,1092.16
-68,54,1082.25
-66,54,1071.67
-64,54,1060.5
-62,54,1048.79
-60,54,1036.63
-58,54,1024.09
-56,54,1011.24
-54,54,998.162
-52,54,984.926
-50,54,971.607
-48,54,958.277
-46,54,945.005
-44,54,931.858
-42,54,918.9
-40,54,906.192
-38,54,893.792
-36,54,881.752
-34,54,870.122
-32,54,858.948
-30,54,848.272
-28,54,838.131
-26,54,828.561
-24,54,819.59
-22,54,811.248
-20,54,803.556
-18,54,796.537
-16,54,790.208
-14,54,784.584
-12,54,779.678
-10,54,775.502
-8,54,772.064
-6,54,769.37
-4,54,767.426
-2,54,766.236
0,54,765.803
2,54,766.126
4,54,767.205
6,54,769.038
8,54,771.622
10,54,774.951
12,54,779.02
14,54,783.818
16,54,789.336
18,54,795.56
20,54,802.477
22,54,810.066
24,54,818.31
26,54,827.182
28,54,836.657
30,54,846.704
32,54,857.288
34,54,868.373
36,54,879.916
38,54,891.872
40,54,904.191
42,54,916.82
44,54,929.702
46,54,942.775
48,54,955.977
50,54,969.239
52,54,982.494
54,54,995.668
56,54,1008.69
58,54,1021.48
60,54,1033.97
62,54,1046.08
64,54,1057.74
66,54,1068.87
68,54,1079.41
70,54,1089.28
72,54,1098.43
74,54,1106.78
76,54,1114.29
78,54,1120.91
80,54,1126.58
82,54,1131.27
84,54,1134.95
86,54,1137.59
88,54,1139.17
90,54,1139.69
92,54,1139.13
94,54,1137.5
96,54,1134.82
98,54,1131.1
100,54,1126.37
102,54,1120.66
104,54,1114
106,54,1106.45
108,54,1098.06
110,54,1088.87
112,54,1078.96
114,54,1068.39
116,54,1057.22
118,54,1045.52
120,54,1033.38
122,54,1020.86
124,54,1008.03
126,54,994.979
128,54,981.774
130,54,968.491
132,54,955.199
134,54,941.97
136,54,928.871
138,54,915.964
140,54,903.311
142,54,890.969
144,54,878.992
146,54,867.429
148,54,856.325
150,54,845.722
152,54,835.659
154,54,826.168
156,54,817.282
158,54,809.026
160,54,801.424
162,54,794.497
164,54,788.264
166,54,782.738
168,54,777.933
170,54,773.859
172,54,770.525
174,54,767.938
176,54,766.103
178,54,765.023
180,54,764.701
-180,56,802.544
-178,56,802.977
-176,56,804.157
-174,56,806.083
-172,56,808.75
-170,56,812.153
-168,56,816.283
-166,56,821.132
-164,56,826.689
-162,56,832.939
-160,56,839.866
-158,56,847.452
-156,56,855.675
-154,56,864.511
-152,56,873.933
-150,56,883.908
-148,56,894.404
-146,56,905.381
-144,56,916.799
-142,56,928.612
-140,56,940.77
-138,56,953.222
-136,56,965.91
-134,56,978.777
-132,56,991.758
-130,56,1004.79
-128,56,1017.8
-126,56,1030.73
-124,56,1043.49
-122,56,1056.03
-120,56,1068.26
-118,56,1080.12
-116,56,1091.53
-114,56,1102.42
-112,56,1112.73
-110,56,1122.39
-108,56,1131.33
-106,56,1139.5
-104,56,1146.85
-102,56,1153.32
-100,56,1158.88
-98,56,1163.48
-96,56,1167.1
-94,56,1169.71
-92,56,1171.29
-90,56,1171.83
-88,56,1171.33
-86,56,1169.79
-84,56,1167.22
-82,56,1163.65
-80,56,1159.09
-78,56,1153.57
-76,56,1147.14
-74,56,1139.83
-72,56,1131.69
-70,56,1122.79
-68,56,1113.17
-66,56,1102.9
-64,56,1092.05
-62,56,1080.67
-60,56,1068.85
-58,56,1056.65
-56,56,1044.15
-54,56,1031.42
-52,56,1018.53
-50,56,1005.54
-48,56,992.543
-46,56,979.591
-44,56,966.753
-42,56,954.092
-40,56,941.667
-38,56,929.534
-36,56,917.745
-34,56,906.351
-32,56,895.395
-30,56,884.92
-28,56,874.964
-26,56,865.561
-24,56,856.742
-22,56,848.534
-20,56,840.963
-18,56,834.049
-16,56,827.812
-14,56,822.266
-12,56,817.426
-10,56,813.304
-8,56,809.909
-6,56,807.247
-4,56,805.326
-2,56,804.148
0,56,803.717
2,56,804.033
4,56,805.096
6,56,806.903
8,56,809.45
10,56,812.733
12,56,816.743
14,56,821.471
16,56,826.907
18,56,833.036
20,56,839.843
22,56,847.309
24,56,855.413
26,56,864.13
28,56,873.434
30,56,883.293
32,56,893.673
34,56,904.536
36,56,915.841
38,56,927.542
40,56,939.59
42,56,951.934
44,56,964.516
46,56,977.278
48,56,990.156
50,56,1003.09
52,56,1016
54,56,1028.83
56,56,1041.5
58,56,1053.95
60,56,1066.09
62,56,1077.86
64,56,1089.19
66,56,1100
68,56,1110.22
70,56,1119.8
72,56,1128.67
74,56,1136.77
76,56,1144.05
78,56,1150.46
80,56,1155.96
82,56,1160.5
84,56,1164.07
86,56,1166.62
88,56,1168.15
90,56,1168.65
92,56,1168.11
94,56,1166.53
96,56,1163.93
98,56,1160.33
100,56,1155.74
102,56,1150.2
104,56,1143.75
106,56,1136.42
108,56,1128.28
110,56,1119.37
112,56,1109.75
114,56,1099.48
116,56,1088.63
118,56,1077.27
120,56,1065.46
122,56,1053.28
124,56,1040.8
126,56,1028.1
128,56,1015.24
130,56,1002.29
132,56,989.329
134,56,976.422
136,56,963.632
138,56,951.023
140,56,938.654
142,56,926.582
144,56,914.858
146,56,903.531
148,56,892.648
150,56,882.248
152,56,872.372
154,56,863.052
156,56,854.319
158,56,846.201
160,56,838.722
162,56,831.904
164,56,825.765
166,56,820.321
168,56,815.585
170,56,811.57
172,56,808.282
174,56,805.732
176,56,803.923
178,56,802.859
180,56,802.544
-180,58,841.918
-178,58,842.345
-176,58,843.507
-174,58,845.398
-172,58,848.017
-170,58,851.355
-168,58,855.405
-166,58,860.156
-164,58,865.597
-162,58,871.712
-160,58,878.486
-158,58,885.897
-156,58,893.924
-154,58,902.542
-152,58,911.722
-150,58,921.433
-148,58,931.641
-146,58,942.307
-144,58,953.39
-142,58,964.845
-140,58,976.624
-138,58,988.677
-136,58,1000.95
-134,58,1013.38
-132,58,1025.91
-130,58,1038.47
-128,58,1051.01
-126,58,1063.46
-124,58,1075.74
-122,58,1087.8
-120,58,1099.55
-118,58,1110.93
-116,58,1121.88
-114,58,1132.33
-112,58,1142.2
-110,58,1151.46
-108,58,1160.02
-106,58,1167.84
-104,58,1174.87
-102,58,1181.07
-100,58,1186.38
-98,58,1190.78
-96,58,1194.24
-94,58,1196.73
-92,58,1198.25
-90,58,1198.77
-88,58,1198.29
-86,58,1196.82
-84,58,1194.37
-82,58,1190.96
-80,58,1186.6
-78,58,1181.33
-76,58,1175.18
-74,58,1168.19
-72,58,1160.41
-70,58,1151.88
-68,58,1142.67
-66,58,1132.83
-64,58,1122.43
-62,58,1111.52
-60,58,1100.17
-58,58,1088.46
-56,58,1076.44
-54,58,1064.19
-52,58,1051.78
-50,58,1039.27
-48,58,1026.74
-46,58,1014.24
-44,58,1001.84
-42,58,989.597
-40,58,977.573
-38,58,965.821
-36,58,954.391
-34,58,943.332
-32,58,932.689
-30,58,922.503
-28,58,912.813
-26,58,903.652
-24,58,895.053
-22,58,887.042
-20,58,879.646
-18,58,872.887
-16,58,866.785
-14,58,861.355
-12,58,856.614
-10,58,852.573
-8,58,849.242
-6,58,846.63
-4,58,844.743
-2,58,843.585
0,58,843.159
2,58,843.466
4,58,844.505
6,58,846.274
8,58,848.769
10,58,851.983
12,58,855.908
14,58,860.535
16,58,865.85
18,58,871.841
20,58,878.49
22,58,885.777
24,58,893.68
26,58,902.175
28,58,911.233
30,58,920.823
32,58,930.911
34,58,941.459
36,58,952.425
38,58,963.764
40,58,975.43
42,58,987.369
44,58,999.529
46,58,1011.85
48,58,1024.27
50,58,1036.74
52,58,1049.17
54,58,1061.52
56,58,1073.7
58,58,1085.66
60,58,1097.32
62,58,1108.61
64,58,1119.47
66,58,1129.83
68,58,1139.63
70,58,1148.8
72,58,1157.29
74,58,1165.03
76,58,1171.99
78,58,1178.12
80,58,1183.37
82,58,1187.71
84,58,1191.11
86,58,1193.55
88,58,1195.01
90,58,1195.48
92,58,1194.96
94,58,1193.46
96,58,1190.97
98,58,1187.52
100,58,1183.14
102,58,1177.84
104,58,1171.67
106,58,1164.66
108,58,1156.87
110,58,1148.34
112,58,1139.13
114,58,1129.29
116,58,1118.89
118,58,1107.99
120,58,1096.66
122,58,1084.96
124,58,1072.97
126,58,1060.75
128,58,1048.37
130,58,1035.9
132,58,1023.4
134,58,1010.95
136,58,998.595
138,58,986.407
140,58,974.441
142,58,962.75
144,58,951.386
146,58,940.397
148,58,929.828
150,58,919.72
152,58,910.111
154,58,901.035
156,58,892.524
158,58,884.606
160,58,877.306
162,58,870.645
164,58,864.644
166,58,859.319
168,58,854.684
170,58,850.753
172,58,847.534
174,58,845.036
176,58,843.264
178,58,842.224
180,58,841.918
-180,60,883.017
-178,60,883.437
-176,60,884.571
-174,60,886.417
-172,60,888.97
-170,60,892.222
-168,60,896.164
-166,60,900.786
-164,60,906.074
-162,60,912.012
-160,60,918.583
-158,60,925.765
-156,60,933.535
-154,60,941.867
-152,60,950.732
-150,60,960.098
-148,60,969.931
-146,60,980.192
-144,60,990.841
-142,60,1001.83
-140,60,1013.12
-138,60,1024.66
-136,60,1036.39
-134,60,1048.25
-132,60,1060.2
-130,60,1072.17
-128,60,1084.1
-126,60,1095.93
-124,60,1107.59
-122,60,1119.02
-120,60,1130.16
-118,60,1140.93
-116,60,1151.29
-114,60,1161.16
-112,60,1170.49
-110,60,1179.22
-108,60,1187.3
-106,60,1194.67
-104,60,1201.3
-102,60,1207.13
-100,60,1212.14
-98,60,1216.28
-96,60,1219.54
-94,60,1221.88
-92,60,1223.31
-90,60,1223.8
-88,60,1223.35
-86,60,1221.97
-84,60,1219.67
-82,60,1216.46
-80,60,1212.36
-78,60,1207.4
-76,60,1201.62
-74,60,1195.04
-72,60,1187.7
-70,60,1179.67
-68,60,1170.98
-66,60,1161.69
-64,60,1151.86
-62,60,1141.55
-60,60,1130.81
-58,60,1119.72
-56,60,1108.32
-54,60,1096.7
-52,60,1084.91
-50,60,1073.01
-48,60,1061.08
-46,60,1049.16
-44,60,1037.32
-42,60,1025.63
-40,60,1014.12
-38,60,1002.86
-36,60,991.893
-34,60,981.27
-32,60,971.033
-30,60,961.223
-28,60,951.879
-26,60,943.034
-24,60,934.721
-22,60,926.968
-20,60,919.803
-18,60,913.247
-16,60,907.322
-14,60,902.046
-12,60,897.435
-10,60,893.502
-8,60,890.257
-6,60,887.711
-4,60,885.87
-2,60,884.739
0,60,884.321
2,60,884.617
4,60,885.626
6,60,887.346
8,60,889.771
10,60,892.896
12,60,896.71
14,60,901.204
16,60,906.363
18,60,912.173
20,60,918.615
22,60,925.669
24,60,933.311
26,60,941.517
28,60,950.256
30,60,959.498
32,60,969.207
34,60,979.346
36,60,989.874
38,60,1000.75
40,60,1011.92
42,60,1023.34
44,60,1034.95
46,60,1046.71
48,60,1058.55
50,60,1070.41
52,60,1082.23
54,60,1093.95
56,60,1105.51
58,60,1116.84
60,60,1127.88
62,60,1138.57
64,60,1148.83
66,60,1158.61
68,60,1167.86
70,60,1176.5
72,60,1184.5
74,60,1191.8
76,60,1198.35
78,60,1204.11
80,60,1209.05
82,60,1213.13
84,60,1216.32
86,60,1218.61
88,60,1219.98
90,60,1220.43
92,60,1219.93
94,60,1218.52
96,60,1216.18
98,60,1212.93
100,60,1208.8
102,60,1203.82
104,60,1198.01
106,60,1191.41
108,60,1184.07
110,60,1176.02
112,60,1167.33
114,60,1158.04
116,60,1148.22
118,60,1137.91
120,60,1127.19
122,60,1116.11
124,60,1104.74
126,60,1093.14
128,60,1081.38
130,60,1069.53
132,60,1057.63
134,60,1045.76
136,60,1033.97
138,60,1022.33
140,60,1010.88
142,60,999.683
144,60,988.784
146,60,978.232
148,60,968.07
150,60,958.34
152,60,949.078
154,60,940.32
156,60,932.098
158,60,924.44
160,60,917.372
162,60,910.917
164,60,905.096
166,60,899.927
168,60,895.425
170,60,891.604
172,60,888.474
174,60,886.045
176,60,884.323
178,60,883.312
180,60,883.017
-180,62,925.998
-178,62,926.408
-176,62,927.508
-174,62,929.297
-172,62,931.767
-170,62,934.912
-168,62,938.721
-166,62,943.182
-164,62,948.281
-162,62,954
-160,62,960.32
-158,62,967.219
-156,62,974.672
-154,62,982.653
-152,62,991.131
-150,62,1000.07
-148,62,1009.45
-146,62,1019.21
-144,62,1029.33
-142,62,1039.76
-140,62,1050.45
-138,62,1061.35
-136,62,1072.42
-134,62,1083.6
-132,62,1094.84
-130,62,1106.09
-128,62,1117.27
-126,62,1128.35
-124,62,1139.25
-122,62,1149.93
-120,62,1160.31
-118,62,1170.35
-116,62,1179.98
-114,62,1189.16
-112,62,1197.82
-110,62,1205.92
-108,62,1213.41
-106,62,1220.24
-104,62,1226.37
-102,62,1231.77
-100,62,1236.4
-98,62,1240.23
-96,62,1243.24
-94,62,1245.41
-92,62,1246.72
-90,62,1247.18
-88,62,1246.77
-86,62,1245.5
-84,62,1243.38
-82,62,1240.42
-80,62,1236.63
-78,62,1232.05
-76,62,1226.7
-74,62,1220.62
-72,62,1213.83
-70,62,1206.39
-68,62,1198.34
-66,62,1189.72
-64,62,1180.58
-62,62,1170.99
-60,62,1160.99
-58,62,1150.65
-56,62,1140.02
-54,62,1129.15
-52,62,1118.11
-50,62,1106.96
-48,62,1095.75
-46,62,1084.55
-44,62,1073.4
-42,62,1062.36
-40,62,1051.49
-38,62,1040.83
-36,62,1030.43
-34,62,1020.34
-32,62,1010.6
-30,62,1001.25
-28,62,992.328
-26,62,983.871
-24,62,975.91
-22,62,968.476
-20,62,961.594
-18,62,955.289
-16,62,949.584
-14,62,944.498
-12,62,940.048
-10,62,936.248
-8,62,933.111
-6,62,930.647
-4,62,928.864
-2,62,927.767
0,62,927.359
2,62,927.642
4,62,928.615
6,62,930.275
8,62,932.615
10,62,935.629
12,62,939.308
14,62,943.637
16,62,948.604
18,62,954.192
20,62,960.38
22,62,967.148
24,62,974.471
26,62,982.322
28,62,990.672
30,62,999.487
32,62,1008.73
34,62,1018.37
36,62,1028.37
38,62,1038.67
40,62,1049.24
42,62,1060.02
44,62,1070.98
46,62,1082.04
48,62,1093.17
50,62,1104.3
52,62,1115.38
54,62,1126.35
56,62,1137.15
58,62,1147.72
60,62,1158
62,62,1167.94
64,62,1177.48
66,62,1186.57
68,62,1195.14
70,62,1203.15
72,62,1210.56
74,62,1217.31
76,62,1223.37
78,62,1228.69
80,62,1233.25
82,62,1237.01
84,62,1239.96
86,62,1242.07
88,62,1243.33
90,62,1243.73
92,62,1243.28
94,62,1241.97
96,62,1239.8
98,62,1236.81
100,62,1232.99
102,62,1228.38
104,62,1223.01
106,62,1216.91
108,62,1210.11
110,62,1202.65
112,62,1194.59
114,62,1185.97
116,62,1176.85
118,62,1167.26
120,62,1157.28
122,62,1146.95
124,62,1136.34
126,62,1125.5
128,62,1114.5
130,62,1103.38
132,62,1092.21
134,62,1081.05
136,62,1069.96
138,62,1058.97
140,62,1048.16
142,62,1037.56
144,62,1027.23
146,62,1017.21
148,62,1007.55
150,62,998.279
152,62,989.443
154,62,981.074
156,62,973.205
158,62,965.866
160,62,959.083
162,62,952.881
164,62,947.282
166,62,942.305
168,62,937.966
170,62,934.281
172,62,931.261
174,62,928.917
176,62,927.255
178,62,926.281
180,62,925.998
-180,64,970.974
-178,64,971.37
-176,64,972.43
-174,64,974.15
-172,64,976.522
-170,64,979.539
-168,64,983.19
-166,64,987.46
-164,64,992.334
-162,64,997.793
-160,64,1003.82
-158,64,1010.38
-156,64,1017.46
-154,64,1025.03
-152,64,1033.05
-150,64,1041.49
-148,64,1050.33
-146,64,1059.51
-144,64,1069
-142,64,1078.76
-140,64,1088.75
-138,64,1098.91
-136,64,1109.21
-134,64,1119.59
-132,64,1130
-130,64,1140.39
-128,64,1150.71
-126,64,1160.9
-124,64,1170.92
-122,64,1180.71
-120,64,1190.22
-118,64,1199.39
-116,64,1208.18
-114,64,1216.55
-112,64,1224.43
-110,64,1231.79
-108,64,1238.59
-106,64,1244.78
-104,64,1250.34
-102,64,1255.23
-100,64,1259.42
-98,64,1262.88
-96,64,1265.6
-94,64,1267.57
-92,64,1268.76
-90,64,1269.17
-88,64,1268.81
-86,64,1267.67
-84,64,1265.75
-82,64,1263.08
-80,64,1259.66
-78,64,1255.52
-76,64,1250.69
-74,64,1245.18
-72,64,1239.03
-70,64,1232.28
-68,64,1224.96
-66,64,1217.12
-64,64,1208.81
-62,64,1200.06
-60,64,1190.92
-58,64,1181.46
-56,64,1171.71
-54,64,1161.73
-52,64,1151.58
-50,64,1141.3
-48,64,1130.94
-46,64,1120.57
-44,64,1110.22
-42,64,1099.96
-40,64,1089.83
-38,64,1079.87
-36,64,1070.14
-34,64,1060.68
-32,64,1051.52
-30,64,1042.71
-28,64,1034.29
-26,64,1026.29
-24,64,1018.74
-22,64,1011.68
-20,64,1005.14
-18,64,999.13
-16,64,993.686
-14,64,988.825
-12,64,984.566
-10,64,980.926
-8,64,977.917
-6,64,975.551
-4,64,973.837
-2,64,972.78
0,64,972.386
2,64,972.654
4,64,973.584
6,64,975.172
8,64,977.413
10,64,980.297
12,64,983.814
14,64,987.951
16,64,992.691
18,64,998.016
20,64,1003.91
22,64,1010.34
24,64,1017.28
26,64,1024.72
28,64,1032.61
30,64,1040.92
32,64,1049.63
34,64,1058.68
36,64,1068.05
38,64,1077.68
40,64,1087.55
42,64,1097.59
44,64,1107.76
46,64,1118.02
48,64,1128.32
50,64,1138.59
52,64,1148.8
54,64,1158.88
56,64,1168.8
58,64,1178.48
60,64,1187.88
62,64,1196.96
64,64,1205.66
66,64,1213.92
68,64,1221.72
70,64,1228.99
72,64,1235.7
74,64,1241.81
76,64,1247.29
78,64,1252.1
80,64,1256.22
82,64,1259.62
84,64,1262.28
86,64,1264.18
88,64,1265.31
90,64,1265.67
92,64,1265.26
94,64,1264.07
96,64,1262.12
98,64,1259.41
100,64,1255.96
102,64,1251.79
104,64,1246.93
106,64,1241.4
108,64,1235.23
110,64,1228.47
112,64,1221.15
114,64,1213.31
116,64,1205
118,64,1196.25
120,64,1187.14
122,64,1177.69
124,64,1167.96
126,64,1158.01
128,64,1147.88
130,64,1137.64
132,64,1127.33
134,64,1117
136,64,1106.71
138,64,1096.5
140,64,1086.42
142,64,1076.53
144,64,1066.87
146,64,1057.48
148,64,1048.4
150,64,1039.67
152,64,1031.33
154,64,1023.42
156,64,1015.97
158,64,1009.01
160,64,1002.56
162,64,996.657
164,64,991.319
166,64,986.569
168,64,982.423
170,64,978.899
172,64,976.009
174,64,973.764
176,64,972.173
178,64,971.241
180,64,970.974
-180,66,1018
-178,66,1018.39
-176,66,1019.4
-174,66,1021.04
-172,66,1023.3
-170,66,1026.17
-168,66,1029.63
-166,66,1033.68
-164,66,1038.3
-162,66,1043.46
-160,66,1049.14
-158,66,1055.32
-156,66,1061.97
-154,66,1069.06
-152,66,1076.57
-150,66,1084.44
-148,66,1092.66
-146,66,1101.17
-144,66,1109.95
-142,66,1118.96
-140,66,1128.14
-138,66,1137.46
-136,66,1146.88
-134,66,1156.34
-132,66,1165.81
-130,66,1175.23
-128,66,1184.56
-126,66,1193.75
-124,66,1202.76
-122,66,1211.55
-120,66,1220.06
-118,66,1228.26
-116,66,1236.09
-114,66,1243.53
-112,66,1250.53
-110,66,1257.06
-108,66,1263.07
-106,66,1268.55
-104,66,1273.45
-102,66,1277.76
-100,66,1281.45
-98,66,1284.5
-96,66,1286.9
-94,66,1288.63
-92,66,1289.68
-90,66,1290.04
-88,66,1289.73
-86,66,1288.73
-84,66,1287.05
-82,66,1284.71
-80,66,1281.71
-78,66,1278.07
-76,66,1273.81
-74,66,1268.95
-72,66,1263.52
-70,66,1257.56
-68,66,1251.08
-66,66,1244.12
-64,66,1236.73
-62,66,1228.94
-60,66,1220.79
-58,66,1212.32
-56,66,1203.58
-54,66,1194.61
-52,66,1185.45
-50,66,1176.16
-48,66,1166.78
-46,66,1157.35
-44,66,1147.92
-42,66,1138.54
-40,66,1129.26
-38,66,1120.1
-36,66,1111.13
-34,66,1102.38
-32,66,1093.89
-30,66,1085.7
-28,66,1077.85
-26,66,1070.37
-24,66,1063.3
-22,66,1056.67
-20,66,1050.5
-18,66,1044.84
-16,66,1039.69
-14,66,1035.09
-12,66,1031.05
-10,66,1027.6
-8,66,1024.73
-6,66,1022.48
-4,66,1020.85
-2,66,1019.84
0,66,1019.46
2,66,1019.71
4,66,1020.59
6,66,1022.1
8,66,1024.23
10,66,1026.96
12,66,1030.29
14,66,1034.21
16,66,1038.69
18,66,1043.71
