Phi[deg],Theta[deg],im(rEX)[mV]
-86,142,-86.8291
-84,142,-129.753
-82,142,-172.08
-80,142,-213.616
-78,142,-254.169
-76,142,-293.552
-74,142,-331.582
-72,142,-368.083
-70,142,-402.885
-68,142,-435.824
-66,142,-466.744
-64,142,-495.498
-62,142,-521.947
-60,142,-545.963
-58,142,-567.426
-56,142,-586.227
-54,142,-602.267
-52,142,-615.461
-50,142,-625.734
-48,142,-633.024
-46,142,-637.28
-44,142,-638.468
-42,142,-636.565
-40,142,-631.562
-38,142,-623.467
-36,142,-612.302
-34,142,-598.102
-32,142,-580.921
-30,142,-560.827
-28,142,-537.905
-26,142,-512.253
-24,142,-483.987
-22,142,-453.239
-20,142,-420.155
-18,142,-384.894
-16,142,-347.63
-14,142,-308.551
-12,142,-267.855
-10,142,-225.752
-8,142,-182.46
-6,142,-138.207
-4,142,-93.2268
-2,142,-47.7576
0,142,-2.04166
2,142,43.6771
4,142,89.1548
6,142,134.149
8,142,178.422
10,142,221.738
12,142,263.872
14,142,304.604
16,142,343.724
18,142,381.034
20,142,416.346
22,142,449.486
24,142,480.295
26,142,508.625
28,142,534.346
30,142,557.342
32,142,577.514
34,142,594.776
36,142,609.06
38,142,620.314
40,142,628.501
42,142,633.599
44,142,635.601
46,142,634.515
48,142,630.362
50,142,623.18
52,142,613.017
54,142,599.936
56,142,584.011
58,142,565.328
60,142,543.985
62,142,520.092
64,142,493.767
66,142,465.139
68,142,434.348
70,142,401.539
72,142,366.87
74,142,330.502
76,142,292.607
78,142,253.36
80,142,212.944
82,142,171.547
84,142,129.358
86,142,86.5739
88,142,43.3909
90,142,0.00794973
92,142,-43.375
94,142,-86.5582
96,142,-129.343
98,142,-171.531
100,142,-212.93
102,142,-253.346
104,142,-292.593
106,142,-330.489
108,142,-366.857
110,142,-401.528
112,142,-434.337
114,142,-465.129
116,142,-493.758
118,142,-520.084
120,142,-543.978
122,142,-565.322
124,142,-584.006
126,142,-599.933
128,142,-613.015
130,142,-623.179
132,142,-630.362
134,142,-634.516
136,142,-635.603
138,142,-633.602
140,142,-628.505
142,142,-620.32
144,142,-609.066
146,142,-594.783
148,142,-577.521
150,142,-557.351
152,142,-534.355
154,142,-508.635
156,142,-480.305
158,142,-449.497
160,142,-416.356
162,142,-381.045
164,142,-343.735
166,142,-304.615
168,142,-263.883
170,142,-221.749
172,142,-178.432
174,142,-134.159
176,142,-89.1641
178,142,-43.6858
180,142,2.03364
-180,144,2.00087
-178,144,43.9246
-176,144,85.6241
-174,144,126.879
-172,144,167.473
-170,144,207.192
-168,144,245.831
-166,144,283.189
-164,144,319.075
-162,144,353.307
-160,144,385.714
-158,144,416.137
-156,144,444.426
-154,144,470.448
-152,144,494.081
-150,144,515.218
-148,144,533.765
-146,144,549.643
-144,144,562.787
-142,144,573.147
-140,144,580.686
-138,144,585.383
-136,144,587.229
-134,144,586.23
-132,144,582.403
-130,144,575.782
-128,144,566.409
-126,144,554.341
-124,144,539.644
-122,144,522.4
-120,144,502.696
-118,144,480.632
-116,144,456.32
-114,144,429.876
-112,144,401.431
-110,144,371.118
-108,144,339.084
-106,144,305.477
-104,144,270.456
-102,144,234.185
-100,144,196.832
-98,144,158.569
-96,144,119.575
-94,144,80.0299
-92,144,40.1154
-90,144,0.0159126
-88,144,-40.0836
-86,144,-79.9982
-84,144,-119.544
-82,144,-158.538
-80,144,-196.8
-78,144,-234.154
-76,144,-270.426
-74,144,-305.447
-72,144,-339.053
-70,144,-371.089
-68,144,-401.401
-66,144,-429.848
-64,144,-456.291
-62,144,-480.605
-60,144,-502.669
-58,144,-522.373
-56,144,-539.619
-54,144,-554.316
-52,144,-566.385
-50,144,-575.759
-48,144,-582.382
-46,144,-586.209
-44,144,-587.21
-42,144,-585.365
-40,144,-580.669
-38,144,-573.131
-36,144,-562.773
-34,144,-549.63
-32,144,-533.754
-30,144,-515.208
-28,144,-494.073
-26,144,-470.441
-24,144,-444.42
-22,144,-416.132
-20,144,-385.711
-18,144,-353.305
-16,144,-319.074
-14,144,-283.189
-12,144,-245.833
-10,144,-207.195
-8,144,-167.477
-6,144,-126.884
-4,144,-85.6297
-2,144,-43.931
0,144,-2.00805
2,144,39.9177
4,144,81.6245
6,144,122.892
8,144,163.504
10,144,203.247
12,144,241.914
14,144,279.306
16,144,315.231
18,144,349.507
20,144,381.963
22,144,412.438
24,144,440.785
26,144,466.869
28,144,490.569
30,144,511.776
32,144,530.398
34,144,546.354
36,144,559.581
38,144,570.026
40,144,577.655
42,144,582.444
44,144,584.386
46,144,583.486
48,144,579.761
50,144,573.245
52,144,563.979
54,144,552.021
56,144,537.438
58,144,520.308
60,144,500.722
62,144,478.779
64,144,454.588
66,144,428.269
68,144,399.95
70,144,369.766
72,144,337.86
74,144,304.385
76,144,269.497
78,144,233.359
80,144,196.14
82,144,158.013
84,144,119.156
86,144,79.7468
88,144,39.9693
90,144,0.0070579
92,144,-39.9552
94,144,-79.7328
96,144,-119.142
98,144,-158
100,144,-196.127
102,144,-233.346
104,144,-269.484
106,144,-304.373
108,144,-337.849
110,144,-369.755
112,144,-399.941
114,144,-428.261
116,144,-454.581
118,144,-478.772
120,144,-500.717
122,144,-520.304
124,144,-537.434
126,144,-552.019
128,144,-563.978
130,144,-573.244
132,144,-579.762
134,144,-583.487
136,144,-584.388
138,144,-582.448
140,144,-577.659
142,144,-570.031
144,144,-559.587
146,144,-546.361
148,144,-530.405
150,144,-511.784
152,144,-490.578
154,144,-466.878
156,144,-440.795
158,144,-412.448
160,144,-381.972
162,144,-349.517
164,144,-315.241
166,144,-279.316
168,144,-241.924
170,144,-203.257
172,144,-163.514
174,144,-122.901
176,144,-81.633
178,144,-39.9255
180,144,2.00087
-180,146,1.95815
-178,146,40.1047
-176,146,78.0488
-174,146,115.592
-172,146,152.538
-170,146,188.695
-168,146,223.876
-166,146,257.9
-164,146,290.594
-162,146,321.793
-160,146,351.341
-158,146,379.092
-156,146,404.912
-154,146,428.676
-152,146,450.274
-150,146,469.606
-148,146,486.585
-146,146,501.137
-144,146,513.203
-142,146,522.733
-140,146,529.694
-138,146,534.062
-136,146,535.829
-134,146,534.998
-132,146,531.584
-130,146,525.615
-128,146,517.128
-126,146,506.175
-124,146,492.816
-122,146,477.122
-120,146,459.174
-118,146,439.064
-116,146,416.892
-114,146,392.766
-112,146,366.804
-110,146,339.129
-108,146,309.874
-106,146,279.177
-104,146,247.183
-102,146,214.042
-100,146,179.907
-98,146,144.939
-96,146,109.299
-94,146,73.1535
-92,146,36.6693
-90,146,0.0153599
-88,146,-36.6386
-86,146,-73.1229
-84,146,-109.269
-82,146,-144.908
-80,146,-179.877
-78,146,-214.012
-76,146,-247.153
-74,146,-279.148
-72,146,-309.845
-70,146,-339.1
-68,146,-366.775
-66,146,-392.739
-64,146,-416.865
-62,146,-439.038
-60,146,-459.148
-58,146,-477.096
-56,146,-492.791
-54,146,-506.151
-52,146,-517.106
-50,146,-525.593
-48,146,-531.564
-46,146,-534.979
-44,146,-535.811
-42,146,-534.045
-40,146,-529.677
-38,146,-522.718
-36,146,-513.189
-34,146,-501.125
-32,146,-486.573
-30,146,-469.596
-28,146,-450.265
-26,146,-428.669
-24,146,-404.906
-22,146,-379.087
-20,146,-351.337
-18,146,-321.791
-16,146,-290.593
-14,146,-257.9
-12,146,-223.877
-10,146,-188.697
-8,146,-152.541
-6,146,-115.596
-4,146,-78.0536
-2,146,-40.1103
0,146,-1.96446
2,146,36.184
4,146,74.1353
6,146,111.691
8,146,148.654
10,146,184.834
12,146,220.043
14,146,254.1
16,146,286.832
18,146,318.073
20,146,347.668
22,146,375.471
24,146,401.347
26,146,425.172
28,146,446.834
30,146,466.235
32,146,483.286
34,146,497.916
36,146,510.062
38,146,519.676
40,146,526.724
42,146,531.183
44,146,533.044
46,146,532.31
48,146,528.996
50,146,523.129
52,146,514.749
54,146,503.903
56,146,490.655
58,146,475.074
60,146,457.242
62,146,437.25
64,146,415.198
66,146,391.194
68,146,365.355
70,146,337.805
72,146,308.677
74,146,278.109
76,146,246.244
78,146,213.233
80,146,179.23
82,146,144.395
84,146,108.888
86,146,72.8762
88,146,36.5259
90,146,0.00615948
92,146,-36.5137
94,146,-72.864
96,146,-108.876
98,146,-144.383
100,146,-179.219
102,146,-213.222
104,146,-246.234
106,146,-278.099
108,146,-308.668
110,146,-337.797
112,146,-365.347
114,146,-391.186
116,146,-415.191
118,146,-437.245
120,146,-457.238
122,146,-475.07
124,146,-490.652
126,146,-503.902
128,146,-514.748
130,146,-523.129
132,146,-528.997
134,146,-532.312
136,146,-533.047
138,146,-531.187
140,146,-526.728
142,146,-519.681
144,146,-510.067
146,146,-497.922
148,146,-483.294
150,146,-466.242
152,146,-446.842
154,146,-425.18
156,146,-401.355
158,146,-375.48
160,146,-347.677
162,146,-318.082
164,146,-286.841
166,146,-254.109
168,146,-220.052
170,146,-184.843
172,146,-148.663
174,146,-111.699
176,146,-74.1428
178,146,-36.191
180,146,1.95815
-180,148,1.90554
-178,148,36.3225
-176,148,70.558
-174,148,104.435
-172,148,137.777
-170,148,170.412
-168,148,202.173
-166,148,232.898
-164,148,262.431
-162,148,290.623
-160,148,317.333
-158,148,342.43
-156,148,365.793
-154,148,387.308
-152,148,406.874
-150,148,424.4
-148,148,439.807
-146,148,453.028
-144,148,464.004
-142,148,472.692
-140,148,479.059
-138,148,483.082
-136,148,484.752
-134,148,484.071
-132,148,481.05
-130,148,475.712
-128,148,468.093
-126,148,458.236
-124,148,446.194
-122,148,432.033
-120,148,415.826
-118,148,397.653
-116,148,377.606
-114,148,355.783
-112,148,332.291
-110,148,307.241
-108,148,280.754
-106,148,252.956
-104,148,223.977
-102,148,193.955
-100,148,163.029
-98,148,131.345
-96,148,99.0505
-94,148,66.2954
-92,148,33.2322
-90,148,0.014722
-88,148,-33.2028
-86,148,-66.266
-84,148,-99.0212
-82,148,-131.316
-80,148,-163
-78,148,-193.926
-76,148,-223.949
-74,148,-252.927
-72,148,-280.726
-70,148,-307.214
-68,148,-332.264
-66,148,-355.757
-64,148,-377.58
-62,148,-397.628
-60,148,-415.801
-58,148,-432.009
-56,148,-446.171
-54,148,-458.213
-52,148,-468.071
-50,148,-475.692
-48,148,-481.03
-46,148,-484.052
-44,148,-484.735
-42,148,-483.065
-40,148,-479.043
-38,148,-472.678
-36,148,-463.991
-34,148,-453.015
-32,148,-439.796
-30,148,-424.39
-28,148,-406.865
-26,148,-387.3
-24,148,-365.786
-22,148,-342.425
-20,148,-317.329
-18,148,-290.62
-16,148,-262.429
-14,148,-232.898
-12,148,-202.174
-10,148,-170.414
-8,148,-137.779
-6,148,-104.438
-4,148,-70.562
-2,148,-36.3272
0,148,-1.91099
2,148,32.5078
4,148,66.7503
6,148,100.639
8,148,133.998
10,148,166.655
12,148,198.443
14,148,229.2
16,148,258.768
18,148,287.001
20,148,313.757
22,148,338.905
24,148,362.321
26,148,383.895
28,148,403.524
30,148,421.117
32,148,436.595
34,148,449.89
36,148,460.944
38,148,469.714
40,148,476.166
42,148,480.277
44,148,482.039
46,148,481.452
48,148,478.528
50,148,473.291
52,148,465.775
54,148,456.023
56,148,444.09
58,148,430.039
60,148,413.944
62,148,395.886
64,148,375.956
66,148,354.252
68,148,330.88
70,148,305.952
72,148,279.589
74,148,251.915
76,148,223.063
78,148,193.168
80,148,162.371
82,148,130.815
84,148,98.6503
86,148,66.0251
88,148,33.0923
90,148,0.00526614
92,148,-33.0818
94,148,-66.0147
96,148,-98.64
98,148,-130.806
100,148,-162.361
102,148,-193.159
104,148,-223.054
106,148,-251.907
108,148,-279.581
110,148,-305.945
112,148,-330.873
114,148,-354.246
116,148,-375.951
118,148,-395.882
120,148,-413.941
122,148,-430.036
124,148,-444.088
126,148,-456.022
128,148,-465.774
130,148,-473.292
132,148,-478.529
134,148,-481.454
136,148,-482.042
138,148,-480.281
140,148,-476.17
142,148,-469.719
144,148,-460.95
146,148,-449.896
148,148,-436.602
150,148,-421.124
152,148,-403.531
154,148,-383.903
156,148,-362.329
158,148,-338.913
160,148,-313.766
162,148,-287.01
164,148,-258.777
166,148,-229.208
168,148,-198.451
170,148,-166.663
172,148,-134.005
174,148,-100.646
176,148,-66.7569
178,148,-32.5139
180,148,1.90554
-180,150,1.8432
-178,150,32.6081
-176,150,63.212
-174,150,93.4973
-172,150,123.308
-170,150,152.492
-168,150,180.9
-166,150,208.387
-164,150,234.815
-162,150,260.051
-160,150,283.97
-158,150,306.455
-156,150,327.394
-154,150,346.688
-152,150,364.245
-150,150,379.984
-148,150,393.83
-146,150,405.724
-144,150,415.613
-142,150,423.455
-140,150,429.219
-138,150,432.886
-136,150,434.443
-134,150,433.892
-132,150,431.243
-130,150,426.514
-128,150,419.735
-126,150,410.946
-124,150,400.194
-122,150,387.535
-120,150,373.035
-118,150,356.767
-116,150,338.811
-114,150,319.257
-112,150,298.198
-110,150,275.738
-108,150,251.982
-106,150,227.045
-104,150,201.044
-102,150,174.103
-100,150,146.348
-98,150,117.91
-96,150,88.9204
-94,150,59.5164
-92,150,29.8348
-90,150,0.0140036
-88,150,-29.8068
-86,150,-59.4885
-84,150,-88.8926
-82,150,-117.882
-80,150,-146.321
-78,150,-174.076
-76,150,-201.017
-74,150,-227.018
-72,150,-251.956
-70,150,-275.712
-68,150,-298.173
-66,150,-319.232
-64,150,-338.787
-62,150,-356.743
-60,150,-373.011
-58,150,-387.512
-56,150,-400.172
-54,150,-410.925
-52,150,-419.715
-50,150,-426.494
-48,150,-431.224
-46,150,-433.874
-44,150,-434.426
-42,150,-432.869
-40,150,-429.204
-38,150,-423.441
-36,150,-415.6
-34,150,-405.712
-32,150,-393.82
-30,150,-379.974
-28,150,-364.237
-26,150,-346.681
-24,150,-327.388
-22,150,-306.449
-20,150,-283.966
-18,150,-260.048
-16,150,-234.813
-14,150,-208.386
-12,150,-180.899
-10,150,-152.493
-8,150,-123.31
-6,150,-93.4997
-4,150,-63.2152
-2,150,-32.612
0,150,-1.84779
2,150,28.9189
4,150,59.5294
6,150,89.8261
8,150,119.653
10,150,148.858
12,150,177.291
14,150,204.809
16,150,231.272
18,150,256.548
20,150,280.51
22,150,303.043
24,150,324.035
26,150,343.385
28,150,361.003
30,150,376.805
32,150,390.72
34,150,402.686
36,150,412.65
38,150,420.571
40,150,426.417
42,150,430.169
44,150,431.815
46,150,431.356
48,150,428.8
50,150,424.169
52,150,417.49
54,150,408.803
56,150,398.156
58,150,385.604
60,150,371.213
62,150,355.056
64,150,337.214
66,150,317.774
68,150,296.832
70,150,274.49
72,150,250.854
74,150,226.038
76,150,200.16
78,150,173.341
80,150,145.71
82,150,117.397
84,150,88.5328
86,150,59.2545
88,150,29.6989
90,150,0.00439019
92,150,-29.6902
94,150,-59.2458
96,150,-88.5243
98,150,-117.388
100,150,-145.702
102,150,-173.334
104,150,-200.152
106,150,-226.031
108,150,-250.848
110,150,-274.484
112,150,-296.827
114,150,-317.77
116,150,-337.21
118,150,-355.053
120,150,-371.21
122,150,-385.602
124,150,-398.154
126,150,-408.803
128,150,-417.49
130,150,-424.17
132,150,-428.802
134,150,-431.358
136,150,-431.818
138,150,-430.173
140,150,-426.422
142,150,-420.576
144,150,-412.655
146,150,-402.692
148,150,-390.727
150,150,-376.812
152,150,-361.01
154,150,-343.392
156,150,-324.042
158,150,-303.05
160,150,-280.518
162,150,-256.555
164,150,-231.279
166,150,-204.816
168,150,-177.299
170,150,-148.865
172,150,-119.66
174,150,-89.8323
176,150,-59.5351
178,150,-28.9241
180,150,1.8432
-180,152,1.77128
-178,152,28.99
-176,152,56.0672
-174,152,82.8643
-172,152,109.245
-170,152,135.074
-168,152,160.22
-166,152,184.558
-164,152,207.963
-162,152,230.321
-160,152,251.518
-158,152,271.451
-156,152,290.024
-154,152,307.145
-152,152,322.734
-150,152,336.717
-148,152,349.03
-146,152,359.616
-144,152,368.428
-142,152,375.43
-140,152,380.591
-138,152,383.893
-136,152,385.326
-134,152,384.887
-132,152,382.586
-130,152,378.438
-128,152,372.468
-126,152,364.711
-124,152,355.208
-122,152,344.009
-120,152,331.17
-118,152,316.758
-116,152,300.842
-114,152,283.502
-112,152,264.822
-110,152,244.892
-108,152,223.807
-106,152,201.67
-104,152,178.584
-102,152,154.659
-100,152,130.008
-98,152,104.748
-96,152,78.9966
-94,152,52.8753
-92,152,26.5063
-90,152,0.0132113
-88,152,-26.4799
-86,152,-52.8489
-84,152,-78.9704
-82,152,-104.722
-80,152,-129.982
-78,152,-154.633
-76,152,-178.558
-74,152,-201.644
-72,152,-223.783
-70,152,-244.867
-68,152,-264.798
-66,152,-283.478
-64,152,-300.819
-62,152,-316.735
-60,152,-331.148
-58,152,-343.987
-56,152,-355.187
-54,152,-364.691
-52,152,-372.449
-50,152,-378.419
-48,152,-382.568
-46,152,-384.87
-44,152,-385.31
-42,152,-383.878
-40,152,-380.577
-38,152,-375.416
-36,152,-368.416
-34,152,-359.604
-32,152,-349.019
-30,152,-336.708
-28,152,-322.726
-26,152,-307.138
-24,152,-290.017
-22,152,-271.446
-20,152,-251.514
-18,152,-230.317
-16,152,-207.961
-14,152,-184.556
-12,152,-160.22
-10,152,-135.074
-8,152,-109.245
-6,152,-82.866
-4,152,-56.0696
-2,152,-28.9932
0,152,-1.77507
2,152,25.4454
4,152,52.5288
6,152,79.3368
8,152,105.732
10,152,131.582
12,152,156.753
14,152,181.119
16,152,204.558
18,152,226.953
20,152,248.192
22,152,268.171
24,152,286.794
26,152,303.969
28,152,319.616
30,152,333.661
32,152,346.038
34,152,356.693
36,152,365.578
38,152,372.655
40,152,377.895
42,152,381.28
44,152,382.797
46,152,382.447
48,152,380.236
50,152,376.181
52,152,370.308
54,152,362.649
56,152,353.247
58,152,342.15
60,152,329.417
62,152,315.112
64,152,299.305
66,152,282.076
68,152,263.508
70,152,243.691
72,152,222.722
74,152,200.701
76,152,177.732
78,152,153.926
80,152,129.394
82,152,104.254
84,152,78.6234
86,152,52.623
88,152,26.3752
90,152,0.00354436
92,152,-26.3682
94,152,-52.616
96,152,-78.6165
98,152,-104.247
100,152,-129.388
102,152,-153.92
104,152,-177.726
106,152,-200.695
108,152,-222.717
110,152,-243.687
112,152,-263.504
114,152,-282.072
116,152,-299.302
118,152,-315.109
120,152,-329.415
122,152,-342.149
124,152,-353.246
126,152,-362.649
128,152,-370.309
130,152,-376.183
132,152,-380.238
134,152,-382.449
136,152,-382.8
138,152,-381.283
140,152,-377.9
142,152,-372.66
144,152,-365.583
146,152,-356.699
148,152,-346.044
150,152,-333.667
152,152,-319.622
154,152,-303.976
156,152,-286.8
158,152,-268.178
160,152,-248.199
162,152,-226.959
164,152,-204.565
166,152,-181.126
168,152,-156.759
170,152,-131.588
172,152,-105.738
174,152,-79.3421
176,152,-52.5337
178,152,-25.4497
180,152,1.77128
-180,154,1.69003
-178,154,25.4948
-176,154,49.1763
-174,154,72.6145
-172,154,95.6903
-170,154,118.287
-168,154,140.29
-166,154,161.59
-164,154,182.079
-162,154,201.656
-160,154,220.223
-158,154,237.689
-156,154,253.97
-154,154,268.985
-152,154,282.664
-150,154,294.941
-148,154,305.759
-146,154,315.069
-144,154,322.828
-142,154,329.003
-140,154,333.567
-138,154,336.503
-136,154,337.801
-134,154,337.458
-132,154,335.48
-130,154,331.882
-128,154,326.684
-126,154,319.916
-124,154,311.614
-122,154,301.819
-120,154,290.583
-118,154,277.962
-116,154,264.019
-114,154,248.821
-112,154,232.443
-110,154,214.964
-108,154,196.468
-106,154,177.044
-104,154,156.785
-102,154,135.786
-100,154,114.147
-98,154,91.9716
-96,154,69.3629
-94,154,46.4281
-92,154,23.2749
-90,154,0.0123528
-88,154,-23.2502
-86,154,-46.4034
-84,154,-69.3384
-82,154,-91.9471
-80,154,-114.123
-78,154,-135.762
-76,154,-156.761
-74,154,-177.02
-72,154,-196.445
-70,154,-214.941
-68,154,-232.42
-66,154,-248.799
-64,154,-263.997
-62,154,-277.941
-60,154,-290.563
-58,154,-301.799
-56,154,-311.594
-54,154,-319.897
-52,154,-326.666
-50,154,-331.865
-48,154,-335.463
-46,154,-337.442
-44,154,-337.785
-42,154,-336.489
-40,154,-333.554
-38,154,-328.99
-36,154,-322.816
-34,154,-315.058
-32,154,-305.749
-30,154,-294.932
-28,154,-282.656
-26,154,-268.978
-24,154,-253.963
-22,154,-237.684
-20,154,-220.219
-18,154,-201.652
-16,154,-182.077
-14,154,-161.588
-12,154,-140.289
-10,154,-118.287
-8,154,-95.6907
-6,154,-72.6156
-4,154,-49.1781
-2,154,-25.4972
0,154,-1.69305
2,154,22.1133
4,154,45.8008
6,154,69.2493
8,154,92.3397
10,154,114.955
12,154,136.982
14,154,158.309
16,154,178.83
18,154,198.442
20,154,217.049
22,154,234.559
24,154,250.886
26,154,265.953
28,154,279.687
30,154,292.022
32,154,302.903
34,154,312.278
36,154,320.106
38,154,326.353
40,154,330.992
42,154,334.006
44,154,335.385
46,154,335.126
48,154,333.235
50,154,329.726
52,154,324.62
54,154,317.946
56,154,309.739
58,154,300.044
60,154,288.908
62,154,276.389
64,154,262.55
66,154,247.457
68,154,231.187
70,154,213.816
72,154,195.431
74,154,176.118
76,154,155.971
78,154,135.085
80,154,113.561
82,154,91.4995
84,154,69.006
86,154,46.1867
88,154,23.1494
90,154,0.00274147
92,154,-23.1439
94,154,-46.1813
96,154,-69.0008
98,154,-91.4944
100,154,-113.556
102,154,-135.081
104,154,-155.966
106,154,-176.114
108,154,-195.427
110,154,-213.813
112,154,-231.184
114,154,-247.455
116,154,-262.548
118,154,-276.388
120,154,-288.907
122,154,-300.043
124,154,-309.739
126,154,-317.946
128,154,-324.621
130,154,-329.728
132,154,-333.237
134,154,-335.128
136,154,-335.388
138,154,-334.01
140,154,-330.996
142,154,-326.357
144,154,-320.111
146,154,-312.283
148,154,-302.908
150,154,-292.028
152,154,-279.692
154,154,-265.959
156,154,-250.892
158,154,-234.565
160,154,-217.055
162,154,-198.448
164,154,-178.836
166,154,-158.315
168,154,-136.987
170,154,-114.96
172,154,-92.3446
174,154,-69.2538
176,154,-45.8049
178,154,-22.1168
180,154,1.69003
-180,156,1.59973
-178,156,22.1471
-176,156,42.5886
-174,156,62.8212
-172,156,82.7427
-170,156,102.253
-168,156,121.254
-166,156,139.651
-164,156,157.351
-162,156,174.268
-160,156,190.317
-158,156,205.419
-156,156,219.501
-154,156,232.495
-152,156,244.337
-150,156,254.972
-148,156,264.35
-146,156,272.427
-144,156,279.166
-142,156,284.537
-140,156,288.517
-138,156,291.089
-136,156,292.245
-134,156,291.981
-132,156,290.303
-130,156,287.221
-128,156,282.753
-126,156,276.924
-124,156,269.764
-122,156,261.31
-120,156,251.606
-118,156,240.699
-116,156,228.643
-114,156,215.498
-112,156,201.327
-110,156,186.2
-108,156,170.189
-106,156,153.372
-104,156,135.827
-102,156,117.64
-100,156,98.8971
-98,156,79.6864
-96,156,60.0992
-94,156,40.2283
-92,156,20.1674
-90,156,0.0114378
-88,156,-20.1446
-86,156,-40.2054
-84,156,-60.0765
-82,156,-79.6638
-80,156,-98.8746
-78,156,-117.618
-76,156,-135.805
-74,156,-153.35
-72,156,-170.168
-70,156,-186.179
-68,156,-201.306
-66,156,-215.477
-64,156,-228.623
-62,156,-240.679
-60,156,-251.587
-58,156,-261.292
-56,156,-269.746
-54,156,-276.907
-52,156,-282.736
-50,156,-287.205
-48,156,-290.287
-46,156,-291.966
-44,156,-292.231
-42,156,-291.076
-40,156,-288.504
-38,156,-284.525
-36,156,-279.155
-34,156,-272.417
-32,156,-264.341
-30,156,-254.964
-28,156,-244.329
-26,156,-232.488
-24,156,-219.495
-22,156,-205.414
-20,156,-190.312
-18,156,-174.264
-16,156,-157.348
-14,156,-139.649
-12,156,-121.253
-10,156,-102.252
-8,156,-82.7427
-6,156,-62.8218
-4,156,-42.5898
-2,156,-22.1489
0,156,-1.60205
2,156,18.9468
4,156,39.394
6,156,59.6362
8,156,79.5715
10,156,99.0995
12,156,118.122
14,156,136.545
16,156,154.275
18,156,171.225
20,156,187.311
22,156,202.454
24,156,216.581
26,156,229.623
28,156,241.517
30,156,252.208
32,156,261.644
34,156,269.783
36,156,276.587
38,156,282.026
40,156,286.077
42,156,288.723
44,156,289.955
46,156,289.771
48,156,288.175
50,156,285.177
52,156,280.796
54,156,275.056
56,156,267.987
58,156,259.627
60,156,250.017
62,156,239.207
64,156,227.25
66,156,214.205
68,156,200.136
70,156,185.112
72,156,169.206
74,156,152.493
76,156,135.056
78,156,116.976
80,156,98.3406
82,156,79.2386
84,156,59.7605
86,156,39.9991
88,156,20.0481
90,156,0.00199417
92,156,-20.0441
94,156,-39.9952
96,156,-59.7567
98,156,-79.2349
100,156,-98.3371
102,156,-116.973
104,156,-135.053
106,156,-152.491
108,156,-169.203
110,156,-185.11
112,156,-200.134
114,156,-214.204
116,156,-227.249
118,156,-239.206
120,156,-250.017
122,156,-259.627
124,156,-267.988
126,156,-275.057
128,156,-280.798
130,156,-285.179
132,156,-288.177
134,156,-289.774
136,156,-289.958
138,156,-288.726
140,156,-286.08
142,156,-282.03
144,156,-276.591
146,156,-269.787
148,156,-261.649
150,156,-252.213
152,156,-241.522
154,156,-229.628
156,156,-216.586
158,156,-202.46
160,156,-187.316
162,156,-171.23
164,156,-154.28
166,156,-136.55
168,156,-118.127
170,156,-99.1039
172,156,-79.5755
174,156,-59.6399
176,156,-39.3972
178,156,-18.9496
180,156,1.59973
-180,158,1.50074
-178,158,18.9698
-176,158,36.3493
-174,158,53.552
-172,158,70.4915
-170,158,87.0832
-168,158,103.244
-166,158,118.893
-164,158,133.954
-162,158,148.35
-160,158,162.012
-158,158,174.872
-156,158,186.867
-154,158,197.939
-152,158,208.035
-150,158,217.106
-148,158,225.109
-146,158,232.008
-144,158,237.769
-142,158,242.367
-140,158,245.782
-138,158,247.999
-136,158,249.009
-134,158,248.811
-132,158,247.406
-130,158,244.804
-128,158,241.02
-126,158,236.075
-124,158,229.993
-122,158,222.805
-120,158,214.549
-118,158,205.265
-116,158,194.999
-114,158,183.802
-112,158,171.727
-110,158,158.834
-108,158,145.185
-106,158,130.844
-104,158,115.882
-102,158,100.37
-100,158,84.3813
-98,158,67.9922
-96,158,51.2808
-94,158,34.3263
-92,158,17.2091
-90,158,0.0104768
-88,158,-17.1882
-86,158,-34.3054
-84,158,-51.26
-82,158,-67.9715
-80,158,-84.3607
-78,158,-100.35
-76,158,-115.862
-74,158,-130.824
-72,158,-145.165
-70,158,-158.815
-68,158,-171.708
-66,158,-183.783
-64,158,-194.981
-62,158,-205.247
-60,158,-214.532
-58,158,-222.788
-56,158,-229.976
-54,158,-236.059
-52,158,-241.005
-50,158,-244.79
-48,158,-247.392
-46,158,-248.797
-44,158,-248.997
-42,158,-247.987
-40,158,-245.771
-38,158,-242.357
-36,158,-237.759
-34,158,-231.998
-32,158,-225.101
-30,158,-217.098
-28,158,-208.027
-26,158,-197.932
-24,158,-186.861
-22,158,-174.866
-20,158,-162.007
-18,158,-148.346
-16,158,-133.951
-14,158,-118.891
-12,158,-103.242
-10,158,-87.0821
-8,158,-70.4911
-6,158,-53.5521
-4,158,-36.35
-2,158,-18.971
0,158,-1.50242
2,158,15.9681
4,158,33.3528
6,158,50.5645
8,158,67.5168
10,158,84.1251
12,158,100.306
14,158,115.98
16,158,131.067
18,158,145.495
20,158,159.192
22,158,172.09
24,158,184.126
26,158,195.244
28,158,205.388
30,158,214.511
32,158,222.569
34,158,229.525
36,158,235.348
38,158,240.01
40,158,243.491
42,158,245.777
44,158,246.859
46,158,246.735
48,158,245.407
50,158,242.884
52,158,239.182
54,158,234.32
56,158,228.323
58,158,221.223
60,158,213.057
62,158,203.864
64,158,193.69
66,158,182.587
68,158,170.608
70,158,157.812
