Phi[deg],Theta[deg],re(rEZ)[mV]
-126,142,-118.707
-124,142,-122.99
-122,142,-126.896
-120,142,-130.429
-118,142,-133.598
-116,142,-136.417
-114,142,-138.903
-112,142,-141.074
-110,142,-142.953
-108,142,-144.561
-106,142,-145.921
-104,142,-147.057
-102,142,-147.99
-100,142,-148.74
-98,142,-149.327
-96,142,-149.764
-94,142,-150.066
-92,142,-150.241
-90,142,-150.295
-88,142,-150.23
-86,142,-150.044
-84,142,-149.732
-82,142,-149.283
-80,142,-148.686
-78,142,-147.925
-76,142,-146.982
-74,142,-145.836
-72,142,-144.465
-70,142,-142.847
-68,142,-140.958
-66,142,-138.777
-64,142,-136.282
-62,142,-133.453
-60,142,-130.275
-58,142,-126.733
-56,142,-122.819
-54,142,-118.527
-52,142,-113.857
-50,142,-108.816
-48,142,-103.414
-46,142,-97.6686
-44,142,-91.603
-42,142,-85.2466
-40,142,-78.6346
-38,142,-71.8079
-36,142,-64.8126
-34,142,-57.6998
-32,142,-50.5246
-30,142,-43.3459
-28,142,-36.2252
-26,142,-29.2262
-24,142,-22.4134
-22,142,-15.8519
-20,142,-9.60572
-18,142,-3.73739
-16,142,1.69323
-14,142,6.62981
-12,142,11.0204
-10,142,14.8181
-8,142,17.9821
-6,142,20.4781
-4,142,22.2787
-2,142,23.364
0,142,23.7222
2,142,23.3491
4,142,22.2488
6,142,20.4334
8,142,17.9227
10,142,14.744
12,142,10.9317
14,142,6.52682
16,142,1.57606
18,142,-3.86854
20,142,-9.75061
22,142,-16.0103
24,142,-22.585
26,142,-29.4106
28,142,-36.4222
30,142,-43.5551
32,142,-50.7457
34,142,-57.9323
36,142,-65.0561
38,142,-72.062
40,142,-78.8988
42,142,-85.5205
44,142,-91.8862
46,142,-97.9606
48,142,-103.714
50,142,-109.124
52,142,-114.173
54,142,-118.849
56,142,-123.148
58,142,-127.068
60,142,-130.615
62,142,-133.799
64,142,-136.632
66,142,-139.131
68,142,-141.316
70,142,-143.207
72,142,-144.829
74,142,-146.202
76,142,-147.35
78,142,-148.295
80,142,-149.058
82,142,-149.656
84,142,-150.105
86,142,-150.417
88,142,-150.603
90,142,-150.668
92,142,-150.613
94,142,-150.437
96,142,-150.134
98,142,-149.695
100,142,-149.107
102,142,-148.354
104,142,-147.419
106,142,-146.28
108,142,-144.916
110,142,-143.304
112,142,-141.422
114,142,-139.246
116,142,-136.755
118,142,-133.931
120,142,-130.756
122,142,-127.217
124,142,-123.305
126,142,-119.014
128,142,-114.346
130,142,-109.304
132,142,-103.902
134,142,-98.1547
136,142,-92.087
138,142,-85.7278
140,142,-79.1122
142,142,-72.2812
144,142,-65.281
146,142,-58.1626
148,142,-50.9811
150,142,-43.7954
152,142,-36.6671
154,142,-29.6598
156,142,-22.8382
158,142,-16.2672
160,142,-10.0111
162,142,-4.13226
164,142,1.30937
166,142,6.25744
168,142,10.6599
170,142,14.4701
172,142,17.6469
174,142,20.156
176,142,21.9701
178,142,23.0693
180,142,23.4416
-180,144,52.7566
-178,144,52.4203
-176,144,51.4075
-174,144,49.7289
-172,144,47.4023
-170,144,44.452
-168,144,40.9089
-166,144,36.8097
-164,144,32.1963
-162,144,27.1154
-160,144,21.6176
-158,144,15.7568
-156,144,9.58935
-154,144,3.17308
-152,144,-3.43325
-150,144,-10.1709
-148,144,-16.9821
-146,144,-23.8106
-144,144,-30.6024
-142,144,-37.3066
-140,144,-43.876
-138,144,-50.2672
-136,144,-56.4416
-134,144,-62.3655
-132,144,-68.0101
-130,144,-73.352
-128,144,-78.3729
-126,144,-83.0599
-124,144,-87.405
-122,144,-91.4051
-120,144,-95.0612
-118,144,-98.3787
-116,144,-101.366
-114,144,-104.036
-112,144,-106.402
-110,144,-108.48
-108,144,-110.288
-106,144,-111.843
-104,144,-113.164
-102,144,-114.267
-100,144,-115.169
-98,144,-115.885
-96,144,-116.427
-94,144,-116.806
-92,144,-117.028
-90,144,-117.099
-88,144,-117.02
-86,144,-116.789
-84,144,-116.402
-82,144,-115.852
-80,144,-115.128
-78,144,-114.218
-76,144,-113.107
-74,144,-111.778
-72,144,-110.215
-70,144,-108.4
-68,144,-106.314
-66,144,-103.941
-64,144,-101.264
-62,144,-98.2693
-60,144,-94.9449
-58,144,-91.2821
-56,144,-87.2756
-54,144,-82.9243
-52,144,-78.2313
-50,144,-73.2046
-48,144,-67.8572
-46,144,-62.2073
-44,144,-56.2784
-42,144,-50.0992
-40,144,-43.7034
-38,144,-37.1299
-36,144,-30.4217
-34,144,-23.6262
-32,144,-16.7943
-30,144,-9.97999
-28,144,-3.23943
-26,144,3.36949
-24,144,9.7881
-22,144,15.9577
-20,144,21.8203
-18,144,27.3196
-16,144,32.4018
-14,144,37.0163
-12,144,41.1163
-10,144,44.66
-8,144,47.6106
-6,144,49.9374
-4,144,51.616
-2,144,52.6285
0,144,52.9643
2,144,52.6197
4,144,51.5984
6,144,49.9112
8,144,47.5757
10,144,44.6165
12,144,41.0643
14,144,36.9559
16,144,32.3332
18,144,27.2428
20,144,21.7356
22,144,15.8652
24,144,9.68804
26,144,3.26207
28,144,-3.35398
30,144,-10.1014
32,144,-16.9224
34,144,-23.7606
36,144,-30.5622
38,144,-37.2762
40,144,-43.8552
42,144,-50.2562
44,144,-56.4403
46,144,-62.3738
48,144,-68.028
50,144,-73.3794
52,144,-78.4097
54,144,-83.1061
56,144,-87.4606
58,144,-91.4698
60,144,-95.1352
62,144,-98.4618
64,144,-101.459
66,144,-104.137
68,144,-106.512
70,144,-108.599
72,144,-110.415
74,144,-111.979
76,144,-113.308
78,144,-114.42
80,144,-115.331
82,144,-116.055
84,144,-116.605
86,144,-116.992
88,144,-117.222
90,144,-117.301
92,144,-117.229
94,144,-117.006
96,144,-116.627
98,144,-116.084
100,144,-115.367
102,144,-114.464
104,144,-113.359
106,144,-112.037
108,144,-110.48
110,144,-108.67
112,144,-106.59
114,144,-104.222
116,144,-101.55
118,144,-98.5594
120,144,-95.2389
122,144,-91.5797
124,144,-87.5763
126,144,-83.2277
128,144,-78.5369
130,144,-73.5119
132,144,-68.1658
134,144,-62.5167
136,144,-56.588
138,144,-50.4086
140,144,-44.0122
142,144,-37.4375
144,144,-30.7277
146,144,-23.93
148,144,-17.0956
150,144,-10.2782
152,144,-3.53414
154,144,3.07871
156,144,9.50166
158,144,15.676
160,144,21.5437
162,144,27.0486
164,144,32.1366
166,144,36.7573
168,144,40.8639
170,144,44.4143
172,144,47.3721
174,144,49.7062
176,144,51.3924
178,144,52.4128
180,144,52.7566
-180,146,75.1959
-178,146,74.8841
-176,146,73.9498
-174,146,72.4025
-172,146,70.2579
-170,146,67.5377
-168,146,64.2689
-166,146,60.4842
-164,146,56.2206
-162,146,51.5196
-160,146,46.426
-158,146,40.9878
-156,146,35.255
-154,146,29.2794
-152,146,23.1135
-150,146,16.8098
-148,146,10.4204
-146,146,3.99598
-144,146,-2.41445
-142,146,-8.76454
-140,146,-15.0108
-138,146,-21.1134
-136,146,-27.0361
-134,146,-32.7468
-132,146,-38.2178
-130,146,-43.426
-128,146,-48.3527
-126,146,-52.9835
-124,146,-57.3086
-122,146,-61.3222
-120,146,-65.0223
-118,146,-68.4108
-116,146,-71.4921
-114,146,-74.274
-112,146,-76.7659
-110,146,-78.9794
-108,146,-80.9269
-106,146,-82.6219
-104,146,-84.0777
-102,146,-85.3077
-100,146,-86.3242
-98,146,-87.1386
-96,146,-87.7606
-94,146,-88.1982
-92,146,-88.4572
-90,146,-88.5412
-88,146,-88.4514
-86,146,-88.1866
-84,146,-87.7432
-82,146,-87.1155
-80,146,-86.2954
-78,146,-85.2732
-76,146,-84.0376
-74,146,-82.5762
-72,146,-80.8759
-70,146,-78.923
-68,146,-76.7043
-66,146,-74.2072
-64,146,-71.4204
-62,146,-68.3341
-60,146,-64.941
-58,146,-61.2362
-56,146,-57.2182
-54,146,-52.8888
-52,146,-48.2539
-50,146,-43.3233
-48,146,-38.1114
-46,146,-32.6368
-44,146,-26.9227
-42,146,-20.9969
-40,146,-14.8913
-38,146,-8.64225
-36,146,-2.28958
-34,146,4.12323
-32,146,10.5498
-30,146,16.9412
-28,146,23.2467
-26,146,29.4142
-24,146,35.3912
-22,146,41.1252
-20,146,46.5645
-18,146,51.6589
-16,146,56.3606
-14,146,60.6247
-12,146,64.4098
-10,146,67.6788
-8,146,70.3991
-6,146,72.5436
-4,146,74.0906
-2,146,75.0245
0,146,75.3358
2,146,75.0214
4,146,74.0843
6,146,72.5341
8,146,70.3866
10,146,67.6632
12,146,64.3913
14,146,60.6033
16,146,56.3364
18,146,51.6319
20,146,46.5348
22,146,41.093
24,146,35.3566
26,146,29.3773
28,146,23.2075
30,146,16.9
32,146,10.5067
34,146,4.07847
36,146,-2.33592
38,146,-8.69
40,146,-14.9403
42,146,-21.047
44,146,-26.9737
46,146,-32.6886
48,146,-38.1638
50,146,-43.3763
52,146,-48.3072
54,146,-52.9423
56,146,-57.2717
58,146,-61.2897
60,146,-64.9943
62,146,-68.3872
64,146,-71.4731
66,146,-74.2595
68,146,-76.7561
70,146,-78.9743
72,146,-80.9266
74,146,-82.6265
76,146,-84.0872
78,146,-85.3222
80,146,-86.3438
82,146,-87.1633
84,146,-87.7905
86,146,-88.2333
88,146,-88.4976
90,146,-88.587
92,146,-88.5025
94,146,-88.2432
96,146,-87.8052
98,146,-87.1829
100,146,-86.3682
102,146,-85.3514
104,146,-84.1212
106,146,-82.6651
108,146,-80.9699
110,146,-79.0221
112,146,-76.8085
114,146,-74.3163
116,146,-71.5342
118,146,-68.4525
120,146,-65.0637
122,146,-61.3631
124,146,-57.3491
126,146,-53.0235
128,146,-48.3921
130,146,-43.4648
132,146,-38.2558
134,146,-32.7839
136,146,-27.0723
138,146,-21.1487
140,146,-15.0451
142,146,-8.79761
144,146,-2.4463
146,146,3.96545
148,146,10.3912
150,146,16.7821
152,146,23.0873
154,146,29.2549
156,146,35.2321
158,146,40.9666
160,146,46.4066
162,146,51.502
164,146,56.2049
166,146,60.4703
168,146,64.257
170,146,67.5277
172,146,70.2499
174,146,72.3965
176,146,73.9457
178,146,74.8821
180,146,75.1959
-180,148,91.2383
-178,148,90.9524
-176,148,90.1005
-174,148,88.6909
-172,148,86.7372
-170,148,84.2583
-168,148,81.278
-166,148,77.8245
-164,148,73.9305
-162,148,69.632
-160,148,64.9684
-158,148,59.9819
-156,148,54.7164
-154,148,49.2174
-152,148,43.5312
-150,148,37.7046
-148,148,31.7836
-146,148,25.8136
-144,148,19.8384
-142,148,13.8997
-140,148,8.03696
-138,148,2.28672
-136,148,-3.31762
-134,148,-8.74609
-132,148,-13.9724
-130,148,-18.9738
-128,148,-23.7317
-126,148,-28.2309
-124,148,-32.4602
-122,148,-36.4117
-120,148,-40.0809
-118,148,-43.4665
-116,148,-46.5697
-114,148,-49.3943
-112,148,-51.9459
-110,148,-54.2318
-108,148,-56.2604
-106,148,-58.0411
-104,148,-59.5833
-102,148,-60.8965
-100,148,-61.9899
-98,148,-62.8717
-96,148,-63.5491
-94,148,-64.0281
-92,148,-64.313
-90,148,-64.4065
-88,148,-64.3094
-86,148,-64.021
-84,148,-63.5385
-82,148,-62.8575
-80,148,-61.9722
-78,148,-60.8754
-76,148,-59.5587
-74,148,-58.0131
-72,148,-56.2292
-70,148,-54.1973
-68,148,-51.9082
-66,148,-49.3536
-64,148,-46.526
-62,148,-43.4199
-60,148,-40.0315
-58,148,-36.3595
-56,148,-32.4054
-54,148,-28.1737
-52,148,-23.6721
-50,148,-18.912
-48,148,-13.9085
-46,148,-8.6802
-44,148,-3.24988
-42,148,2.35618
-40,148,8.108
-38,148,13.9722
-36,148,19.9122
-34,148,25.8886
-32,148,31.8597
-30,148,37.7816
-28,148,43.609
-26,148,49.2958
-24,148,54.7954
-22,148,60.0614
-20,148,65.0483
-18,148,69.712
-16,148,74.0106
-14,148,77.9047
-12,148,81.3581
-10,148,84.3383
-8,148,86.817
-6,148,88.7704
-4,148,90.1797
-2,148,91.0311
0,148,91.3165
2,148,91.033
4,148,90.1835
6,148,88.7761
8,148,86.8247
10,148,84.3479
12,148,81.3697
14,148,77.9183
16,148,74.0262
18,148,69.7297
20,148,65.068
22,148,60.0833
24,148,54.8195
26,148,49.3221
28,148,43.6376
30,148,37.8125
32,148,31.893
34,148,25.9243
36,148,19.9503
38,148,14.0128
40,148,8.1512
42,148,2.40196
44,148,-3.20149
46,148,-8.62918
48,148,-13.8548
50,148,-18.8557
52,148,-23.6131
54,148,-28.1121
56,148,-32.3412
58,148,-36.2927
60,148,-39.9621
62,148,-43.348
64,148,-46.4517
66,148,-49.2769
68,148,-51.8294
70,148,-54.1163
72,148,-56.1462
74,148,-57.9282
76,148,-59.4721
78,148,-60.7872
80,148,-61.8826
82,148,-62.7666
84,148,-63.4465
86,148,-63.9281
88,148,-64.2158
90,148,-64.3123
92,148,-64.2185
94,148,-63.9335
96,148,-63.4546
98,148,-62.7774
100,148,-61.896
102,148,-60.8033
104,148,-59.4908
106,148,-57.9496
108,148,-56.17
110,148,-54.1426
112,148,-51.8582
114,148,-49.3081
116,148,-46.4853
118,148,-43.3839
120,148,-40.0002
122,148,-36.333
124,148,-32.3836
126,148,-28.1566
128,148,-23.6596
130,148,-18.9041
132,148,-13.9051
134,148,-8.68128
136,148,-3.25533
138,148,2.34644
140,148,8.09406
142,148,13.9541
144,148,19.8901
146,148,25.8627
148,148,31.8299
150,148,37.7481
152,148,43.572
154,148,49.2553
156,148,54.7514
158,148,60.0141
160,148,64.9978
162,148,69.6585
164,148,73.954
166,148,77.8452
168,148,81.2957
170,148,84.2731
172,148,86.7491
174,148,88.6998
176,148,90.1065
178,148,90.9554
180,148,91.2383
-180,150,101.433
-178,150,101.174
-176,150,100.407
-174,150,99.1378
-172,150,97.3797
-170,150,95.1482
-168,150,92.4638
-166,150,89.3511
-164,150,85.8379
-162,150,81.9555
-160,150,77.738
-158,150,73.2217
-156,150,68.4449
-154,150,63.447
-152,150,58.2685
-150,150,52.95
-148,150,47.5322
-146,150,42.0549
-144,150,36.5568
-142,150,31.0751
-140,150,25.6451
-138,150,20.2999
-136,150,15.0698
-134,150,9.98262
-132,150,5.06296
-130,150,0.332474
-128,150,-4.19036
-126,150,-8.4902
-124,150,-12.5548
-122,150,-16.3748
-120,150,-19.9438
-118,150,-23.2579
-116,150,-26.3155
-114,150,-29.1172
-112,150,-31.6653
-110,150,-33.9637
-108,150,-36.0171
-106,150,-37.8314
-104,150,-39.4127
-102,150,-40.7671
-100,150,-41.901
-98,150,-42.8199
-96,150,-43.5288
-94,150,-44.0318
-92,150,-44.3321
-90,150,-44.4315
-88,150,-44.3305
-86,150,-44.0287
-84,150,-43.5241
-82,150,-42.8137
-80,150,-41.8933
-78,150,-40.758
-76,150,-39.402
-74,150,-37.8194
-72,150,-36.0037
-70,150,-33.9489
-68,150,-31.6492
-66,150,-29.0998
-64,150,-26.2969
-62,150,-23.2382
-60,150,-19.9231
-58,150,-16.3531
-56,150,-12.5321
-54,150,-8.46665
-52,150,-4.16601
-50,150,0.357554
-48,150,5.08869
-46,150,10.0089
-44,150,15.0966
-42,150,20.3271
-40,150,25.6727
-38,150,31.1029
-36,150,36.5848
-34,150,42.083
-32,150,47.5604
-30,150,52.9782
-28,150,58.2966
-26,150,63.475
-24,150,68.4727
-22,150,73.2493
-20,150,77.7653
-18,150,81.9825
-16,150,85.8645
-14,150,89.3773
-12,150,92.4896
-10,150,95.1735
-8,150,97.4045
-6,150,99.1622
-4,150,100.43
-2,150,101.197
0,150,101.456
2,150,101.204
4,150,100.443
6,150,99.1813
8,150,97.4299
10,150,95.2052
12,150,92.5276
14,150,89.4216
16,150,85.9151
18,150,82.0394
20,150,77.8284
22,150,73.3187
24,150,68.5483
26,150,63.5568
28,150,58.3846
30,150,53.0723
32,150,47.6606
34,150,42.1893
36,150,36.697
38,150,31.2211
40,150,25.7967
42,150,20.4569
44,150,15.2322
46,150,10.1501
48,150,5.23535
50,150,0.509608
52,150,-4.00869
54,150,-8.3042
56,150,-12.3647
58,150,-16.1808
60,150,-19.7462
62,150,-23.0569
64,150,-26.1114
66,150,-28.9103
68,150,-31.4559
70,150,-33.752
72,150,-35.8036
74,150,-37.6162
76,150,-39.1961
78,150,-40.5496
80,150,-41.6828
82,150,-42.6013
84,150,-43.3103
86,150,-43.8136
88,150,-44.1146
90,150,-44.2149
92,150,-44.1153
94,150,-43.8152
96,150,-43.3125
98,150,-42.6043
100,150,-41.6865
102,150,-40.5541
104,150,-39.2013
106,150,-37.6221
108,150,-35.8101
110,150,-33.7592
112,150,-31.4637
114,150,-28.9187
116,150,-26.1204
118,150,-23.0665
120,150,-19.7564
122,150,-16.1915
124,150,-12.3759
126,150,-8.3159
128,150,-4.02086
130,150,0.49698
132,150,5.22229
134,150,10.1366
136,150,15.2183
138,150,20.4427
140,150,25.7821
142,150,31.206
144,150,36.6816
146,150,42.1735
148,150,47.6445
150,150,53.0558
152,150,58.3677
154,150,63.5395
156,150,68.5307
158,150,73.3007
160,150,77.8101
162,150,82.0206
164,150,85.8959
166,150,89.4019
168,150,92.5075
170,150,95.1846
172,150,97.4089
174,150,99.1598
176,150,100.421
178,150,101.181
180,150,101.433
-180,152,106.389
-178,152,106.157
-176,152,105.474
-174,152,104.347
-172,152,102.785
-170,152,100.802
-168,152,98.4153
-166,152,95.6457
-164,152,92.517
-162,152,89.0557
-160,152,85.2908
-158,152,81.2534
-156,152,76.9761
-154,152,72.4928
-152,152,67.8382
-150,152,63.0475
-148,152,58.1558
-146,152,53.1975
-144,152,48.2067
-142,152,43.2159
-140,152,38.2563
-138,152,33.3574
-136,152,28.5466
-134,152,23.8491
-132,152,19.2877
-130,152,14.8827
-128,152,10.6519
-126,152,6.61061
-124,152,2.77149
-122,152,-0.855185
-120,152,-4.26149
-118,152,-7.44167
-116,152,-10.392
-114,152,-13.1105
-112,152,-15.5968
-110,152,-17.8517
-108,152,-19.8773
-106,152,-21.6763
-104,152,-23.252
-102,152,-24.6079
-100,152,-25.7477
-98,152,-26.6748
-96,152,-27.3924
-94,152,-27.9031
-92,152,-28.2087
-90,152,-28.3105
-88,152,-28.2089
-86,152,-27.9035
-84,152,-27.3931
-82,152,-26.6757
-80,152,-25.7488
-78,152,-24.6092
-76,152,-23.2536
-74,152,-21.6782
-72,152,-19.8795
-70,152,-17.8542
-68,152,-15.5996
-66,152,-13.1137
-64,152,-10.3956
-62,152,-7.44569
-60,152,-4.26595
-58,152,-0.860117
-56,152,2.76606
-54,152,6.60464
-52,152,10.6454
-50,152,14.8756
-48,152,19.2799
-46,152,23.8407
-44,152,28.5375
-42,152,33.3476
-40,152,38.2457
-38,152,43.2045
-36,152,48.1946
-34,152,53.1846
-32,152,58.1421
-30,152,63.033
-28,152,67.8229
-26,152,72.4766
-24,152,76.959
-22,152,81.2355
-20,152,85.2721
-18,152,89.0362
-16,152,92.4967
-14,152,95.6247
-12,152,98.3936
-10,152,100.78
-8,152,102.762
-6,152,104.323
-4,152,105.45
-2,152,106.132
0,152,106.363
2,152,106.142
4,152,105.47
6,152,104.354
8,152,102.802
10,152,100.83
12,152,98.4541
14,152,95.6952
16,152,92.5771
18,152,89.1265
20,152,85.3722
22,152,81.3454
24,152,77.0786
26,152,72.6057
28,152,67.9615
30,152,63.181
32,152,58.2993
34,152,53.351
36,152,48.3699
38,152,43.3887
40,152,38.4386
42,152,33.549
44,152,28.7473
46,152,24.0586
48,152,19.5057
50,152,15.1091
52,152,10.8864
54,152,6.85286
56,152,3.02123
58,152,-0.598258
60,152,-3.9977
62,152,-7.17136
64,152,-10.1155
66,152,-12.8282
68,152,-15.309
70,152,-17.5589
72,152,-19.5798
74,152,-21.3746
76,152,-22.9464
78,152,-24.2989
80,152,-25.4357
82,152,-26.3602
84,152,-27.0757
86,152,-27.5846
88,152,-27.889
90,152,-27.99
92,152,-27.8881
94,152,-27.5827
96,152,-27.0728
98,152,-26.3564
100,152,-25.4309
102,152,-24.2931
104,152,-22.9397
106,152,-21.3669
108,152,-19.5712
110,152,-17.5494
112,152,-15.2985
114,152,-12.8168
116,152,-10.1031
118,152,-7.15808
120,152,-3.98351
122,152,-0.583162
124,152,3.03722
126,152,6.86972
128,152,10.9041
130,152,15.1276
132,152,19.5251
134,152,24.0787
136,152,28.7682
138,152,33.5707
140,152,38.461
142,152,43.4117
144,152,48.3935
146,152,53.3752
148,152,58.324
150,152,63.2062
152,152,67.9871
154,152,72.6317
156,152,77.1049
158,152,81.372
160,152,85.399
162,152,89.1534
164,152,92.6041
166,152,95.7222
168,152,98.481
170,152,100.857
172,152,102.829
174,152,104.38
176,152,105.496
178,152,106.168
180,152,106.389
-180,154,106.763
-178,154,106.558
-176,154,105.959
-174,154,104.971
-172,154,103.602
-170,154,101.864
-168,154,99.771
-166,154,97.3407
-164,154,94.5927
-162,154,91.5494
-160,154,88.2351
-158,154,84.6758
-156,154,80.899
-154,154,76.9335
-152,154,72.8086
-150,154,68.554
-148,154,64.1998
-146,154,59.7756
-144,154,55.3104
-142,154,50.8327
-140,154,46.3696
-138,154,41.947
-136,154,37.5891
-134,154,33.3187
-132,154,29.1564
-130,154,25.121
-128,154,21.2294
-126,154,17.4962
-124,154,13.9342
-122,154,10.5542
-120,154,7.36487
-118,154,4.37336
-116,154,1.58499
-114,154,-0.996395
-112,154,-3.36828
-110,154,-5.52934
-108,154,-7.4792
-106,154,-9.21825
-104,154,-10.7475
-102,154,-12.0683
-100,154,-13.1823
-98,154,-14.0911
-96,154,-14.7963
-94,154,-15.2992
-92,154,-15.6008
-90,154,-15.7018
-88,154,-15.6025
-86,154,-15.3026
-84,154,-14.8014
-82,154,-14.098
-80,154,-13.1909
-78,154,-12.0787
-76,154,-10.7596
-74,154,-9.23206
-72,154,-7.49474
-70,154,-5.54662
-68,154,-3.38729
-66,154,-1.01714
-64,154,1.56251
-62,154,4.34914
-60,154,7.33892
-58,154,10.5265
-56,154,13.9048
-54,154,17.4651
-52,154,21.1965
-50,154,25.0864
-48,154,29.1201
-46,154,33.2807
-44,154,37.5495
-42,154,41.9056
-40,154,46.3266
-38,154,50.7881
-36,154,55.2642
-34,154,59.7277
-32,154,64.1504
-30,154,68.5031
-28,154,72.7562
-26,154,76.8797
-24,154,80.8439
-22,154,84.6193
-20,154,88.1773
-18,154,91.4904
-16,154,94.5326
-14,154,97.2795
-12,154,99.7089
-10,154,101.801
-8,154,103.538
-6,154,104.906
-4,154,105.893
-2,154,106.492
0,154,106.696
2,154,106.505
4,154,105.92
6,154,104.946
8,154,103.591
10,154,101.867
12,154,99.7879
14,154,97.3715
16,154,94.6376
18,154,91.6082
20,154,88.3078
22,154,84.7624
24,154,80.9995
26,154,77.0477
28,154,72.9363
30,154,68.6953
32,154,64.3544
34,154,59.9434
36,154,55.4913
38,154,51.0264
40,154,46.5759
42,154,42.1657
44,154,37.82
46,154,33.5614
48,154,29.4107
50,154,25.3866
52,154,21.506
54,154,17.7835
56,154,14.2318
58,154,10.8617
60,154,7.6819
62,154,4.69954
64,154,1.9199
66,154,-0.653171
68,154,-3.01719
70,154,-5.17084
72,154,-7.11376
74,154,-8.84635
76,154,-10.3696
78,154,-11.685
80,154,-12.794
82,154,-13.6983
84,154,-14.3996
86,154,-14.8991
88,154,-15.1979
90,154,-15.2966
92,154,-15.1955
94,154,-14.8943
96,154,-14.3924
98,154,-13.6888
100,154,-12.782
102,154,-11.6706
104,154,-10.3529
106,154,-8.82731
108,154,-7.09239
110,154,-5.14717
112,154,-2.99124
114,154,-0.624962
116,154,1.95034
118,154,4.73217
120,154,7.71669
122,154,10.8986
124,154,14.2708
126,154,17.8245
128,154,21.549
130,154,25.4316
132,154,29.4575
134,154,33.61
136,154,37.8703
138,154,42.2177
140,154,46.6295
142,154,51.0816
144,154,55.5479
146,154,60.0014
148,154,64.4137
150,154,68.7558
152,154,72.9979
154,154,77.1103
156,154,81.063
158,154,84.8267
160,154,88.3728
162,154,91.6738
164,154,94.7037
166,154,97.438
168,154,99.8547
170,154,101.934
172,154,103.658
174,154,105.013
176,154,105.987
178,154,106.572
180,154,106.763
-180,156,103.247
-178,156,103.068
-176,156,102.55
-174,156,101.697
-172,156,100.515
-170,156,99.0148
-168,156,97.207
-166,156,95.1063
-164,156,92.729
-162,156,90.0935
-160,156,87.2198
-158,156,84.1294
-156,156,80.8452
-154,156,77.391
-152,156,73.7912
-150,156,70.0708
-148,156,66.255
-146,156,62.3686
-144,156,58.4365
-142,156,54.4827
-140,156,50.5307
-138,156,46.6028
-136,156,42.7202
-134,156,38.903
-132,156,35.1696
-130,156,31.5371
-128,156,28.021
-126,156,24.6353
-124,156,21.3922
-122,156,18.3025
-120,156,15.3754
-118,156,12.6187
-116,156,10.0388
-114,156,7.64078
-112,156,5.4287
-110,156,3.40552
-108,156,1.57334
-106,156,-0.0664845
-104,156,-1.51318
-102,156,-2.76644
-100,156,-3.8263
-98,156,-4.69299
-96,156,-5.36687
-94,156,-5.84831
-92,156,-6.13762
-90,156,-6.23503
-88,156,-6.14059
-86,156,-5.85424
-84,156,-5.37577
-82,156,-4.70485
-80,156,-3.84111
-78,156,-2.7842
-76,156,-1.53387
-74,156,-0.0901018
-72,156,1.54681
-70,156,3.3761
-68,156,5.3964
-66,156,7.60561
-64,156,10.0008
-62,156,12.5778
-60,156,15.3318
-58,156,18.2561
-56,156,21.343
-54,156,24.5834
-52,156,27.9665
-50,156,31.48
-48,156,35.1098
-46,156,38.8407
-44,156,42.6554
-42,156,46.5356
-40,156,50.4611
-38,156,54.4108
-36,156,58.3622
-34,156,62.2921
-32,156,66.1764
-30,156,69.9902
-28,156,73.7086
-26,156,77.3065
-24,156,80.7589
-22,156,84.0413
-20,156,87.1301
-18,156,90.0023
-16,156,92.6364
-14,156,95.0124
-12,156,97.1119
-10,156,98.9187
-8,156,100.418
-6,156,101.599
-4,156,102.452
-2,156,102.969
0,156,103.147
2,156,102.985
4,156,102.483
6,156,101.646
8,156,100.481
10,156,98.9967
12,156,97.2054
14,156,95.1212
16,156,92.7604
18,156,90.1414
20,156,87.2842
22,156,84.2103
24,156,80.9425
26,156,77.5046
28,156,73.921
30,156,70.2166
32,156,66.4167
34,156,62.546
36,156,58.6295
38,156,54.691
40,156,50.7541
42,156,46.841
44,156,42.973
46,156,39.1701
48,156,35.4506
50,156,31.8318
52,156,28.329
54,156,24.9561
56,156,21.7255
58,156,18.6479
60,156,15.7325
62,156,12.987
64,156,10.4178
66,156,8.03014
68,156,5.82784
70,156,3.81394
72,156,1.9905
74,156,0.358895
76,156,-1.08013
78,156,-2.32629
80,156,-3.37961
82,156,-4.24034
84,156,-4.90885
86,156,-5.38552
88,156,-5.67065
90,156,-5.76448
92,156,-5.66707
94,156,-5.37836
96,156,-4.89813
98,156,-4.22607
100,156,-3.36179
102,156,-2.30495
104,156,-1.0553
106,156,0.387204
108,156,2.02225
110,156,3.84909
112,156,5.86637
114,156,8.07198
116,156,10.463
118,156,13.0353
120,156,15.784
122,156,18.7025
124,156,21.7832
126,156,25.0167
128,156,28.3925
130,156,31.8981
132,156,35.5197
134,156,39.2418
136,156,43.0473
138,156,46.9178
140,156,50.8332
142,156,54.7724
144,156,58.7129
146,156,62.6315
148,156,66.504
150,156,70.3058
152,156,74.0118
154,156,77.5969
156,156,81.0362
158,156,84.3053
160,156,87.3803
162,156,90.2385
164,156,92.8584
166,156,95.2198
168,156,97.3046
170,156,99.0963
172,156,100.581
174,156,101.746
176,156,102.583
178,156,103.084
180,156,103.247
-180,158,96.5556
-178,158,96.4023
-176,158,95.9617
-174,158,95.2371
-172,158,94.2339
-170,158,92.9597
-168,158,91.424
-166,158,89.6384
-164,158,87.616
-162,158,85.3717
-160,158,82.9217
-158,158,80.2835
-156,158,77.4757
