Phi[deg],Theta[deg],im(rEY)[mV]
-52,146,-1702.81
-50,146,-1683.9
-48,146,-1665.08
-46,146,-1646.3
-44,146,-1627.49
-42,146,-1608.6
-40,146,-1589.55
-38,146,-1570.25
-36,146,-1550.64
-34,146,-1530.63
-32,146,-1510.13
-30,146,-1489.04
-28,146,-1467.29
-26,146,-1444.78
-24,146,-1421.42
-22,146,-1397.12
-20,146,-1371.8
-18,146,-1345.38
-16,146,-1317.77
-14,146,-1288.92
-12,146,-1258.74
-10,146,-1227.19
-8,146,-1194.2
-6,146,-1159.74
-4,146,-1123.77
-2,146,-1086.25
0,146,-1047.18
2,146,-1006.53
4,146,-964.319
6,146,-920.543
8,146,-875.223
10,146,-828.388
12,146,-780.073
14,146,-730.323
16,146,-679.193
18,146,-626.745
20,146,-573.049
22,146,-518.183
24,146,-462.23
26,146,-405.283
28,146,-347.438
30,146,-288.797
32,146,-229.47
34,146,-169.568
36,146,-109.208
38,146,-48.5123
40,146,12.3957
42,146,73.3877
44,146,134.333
46,146,195.098
48,146,255.547
50,146,315.541
52,146,374.94
54,146,433.602
56,146,491.383
58,146,548.138
60,146,603.721
62,146,657.985
64,146,710.78
66,146,761.961
68,146,811.378
70,146,858.884
72,146,904.333
74,146,947.579
76,146,988.479
78,146,1026.89
80,146,1062.68
82,146,1095.72
84,146,1125.87
86,146,1153
88,146,1177.01
90,146,1197.79
92,146,1215.21
94,146,1229.2
96,146,1239.67
98,146,1246.52
100,146,1249.71
102,146,1249.16
104,146,1244.83
106,146,1236.69
108,146,1224.71
110,146,1208.87
112,146,1189.18
114,146,1165.64
116,146,1138.29
118,146,1107.15
120,146,1072.28
122,146,1033.73
124,146,991.584
126,146,945.923
128,146,896.845
130,146,844.457
132,146,788.881
134,146,730.247
136,146,668.696
138,146,604.381
140,146,537.461
142,146,468.106
144,146,396.495
146,146,322.813
148,146,247.251
150,146,170.009
152,146,91.2901
154,146,11.3023
156,146,-69.7426
158,146,-151.631
160,146,-234.146
162,146,-317.072
164,146,-400.193
166,146,-483.294
168,146,-566.163
170,146,-648.592
172,146,-730.375
174,146,-811.314
176,146,-891.216
178,146,-969.895
180,146,-1047.17
-180,148,-1041.14
-178,148,-1114.57
-176,148,-1186.43
-174,148,-1256.58
-172,148,-1324.9
-170,148,-1391.27
-168,148,-1455.56
-166,148,-1517.67
-164,148,-1577.52
-162,148,-1635.01
-160,148,-1690.09
-158,148,-1742.68
-156,148,-1792.73
-154,148,-1840.2
-152,148,-1885.05
-150,148,-1927.27
-148,148,-1966.83
-146,148,-2003.73
-144,148,-2037.96
-142,148,-2069.55
-140,148,-2098.5
-138,148,-2124.83
-136,148,-2148.59
-134,148,-2169.79
-132,148,-2188.49
-130,148,-2204.73
-128,148,-2218.56
-126,148,-2230.05
-124,148,-2239.25
-122,148,-2246.23
-120,148,-2251.07
-118,148,-2253.83
-116,148,-2254.6
-114,148,-2253.46
-112,148,-2250.5
-110,148,-2245.79
-108,148,-2239.44
-106,148,-2231.54
-104,148,-2222.18
-102,148,-2211.45
-100,148,-2199.46
-98,148,-2186.3
-96,148,-2172.06
-94,148,-2156.85
-92,148,-2140.76
-90,148,-2123.87
-88,148,-2106.29
-86,148,-2088.1
-84,148,-2069.39
-82,148,-2050.23
-80,148,-2030.7
-78,148,-2010.88
-76,148,-1990.82
-74,148,-1970.59
-72,148,-1950.25
-70,148,-1929.83
-68,148,-1909.38
-66,148,-1888.92
-64,148,-1868.49
-62,148,-1848.1
-60,148,-1827.76
-58,148,-1807.46
-56,148,-1787.2
-54,148,-1766.98
-52,148,-1746.75
-50,148,-1726.5
-48,148,-1706.19
-46,148,-1685.78
-44,148,-1665.21
-42,148,-1644.43
-40,148,-1623.39
-38,148,-1602.02
-36,148,-1580.26
-34,148,-1558.02
-32,148,-1535.25
-30,148,-1511.86
-28,148,-1487.79
-26,148,-1462.95
-24,148,-1437.27
-22,148,-1410.68
-20,148,-1383.12
-18,148,-1354.5
-16,148,-1324.78
-14,148,-1293.88
-12,148,-1261.77
-10,148,-1228.38
-8,148,-1193.67
-6,148,-1157.62
-4,148,-1120.2
-2,148,-1081.38
0,148,-1041.15
2,148,-999.502
4,148,-956.45
6,148,-912.001
8,148,-866.176
10,148,-819.004
12,148,-770.521
14,148,-720.773
16,148,-669.812
18,148,-617.699
20,148,-564.5
22,148,-510.29
24,148,-455.149
26,148,-399.164
28,148,-342.428
30,148,-285.038
32,148,-227.096
34,148,-168.71
36,148,-109.99
38,148,-51.0523
40,148,7.98528
42,148,67.0013
44,148,125.871
46,148,184.468
48,148,242.663
50,148,300.325
52,148,357.32
54,148,413.514
56,148,468.771
58,148,522.955
60,148,575.926
62,148,627.549
64,148,677.683
66,148,726.19
68,148,772.933
70,148,817.775
72,148,860.58
74,148,901.214
76,148,939.546
78,148,975.447
80,148,1008.79
82,148,1039.46
84,148,1067.33
86,148,1092.29
88,148,1114.24
90,148,1133.08
92,148,1148.7
94,148,1161.04
96,148,1170
98,148,1175.53
100,148,1177.55
102,148,1176.02
104,148,1170.9
106,148,1162.16
108,148,1149.77
110,148,1133.74
112,148,1114.05
114,148,1090.72
116,148,1063.79
118,148,1033.28
120,148,999.235
122,148,961.724
124,148,920.814
126,148,876.585
128,148,829.129
130,148,778.55
132,148,724.96
134,148,668.481
136,148,609.247
138,148,547.4
140,148,483.088
142,148,416.472
144,148,347.715
146,148,276.992
148,148,204.481
150,148,130.367
152,148,54.8372
154,148,-21.9137
156,148,-99.6902
158,148,-178.294
160,148,-257.524
162,148,-337.182
164,148,-417.067
166,148,-496.98
168,148,-576.724
170,148,-656.107
172,148,-734.938
174,148,-813.033
176,148,-890.213
178,148,-966.305
180,148,-1041.14
-180,150,-1034.54
-178,150,-1105.32
-176,150,-1174.71
-174,150,-1242.56
-172,150,-1308.75
-170,150,-1373.17
-168,150,-1435.71
-166,150,-1496.27
-164,150,-1554.76
-162,150,-1611.1
-160,150,-1665.21
-158,150,-1717.05
-156,150,-1766.54
-154,150,-1813.64
-152,150,-1858.33
-150,150,-1900.57
-148,150,-1940.33
-146,150,-1977.61
-144,150,-2012.41
-142,150,-2044.71
-140,150,-2074.54
-138,150,-2101.91
-136,150,-2126.84
-134,150,-2149.36
-132,150,-2169.49
-130,150,-2187.29
-128,150,-2202.79
-126,150,-2216.05
-124,150,-2227.11
-122,150,-2236.04
-120,150,-2242.89
-118,150,-2247.74
-116,150,-2250.64
-114,150,-2251.68
-112,150,-2250.93
-110,150,-2248.46
-108,150,-2244.36
-106,150,-2238.71
-104,150,-2231.59
-102,150,-2223.09
-100,150,-2213.29
-98,150,-2202.28
-96,150,-2190.15
-94,150,-2176.97
-92,150,-2162.84
-90,150,-2147.83
-88,150,-2132.03
-86,150,-2115.52
-84,150,-2098.37
-82,150,-2080.65
-80,150,-2062.42
-78,150,-2043.77
-76,150,-2024.73
-74,150,-2005.37
-72,150,-1985.74
-70,150,-1965.86
-68,150,-1945.79
-66,150,-1925.56
-64,150,-1905.17
-62,150,-1884.66
-60,150,-1864.02
-58,150,-1843.27
-56,150,-1822.4
-54,150,-1801.4
-52,150,-1780.26
-50,150,-1758.95
-48,150,-1737.44
-46,150,-1715.7
-44,150,-1693.69
-42,150,-1671.37
-40,150,-1648.69
-38,150,-1625.59
-36,150,-1602.04
-34,150,-1577.96
-32,150,-1553.3
-30,150,-1528
-28,150,-1502
-26,150,-1475.23
-24,150,-1447.65
-22,150,-1419.18
-20,150,-1389.78
-18,150,-1359.39
-16,150,-1327.96
-14,150,-1295.44
-12,150,-1261.79
-10,150,-1226.98
-8,150,-1190.97
-6,150,-1153.74
-4,150,-1115.26
-2,150,-1075.53
0,150,-1034.54
2,150,-992.294
4,150,-948.793
6,150,-904.056
8,150,-858.105
10,150,-810.972
12,150,-762.694
14,150,-713.314
16,150,-662.885
18,150,-611.464
20,150,-559.117
22,150,-505.913
24,150,-451.93
26,150,-397.249
28,150,-341.958
30,150,-286.15
32,150,-229.921
34,150,-173.372
36,150,-116.608
38,150,-59.7374
40,150,-2.87215
42,150,53.8733
44,150,110.382
46,150,166.534
48,150,222.207
50,150,277.279
52,150,331.625
54,150,385.117
56,150,437.629
58,150,489.033
60,150,539.2
62,150,588.001
64,150,635.308
66,150,680.993
68,150,724.928
70,150,766.987
72,150,807.045
74,150,844.981
76,150,880.674
78,150,914.006
80,150,944.864
82,150,973.137
84,150,998.72
86,150,1021.51
88,150,1041.42
90,150,1058.35
92,150,1072.22
94,150,1082.96
96,150,1090.5
98,150,1094.77
100,150,1095.73
102,150,1093.33
104,150,1087.53
106,150,1078.32
108,150,1065.67
110,150,1049.58
112,150,1030.06
114,150,1007.12
116,150,980.776
118,150,951.077
120,150,918.065
122,150,881.795
124,150,842.335
126,150,799.76
128,150,754.158
130,150,705.624
132,150,654.264
134,150,600.193
136,150,543.534
138,150,484.418
140,150,422.986
142,150,359.382
144,150,293.762
146,150,226.284
148,150,157.113
150,150,86.4203
152,150,14.3789
154,150,-58.833
156,150,-133.035
158,150,-208.044
160,150,-283.677
162,150,-359.749
164,150,-436.077
166,150,-512.477
168,150,-588.768
170,150,-664.773
172,150,-740.317
174,150,-815.228
176,150,-889.342
178,150,-962.497
180,150,-1034.54
-180,152,-1027.51
-178,152,-1095.3
-176,152,-1161.84
-174,152,-1227.03
-172,152,-1290.72
-170,152,-1352.83
-168,152,-1413.24
-166,152,-1471.87
-164,152,-1528.62
-162,152,-1583.42
-160,152,-1636.19
-158,152,-1686.88
-156,152,-1735.43
-154,152,-1781.8
-152,152,-1825.93
-150,152,-1867.81
-148,152,-1907.41
-146,152,-1944.7
-144,152,-1979.69
-142,152,-2012.36
-140,152,-2042.72
-138,152,-2070.78
-136,152,-2096.55
-134,152,-2120.06
-132,152,-2141.32
-130,152,-2160.37
-128,152,-2177.25
-126,152,-2191.99
-124,152,-2204.64
-122,152,-2215.25
-120,152,-2223.87
-118,152,-2230.56
-116,152,-2235.37
-114,152,-2238.37
-112,152,-2239.63
-110,152,-2239.21
-108,152,-2237.18
-106,152,-2233.61
-104,152,-2228.58
-102,152,-2222.16
-100,152,-2214.42
-98,152,-2205.45
-96,152,-2195.31
-94,152,-2184.08
-92,152,-2171.83
-90,152,-2158.64
-88,152,-2144.58
-86,152,-2129.71
-84,152,-2114.11
-82,152,-2097.83
-80,152,-2080.93
-78,152,-2063.48
-76,152,-2045.52
-74,152,-2027.1
-72,152,-2008.26
-70,152,-1989.05
-68,152,-1969.49
-66,152,-1949.62
-64,152,-1929.44
-62,152,-1908.99
-60,152,-1888.28
-58,152,-1867.3
-56,152,-1846.06
-54,152,-1824.55
-52,152,-1802.76
-50,152,-1780.68
-48,152,-1758.28
-46,152,-1735.54
-44,152,-1712.44
-42,152,-1688.93
-40,152,-1664.97
-38,152,-1640.54
-36,152,-1615.59
-34,152,-1590.07
-32,152,-1563.93
-30,152,-1537.14
-28,152,-1509.64
-26,152,-1481.38
-24,152,-1452.33
-22,152,-1422.42
-20,152,-1391.63
-18,152,-1359.91
-16,152,-1327.21
-14,152,-1293.52
-12,152,-1258.79
-10,152,-1222.99
-8,152,-1186.11
-6,152,-1148.14
-4,152,-1109.05
-2,152,-1068.84
0,152,-1027.51
2,152,-985.074
4,152,-941.536
6,152,-896.917
8,152,-851.242
10,152,-804.544
12,152,-756.858
14,152,-708.231
16,152,-658.71
18,152,-608.354
20,152,-557.223
22,152,-505.385
24,152,-452.911
26,152,-399.881
28,152,-346.376
30,152,-292.483
32,152,-238.293
34,152,-183.9
36,152,-129.403
38,152,-74.9029
40,152,-20.5046
42,152,33.6847
44,152,87.5557
46,152,140.997
48,152,193.894
50,152,246.133
52,152,297.597
54,152,348.169
56,152,397.73
58,152,446.162
60,152,493.346
62,152,539.164
64,152,583.496
66,152,626.225
68,152,667.235
70,152,706.41
72,152,743.637
74,152,778.804
76,152,811.803
78,152,842.527
80,152,870.874
82,152,896.746
84,152,920.048
86,152,940.69
88,152,958.588
90,152,973.662
92,152,985.84
94,152,995.056
96,152,1001.25
98,152,1004.37
100,152,1004.36
102,152,1001.21
104,152,994.863
106,152,985.315
108,152,972.55
110,152,956.566
112,152,937.371
114,152,914.98
116,152,889.419
118,152,860.722
120,152,828.935
122,152,794.11
124,152,756.31
126,152,715.607
128,152,672.081
130,152,625.823
132,152,576.93
134,152,525.508
136,152,471.671
138,152,415.541
140,152,357.244
142,152,296.917
144,152,234.699
146,152,170.737
148,152,105.182
150,152,38.1905
152,152,-30.0792
154,152,-99.4642
156,152,-169.8
158,152,-240.919
160,152,-312.654
162,152,-384.836
164,152,-457.298
166,152,-529.872
168,152,-602.393
170,152,-674.698
172,152,-746.626
174,152,-818.021
176,152,-888.731
178,152,-958.607
180,152,-1027.51
-180,154,-1020.19
-178,154,-1084.63
-176,154,-1147.99
-174,154,-1210.15
-172,154,-1270.99
-170,154,-1330.41
-168,154,-1388.32
-166,154,-1444.64
-164,154,-1499.27
-162,154,-1552.14
-160,154,-1603.19
-158,154,-1652.34
-156,154,-1699.56
-154,154,-1744.79
-152,154,-1787.99
-150,154,-1829.12
-148,154,-1868.16
-146,154,-1905.09
-144,154,-1939.89
-142,154,-1972.56
-140,154,-2003.08
-138,154,-2031.47
-136,154,-2057.74
-134,154,-2081.88
-132,154,-2103.94
-130,154,-2123.91
-128,154,-2141.85
-126,154,-2157.77
-124,154,-2171.71
-122,154,-2183.72
-120,154,-2193.83
-118,154,-2202.1
-116,154,-2208.56
-114,154,-2213.29
-112,154,-2216.33
-110,154,-2217.73
-108,154,-2217.57
-106,154,-2215.9
-104,154,-2212.77
-102,154,-2208.27
-100,154,-2202.45
-98,154,-2195.37
-96,154,-2187.1
-94,154,-2177.71
-92,154,-2167.26
-90,154,-2155.81
-88,154,-2143.43
-86,154,-2130.17
-84,154,-2116.09
-82,154,-2101.24
-80,154,-2085.69
-78,154,-2069.47
-76,154,-2052.64
-74,154,-2035.23
-72,154,-2017.29
-70,154,-1998.85
-68,154,-1979.93
-66,154,-1960.57
-64,154,-1940.79
-62,154,-1920.6
-60,154,-1900.01
-58,154,-1879.04
-56,154,-1857.68
-54,154,-1835.94
-52,154,-1813.8
-50,154,-1791.26
-48,154,-1768.3
-46,154,-1744.91
-44,154,-1721.07
-42,154,-1696.74
-40,154,-1671.91
-38,154,-1646.54
-36,154,-1620.61
-34,154,-1594.07
-32,154,-1566.9
-30,154,-1539.06
-28,154,-1510.51
-26,154,-1481.22
-24,154,-1451.15
-22,154,-1420.28
-20,154,-1388.57
-18,154,-1355.98
-16,154,-1322.5
-14,154,-1288.1
-12,154,-1252.75
-10,154,-1216.44
-8,154,-1179.16
-6,154,-1140.9
-4,154,-1101.64
-2,154,-1061.41
0,154,-1020.19
2,154,-978
4,154,-934.858
6,154,-890.782
8,154,-845.802
10,154,-799.948
12,154,-753.259
14,154,-705.779
16,154,-657.556
18,154,-608.644
20,154,-559.101
22,154,-508.993
24,154,-458.386
26,154,-407.355
28,154,-355.975
30,154,-304.328
32,154,-252.499
34,154,-200.576
36,154,-148.65
38,154,-96.8152
40,154,-45.1687
42,154,6.19033
44,154,57.1605
46,154,107.639
48,154,157.52
50,154,206.698
52,154,255.066
54,154,302.515
56,154,348.937
58,154,394.224
60,154,438.266
62,154,480.955
64,154,522.183
66,154,561.843
68,154,599.829
70,154,636.037
72,154,670.364
74,154,702.71
76,154,732.978
78,154,761.072
80,154,786.902
82,154,810.379
84,154,831.42
86,154,849.946
88,154,865.883
90,154,879.16
92,154,889.716
94,154,897.491
96,154,902.436
98,154,904.504
100,154,903.659
102,154,899.87
104,154,893.113
106,154,883.374
108,154,870.644
110,154,854.925
112,154,836.225
114,154,814.561
116,154,789.959
118,154,762.452
120,154,732.083
122,154,698.902
124,154,662.967
126,154,624.347
128,154,583.114
130,154,539.353
132,154,493.152
134,154,444.61
136,154,393.829
138,154,340.922
140,154,286.005
142,154,229.2
144,154,170.635
146,154,110.445
148,154,48.7649
150,154,-14.2629
152,154,-78.4941
154,154,-143.781
156,154,-209.975
158,154,-276.925
160,154,-344.478
162,154,-412.481
164,154,-480.784
166,154,-549.233
168,154,-617.678
170,154,-685.972
172,154,-753.969
174,154,-821.526
176,154,-888.504
178,154,-954.767
180,154,-1020.19
-180,156,-1012.71
-178,156,-1073.48
-176,156,-1133.31
-174,156,-1192.08
-172,156,-1249.71
-170,156,-1306.09
-168,156,-1361.13
-166,156,-1414.76
-164,156,-1466.89
-162,156,-1517.45
-160,156,-1566.38
-158,156,-1613.62
-156,156,-1659.12
-154,156,-1702.82
-152,156,-1744.68
-150,156,-1784.68
-148,156,-1822.77
-146,156,-1858.95
-144,156,-1893.18
-142,156,-1925.45
-140,156,-1955.76
-138,156,-1984.11
-136,156,-2010.5
-134,156,-2034.93
-132,156,-2057.42
-130,156,-2077.98
-128,156,-2096.63
-126,156,-2113.41
-124,156,-2128.32
-122,156,-2141.42
-120,156,-2152.73
-118,156,-2162.29
-116,156,-2170.14
-114,156,-2176.32
-112,156,-2180.89
-110,156,-2183.89
-108,156,-2185.36
-106,156,-2185.37
-104,156,-2183.96
-102,156,-2181.19
-100,156,-2177.11
-98,156,-2171.78
-96,156,-2165.25
-94,156,-2157.58
-92,156,-2148.82
-90,156,-2139.02
-88,156,-2128.25
-86,156,-2116.54
-84,156,-2103.95
-82,156,-2090.53
-80,156,-2076.32
-78,156,-2061.37
-76,156,-2045.71
-74,156,-2029.39
-72,156,-2012.43
-70,156,-1994.87
-68,156,-1976.73
-66,156,-1958.04
-64,156,-1938.83
-62,156,-1919.09
-60,156,-1898.86
-58,156,-1878.14
-56,156,-1856.92
-54,156,-1835.23
-52,156,-1813.05
-50,156,-1790.37
-48,156,-1767.2
-46,156,-1743.52
-44,156,-1719.31
-42,156,-1694.57
-40,156,-1669.26
-38,156,-1643.38
-36,156,-1616.89
-34,156,-1589.79
-32,156,-1562.03
-30,156,-1533.6
-28,156,-1504.48
-26,156,-1474.63
-24,156,-1444.04
-22,156,-1412.69
-20,156,-1380.54
-18,156,-1347.58
-16,156,-1313.8
-14,156,-1279.18
-12,156,-1243.71
-10,156,-1207.37
-8,156,-1170.17
-6,156,-1132.1
-4,156,-1093.16
-2,156,-1053.36
0,156,-1012.71
2,156,-971.23
4,156,-928.929
6,156,-885.835
8,156,-841.979
10,156,-797.391
12,156,-752.112
14,156,-706.182
16,156,-659.65
18,156,-612.567
20,156,-564.989
22,156,-516.976
24,156,-468.591
26,156,-419.905
28,156,-370.986
30,156,-321.912
32,156,-272.76
34,156,-223.611
36,156,-174.55
38,156,-125.664
40,156,-77.0405
42,156,-28.7718
44,156,19.0497
46,156,66.3293
48,156,112.971
50,156,158.879
52,156,203.954
54,156,248.099
56,156,291.214
58,156,333.202
60,156,373.963
62,156,413.399
64,156,451.413
66,156,487.91
68,156,522.793
70,156,555.97
72,156,587.348
74,156,616.839
76,156,644.357
78,156,669.816
80,156,693.138
82,156,714.243
84,156,733.06
86,156,749.519
88,156,763.555
90,156,775.109
92,156,784.126
94,156,790.557
96,156,794.358
98,156,795.491
100,156,793.926
102,156,789.638
104,156,782.608
106,156,772.825
108,156,760.286
110,156,744.992
112,156,726.955
114,156,706.191
116,156,682.726
118,156,656.593
120,156,627.83
122,156,596.486
124,156,562.614
126,156,526.277
128,156,487.543
130,156,446.486
132,156,403.19
134,156,357.743
136,156,310.239
138,156,260.777
140,156,209.465
142,156,156.412
144,156,101.734
146,156,45.5506
148,156,-12.0146
150,156,-70.8348
152,156,-130.78
154,156,-191.718
156,156,-253.514
158,156,-316.033
160,156,-379.138
162,156,-442.693
164,156,-506.559
166,156,-570.6
168,156,-634.683
170,156,-698.671
172,156,-762.436
174,156,-825.846
176,156,-888.776
178,156,-951.105
180,156,-1012.71
-180,158,-1005.23
-178,158,-1062
-176,158,-1117.96
-174,158,-1173.02
-172,158,-1227.09
-170,158,-1280.07
-168,158,-1331.89
-166,158,-1382.46
-164,158,-1431.72
-162,158,-1479.6
-160,158,-1526.03
-158,158,-1570.97
-156,158,-1614.35
-154,158,-1656.13
-152,158,-1696.27
-150,158,-1734.73
-148,158,-1771.49
-146,158,-1806.51
-144,158,-1839.77
-142,158,-1871.27
-140,158,-1900.99
-138,158,-1928.91
-136,158,-1955.04
-134,158,-1979.39
-132,158,-2001.95
-130,158,-2022.73
-128,158,-2041.76
-126,158,-2059.04
-124,158,-2074.6
-122,158,-2088.46
-120,158,-2100.65
-118,158,-2111.19
-116,158,-2120.13
-114,158,-2127.5
-112,158,-2133.33
-110,158,-2137.66
-108,158,-2140.53
-106,158,-2141.99
-104,158,-2142.08
-102,158,-2140.84
-100,158,-2138.32
-98,158,-2134.56
-96,158,-2129.61
-94,158,-2123.52
-92,158,-2116.34
-90,158,-2108.1
-88,158,-2098.85
-86,158,-2088.63
-84,158,-2077.5
-82,158,-2065.48
-80,158,-2052.62
-78,158,-2038.95
-76,158,-2024.51
-74,158,-2009.34
-72,158,-1993.45
-70,158,-1976.89
-68,158,-1959.66
-66,158,-1941.81
-64,158,-1923.34
-62,158,-1904.27
-60,158,-1884.61
-58,158,-1864.38
-56,158,-1843.59
-54,158,-1822.23
-52,158,-1800.32
-50,158,-1777.84
-48,158,-1754.8
-46,158,-1731.2
-44,158,-1707.02
-42,158,-1682.25
-40,158,-1656.89
-38,158,-1630.93
-36,158,-1604.34
-34,158,-1577.12
-32,158,-1549.25
-30,158,-1520.71
-28,158,-1491.5
-26,158,-1461.59
-24,158,-1430.97
-22,158,-1399.63
-20,158,-1367.55
-18,158,-1334.74
-16,158,-1301.16
-14,158,-1266.83
-12,158,-1231.73
-10,158,-1195.87
-8,158,-1159.25
-6,158,-1121.86
-4,158,-1083.72
-2,158,-1044.84
0,158,-1005.23
2,158,-964.911
4,158,-923.907
6,158,-882.242
8,158,-839.945
10,158,-797.051
12,158,-753.597
14,158,-709.625
16,158,-665.18
18,158,-620.311
20,158,-575.071
22,158,-529.516
24,158,-483.705
26,158,-437.703
28,158,-391.575
30,158,-345.389
32,158,-299.219
34,158,-253.138
36,158,-207.222
38,158,-161.552
40,158,-116.208
42,158,-71.2724
44,158,-26.8295
46,158,17.0352
48,158,60.2352
50,158,102.683
52,158,144.291
54,158,184.97
56,158,224.632
58,158,263.188
60,158,300.55
62,158,336.632
64,158,371.345
66,158,404.605
68,158,436.327
70,158,466.429
72,158,494.83
74,158,521.452
76,158,546.218
78,158,569.056
80,158,589.895
82,158,608.667
84,158,625.311
86,158,639.765
88,158,651.976
90,158,661.891
92,158,669.464
94,158,674.654
96,158,677.425
98,158,677.746
100,158,675.59
102,158,670.94
104,158,663.78
106,158,654.103
108,158,641.909
110,158,627.201
112,158,609.991
114,158,590.297
116,158,568.143
118,158,543.56
120,158,516.585
122,158,487.261
124,158,455.639
126,158,421.775
128,158,385.73
130,158,347.574
132,158,307.379
134,158,265.226
136,158,221.199
138,158,175.388
140,158,127.887
142,158,78.7953
144,158,28.2155
146,158,-23.7456
148,158,-76.978
150,158,-131.369
152,158,-186.802
154,158,-243.161
156,158,-300.326
158,158,-358.175
160,158,-416.589
162,158,-475.444
164,158,-534.618
166,158,-593.991
168,158,-653.441
170,158,-712.849
172,158,-772.097
174,158,-831.071
176,158,-889.657
178,158,-947.744
180,158,-1005.23
-180,160,-997.864
-178,160,-1050.34
-176,160,-1102.13
-174,160,-1153.15
-172,160,-1203.33
-170,160,-1252.58
-168,160,-1300.82
-166,160,-1347.99
-164,160,-1394.02
-162,160,-1438.85
-160,160,-1482.41
-158,160,-1524.66
-156,160,-1565.55
-154,160,-1605.02
-152,160,-1643.05
-150,160,-1679.59
-148,160,-1714.62
-146,160,-1748.09
-144,160,-1780.01
-142,160,-1810.33
-140,160,-1839.06
-138,160,-1866.17
-136,160,-1891.67
-134,160,-1915.54
-132,160,-1937.8
-130,160,-1958.44
-128,160,-1977.47
-126,160,-1994.91
-124,160,-2010.77
-122,160,-2025.05
-120,160,-2037.8
-118,160,-2049.01
-116,160,-2058.73
-114,160,-2066.98
-112,160,-2073.79
-110,160,-2079.18
-108,160,-2083.19
-106,160,-2085.85
-104,160,-2087.21
-102,160,-2087.29
-100,160,-2086.12
-98,160,-2083.76
-96,160,-2080.23
-94,160,-2075.58
-92,160,-2069.83
-90,160,-2063.04
-88,160,-2055.23
-86,160,-2046.44
-84,160,-2036.7
-82,160,-2026.06
-80,160,-2014.54
-78,160,-2002.18
-76,160,-1989
-74,160,-1975.04
-72,160,-1960.31
-70,160,-1944.85
-68,160,-1928.67
-66,160,-1911.8
-64,160,-1894.26
-62,160,-1876.06
-60,160,-1857.21
-58,160,-1837.73
-56,160,-1817.62
-54,160,-1796.9
-52,160,-1775.56
-50,160,-1753.62
-48,160,-1731.07
-46,160,-1707.92
-44,160,-1684.16
-42,160,-1659.78
-40,160,-1634.79
-38,160,-1609.18
-36,160,-1582.95
-34,160,-1556.08
-32,160,-1528.57
-30,160,-1500.41
-28,160,-1471.6
-26,160,-1442.12
-24,160,-1411.98
-22,160,-1381.17
-20,160,-1349.68
-18,160,-1317.51
-16,160,-1284.66
-14,160,-1251.13
-12,160,-1216.92
-10,160,-1182.04
-8,160,-1146.49
-6,160,-1110.29
-4,160,-1073.44
-2,160,-1035.96
0,160,-997.866
2,160,-959.184
4,160,-919.934
6,160,-880.145
8,160,-839.847
10,160,-799.074
12,160,-757.862
14,160,-716.251
16,160,-674.285
18,160,-632.01
20,160,-589.476
22,160,-546.734
24,160,-503.84
26,160,-460.852
28,160,-417.83
30,160,-374.838
32,160,-331.94
34,160,-289.203
36,160,-246.697
38,160,-204.494
40,160,-162.665
42,160,-121.285
44,160,-80.4292
46,160,-40.174
48,160,-0.596423
50,160,38.2256
52,160,76.2139
54,160,113.29
56,160,149.376
58,160,184.393
60,160,218.263
62,160,250.911
64,160,282.259
66,160,312.232
68,160,340.757
70,160,367.763
72,160,393.178
74,160,416.935
76,160,438.969
78,160,459.215
80,160,477.614
82,160,494.108
84,160,508.644
86,160,521.171
88,160,531.641
90,160,540.013
92,160,546.247
94,160,550.31
96,160,552.171
98,160,551.806
100,160,549.194
102,160,544.32
104,160,537.175
106,160,527.754
108,160,516.058
110,160,502.094
112,160,485.872
114,160,467.411
116,160,446.734
118,160,423.87
120,160,398.852
122,160,371.721
124,160,342.522
126,160,311.305
128,160,278.126
130,160,243.047
132,160,206.132
134,160,167.453
136,160,127.085
138,160,85.1067
140,160,41.6018
142,160,-3.34243
144,160,-49.6353
146,160,-97.1829
148,160,-145.888
150,160,-195.653
152,160,-246.374
154,160,-297.949
156,160,-350.272
158,160,-403.239
160,160,-456.74
162,160,-510.671
164,160,-564.922
166,160,-619.387
168,160,-673.96
170,160,-728.535
172,160,-783.007
174,160,-837.276
176,160,-891.24
178,160,-944.801
180,160,-997.864
-180,162,-990.755
-178,162,-1038.65
-176,162,-1085.98
-174,162,-1132.67
-172,162,-1178.65
-170,162,-1223.85
-168,162,-1268.19
-166,162,-1311.63
-164,162,-1354.09
-162,162,-1395.51
-160,162,-1435.85
-158,162,-1475.06
-156,162,-1513.08
-154,162,-1549.88
-152,162,-1585.41
-150,162,-1619.65
-148,162,-1652.55
-146,162,-1684.1
-144,162,-1714.27
-142,162,-1743.04
-140,162,-1770.39
-138,162,-1796.3
-136,162,-1820.78
-134,162,-1843.8
-132,162,-1865.38
-130,162,-1885.5
-128,162,-1904.18
-126,162,-1921.41
-124,162,-1937.2
-122,162,-1951.57
-120,162,-1964.53
-118,162,-1976.09
-116,162,-1986.27
-114,162,-1995.09
-112,162,-2002.57
-110,162,-2008.74
-108,162,-2013.62
-106,162,-2017.23
-104,162,-2019.61
-102,162,-2020.78
-100,162,-2020.76
-98,162,-2019.6
-96,162,-2017.31
-94,162,-2013.93
-92,162,-2009.49
-90,162,-2004.02
-88,162,-1997.55
