Phi[deg],Theta[deg],im(rEZ)[mV]
-134,146,444.134
-132,146,440.855
-130,146,436.955
-128,146,432.45
-126,146,427.356
-124,146,421.691
-122,146,415.474
-120,146,408.724
-118,146,401.462
-116,146,393.71
-114,146,385.492
-112,146,376.831
-110,146,367.751
-108,146,358.279
-106,146,348.441
-104,146,338.264
-102,146,327.775
-100,146,317.002
-98,146,305.974
-96,146,294.719
-94,146,283.265
-92,146,271.64
-90,146,259.873
-88,146,247.989
-86,146,236.015
-84,146,223.976
-82,146,211.895
-80,146,199.795
-78,146,187.695
-76,146,175.613
-74,146,163.566
-72,146,151.568
-70,146,139.63
-68,146,127.761
-66,146,115.968
-64,146,104.255
-62,146,92.6224
-60,146,81.0704
-58,146,69.5954
-56,146,58.1923
-54,146,46.8537
-52,146,35.5709
-50,146,24.3334
-48,146,13.1297
-46,146,1.94743
-44,146,-9.22622
-42,146,-20.4043
-40,146,-31.5998
-38,146,-42.825
-36,146,-54.0916
-34,146,-65.41
-32,146,-76.7892
-30,146,-88.2367
-28,146,-99.7578
-26,146,-111.356
-24,146,-123.032
-22,146,-134.785
-20,146,-146.611
-18,146,-158.503
-16,146,-170.454
-14,146,-182.451
-12,146,-194.481
-10,146,-206.528
-8,146,-218.574
-6,146,-230.6
-4,146,-242.582
-2,146,-254.499
0,146,-266.325
2,146,-278.034
4,146,-289.599
6,146,-300.994
8,146,-312.19
10,146,-323.158
12,146,-333.872
14,146,-344.301
16,146,-354.419
18,146,-364.198
20,146,-373.61
22,146,-382.63
24,146,-391.232
26,146,-399.39
28,146,-407.081
30,146,-414.282
32,146,-420.971
34,146,-427.127
36,146,-432.73
38,146,-437.761
40,146,-442.202
42,146,-446.037
44,146,-449.251
46,146,-451.83
48,146,-453.76
50,146,-455.031
52,146,-455.633
54,146,-455.557
56,146,-454.797
58,146,-453.347
60,146,-451.205
62,146,-448.369
64,146,-444.839
66,146,-440.617
68,146,-435.709
70,146,-430.121
72,146,-423.861
74,146,-416.94
76,146,-409.372
78,146,-401.17
80,146,-392.351
82,146,-382.935
84,146,-372.942
86,146,-362.394
88,146,-351.315
90,146,-339.729
92,146,-327.663
94,146,-315.144
96,146,-302.198
98,146,-288.855
100,146,-275.142
102,146,-261.087
104,146,-246.718
106,146,-232.062
108,146,-217.146
110,146,-201.995
112,146,-186.635
114,146,-171.088
116,146,-155.377
118,146,-139.523
120,146,-123.545
122,146,-107.462
124,146,-91.2909
126,146,-75.0473
128,146,-58.7464
130,146,-42.402
132,146,-26.0275
134,146,-9.63563
136,146,6.76115
138,146,23.1505
140,146,39.5201
142,146,55.857
144,146,72.148
146,146,88.379
148,146,104.535
150,146,120.601
152,146,136.558
154,146,152.389
156,146,168.074
158,146,183.593
160,146,198.922
162,146,214.038
164,146,228.917
166,146,243.534
168,146,257.86
170,146,271.87
172,146,285.535
174,146,298.828
176,146,311.721
178,146,324.185
180,146,336.194
-180,148,339.16
-178,148,350.862
-176,148,362.071
-174,148,372.765
-172,148,382.922
-170,148,392.519
-168,148,401.538
-166,148,409.96
-164,148,417.769
-162,148,424.948
-160,148,431.487
-158,148,437.373
-156,148,442.596
-154,148,447.15
-152,148,451.028
-150,148,454.226
-148,148,456.743
-146,148,458.578
-144,148,459.732
-142,148,460.209
-140,148,460.013
-138,148,459.15
-136,148,457.627
-134,148,455.455
-132,148,452.642
-130,148,449.202
-128,148,445.146
-126,148,440.49
-124,148,435.248
-122,148,429.437
-120,148,423.075
-118,148,416.181
-116,148,408.774
-114,148,400.875
-112,148,392.507
-110,148,383.691
-108,148,374.452
-106,148,364.813
-104,148,354.8
-102,148,344.438
-100,148,333.752
-98,148,322.77
-96,148,311.517
-94,148,300.02
-92,148,288.304
-90,148,276.397
-88,148,264.322
-86,148,252.105
-84,148,239.769
-82,148,227.337
-80,148,214.83
-78,148,202.268
-76,148,189.669
-74,148,177.049
-72,148,164.423
-70,148,151.804
-68,148,139.202
-66,148,126.625
-64,148,114.081
-62,148,101.574
-60,148,89.105
-58,148,76.6761
-56,148,64.2855
-54,148,51.9307
-52,148,39.6074
-50,148,27.3104
-48,148,15.0334
-46,148,2.76939
-44,148,-9.48893
-42,148,-21.7491
-40,148,-34.0185
-38,148,-46.3042
-36,148,-58.6124
-34,148,-70.9486
-32,148,-83.317
-30,148,-95.7205
-28,148,-108.16
-26,148,-120.636
-24,148,-133.146
-22,148,-145.684
-20,148,-158.246
-18,148,-170.823
-16,148,-183.404
-14,148,-195.978
-12,148,-208.529
-10,148,-221.041
-8,148,-233.497
-6,148,-245.876
-4,148,-258.158
-2,148,-270.321
0,148,-282.34
2,148,-294.192
4,148,-305.85
6,148,-317.291
8,148,-328.487
10,148,-339.412
12,148,-350.039
14,148,-360.344
16,148,-370.299
18,148,-379.879
20,148,-389.06
22,148,-397.817
24,148,-406.127
26,148,-413.966
28,148,-421.314
30,148,-428.148
32,148,-434.45
34,148,-440.2
36,148,-445.381
38,148,-449.976
40,148,-453.969
42,148,-457.346
44,148,-460.095
46,148,-462.203
48,148,-463.66
50,148,-464.457
52,148,-464.587
54,148,-464.043
56,148,-462.821
58,148,-460.918
60,148,-458.332
62,148,-455.065
64,148,-451.117
66,148,-446.495
68,148,-441.202
70,148,-435.248
72,148,-428.641
74,148,-421.393
76,148,-413.518
78,148,-405.03
80,148,-395.946
82,148,-386.284
84,148,-376.066
86,148,-365.311
88,148,-354.042
90,148,-342.283
92,148,-330.059
94,148,-317.395
96,148,-304.317
98,148,-290.85
100,148,-277.021
102,148,-262.857
104,148,-248.383
106,148,-233.625
108,148,-218.608
110,148,-203.356
112,148,-187.893
114,148,-172.24
116,148,-156.42
118,148,-140.452
120,148,-124.357
122,148,-108.151
124,148,-91.8528
126,148,-75.478
128,148,-59.0421
130,148,-42.5597
132,148,-26.0449
134,148,-9.51128
136,148,7.02772
138,148,23.5589
140,148,40.0687
142,148,56.5437
144,148,72.9698
146,148,89.3322
148,148,105.616
150,148,121.804
152,148,137.879
154,148,153.824
156,148,169.619
158,148,185.244
160,148,200.677
162,148,215.896
164,148,230.878
166,148,245.597
168,148,260.03
170,148,274.151
172,148,287.934
174,148,301.352
176,148,314.38
178,148,326.991
180,148,339.16
-180,150,338.296
-178,150,350.02
-176,150,361.27
-174,150,372.024
-172,150,382.261
-170,150,391.961
-168,150,401.104
-166,150,409.674
-164,150,417.653
-162,150,425.028
-160,150,431.784
-158,150,437.91
-156,150,443.397
-154,150,448.235
-152,150,452.418
-150,150,455.941
-148,150,458.8
-146,150,460.993
-144,150,462.52
-142,150,463.383
-140,150,463.584
-138,150,463.127
-136,150,462.018
-134,150,460.264
-132,150,457.874
-130,150,454.856
-128,150,451.223
-126,150,446.985
-124,150,442.157
-122,150,436.754
-120,150,430.79
-118,150,424.282
-116,150,417.249
-114,150,409.708
-112,150,401.681
-110,150,393.186
-108,150,384.246
-106,150,374.883
-104,150,365.12
-102,150,354.979
-100,150,344.485
-98,150,333.662
-96,150,322.534
-94,150,311.125
-92,150,299.46
-90,150,287.562
-88,150,275.455
-86,150,263.163
-84,150,250.707
-82,150,238.109
-80,150,225.39
-78,150,212.568
-76,150,199.662
-74,150,186.688
-72,150,173.661
-70,150,160.595
-68,150,147.501
-66,150,134.39
-64,150,121.27
-62,150,108.148
-60,150,95.0289
-58,150,81.9173
-56,150,68.8152
-54,150,55.7237
-52,150,42.6428
-50,150,29.5716
-48,150,16.5083
-46,150,3.45078
-44,150,-9.60367
-42,150,-22.6577
-40,150,-35.714
-38,150,-48.7748
-36,150,-61.8419
-34,150,-74.9163
-32,150,-87.9981
-30,150,-101.086
-28,150,-114.178
-26,150,-127.271
-24,150,-140.359
-22,150,-153.436
-20,150,-166.492
-18,150,-179.519
-16,150,-192.505
-14,150,-205.436
-12,150,-218.297
-10,150,-231.072
-8,150,-243.743
-6,150,-256.292
-4,150,-268.697
-2,150,-280.938
0,150,-292.992
2,150,-304.837
4,150,-316.448
6,150,-327.803
8,150,-338.876
10,150,-349.645
12,150,-360.083
14,150,-370.168
16,150,-379.875
18,150,-389.182
20,150,-398.065
22,150,-406.503
24,150,-414.473
26,150,-421.956
28,150,-428.931
30,150,-435.381
32,150,-441.286
34,150,-446.631
36,150,-451.399
38,150,-455.576
40,150,-459.149
42,150,-462.106
44,150,-464.434
46,150,-466.126
48,150,-467.172
50,150,-467.565
52,150,-467.3
54,150,-466.373
56,150,-464.781
58,150,-462.522
60,150,-459.598
62,150,-456.01
64,150,-451.761
66,150,-446.857
68,150,-441.305
70,150,-435.114
72,150,-428.293
74,150,-420.854
76,150,-412.811
78,150,-404.179
80,150,-394.974
82,150,-385.214
84,150,-374.918
86,150,-364.107
88,150,-352.801
90,150,-341.023
92,150,-328.797
94,150,-316.144
96,150,-303.091
98,150,-289.66
100,150,-275.877
102,150,-261.766
104,150,-247.351
106,150,-232.656
108,150,-217.704
110,150,-202.519
112,150,-187.122
114,150,-171.535
116,150,-155.778
118,150,-139.871
120,150,-123.833
122,150,-107.681
124,150,-91.4341
126,150,-75.1069
128,150,-58.7158
130,150,-42.2757
132,150,-25.8015
134,150,-9.30733
136,150,7.19265
138,150,23.6844
140,150,40.1539
142,150,56.5867
144,150,72.9682
146,150,89.2833
148,150,105.516
150,150,121.651
152,150,137.669
154,150,153.554
156,150,169.287
158,150,184.847
160,150,200.215
162,150,215.368
164,150,230.286
166,150,244.944
168,150,259.32
170,150,273.39
172,150,287.129
174,150,300.514
176,150,313.519
178,150,326.121
180,150,338.296
-180,152,333.773
-178,152,345.374
-176,152,356.521
-174,152,367.193
-172,152,377.37
-170,152,387.033
-168,152,396.165
-166,152,404.748
-164,152,412.767
-162,152,420.207
-160,152,427.055
-158,152,433.299
-156,152,438.93
-154,152,443.938
-152,152,448.315
-150,152,452.057
-148,152,455.158
-146,152,457.615
-144,152,459.426
-142,152,460.593
-140,152,461.115
-138,152,460.995
-136,152,460.239
-134,152,458.85
-132,152,456.835
-130,152,454.203
-128,152,450.962
-126,152,447.123
-124,152,442.697
-122,152,437.697
-120,152,432.136
-118,152,426.03
-116,152,419.394
-114,152,412.244
-112,152,404.599
-110,152,396.476
-108,152,387.896
-106,152,378.878
-104,152,369.442
-102,152,359.611
-100,152,349.404
-98,152,338.846
-96,152,327.957
-94,152,316.76
-92,152,305.277
-90,152,293.531
-88,152,281.544
-86,152,269.335
-84,152,256.928
-82,152,244.342
-80,152,231.596
-78,152,218.709
-76,152,205.699
-74,152,192.581
-72,152,179.372
-70,152,166.086
-68,152,152.734
-66,152,139.329
-64,152,125.881
-62,152,112.399
-60,152,98.8892
-58,152,85.3595
-56,152,71.8149
-54,152,58.2597
-52,152,44.6973
-50,152,31.1306
-48,152,17.5616
-46,152,3.99211
-44,152,-9.57647
-42,152,-23.1428
-40,152,-36.7054
-38,152,-50.2627
-36,152,-63.8125
-34,152,-77.3521
-32,152,-90.8782
-30,152,-104.387
-28,152,-117.872
-26,152,-131.328
-24,152,-144.746
-22,152,-158.12
-20,152,-171.437
-18,152,-184.688
-16,152,-197.858
-14,152,-210.936
-12,152,-223.904
-10,152,-236.748
-8,152,-249.449
-6,152,-261.989
-4,152,-274.35
-2,152,-286.509
0,152,-298.448
2,152,-310.144
4,152,-321.576
6,152,-332.722
8,152,-343.559
10,152,-354.065
12,152,-364.218
14,152,-373.997
16,152,-383.378
18,152,-392.343
20,152,-400.869
22,152,-408.936
24,152,-416.527
26,152,-423.621
28,152,-430.202
30,152,-436.252
32,152,-441.756
34,152,-446.699
36,152,-451.067
38,152,-454.849
40,152,-458.031
42,152,-460.605
44,152,-462.56
46,152,-463.889
48,152,-464.586
50,152,-464.645
52,152,-464.061
54,152,-462.834
56,152,-460.961
58,152,-458.442
60,152,-455.279
62,152,-451.476
64,152,-447.036
66,152,-441.967
68,152,-436.274
70,152,-429.969
72,152,-423.06
74,152,-415.56
76,152,-407.481
78,152,-398.84
80,152,-389.651
82,152,-379.931
84,152,-369.699
86,152,-358.973
88,152,-347.774
90,152,-336.123
92,152,-324.04
94,152,-311.548
96,152,-298.669
98,152,-285.426
100,152,-271.841
102,152,-257.937
104,152,-243.736
106,152,-229.261
108,152,-214.534
110,152,-199.576
112,152,-184.407
114,152,-169.049
116,152,-153.521
118,152,-137.841
120,152,-122.028
122,152,-106.101
124,152,-90.0746
126,152,-73.9667
128,152,-57.7928
130,152,-41.5684
132,152,-25.3084
134,152,-9.02764
136,152,7.25921
138,152,23.5376
140,152,39.793
142,152,56.0105
144,152,72.1751
146,152,88.2714
148,152,104.284
150,152,120.195
152,152,135.989
154,152,151.648
156,152,167.153
158,152,182.485
160,152,197.626
162,152,212.554
164,152,227.249
166,152,241.689
168,152,255.853
170,152,269.718
172,152,283.261
174,152,296.461
176,152,309.295
178,152,321.74
180,152,333.773
-180,154,325.772
-178,154,337.113
-176,154,348.022
-174,154,358.478
-172,154,368.464
-170,154,377.961
-168,154,386.952
-166,154,395.423
-164,154,403.357
-162,154,410.742
-160,154,417.563
-158,154,423.811
-156,154,429.474
-154,154,434.543
-152,154,439.011
-150,154,442.871
-148,154,446.119
-146,154,448.749
-144,154,450.761
-142,154,452.152
-140,154,452.923
-138,154,453.074
-136,154,452.61
-134,154,451.533
-132,154,449.849
-130,154,447.564
-128,154,444.686
-126,154,441.223
-124,154,437.184
-122,154,432.582
-120,154,427.427
-118,154,421.732
-116,154,415.511
-114,154,408.78
-112,154,401.553
-110,154,393.847
-108,154,385.68
-106,154,377.068
-104,154,368.032
-102,154,358.589
-100,154,348.759
-98,154,338.563
-96,154,328.02
-94,154,317.15
-92,154,305.974
-90,154,294.513
-88,154,282.785
-86,154,270.812
-84,154,258.613
-82,154,246.206
-80,154,233.611
-78,154,220.844
-76,154,207.923
-74,154,194.864
-72,154,181.683
-70,154,168.393
-68,154,155.009
-66,154,141.542
-64,154,128.004
-62,154,114.405
-60,154,100.755
-58,154,87.0619
-56,154,73.3343
-54,154,59.5788
-52,154,45.8016
-50,154,32.0085
-48,154,18.2048
-46,154,4.39542
-44,154,-9.41484
-42,154,-23.2213
-40,154,-37.0193
-38,154,-50.8038
-36,154,-64.5697
-34,154,-78.3112
-32,154,-92.022
-30,154,-105.695
-28,154,-119.324
-26,154,-132.898
-24,154,-146.41
-22,154,-159.848
-20,154,-173.201
-18,154,-186.458
-16,154,-199.604
-14,154,-212.627
-12,154,-225.509
-10,154,-238.236
-8,154,-250.79
-6,154,-263.155
-4,154,-275.31
-2,154,-287.239
0,154,-298.92
2,154,-310.335
4,154,-321.464
6,154,-332.285
8,154,-342.78
10,154,-352.927
12,154,-362.707
14,154,-372.099
16,154,-381.085
18,154,-389.645
20,154,-397.761
22,154,-405.415
24,154,-412.589
26,154,-419.268
28,154,-425.435
30,154,-431.076
32,154,-436.177
34,154,-440.726
36,154,-444.709
38,154,-448.118
40,154,-450.94
42,154,-453.169
44,154,-454.797
46,154,-455.817
48,154,-456.225
50,154,-456.015
52,154,-455.187
54,154,-453.738
56,154,-451.669
58,154,-448.98
60,154,-445.675
62,154,-441.756
64,154,-437.23
66,154,-432.103
68,154,-426.383
70,154,-420.079
72,154,-413.2
74,154,-405.76
76,154,-397.77
78,154,-389.245
80,154,-380.2
82,154,-370.651
84,154,-360.614
86,154,-350.108
88,154,-339.151
90,154,-327.762
92,154,-315.962
94,154,-303.77
96,154,-291.207
98,154,-278.293
100,154,-265.05
102,154,-251.499
104,154,-237.66
106,154,-223.554
108,154,-209.202
110,154,-194.623
112,154,-179.837
114,154,-164.863
116,154,-149.72
118,154,-134.427
120,154,-119
122,154,-103.458
124,154,-87.8159
126,154,-72.0913
128,154,-56.2997
130,154,-40.4565
132,154,-24.577
134,154,-8.67629
136,154,7.23078
138,154,23.1293
140,154,39.0044
142,154,54.841
144,154,70.6238
146,154,86.3374
148,154,101.966
150,154,117.493
152,154,132.902
154,154,148.176
156,154,163.296
158,154,178.246
160,154,193.006
162,154,207.556
164,154,221.878
166,154,235.952
168,154,249.756
170,154,263.271
172,154,276.475
174,154,289.348
176,154,301.869
178,154,314.017
180,154,325.772
-180,156,314.477
-178,156,325.432
-176,156,335.977
-174,156,346.094
-172,156,355.765
-170,156,364.975
-168,156,373.708
-166,156,381.95
-164,156,389.685
-162,156,396.902
-160,156,403.587
-158,156,409.73
-156,156,415.322
-154,156,420.352
-152,156,424.814
-150,156,428.7
-148,156,432.005
-146,156,434.725
-144,156,436.857
-142,156,438.399
-140,156,439.35
-138,156,439.71
-136,156,439.481
-134,156,438.666
-132,156,437.269
-130,156,435.294
-128,156,432.748
-126,156,429.638
-124,156,425.971
-122,156,421.758
-120,156,417.008
-118,156,411.732
-116,156,405.942
-114,156,399.652
-112,156,392.875
-110,156,385.625
-108,156,377.918
-106,156,369.769
-104,156,361.196
-102,156,352.214
-100,156,342.842
-98,156,333.097
-96,156,322.998
-94,156,312.562
-92,156,301.808
-90,156,290.755
-88,156,279.42
-86,156,267.823
-84,156,255.981
-82,156,243.912
-80,156,231.633
-78,156,219.161
-76,156,206.513
-74,156,193.704
-72,156,180.749
-70,156,167.662
-68,156,154.458
-66,156,141.149
-64,156,127.748
-62,156,114.266
-60,156,100.713
-58,156,87.1006
-56,156,73.4375
-54,156,59.733
-52,156,45.9955
-50,156,32.2331
-48,156,18.4535
-46,156,4.66414
-44,156,-9.12755
-42,156,-22.9143
-40,156,-36.6888
-38,156,-50.4436
-36,156,-64.1709
-34,156,-77.8628
-32,156,-91.5108
-30,156,-105.106
-28,156,-118.639
-26,156,-132.099
-24,156,-145.477
-22,156,-158.76
-20,156,-171.936
-18,156,-184.992
-16,156,-197.916
-14,156,-210.692
-12,156,-223.305
-10,156,-235.74
-8,156,-247.982
-6,156,-260.012
-4,156,-271.814
-2,156,-283.37
0,156,-294.662
2,156,-305.672
4,156,-316.382
6,156,-326.774
8,156,-336.828
10,156,-346.527
12,156,-355.852
14,156,-364.787
16,156,-373.313
18,156,-381.413
20,156,-389.072
22,156,-396.273
24,156,-403
26,156,-409.241
28,156,-414.98
30,156,-420.205
32,156,-424.905
34,156,-429.067
36,156,-432.682
38,156,-435.74
40,156,-438.234
42,156,-440.156
44,156,-441.5
46,156,-442.262
48,156,-442.437
50,156,-442.024
52,156,-441.019
54,156,-439.423
56,156,-437.237
58,156,-434.463
60,156,-431.104
62,156,-427.163
64,156,-422.648
66,156,-417.564
68,156,-411.92
70,156,-405.724
72,156,-398.986
74,156,-391.718
76,156,-383.931
78,156,-375.64
80,156,-366.858
82,156,-357.599
84,156,-347.88
86,156,-337.718
88,156,-327.128
90,156,-316.13
92,156,-304.74
94,156,-292.979
96,156,-280.863
98,156,-268.413
100,156,-255.648
102,156,-242.586
104,156,-229.248
106,156,-215.651
108,156,-201.815
110,156,-187.76
112,156,-173.502
114,156,-159.06
116,156,-144.452
118,156,-129.695
120,156,-114.807
122,156,-99.8036
124,156,-84.7013
126,156,-69.5162
128,156,-54.264
130,156,-38.96
132,156,-23.6195
134,156,-8.2576
136,156,7.11075
138,156,22.4706
140,156,37.8069
142,156,53.1047
144,156,68.3487
146,156,83.5235
148,156,98.6134
150,156,113.602
152,156,128.474
154,156,143.212
156,156,157.8
158,156,172.219
160,156,186.452
162,156,200.482
164,156,214.289
166,156,227.856
168,156,241.162
170,156,254.19
172,156,266.92
174,156,279.332
176,156,291.409
178,156,303.13
180,156,314.477
-180,158,300.082
-178,158,310.533
-176,158,320.597
-174,158,330.26
-172,158,339.505
-170,158,348.318
-168,158,356.683
-166,158,364.588
-164,158,372.02
-162,158,378.966
-160,158,385.415
-158,158,391.356
-156,158,396.781
-154,158,401.681
-152,158,406.047
-150,158,409.874
-148,158,413.156
-146,158,415.889
-144,158,418.068
-142,158,419.692
-140,158,420.76
-138,158,421.27
-136,158,421.224
-134,158,420.624
-132,158,419.472
-130,158,417.772
-128,158,415.529
-126,158,412.749
-124,158,409.438
-122,158,405.605
-120,158,401.258
-118,158,396.406
-116,158,391.059
-114,158,385.23
-112,158,378.929
-110,158,372.17
-108,158,364.965
-106,158,357.329
-104,158,349.276
-102,158,340.821
-100,158,331.98
-98,158,322.768
-96,158,313.202
-94,158,303.298
-92,158,293.072
-90,158,282.541
-88,158,271.722
-86,158,260.632
-84,158,249.286
-82,158,237.702
-80,158,225.895
-78,158,213.882
-76,158,201.677
-74,158,189.297
-72,158,176.754
-70,158,164.065
-68,158,151.242
-66,158,138.298
-64,158,125.247
-62,158,112.1
-60,158,98.8698
-58,158,85.5666
-56,158,72.2016
-54,158,58.7853
-52,158,45.3276
-50,158,31.8383
-48,158,18.327
-46,158,4.80299
-44,158,-8.72449
-42,158,-22.2462
-40,158,-35.753
-38,158,-49.2355
-36,158,-62.6841
-34,158,-76.0893
-32,158,-89.4409
-30,158,-102.729
-28,158,-115.942
-26,158,-129.069
-24,158,-142.099
-22,158,-155.019
-20,158,-167.817
-18,158,-180.48
-16,158,-192.993
-14,158,-205.344
-12,158,-217.517
-10,158,-229.498
-8,158,-241.27
-6,158,-252.819
-4,158,-264.128
-2,158,-275.181
0,158,-285.962
2,158,-296.453
4,158,-306.639
6,158,-316.502
8,158,-326.027
10,158,-335.196
12,158,-343.994
14,158,-352.405
16,158,-360.414
18,158,-368.005
20,158,-375.165
22,158,-381.879
24,158,-388.133
26,158,-393.916
28,158,-399.216
30,158,-404.021
32,158,-408.321
34,158,-412.106
36,158,-415.368
38,158,-418.1
40,158,-420.294
42,158,-421.945
44,158,-423.048
46,158,-423.599
48,158,-423.595
50,158,-423.035
52,158,-421.918
54,158,-420.244
56,158,-418.014
58,158,-415.232
60,158,-411.9
62,158,-408.023
64,158,-403.607
66,158,-398.658
68,158,-393.185
70,158,-387.195
72,158,-380.698
74,158,-373.705
76,158,-366.227
78,158,-358.276
80,158,-349.865
82,158,-341.009
84,158,-331.721
86,158,-322.016
88,158,-311.91
90,158,-301.419
92,158,-290.56
94,158,-279.35
96,158,-267.804
98,158,-255.942
100,158,-243.78
102,158,-231.336
104,158,-218.627
106,158,-205.672
108,158,-192.487
110,158,-179.089
112,158,-165.497
114,158,-151.726
116,158,-137.794
118,158,-123.717
120,158,-109.511
122,158,-95.1917
124,158,-80.7758
126,158,-66.2783
128,158,-51.7145
130,158,-37.0996
132,158,-22.4485
134,158,-7.77619
136,158,6.90261
138,158,21.573
140,158,36.2203
142,158,50.8295
144,158,65.3856
146,158,79.8736
148,158,94.278
150,158,108.584
152,158,122.774
154,158,136.834
156,158,150.748
158,158,164.498
160,158,178.068
162,158,191.441
164,158,204.6
166,158,217.528
168,158,230.207
170,158,242.62
172,158,254.749
174,158,266.578
176,158,278.087
178,158,289.261
180,158,300.082
-180,160,282.782
-178,160,292.622
-176,160,302.101
-174,160,311.206
-172,160,319.922
-170,160,328.236
-168,160,336.136
-166,160,343.608
-164,160,350.64
-162,160,357.223
-160,160,363.345
-158,160,368.997
-156,160,374.17
-154,160,378.855
-152,160,383.047
-150,160,386.739
-148,160,389.924
-146,160,392.599
-144,160,394.761
-142,160,396.406
-140,160,397.532
-138,160,398.14
-136,160,398.229
-134,160,397.8
-132,160,396.855
-130,160,395.397
-128,160,393.431
-126,160,390.959
-124,160,387.989
-122,160,384.527
-120,160,380.579
-118,160,376.154
-116,160,371.261
-114,160,365.909
-112,160,360.108
-110,160,353.869
-108,160,347.204
-106,160,340.125
-104,160,332.645
-102,160,324.776
-100,160,316.532
-98,160,307.927
-96,160,298.976
-94,160,289.692
-92,160,280.091
-90,160,270.187
-88,160,259.996
-86,160,249.533
-84,160,238.812
-82,160,227.848
-80,160,216.657
-78,160,205.253
-76,160,193.651
-74,160,181.865
-72,160,169.908
-70,160,157.795
-68,160,145.54
-66,160,133.154
-64,160,120.652
-62,160,108.044
-60,160,95.3447
-58,160,82.5644
-56,160,69.7149
-54,160,56.8076
-52,160,43.8535
-50,160,30.8634
-48,160,17.848
-46,160,4.81789
-44,160,-8.21645
-42,160,-21.2446
-40,160,-34.256
-38,160,-47.2401
-36,160,-60.1862
-34,160,-73.0837
-32,160,-85.9213
-30,160,-98.688
-28,160,-111.372
-26,160,-123.962
-24,160,-136.446
-22,160,-148.811
-20,160,-161.044
-18,160,-173.133
-16,160,-185.064
-14,160,-196.824
-12,160,-208.398
-10,160,-219.773
-8,160,-230.933
-6,160,-241.865
-4,160,-252.553
-2,160,-262.983
0,160,-273.139
2,160,-283.007
4,160,-292.571
6,160,-301.818
8,160,-310.731
10,160,-319.297
12,160,-327.502
14,160,-335.331
16,160,-342.771
18,160,-349.809
20,160,-356.432
22,160,-362.629
24,160,-368.387
26,160,-373.697
28,160,-378.547
30,160,-382.928
32,160,-386.832
34,160,-390.251
36,160,-393.176
38,160,-395.603
40,160,-397.525
42,160,-398.937
44,160,-399.837
46,160,-400.22
48,160,-400.086
50,160,-399.432
52,160,-398.26
54,160,-396.569
56,160,-394.362
58,160,-391.641
60,160,-388.41
62,160,-384.674
64,160,-380.437
66,160,-375.706
68,160,-370.489
70,160,-364.793
72,160,-358.628
74,160,-352.003
76,160,-344.928
78,160,-337.414
80,160,-329.474
82,160,-321.12
84,160,-312.365
86,160,-303.222
88,160,-293.706
90,160,-283.831
92,160,-273.611
94,160,-263.063
96,160,-252.201
98,160,-241.041
100,160,-229.599
102,160,-217.892
104,160,-205.934
106,160,-193.742
108,160,-181.331
110,160,-168.719
112,160,-155.92
114,160,-142.951
116,160,-129.827
118,160,-116.563
120,160,-103.175
122,160,-89.6778
124,160,-76.0867
126,160,-62.4164
128,160,-48.6817
130,160,-34.8972
132,160,-21.0774
134,160,-7.23693
136,160,6.60992
138,160,20.4487
140,160,34.2649
142,160,48.0442
144,160,61.7719
146,160,75.4335
148,160,89.0142
150,160,102.499
152,160,115.873
154,160,129.122
156,160,142.229
158,160,155.179
160,160,167.957
162,160,180.548
164,160,192.934
166,160,205.101
168,160,217.032
170,160,228.712
172,160,240.124
174,160,251.253
176,160,262.083
178,160,272.598
180,160,282.782
-180,162,262.784
-178,162,271.914
-176,162,280.712
-174,162,289.165
-172,162,297.261
-170,162,304.986
-168,162,312.331
-166,162,319.283
-164,162,325.833
-162,162,331.97
-160,162,337.684
-158,162,342.969
-156,162,347.814
-154,162,352.213
-152,162,356.159
-150,162,359.647
-148,162,362.672
-146,162,365.228
-144,162,367.314
-142,162,368.925
-140,162,370.06
-138,162,370.718
-136,162,370.899
-134,162,370.603
-132,162,369.831
-130,162,368.587
-128,162,366.872
-126,162,364.69
-124,162,362.047
-122,162,358.946
-120,162,355.395
-118,162,351.4
-116,162,346.968
-114,162,342.107
-112,162,336.826
-110,162,331.135
-108,162,325.043
-106,162,318.56
-104,162,311.698
-102,162,304.467
-100,162,296.88
-98,162,288.949
-96,162,280.686
-94,162,272.103
-92,162,263.215
-90,162,254.033
-88,162,244.573
-86,162,234.845
-84,162,224.866
-82,162,214.647
-80,162,204.203
-78,162,193.546
-76,162,182.691
-74,162,171.651
-72,162,160.439
-70,162,149.068
-68,162,137.55
-66,162,125.9
-64,162,114.128
-62,162,102.247
-60,162,90.2706
-58,162,78.2093
-56,162,66.0752
-54,162,53.88
-52,162,41.6351
-50,162,29.352
-48,162,17.0418
-46,162,4.71577
-44,162,-7.61494
-42,162,-19.9392
-40,162,-32.2459
-38,162,-44.5238
-36,162,-56.7617
-34,162,-68.9483
-32,162,-81.0721
-30,162,-93.1215
-28,162,-105.085
-26,162,-116.95
-24,162,-128.705
-22,162,-140.338
-20,162,-151.836
-18,162,-163.186
-16,162,-174.376
-14,162,-185.392
-12,162,-196.222
-10,162,-206.853
-8,162,-217.27
-6,162,-227.461
-4,162,-237.411
-2,162,-247.108
0,162,-256.538
2,162,-265.687
4,162,-274.543
6,162,-283.092
8,162,-291.321
10,162,-299.217
12,162,-306.769
14,162,-313.963
16,162,-320.789
18,162,-327.234
20,162,-333.289
22,162,-338.942
